,ANAPC2 (29882)
ACH-001067,-1.45470089039
ACH-001075,-1.24443367768
ACH-001096,-1.21889157178
ACH-001128,-1.79508333625
ACH-001134,-1.46379814707
ACH-001151,-1.40952970859
ACH-001163,-1.44281531
ACH-001164,-1.75446385862
ACH-001173,-1.49771108409
ACH-001183,-1.43593021851
ACH-001184,-1.19946121108
ACH-001190,-1.3575000405200002
ACH-001192,-1.71675983313
ACH-001193,-1.34381219893
ACH-001196,-1.21188913718
ACH-001197,-1.3900547618599999
ACH-001205,-1.05727464818
ACH-001211,-1.26839098006
ACH-001212,-1.4825039333599999
ACH-001228,-1.6661500276299999
ACH-001232,-1.2892478866
ACH-001239,-1.3946530217500002
ACH-001274,-1.2289649456799998
ACH-001275,-1.38096337949
ACH-001277,-1.03940398287
ACH-001278,-1.05364750134
ACH-001280,-1.3576394300299999
ACH-001283,-1.3041363252200002
ACH-001289,-1.26585669776
ACH-001295,-1.34215000315
ACH-001300,-1.58599283667
ACH-001301,-1.3113136345
ACH-001302,-1.41362385902
ACH-001303,-1.66668331534
ACH-001306,-1.50766278866
ACH-001318,-1.26917299564
ACH-001322,-1.08212409268
ACH-001328,-1.33789582449
ACH-001332,-0.9813873660439999
ACH-001333,-1.3085934504899999
ACH-001336,-1.4141689796
ACH-001340,-1.31267706203
ACH-001346,-1.24096925887
ACH-001353,-1.3088908245200002
ACH-001354,-1.6137609863299998
ACH-001367,-1.73122974502
ACH-001368,-1.5098976671700002
ACH-001374,-1.37661947692
ACH-001375,-1.22775165626
ACH-001377,-1.2505669050200001
ACH-001380,-1.3940767103799998
ACH-001391,-2.03474977815
ACH-001407,-1.2162352484399999
ACH-001408,-1.06106150108
ACH-001413,-1.252715165
ACH-001430,-1.4987821508399999
ACH-001431,-1.1985802576
ACH-001450,-1.4795274332
ACH-001496,-1.57671616894
ACH-001500,-1.32940690871
ACH-001521,-1.40204434225
ACH-001523,-0.963583915664
ACH-001532,-1.30261981345
ACH-001536,-1.22026701861
ACH-001550,-1.41804325565
ACH-001552,-1.01896827739
ACH-001554,-1.20895952178
ACH-001645,-1.5065334304799998
ACH-001654,-1.34147845089
ACH-001715,-1.2011569328799998
ACH-001735,-1.5305533185
ACH-001736,-1.55268623081
ACH-001737,-1.42926390225
ACH-001740,-1.03981828081
ACH-001745,-1.50674692933
ACH-001750,-1.6102268019100001
ACH-001765,-1.4401413848700002
ACH-001956,-1.46191231122
ACH-001957,-1.4552954336000001
