,BTBD9 (114781)
ACH-000004,-0.5195227820220001
ACH-000007,-0.26797490176399996
ACH-000009,-0.476648472725
ACH-000011,-0.102145290603
ACH-000012,-0.476230097746
ACH-000013,-0.389555165532
ACH-000014,-0.16718389460799998
ACH-000015,-0.3278043942
ACH-000017,-0.40917612240900003
ACH-000018,-0.41939426257
ACH-000019,-0.77446265431
ACH-000021,-0.329716490661
ACH-000022,-0.318329775906
ACH-000025,-0.21667120328000003
ACH-000028,-0.419058831104
ACH-000030,-0.171638124857
ACH-000035,-0.366241124132
ACH-000036,-0.48488533687200003
ACH-000037,-0.23381025309099998
ACH-000039,-0.321197104618
ACH-000040,-0.381383482242
ACH-000041,-0.33910926634099997
ACH-000042,-0.359616726378
ACH-000045,-0.00997234863239
ACH-000047,-0.5407316233439999
ACH-000052,-0.41268692694700004
ACH-000053,-0.300121363034
ACH-000054,-0.454420657583
ACH-000055,-0.142750283989
ACH-000060,-0.493424932447
ACH-000067,-0.251859272539
ACH-000070,-0.6288297943069999
ACH-000075,-0.509924511641
ACH-000078,-0.08560927709300001
ACH-000082,-0.375486297025
ACH-000085,-0.29560352869
ACH-000086,-0.320093646443
ACH-000087,-0.243266854925
ACH-000092,-0.377224266835
ACH-000095,-0.291953199176
ACH-000097,-0.576397886195
ACH-000098,-0.292992857958
ACH-000099,-0.317205924452
ACH-000108,-0.41604361913099996
ACH-000113,-0.157949934867
ACH-000115,-0.501122683363
ACH-000116,-0.154358585798
ACH-000118,-0.277365257029
ACH-000120,-0.310430583503
ACH-000123,-0.28673036258900003
ACH-000127,-0.271247836563
ACH-000128,-0.10494510399800001
ACH-000132,-0.130532651186
ACH-000133,-0.35535889838600004
ACH-000137,-0.378451392082
ACH-000138,-0.264509605716
ACH-000142,-0.192181599575
ACH-000143,-0.309644358561
ACH-000146,-0.244238477392
ACH-000148,-0.301772029544
ACH-000150,-0.121421781258
ACH-000152,-0.453458475172
ACH-000153,-0.662713056786
ACH-000159,-0.361734627808
ACH-000160,-0.324298515474
ACH-000163,-0.299368966547
ACH-000167,-0.28944500159000003
ACH-000168,-0.254210797441
ACH-000169,-0.481485788539
ACH-000178,-0.280089760542
ACH-000182,-0.543213278868
ACH-000183,-0.319148960875
ACH-000188,-0.299401484626
