,MFSD2A (84879)
ACH-000459,-0.300183826429
ACH-000460,-0.051525321527800004
ACH-000461,-0.253253152219
ACH-000463,-0.112593690493
ACH-000464,-0.24000958476599998
ACH-000466,0.018429542941700003
ACH-000467,-0.0987962448837
ACH-000468,-0.128544182137
ACH-000469,-0.062325228477499994
ACH-000470,-0.008043679418850001
ACH-000471,-0.0962629890445
ACH-000472,0.082720965602
ACH-000473,-0.127993976369
ACH-000475,-0.11107930205199999
ACH-000476,-0.011252039077899999
ACH-000477,0.192960291163
ACH-000480,-0.144922651602
ACH-000481,-0.16039508690999998
ACH-000483,-0.18515186032000003
ACH-000484,0.00451110393641
ACH-000485,-0.0106407090393
ACH-000486,-0.15504230940400002
ACH-000487,-0.133093587961
ACH-000488,-0.0829428318564
ACH-000490,-0.00947751634539
ACH-000491,-0.109623751798
ACH-000495,-0.238736322599
ACH-000496,-0.125305035268
ACH-000499,-0.131884098501
ACH-000500,-0.0367929905703
ACH-000502,-0.0445044917334
ACH-000503,-0.20677084643399998
ACH-000505,0.0306666084694
ACH-000507,-0.118928272534
ACH-000510,-0.07972390771410001
ACH-000511,-0.15957650678
ACH-000512,-0.0801433948917
ACH-000516,0.014755061991700002
ACH-000517,-0.0344454557872
ACH-000518,-0.11589021598200001
ACH-000520,-0.14515808520600001
ACH-000521,-0.301193085755
ACH-000522,-0.06920872427630001
ACH-000524,-0.017219174364599996
ACH-000527,-0.04920546076500001
ACH-000528,-0.06998281229610001
ACH-000537,-0.103152576419
ACH-000541,-0.0904105189214
ACH-000542,-0.0889475676555
ACH-000544,-0.0968313634013
ACH-000545,-0.10301781872099999
ACH-000547,-0.0192652632822
ACH-000548,-0.0905325360282
ACH-000549,0.00292596148395
ACH-000550,-0.272711653911
ACH-000552,-0.0347127569857
ACH-000556,-0.0119945163905
ACH-000557,0.0786874779001
ACH-000570,-0.0616124650234
ACH-000571,-0.08619294833669999
ACH-000573,-0.0669637047892
ACH-000576,0.0366854518153
ACH-000580,-0.0150574827437
ACH-000584,-0.136350731519
ACH-000585,-0.178798451961
ACH-000588,-0.23282413285300002
ACH-000589,-0.069846724238
ACH-000591,-0.32041492474
ACH-000593,-0.238156721606
ACH-000600,-0.286910832678
ACH-000601,-0.13235761014
ACH-000604,-0.265934692666
ACH-000605,-0.235236955249
ACH-000606,-0.14489518669
ACH-000608,-0.05810611590940001
ACH-000614,-0.0704006005363
ACH-000616,-0.22484336401000002
ACH-000618,-0.128438335708
ACH-000619,-5.72307676814e-05
ACH-000620,-0.09221252518369999
ACH-000621,-0.0409105089965
ACH-000622,-0.235194657959
ACH-000623,-0.07770486146200001
ACH-000624,-0.039203124961
ACH-000627,-0.17679071606
ACH-000630,-0.5077180272730001
ACH-000632,-0.062163143161399995
ACH-000633,-0.25036824744
ACH-000637,-0.18015232847399998
ACH-000638,-0.234047383956
ACH-000646,-0.19126960922699998
ACH-000647,-0.0668981574146
ACH-000648,-0.09555265107439999
ACH-000649,-0.10105618940500001
ACH-000651,-0.21264096766899998
ACH-000652,-0.194753200546
ACH-000653,-0.0191222602762
ACH-000657,-0.0327201083124
ACH-000658,-0.061382963832900005
ACH-000661,-0.18672500204300002
ACH-000662,-0.17355259224
ACH-000663,-0.15668944654300002
ACH-000665,-0.052792747993900005
ACH-000671,-0.021265358346700004
ACH-000673,-0.07246524134339999
ACH-000676,-0.179604077013
ACH-000677,-0.26583396222
ACH-000681,-0.139629418297
ACH-000682,-0.06987008755739998
ACH-000683,-0.186617839154
ACH-000684,0.0769366268948
ACH-000688,0.201172236589
ACH-000693,-0.182941702291
ACH-000694,-0.119621777641
ACH-000695,-0.287467255079
ACH-000696,-0.0283515132695
ACH-000697,-0.25371057456
ACH-000699,-0.168627701048
ACH-000701,0.183412599591
ACH-000706,-0.126994745254
ACH-000711,-0.108981571988
ACH-000713,-0.287610490744
ACH-000714,-0.0820110695863
ACH-000718,-0.08326862747830001
ACH-000720,-0.071192707144
ACH-000721,-0.10596204892200001
ACH-000724,-0.424050825138
ACH-000725,-0.0877872823239
ACH-000732,0.0034624477204399998
ACH-000734,-0.131044304832
ACH-000735,-0.14402141984300001
ACH-000736,-0.0808045332765
ACH-000738,-0.0996834922171
ACH-000746,0.016097911436700002
ACH-000747,-0.150624226954
ACH-000748,0.0352696752487
ACH-000753,-0.143313473706
ACH-000756,-0.013398442887
ACH-000757,-0.129480621535
ACH-000758,-0.152411222973
ACH-000760,-0.135131705943
ACH-000763,-0.151585767039
ACH-000764,0.146495286983
ACH-000765,0.019426179171900003
ACH-000766,-0.163978230044
ACH-000767,-0.26466514618299997
ACH-000768,0.0333974241433
ACH-000769,-0.0550690948817
ACH-000770,-0.11909652696699999
ACH-000771,0.0377341289085
ACH-000773,0.0744156430343
ACH-000776,-0.209908087416
ACH-000777,-0.18920262567600002
ACH-000778,-0.07663589145449999
ACH-000781,-0.028176034760900002
ACH-000782,-0.390700723743
ACH-000783,-0.037957001010800004
ACH-000784,-0.21077939148400002
ACH-000785,-0.463097149581
ACH-000787,-0.226285980699
ACH-000788,-0.0501621730279
ACH-000791,-0.16934117926
ACH-000792,0.030885545107
ACH-000794,-0.129272026017
ACH-000796,-0.04579122044919999
ACH-000799,-0.127661688511
ACH-000800,-0.09356300441410001
ACH-000802,0.262181911581
ACH-000804,-0.08190072553660001
ACH-000805,0.224875997832
ACH-000809,0.053549371444199995
ACH-000810,-0.134507056905
ACH-000811,-0.000125374351216
ACH-000817,-0.27718182541700004
ACH-000819,-0.018019119423200003
ACH-000820,-0.04351834465530001
ACH-000821,-0.0674421277887
ACH-000822,-0.061888573700999996
ACH-000823,-0.019086800406799997
ACH-000824,-0.0754042580695
ACH-000827,-0.0329149246961
ACH-000829,-0.27527815484900003
ACH-000831,-0.223026023471
ACH-000832,-0.039617393094
ACH-000833,-0.0393299887419
ACH-000834,0.0711366610681
ACH-000835,0.014142394792299999
ACH-000836,-0.14864491734500002
ACH-000837,-0.153954203956
ACH-000838,-0.06851715211090001
ACH-000839,-0.0121697539099
ACH-000840,-0.060797030971800003
ACH-000841,0.0156023289977
ACH-000843,-0.146297257624
ACH-000846,-0.26513629916700004
ACH-000847,-0.275337941291
ACH-000848,-0.037669859513599996
ACH-000849,-0.16336037501700001
ACH-000851,-0.231437604212
ACH-000855,-0.04209228171919999
ACH-000856,-0.010239956408200001
ACH-000858,-0.028939790993499998
ACH-000859,0.111283900043
ACH-000861,-0.0181906242621
ACH-000862,-0.07553069231949999
ACH-000865,-0.160148827099
ACH-000866,-0.101990339675
ACH-000867,-0.0712236140872
ACH-000869,-0.18257298152399998
ACH-000872,-0.34418333844800003
ACH-000873,0.0596898582974
ACH-000876,-0.08594546513800001
ACH-000878,0.139531099665
ACH-000880,0.0650780970507
ACH-000881,0.048643666745100005
ACH-000882,-0.184987812497
ACH-000884,-0.08149794041339999
ACH-000885,0.07134399319069999
ACH-000887,-0.18901250394699998
ACH-000888,-0.046960820351499996
ACH-000889,-0.15326989022600002
ACH-000890,-0.038951806900199996
ACH-000896,0.029378443993599998
ACH-000898,0.10562077528899999
ACH-000900,0.08089302682189999
ACH-000901,0.014811262357199999
ACH-000905,-0.107661565449
ACH-000906,-0.176015545597
ACH-000907,-0.0675091389507
ACH-000910,-0.18317269561299998
ACH-000911,-0.08774484377429999
ACH-000912,-0.12597452579399998
ACH-000913,-0.021903052807
ACH-000915,-0.09808658759410001
ACH-000916,0.28171027556600003
ACH-000917,-0.08528264331329999
ACH-000921,-0.04483094552130001
ACH-000924,-0.20794049535
ACH-000926,-0.11170903406400001
ACH-000928,0.021115587998599996
ACH-000929,-0.0436853476687
ACH-000932,-0.147456839113
ACH-000935,-0.205038762436
ACH-000936,-0.264377352839
ACH-000937,-0.023063218994299996
ACH-000938,0.027796836847599996
ACH-000939,-0.148966048392
ACH-000941,-0.0910863779316
ACH-000943,-0.04425415968830001
ACH-000946,0.00350439262112
ACH-000947,-0.0114583646924
ACH-000948,-0.12418333247199999
ACH-000950,-0.19565625587299998
ACH-000953,-0.0419218166168
ACH-000957,-0.0172311301484
ACH-000958,-0.0805172876207
ACH-000960,-0.07857295657100001
ACH-000963,-0.39584862071500004
ACH-000968,-0.143530350899
ACH-000969,0.0235577202158
ACH-000973,-0.13436960415100002
ACH-000974,0.0290551735844
ACH-000975,-0.140509769684
ACH-000976,-0.20745924195700002
ACH-000978,0.21094112893
ACH-000980,-0.17368646454199999
ACH-000984,-0.0328138963958
ACH-000986,-0.151384087779
ACH-000988,-0.16513866874299998
ACH-000993,-0.12923278226399998
ACH-000994,-0.015356252820299999
ACH-000996,-0.128144449444
ACH-001001,0.0076240858568699995
ACH-001020,-0.0490747720287
ACH-001028,-0.141450752815
ACH-001031,-0.305743724948
ACH-001038,-0.023236461337200004
ACH-001048,-0.0831375222005
ACH-001050,-0.38815163049999996
ACH-001053,-0.032706105371699996
ACH-001054,-0.155486752426
ACH-001061,-0.0729634238359
ACH-001067,-0.18837829496599998
ACH-001075,-0.0235985341122
ACH-001096,-0.0635243804321
ACH-001128,-0.194821141604
ACH-001134,-0.107614088935
ACH-001151,-0.023408848795500002
ACH-001163,-0.136848781458
ACH-001164,-0.165615476979
ACH-001173,-0.0945584943472
ACH-001183,-0.010187692891200001
ACH-001184,-0.0452835417765
ACH-001190,-0.150100068171
ACH-001192,-0.0969421167467
ACH-001193,0.0079578703664
ACH-001196,-0.0528403989147
ACH-001197,-0.0710601531015
ACH-001205,0.00484943014005
ACH-001211,-0.146560460844
ACH-001212,-0.132634647169
ACH-001228,-0.22466398948000002
ACH-001232,-0.0797138070288
ACH-001239,-0.128026236229
ACH-001274,-0.0143013629625
ACH-001275,-0.07981521546380001
ACH-001277,-0.156375758861
ACH-001278,0.039275406744499995
ACH-001280,0.09856980450760001
ACH-001283,-0.14637231082399998
ACH-001289,-0.0204443682726
ACH-001295,-0.11503938812100001
ACH-001300,-0.052821907183
ACH-001301,0.204197305378
ACH-001302,0.134519779002
ACH-001303,-0.147654578852
ACH-001306,-0.20590934474199998
ACH-001318,-0.179570889921
ACH-001322,-0.13129999277499999
ACH-001328,-0.048740763332
ACH-001332,-0.140395959355
ACH-001333,-0.269668473751
ACH-001336,-0.180126196396
ACH-001340,-0.036257942298300004
ACH-001346,-0.00194089215865
ACH-001353,0.0279935297365
ACH-001354,-0.204329358301
ACH-001367,-0.051870987263599996
ACH-001368,-0.152103478479
ACH-001374,-0.199639771582
ACH-001375,-0.10212542247400001
ACH-001377,-0.018004581820900003
ACH-001380,-0.160147753523
ACH-001391,0.08438572504450001
ACH-001407,0.033374961421699996
ACH-001408,-0.0772540048148
ACH-001413,-0.189754347019
ACH-001430,0.0229267896867
ACH-001431,0.034825884008
ACH-001450,-0.0288719951268
ACH-001496,-0.20471134096500002
ACH-001500,-0.104735853203
ACH-001521,0.085404949988
ACH-001523,-0.164329949969
ACH-001532,-0.005463583825010001
ACH-001536,-0.0515361210718
ACH-001550,-0.0334685201687
ACH-001552,-0.12164906341800001
ACH-001554,-0.0290975570307
ACH-001645,0.08366546761850001
ACH-001654,-0.148440722711
ACH-001715,-0.188437801379
ACH-001735,-0.06598860014430001
ACH-001736,0.022573271387299997
ACH-001737,-0.32620111211999997
ACH-001740,-0.110791033516
ACH-001745,-0.08600631199889999
ACH-001750,-0.045733669483400005
ACH-001765,-0.10001915124500001
ACH-001956,-0.09056646370110001
ACH-001957,-0.0480565397738
