,CTSW (1521)
ACH-000302,-0.12286418363299999
ACH-000304,0.17114456834300001
ACH-000307,-0.0936733491991
ACH-000308,-0.160953730059
ACH-000310,-0.291816473496
ACH-000311,0.0382556523241
ACH-000312,-0.135999357157
ACH-000315,-0.212004742
ACH-000316,-0.022775307741999998
ACH-000317,0.143147484498
ACH-000318,-0.18242419351599998
ACH-000319,-0.029065948790099997
ACH-000320,-0.0170347541435
ACH-000322,0.09050528085280002
ACH-000323,0.142874711516
ACH-000324,-0.280369269373
ACH-000329,0.0304281006959
ACH-000330,0.04222889729590001
ACH-000331,0.137921712425
ACH-000332,-0.152216462227
ACH-000334,-0.455812228398
ACH-000335,-0.193663224896
ACH-000336,-0.09881931832310001
ACH-000337,-0.35375546403999997
ACH-000339,-0.178244411649
ACH-000341,-0.173389261685
ACH-000348,0.0167307937597
ACH-000350,-0.092985034266
ACH-000352,-0.147590633412
ACH-000356,-0.406320212928
ACH-000361,-0.292631537379
ACH-000362,-0.13789376185000002
ACH-000363,0.0234334244925
ACH-000364,-0.0224757798137
ACH-000365,-0.0968830224766
ACH-000366,-0.20115581824099998
ACH-000368,-0.117024710305
ACH-000374,-0.351105837253
ACH-000375,-0.045790789084400006
ACH-000376,-0.109692961592
ACH-000381,-0.172583271545
ACH-000383,-0.272101545423
ACH-000387,-0.0554300613153
ACH-000389,0.177241035977
ACH-000390,-0.219954200444
ACH-000393,-0.189231554777
ACH-000395,-0.574519336983
ACH-000397,-0.22741101862100002
ACH-000401,0.015148926674799999
ACH-000402,-0.280422255493
ACH-000403,-0.018087336746900003
ACH-000404,-0.0824051143748
ACH-000406,-0.179739996471
ACH-000407,-0.0062299161471
ACH-000408,-0.20217332638
ACH-000410,0.0375063062555
ACH-000411,-0.061050657494900004
ACH-000414,-0.0369009584053
ACH-000415,-0.33119545121
ACH-000416,-0.149459738415
ACH-000420,-0.16123172694399998
ACH-000421,-0.19033374967
ACH-000424,0.34379505444700004
ACH-000425,0.0867927830742
ACH-000426,0.0233285131591
ACH-000427,0.08743162620719999
ACH-000433,-0.244366957827
ACH-000436,-0.0048193309507
ACH-000444,0.051525739209699994
ACH-000445,-0.0321143434914
ACH-000448,-0.0734604408677
ACH-000450,-0.321994823608
ACH-000452,0.0137939063209
ACH-000454,0.164221618178
ACH-000458,-0.42022980045999997
ACH-000459,0.271254731456
ACH-000460,-0.173665005856
ACH-000461,-0.243501074468
ACH-000463,-0.0329516598458
ACH-000464,-0.279775333268
ACH-000466,-0.104405826616
ACH-000467,-0.0607900531509
ACH-000468,-0.294925711792
ACH-000469,-0.219800862178
ACH-000470,-0.11302613726600001
ACH-000471,-0.0438639372042
ACH-000472,-0.06521566005099999
ACH-000473,0.0544023528587
ACH-000475,-0.019392095886099997
ACH-000476,-0.08153875657760001
ACH-000477,-0.09808364866489999
ACH-000480,0.07621630138669999
ACH-000481,-0.18330329042500002
ACH-000483,-0.210824985921
ACH-000484,0.40663910376900003
ACH-000485,-0.143221746603
ACH-000486,-0.27714890414
ACH-000487,-0.323842056242
ACH-000488,-0.09495856068089999
ACH-000490,-0.118059958388
ACH-000491,-0.23067203997900002
ACH-000495,-0.0986622992532
ACH-000496,-0.136869563478
ACH-000499,-0.220498529563
ACH-000500,0.0880489456947
ACH-000502,-0.08317588458360001
ACH-000503,-0.19456884501
ACH-000505,-0.0648833278265
ACH-000507,-0.29392224257
ACH-000510,0.03674174364069999
ACH-000511,-0.147871044655
ACH-000512,-0.265813821814
ACH-000516,0.103356523409
ACH-000517,-0.126474876836
ACH-000518,-0.141664399655
ACH-000520,0.00483824864575
ACH-000521,0.22268592583
ACH-000522,-0.0354307085179
ACH-000524,-0.111313990659
ACH-000527,-0.107930404592
ACH-000528,-0.0692541815304
ACH-000537,-0.0626049739805
ACH-000541,-0.302845345787
ACH-000542,-0.11495749407099999
ACH-000544,-0.21534203133299998
ACH-000545,-0.258639969898
ACH-000547,0.0667863104921
ACH-000548,-0.377456550935
ACH-000549,-0.0944222878993
ACH-000550,0.11622824809599999
ACH-000552,-0.0938168381323
ACH-000556,-0.127716980161
ACH-000557,-0.0489146856752
ACH-000570,0.015665091130600002
ACH-000571,-0.0763182792768
ACH-000573,-0.013016938260899998
ACH-000576,-0.192450824089
ACH-000580,-0.422734789149
ACH-000584,0.037526542652
ACH-000585,-0.294522089076
ACH-000588,-0.34568980729500004
ACH-000589,-0.180173936479
ACH-000591,-0.0393715688757
ACH-000593,-0.07022784050110001
ACH-000600,-0.319217562409
ACH-000601,-0.0895641207756
ACH-000604,0.0017461448389599998
ACH-000605,-0.274319039234
ACH-000606,-0.225698076801
ACH-000608,-0.34276124088
ACH-000614,0.00808304283755
ACH-000616,-0.1096004592
ACH-000618,-0.155209134898
ACH-000619,-0.210645294113
ACH-000620,0.038486101855599995
ACH-000621,-0.181702339793
ACH-000622,-0.174838642753
ACH-000623,-0.255872226983
ACH-000624,-0.165319569425
ACH-000627,-0.17211696182100003
ACH-000630,-0.258016460005
ACH-000632,0.0371763976403
ACH-000633,-0.215788124872
ACH-000637,-0.19727010272
ACH-000638,-0.293468326875
ACH-000646,-0.197922888057
ACH-000647,-0.08852281217489999
ACH-000648,0.10960941190500001
ACH-000649,-0.108959098345
ACH-000651,-0.102762067886
ACH-000652,-0.353687099037
ACH-000653,-0.198412306235
ACH-000657,-0.0391788803252
ACH-000658,-0.04634104091030001
ACH-000661,-0.41932210282
ACH-000662,-0.504082415924
ACH-000663,-0.0991779884325
ACH-000665,-0.172637015451
ACH-000671,-0.162413253441
ACH-000673,0.040092045638099996
ACH-000676,-0.034748878770699994
ACH-000677,-0.173496468944
ACH-000681,-0.13324417591600002
ACH-000682,-0.180102228421
ACH-000683,-0.285782310258
ACH-000684,-0.156130275045
ACH-000688,0.00498184514826
ACH-000693,-0.179704114798
ACH-000694,-0.152282839271
ACH-000695,-0.321703554626
ACH-000696,-0.07880981573460001
ACH-000697,-0.0433515348116
ACH-000699,-0.226363256092
ACH-000701,-0.22482363448800002
ACH-000706,-0.165919431832
ACH-000711,-0.11567577928400001
ACH-000713,-0.170675140144
ACH-000714,-0.260902209885
ACH-000718,-0.241491993141
ACH-000720,-0.0926038012606
ACH-000721,-0.09096240435139999
ACH-000724,-0.280512771858
ACH-000725,-0.08522473733319999
ACH-000732,-0.692963314721
ACH-000734,-0.30665277317899997
ACH-000735,-0.11799301536699999
ACH-000736,-0.0685293422449
ACH-000738,-0.107647136302
ACH-000746,-0.159728117045
ACH-000747,-0.183795011695
ACH-000748,-0.475282103402
ACH-000753,-0.147112117984
ACH-000756,0.055727033657
ACH-000757,-0.453567366843
ACH-000758,-0.166638174584
ACH-000760,-0.165261159726
ACH-000763,0.0050626904247600005
ACH-000764,0.0328228547884
ACH-000765,-0.19506728720600003
ACH-000766,-0.168348815749
ACH-000767,0.045635433371400004
ACH-000768,-0.07674105066989999
ACH-000769,-0.253029960722
ACH-000770,-0.21249013457000002
ACH-000771,-0.165188585107
ACH-000773,-0.22669955612599998
ACH-000776,-0.127831937382
ACH-000777,-0.30687210262200004
ACH-000778,-0.480642912095
ACH-000781,-0.19157881366500001
ACH-000782,-0.0254447585308
ACH-000783,-0.317699186115
ACH-000784,-0.134178383949
ACH-000785,-0.149262469356
ACH-000787,-0.07431448434660001
ACH-000788,0.0257814875704
ACH-000791,-0.11314672250600001
ACH-000792,-0.238907393959
ACH-000794,-0.161107161447
ACH-000796,-0.108579620689
ACH-000799,-0.120690115245
ACH-000800,0.313531617731
ACH-000802,-0.235536886476
ACH-000804,-0.25416440788100003
ACH-000805,-0.00236426606044
ACH-000809,-0.045430159186699993
ACH-000810,-0.813299647038
ACH-000811,-0.106381852148
ACH-000817,-0.0806111103173
ACH-000819,-0.238910208475
ACH-000820,0.215719465607
ACH-000821,0.024148214635299998
ACH-000822,-0.169652785407
ACH-000823,-0.152158212565
ACH-000824,-0.113148767281
ACH-000827,-0.0883044221428
ACH-000829,-0.038399494672599996
ACH-000831,-0.233830799874
ACH-000832,-0.3376547805
ACH-000833,-0.205427388949
ACH-000834,-0.253380221815
ACH-000835,-0.0965563771101
ACH-000836,-0.26784221772100003
ACH-000837,-0.25240029404
ACH-000838,-0.302411271212
ACH-000839,-0.703955399004
ACH-000840,-0.10867820562200001
ACH-000841,-0.243304507124
ACH-000843,-0.28904149475499996
ACH-000846,-0.393689962725
ACH-000847,-0.205443842227
ACH-000848,-0.0132146262781
ACH-000849,-0.0632010830215
ACH-000851,-0.363860319476
ACH-000855,0.129127007157
ACH-000856,-0.16812856495900003
ACH-000858,-0.006578298853540001
ACH-000859,0.061194520860400003
ACH-000861,-0.29245808638
ACH-000862,-0.0727702612417
ACH-000865,-0.030683418410200003
ACH-000866,0.0157788814467
ACH-000867,-0.0117252438995
ACH-000869,0.09783842656189999
ACH-000872,-0.47967771073999993
ACH-000873,0.1189930945
ACH-000876,-0.146172852112
ACH-000878,-0.0468196745316
ACH-000880,0.0842058926463
ACH-000881,-0.164144514976
ACH-000882,-0.10713423626
ACH-000884,-0.023061094325
ACH-000885,-0.13305528181
ACH-000887,-0.29559079713799996
ACH-000888,-0.0285297526067
ACH-000889,-0.00011647647789700002
ACH-000890,-0.0143249364546
ACH-000896,-0.0629071725013
ACH-000898,0.14718561874299999
ACH-000900,-0.211582579811
ACH-000901,-0.49499679832500004
ACH-000905,-0.09089707121269999
ACH-000906,-0.198461343431
ACH-000907,-0.231196995014
ACH-000910,-0.0595976488668
ACH-000911,-0.0633216095072
ACH-000912,-0.16950205582800001
ACH-000913,-0.274237014335
ACH-000915,0.11655459816199999
ACH-000916,-0.38162584245
ACH-000917,-0.233824199535
ACH-000921,-0.20119287478700001
ACH-000924,0.034290839455499995
ACH-000926,-0.271842269898
ACH-000928,-0.0653674589539
ACH-000929,-0.116308031328
ACH-000932,-0.08604698012389998
ACH-000935,-0.564748248519
ACH-000936,-0.437140126662
ACH-000937,-0.11702798713300001
ACH-000938,-0.08760296699110001
ACH-000939,-0.118502588597
ACH-000941,-0.11507733369100001
ACH-000943,-0.263311431217
ACH-000946,-0.0673376016298
ACH-000947,-0.055863358915900004
ACH-000948,-0.0354577698899
ACH-000950,-0.446965261951
ACH-000953,-0.13480680456
ACH-000957,-0.201330109842
ACH-000958,0.011658871595100002
ACH-000960,-0.0175095549385
ACH-000963,-0.0933752308051
ACH-000968,-0.332386673299
ACH-000969,-0.131329610148
ACH-000973,-0.121130060686
ACH-000974,-0.09272051494389999
ACH-000975,-0.04541677478159999
ACH-000976,-0.287620468302
ACH-000978,0.10548049587300001
ACH-000980,-0.16246219601
ACH-000984,-0.10753390143699999
ACH-000986,-0.328369513795
ACH-000988,0.150409089702
ACH-000993,-0.00675352256924
ACH-000994,-0.190569513956
ACH-000996,-0.229990514322
ACH-001001,-0.163619589389
ACH-001020,-0.43271363149400005
ACH-001028,-0.0616781458813
ACH-001031,-0.05995491161140001
ACH-001038,-0.0805759136607
ACH-001048,-0.162595537248
ACH-001050,-0.194838752117
ACH-001053,-0.345055423262
ACH-001054,-0.038472610446800004
ACH-001061,-0.166802013201
ACH-001067,-0.317520924482
ACH-001075,-0.028529736093700003
ACH-001096,-0.0873782127854
ACH-001128,-0.145241219138
ACH-001134,0.0613469332318
ACH-001151,-0.09038108103150001
ACH-001163,-0.15478545047700001
ACH-001164,-0.439440662536
ACH-001173,-0.0627134039775
ACH-001183,-0.0632446408366
ACH-001184,0.125905406073
ACH-001190,-0.241258243968
ACH-001192,0.166993020712
ACH-001193,0.0504988820257
ACH-001196,0.0853180722344
ACH-001197,-0.444768020545
ACH-001205,0.315099103221
ACH-001211,-0.318820751728
ACH-001212,-0.167381021444
ACH-001228,-0.030990584076400002
ACH-001232,-0.12592851415200002
ACH-001239,-0.0875502415601
ACH-001274,-0.280639952288
ACH-001275,0.035113816711199994
ACH-001277,-0.31864057246599997
ACH-001278,-0.185083586609
ACH-001280,-0.160027917595
ACH-001283,-0.142253690267
ACH-001289,0.0440138437603
ACH-001295,0.0450565953449
ACH-001300,-0.11920262145300001
ACH-001301,-0.187121510757
ACH-001302,-0.304015132302
ACH-001303,0.16081507035700002
ACH-001306,-0.292003308986
ACH-001318,-0.163965203936
ACH-001322,-0.387786455177
ACH-001328,-0.18290296487399998
ACH-001332,-0.273417054645
ACH-001333,0.0740341439125
ACH-001336,-0.2908508475
ACH-001340,-0.0440421043241
ACH-001346,-0.283209948251
ACH-001353,-0.19715328557300002
ACH-001354,0.24566377270599998
ACH-001367,-0.0370334190177
ACH-001368,0.006978543088940001
ACH-001374,-0.365721696726
ACH-001375,-0.13859468189500002
ACH-001377,-0.0763248245939
ACH-001380,0.12246902415699999
ACH-001391,-0.0044785078267099996
ACH-001407,0.0412489501562
ACH-001408,-0.210563529012
ACH-001413,-0.241890394692
ACH-001430,-0.13248955049799999
ACH-001431,-0.0150129265313
ACH-001450,-0.111313285318
ACH-001496,-0.17387824956300002
ACH-001500,-0.141141159026
ACH-001521,0.104272884339
ACH-001523,-0.193073427942
ACH-001532,0.0169061547263
ACH-001536,-0.22458673991099998
ACH-001550,-0.050406232608699995
ACH-001552,-0.25823357924
ACH-001554,0.0618007441727
ACH-001645,-0.09100126784019999
ACH-001654,-0.12577861473899998
ACH-001715,-0.35201829161200004
ACH-001735,0.030632742529199997
ACH-001736,0.018740398010799998
ACH-001737,0.0122257210193
ACH-001740,-0.200921306467
ACH-001745,-0.0987115014809
ACH-001750,-0.0289819714159
ACH-001765,0.021378232864200004
ACH-001956,-0.150046337676
ACH-001957,-0.0851018998003
