,ATP5I (521)
ACH-000381,-0.54672654999
ACH-000383,-0.7978075206759999
ACH-000387,-0.7077162930940001
ACH-000389,-0.259204371802
ACH-000390,-0.763612653158
ACH-000393,-0.330187669523
ACH-000395,-0.624787415217
ACH-000397,-0.42530162870899996
ACH-000401,-0.49098487873700003
ACH-000402,-1.0067293129500001
ACH-000403,-0.7902607370020001
ACH-000404,-0.955441177668
ACH-000406,-1.0077114665200002
ACH-000407,-0.494728709422
ACH-000408,-1.1917560282
ACH-000410,-0.919338657112
ACH-000411,-0.838397234862
ACH-000414,-1.01200421823
ACH-000415,-1.01113728244
ACH-000416,-0.378132099737
ACH-000420,-0.665045742341
ACH-000421,-0.515536460678
ACH-000424,-0.611056100221
ACH-000425,-0.45098768416999996
ACH-000426,-0.6969581112540001
ACH-000427,-1.1975575523100002
ACH-000433,-0.711159390126
ACH-000436,-1.04090655951
ACH-000444,-0.44971812607
ACH-000445,-0.569735429248
ACH-000448,-0.551013693825
ACH-000450,-1.1111293838
ACH-000452,-0.751826839422
ACH-000454,-1.2278338715200001
ACH-000458,-0.37950489405999993
ACH-000459,-1.6987445475999998
ACH-000460,-0.705741161137
ACH-000461,-1.19066312387
ACH-000463,-0.879753349858
ACH-000464,-0.692288890097
ACH-000466,-1.3118851475
ACH-000467,-1.05614375699
ACH-000468,-0.699348765481
ACH-000469,-1.12295479696
ACH-000470,-0.41234747556100004
ACH-000471,-0.42725655531400003
ACH-000472,-0.556628655514
ACH-000473,-0.6836625221279999
ACH-000475,-1.07605601689
ACH-000476,-1.2726943213
ACH-000477,-0.9430949146529999
ACH-000480,-1.0583363508499999
ACH-000481,-0.565525845558
ACH-000483,-1.0806322025700001
ACH-000484,-0.7373386864270001
ACH-000485,-0.424081692531
ACH-000486,-0.618674686583
ACH-000487,-0.528861741751
ACH-000488,-1.29900870589
ACH-000490,-0.9351976141680001
ACH-000491,-1.12802833852
ACH-000495,-0.465150558495
ACH-000496,-0.247838358541
ACH-000499,-0.792135533661
ACH-000500,-0.937986227907
ACH-000502,-0.833465201081
ACH-000503,-0.9455787512080001
ACH-000505,-0.399414480709
ACH-000507,-1.1994901311700001
ACH-000510,-0.776513386444
ACH-000511,-0.506271240502
ACH-000512,-0.9751757847210001
ACH-000516,-0.521405253454
ACH-000517,-0.942054433807
ACH-000518,-0.692094713289
ACH-000520,-0.411383138086
ACH-000521,-0.700960273169
ACH-000522,-0.920101717536
ACH-000524,-0.8616247691700001
ACH-000527,-0.902400938087
ACH-000528,-1.00169559872
ACH-000537,-1.01302649155
ACH-000541,-0.831917668211
ACH-000542,-0.49309891544100004
ACH-000544,-0.842975367776
ACH-000545,-0.652257958408
ACH-000547,-1.17630587801
ACH-000548,-0.354058178249
ACH-000549,-0.806109997825
ACH-000550,-0.457201222567
ACH-000552,-0.45011594283100004
ACH-000556,-1.21633027525
ACH-000557,-0.525385462354
ACH-000570,-0.953932888489
ACH-000571,-0.5661886478270001
ACH-000573,-0.74267908082
ACH-000576,-0.225224796561
ACH-000580,-0.44191124379600005
ACH-000584,-1.09826030797
ACH-000585,-0.639268832975
ACH-000588,-1.16632698679
ACH-000589,-1.0386548462799998
ACH-000591,-0.787484527004
ACH-000593,-1.36156991025
ACH-000600,-1.16106621248
ACH-000601,-0.489043290921
ACH-000604,-0.8652466807860001
ACH-000605,-1.1448853453799999
ACH-000606,-1.28910277918
ACH-000608,-0.6596299278100001
ACH-000614,-1.3296885137799999
ACH-000616,-0.502611902054
ACH-000618,-1.6164371542700002
ACH-000619,-0.941906434508
ACH-000620,-1.10808496312
ACH-000621,-0.518544992824
ACH-000622,-0.337279774506
ACH-000623,-0.60447730741
ACH-000624,-0.698075633594
ACH-000627,-0.569654851664
ACH-000630,-1.31728354856
ACH-000632,-0.8747462297399999
ACH-000633,-1.29474741252
ACH-000637,-0.8088701745469999
ACH-000638,-0.645949215919
ACH-000646,-1.11505854508
ACH-000647,-1.0269140794299998
ACH-000648,-0.972514328781
ACH-000649,-0.439364344985
ACH-000651,-1.3039005053100001
ACH-000652,-0.653640431278
ACH-000653,-0.820134015564
ACH-000657,-0.911977467475
ACH-000658,-0.77355491814
ACH-000661,-0.7297125609080001
ACH-000662,-0.7037846019539999
ACH-000663,-0.753009195779
ACH-000665,-0.232697713373
ACH-000671,-1.42387691146
ACH-000673,-0.306537792698
ACH-000676,-0.790126467303
ACH-000677,-1.6404339605200002
ACH-000681,-1.28437798061
ACH-000682,-0.560534691638
ACH-000683,-1.31219011755
ACH-000684,-0.667862781372
ACH-000688,-0.565000648606
ACH-000693,-1.16474767707
ACH-000694,-1.31569468744
ACH-000695,-0.669115927671
ACH-000696,-0.8617481341399998
ACH-000697,-0.706571220176
ACH-000699,-1.2158660974
ACH-000701,-0.748088721566
ACH-000706,-1.26904985307
ACH-000711,-0.423958868023
ACH-000713,-0.819920573132
ACH-000714,-0.548755874097
ACH-000718,-0.775223626122
ACH-000720,-1.2551715014700002
ACH-000721,-0.924707387019
ACH-000724,-0.8073927191320001
ACH-000725,-0.940336630506
ACH-000732,-0.8008283478730001
ACH-000734,-1.12349899749
ACH-000735,-0.86387753013
ACH-000736,-0.934595931253
ACH-000738,-1.24138276279
ACH-000746,-0.998195422064
ACH-000747,-1.22607392841
ACH-000748,-0.280916750544
ACH-000753,-1.16554873688
ACH-000756,-0.74271911951
ACH-000757,-1.20484959745
ACH-000758,-1.01935427865
ACH-000760,-0.7619885744670001
ACH-000763,-0.905508597227
ACH-000764,-0.598932784563
ACH-000765,-0.9791659981470001
ACH-000766,-0.6799436318559999
ACH-000767,-0.611692642945
ACH-000768,-0.718869511297
ACH-000769,-1.10553613692
ACH-000770,-0.6968148990719999
ACH-000771,-0.689889275045
ACH-000773,-0.302151013433
ACH-000776,-0.882913103123
ACH-000777,-0.421493275766
ACH-000778,-0.786323691458
ACH-000781,-1.1044173168200002
ACH-000782,-0.819967054218
ACH-000783,-0.747875848665
ACH-000784,-1.01631197912
ACH-000785,-0.793193950286
ACH-000787,-1.06923393781
ACH-000788,-0.353942586605
ACH-000791,-0.62311374587
ACH-000792,-0.436755776463
ACH-000794,-0.374500646143
ACH-000796,-0.720758292886
ACH-000799,-0.411420887474
ACH-000800,-0.657410858617
ACH-000802,-0.749371172224
ACH-000804,-1.10463188594
ACH-000805,-0.602915829255
ACH-000809,-1.1322305102099999
ACH-000810,-0.703660449115
ACH-000811,-0.5235581493320001
ACH-000817,-0.551352084894
ACH-000819,-0.652028680414
ACH-000820,-1.2155176038700002
ACH-000821,-1.16866818487
ACH-000822,-0.479646096227
ACH-000823,-1.07865950002
ACH-000824,-1.37543999443
ACH-000827,-0.33438282553000004
ACH-000829,-0.594113757003
ACH-000831,-1.39155909877
ACH-000832,-0.7891994815090001
ACH-000833,-1.00642442903
ACH-000834,-0.971585890821
ACH-000835,-0.6829189646770001
ACH-000836,-0.598891091853
ACH-000837,-0.455344123609
ACH-000838,-0.7237051705230001
ACH-000839,-0.601059864158
ACH-000840,-0.961601428793
ACH-000841,-0.530909547157
ACH-000843,-1.08874348825
ACH-000846,-0.8814952141399999
ACH-000847,-0.8688566444220001
ACH-000848,-1.19436377046
ACH-000849,-0.8823596929459999
ACH-000851,-0.860752499648
ACH-000855,-1.18500631874
ACH-000856,-0.773752805188
ACH-000858,-1.28591227265
ACH-000859,-0.584233803247
ACH-000861,-0.993092244073
ACH-000862,-1.27505690855
ACH-000865,-0.9306847821009999
ACH-000866,-0.971802146797
ACH-000867,-1.07543918327
ACH-000869,-1.05875927854
ACH-000872,-0.446701029603
ACH-000873,-0.665529737924
ACH-000876,-1.69253997968
ACH-000878,-0.694421680232
ACH-000880,-0.754013143775
ACH-000881,-0.9091826830230001
ACH-000882,-0.659176916032
ACH-000884,-0.8702255317659999
ACH-000885,-1.3033509352600001
ACH-000887,-0.8394056521559999
ACH-000888,-1.09680451405
ACH-000889,-1.12729437337
ACH-000890,-0.46316814904700004
ACH-000896,-0.389158095475
ACH-000898,-1.2337695793999999
ACH-000900,-0.8990122755779999
ACH-000901,-0.7866918387880001
ACH-000905,-1.12679795262
ACH-000906,-0.945241144042
ACH-000907,-0.565675620058
ACH-000910,-1.34397479368
ACH-000911,-0.902805675738
ACH-000912,-0.41022224912199995
ACH-000913,-0.866564614134
ACH-000915,-1.22591991974
ACH-000916,-0.714406498842
ACH-000917,-1.00549143349
ACH-000921,-0.741544793119
ACH-000924,-0.9358803251960001
ACH-000926,-0.9106121374189999
ACH-000928,-0.86169572657
ACH-000929,-0.497176328907
ACH-000932,-0.683326487101
ACH-000935,-0.7259264734370001
ACH-000936,-0.7909296995199999
ACH-000937,-0.475186385383
ACH-000938,-0.83642736628
ACH-000939,-1.10461376705
ACH-000941,-0.885807860844
ACH-000943,-0.7940716953270001
ACH-000946,-0.44514900219400005
ACH-000947,-1.05356548708
ACH-000948,-0.9567174552429999
ACH-000950,-0.588353070494
ACH-000953,-0.402075018324
ACH-000957,-0.944760725094
ACH-000958,-0.7374168358200001
ACH-000960,-0.9760148261939999
ACH-000963,-0.81336435451
ACH-000968,-1.34339445932
ACH-000969,-1.5554147503
ACH-000973,-0.35973729261799997
ACH-000974,-0.517664356263
ACH-000975,-1.33892802932
ACH-000976,-0.9651417145319999
ACH-000978,-0.9159175150200001
ACH-000980,-1.0561476275100001
ACH-000984,-0.5152133034749999
ACH-000986,-0.6137305405879999
ACH-000988,-0.511412741363
ACH-000993,-0.494630816002
ACH-000994,-2.0658666786
ACH-000996,-0.408868657272
ACH-001001,-1.24878236845
ACH-001020,-0.752672384192
ACH-001028,-0.969571418673
ACH-001031,-0.894001854225
ACH-001038,-0.90525764077
ACH-001048,-0.858233998255
ACH-001050,-0.473623038445
ACH-001053,-0.653713901016
ACH-001054,-0.522082392724
ACH-001061,-1.0596472295000001
ACH-001067,-0.736338535564
ACH-001075,-0.896418413784
ACH-001096,-1.01850825882
ACH-001128,-0.5746788705529999
ACH-001134,-0.5186663934260001
ACH-001151,-0.567436715997
ACH-001163,-1.02452317123
ACH-001164,-0.595647035753
ACH-001173,-0.996075959736
ACH-001183,-0.274980931265
ACH-001184,-0.937638315663
ACH-001190,-0.697375767201
ACH-001192,-0.507025518006
ACH-001193,-0.505003261007
ACH-001196,-0.7550798550560001
ACH-001197,-0.750320679384
ACH-001205,-0.45213965184699995
ACH-001211,-0.503720594047
ACH-001212,-0.986195910344
ACH-001228,-1.02045945331
ACH-001232,-0.327820167942
ACH-001239,-1.24338237691
ACH-001274,-0.36107056880599997
ACH-001275,-0.836402843391
ACH-001277,-1.09619159316
ACH-001278,-0.9782824475299999
ACH-001280,-0.793022133486
ACH-001283,-0.738486714841
ACH-001289,-0.5625481279379999
ACH-001295,-0.433438923097
ACH-001300,-1.01749283095
ACH-001301,-0.614297828101
ACH-001302,-0.46114145719099997
ACH-001303,-0.9077416371799999
ACH-001306,-0.57696653831
ACH-001318,-0.9969612061959999
ACH-001322,-0.36319707505000004
ACH-001328,-0.420692880603
ACH-001332,-1.0483346498000001
ACH-001333,-0.776823941535
ACH-001336,-0.73657940535
ACH-001340,-0.462576094427
ACH-001346,-0.454926133426
ACH-001353,-0.542825660397
ACH-001354,-0.661023556917
ACH-001367,-0.814397116746
ACH-001368,-0.36951195565800005
ACH-001374,-0.522055676402
ACH-001375,-0.40293351301200003
ACH-001377,-0.739001712391
ACH-001380,-1.01166994011
ACH-001391,-0.41110087298799997
ACH-001407,-0.331738016814
ACH-001408,-0.469570432045
ACH-001413,-0.34153801910099996
ACH-001430,-0.785481184871
ACH-001431,-0.394263812234
ACH-001450,-1.17337410755
ACH-001496,-0.663099017805
ACH-001500,-1.3850550466299998
ACH-001521,-0.60342569303
ACH-001523,-1.10922104306
ACH-001532,-0.879479852589
ACH-001536,-0.742628070521
ACH-001550,-1.23098227746
ACH-001552,-0.855565977667
ACH-001554,-0.912340793417
ACH-001645,-0.477830705445
ACH-001654,-1.15344388267
ACH-001715,-1.09436321596
ACH-001735,-0.601416325629
ACH-001736,-0.755641069112
ACH-001737,-0.255087201841
ACH-001740,-0.7760986703730001
ACH-001745,-0.86903007131
ACH-001750,-0.677398090807
ACH-001765,-0.8311337259630001
ACH-001956,-0.263539152359
ACH-001957,-0.387432645137
