,MPDU1 (9526)
ACH-000425,-0.0525250304335
ACH-000426,-0.495931010251
ACH-000427,-0.303538861085
ACH-000433,-0.155796182605
ACH-000436,-0.605959367822
ACH-000444,-0.162800279353
ACH-000445,-0.49102891156499995
ACH-000448,-0.200819697457
ACH-000450,-0.320588330862
ACH-000452,0.0171529297054
ACH-000454,-0.182999549241
ACH-000458,-0.31576797071699997
ACH-000459,0.0453327030007
ACH-000460,-0.23889344947799998
ACH-000461,-0.230021716043
ACH-000463,-0.0930243797669
ACH-000464,-0.229950110333
ACH-000466,-0.194867875614
ACH-000467,-0.259972094903
ACH-000468,-0.214673523047
ACH-000469,-0.314602036299
ACH-000470,-0.16896360084000003
ACH-000471,-0.369731227621
ACH-000472,-0.0101314562674
ACH-000473,-0.294451442665
ACH-000475,-0.195142280583
ACH-000476,-0.417399211321
ACH-000477,-0.008898136805040001
ACH-000480,-0.495658133481
ACH-000481,-0.260799450328
ACH-000483,-0.281435557229
ACH-000484,-0.317264733236
ACH-000485,-0.167651229987
ACH-000486,-0.201676134681
ACH-000487,-0.05812858036
ACH-000488,-0.192728465327
ACH-000490,-0.158712239861
ACH-000491,-0.0361487641509
ACH-000495,0.11709546540799999
ACH-000496,-0.49425506853100004
ACH-000499,0.0477476001537
ACH-000500,-0.956198927535
ACH-000502,-0.28219215766399997
ACH-000503,-0.153831560866
ACH-000505,-0.296620096121
ACH-000507,-0.48857117287
ACH-000510,-0.16460188061
ACH-000511,-0.174909617221
ACH-000512,-0.291783889381
ACH-000516,-0.161881585989
ACH-000517,-0.10358826613500001
ACH-000518,-0.499762118476
ACH-000520,-0.291522355693
ACH-000521,-0.339566240525
ACH-000522,-0.128022553364
ACH-000524,-0.166810354272
ACH-000527,-0.334965267609
ACH-000528,-0.34245681350100005
ACH-000537,-0.569280648861
ACH-000541,-0.8009159066920001
ACH-000542,-0.20872710395100003
ACH-000544,-0.0983996865549
ACH-000545,-0.189967370254
ACH-000547,-0.396687200571
ACH-000548,-0.402465984106
ACH-000549,-0.5013501638000001
ACH-000550,-0.36139886960699996
ACH-000552,-0.2799348116
ACH-000556,-0.193958473889
ACH-000557,-0.09289463053670001
ACH-000570,-0.16100554394000002
ACH-000571,-0.100351455026
ACH-000573,0.0230933846049
ACH-000576,-0.495773570751
ACH-000580,-0.0534577499401
ACH-000584,-0.21596606445
ACH-000585,-0.21252496188900002
ACH-000588,-0.6839727401189999
ACH-000589,-0.184435934961
ACH-000591,-0.351043451719
ACH-000593,-0.32442142765099996
ACH-000600,-0.183717110306
ACH-000601,-0.0778784849442
ACH-000604,-0.373017201501
ACH-000605,-0.108866822533
ACH-000606,-0.235767066793
ACH-000608,-0.302908233651
ACH-000614,-0.11823046876599999
ACH-000616,0.0103301675565
ACH-000618,-0.20474391951200002
ACH-000619,-0.317230620196
ACH-000620,-0.38557111824100004
ACH-000621,-0.373952286445
ACH-000622,-0.127611835562
ACH-000623,-0.130446119566
ACH-000624,-0.16455096174699999
ACH-000627,-0.152761323395
ACH-000630,-0.385412080246
ACH-000632,-0.388971182764
ACH-000633,-0.660597956075
ACH-000637,-0.168574867134
ACH-000638,-0.09510460528169999
ACH-000646,-0.390702262069
ACH-000647,-0.184030843452
ACH-000648,0.0151107544958
ACH-000649,-0.37079854265900003
ACH-000651,-0.054130909846900006
ACH-000652,-0.13454503318
ACH-000653,-0.275707785423
ACH-000657,-0.25820127868500004
ACH-000658,-0.853791765003
ACH-000661,0.0384453471776
ACH-000662,-0.03535791655
ACH-000663,-0.0851090644062
ACH-000665,-0.146307944352
ACH-000671,-0.274062693924
ACH-000673,-0.17756908258600002
ACH-000676,-0.19314261063299998
ACH-000677,-0.09142796470660002
ACH-000681,-0.179581156169
ACH-000682,-0.268568773439
ACH-000683,-0.13369815834100002
ACH-000684,-0.07108378487599999
ACH-000688,-0.502879504202
ACH-000693,-0.11227694502
ACH-000694,-0.029008386083299996
ACH-000695,-0.25473737598
ACH-000696,-0.143009912495
ACH-000697,-0.427970367353
ACH-000699,-0.08553410436249999
ACH-000701,-0.184014615783
ACH-000706,-0.375368627986
ACH-000711,-0.208651115505
ACH-000713,-0.4912748671
ACH-000714,-0.21634330803399998
ACH-000718,-0.149586664178
ACH-000720,-0.206197467005
ACH-000721,-0.259064325178
ACH-000724,-0.36003544947099997
ACH-000725,-0.09605552603389998
ACH-000732,-0.286485561211
ACH-000734,-0.212647989185
ACH-000735,-0.29291957989
ACH-000736,-0.157684832227
ACH-000738,-0.146201902292
ACH-000746,-0.07079491699410001
ACH-000747,-0.0345555637835
ACH-000748,-0.140250399976
ACH-000753,-0.165340358969
ACH-000756,-0.17261880229200002
ACH-000757,-0.0088800255484
ACH-000758,-0.0627565995314
ACH-000760,-0.21044009444800002
ACH-000763,-0.36717454873000005
ACH-000764,-0.22544852899599999
ACH-000765,-0.0635759897739
ACH-000766,-0.154633947968
ACH-000767,-0.017822674574
ACH-000768,-0.20881569653700002
ACH-000769,-0.22902536299100001
ACH-000770,-0.375940466061
ACH-000771,-0.565867967687
ACH-000773,-0.325031318935
ACH-000776,-0.235656114896
ACH-000777,-0.34776267145000006
ACH-000778,-0.505501561526
ACH-000781,-0.12768594064400002
ACH-000782,-0.272788154208
ACH-000783,-0.328099518689
ACH-000784,-0.152870245781
ACH-000785,-0.411562758035
ACH-000787,-0.427962786714
ACH-000788,-0.261866023303
ACH-000791,-0.294038585273
ACH-000792,-0.40283571622000003
ACH-000794,-0.547654550556
ACH-000796,-0.08597375454299999
ACH-000799,-0.113374253538
ACH-000800,-0.028839754709
ACH-000802,-0.13889134546700002
ACH-000804,-0.235025584692
ACH-000805,-0.138896159773
ACH-000809,-0.253468903147
ACH-000810,-0.182912425281
ACH-000811,-0.36397607743199994
ACH-000817,-0.708834170772
ACH-000819,-0.11594503902
ACH-000820,-0.0677778924874
ACH-000821,-0.217148461159
ACH-000822,-0.119466319999
ACH-000823,-0.138160338037
ACH-000824,-0.06985693513180001
ACH-000827,-0.07560862028519999
ACH-000829,-0.297883586578
ACH-000831,0.07512936711410001
ACH-000832,-0.492218804049
ACH-000833,-0.22585537337699998
ACH-000834,-0.300261902492
ACH-000835,-0.110468388355
ACH-000836,-0.825181591675
ACH-000837,-0.136742309965
ACH-000838,-0.22055347377300002
ACH-000839,-0.553415834254
ACH-000840,-0.282314282105
ACH-000841,-0.0776609513825
ACH-000843,-0.149832417198
ACH-000846,-0.0818222508655
ACH-000847,-0.28211273494399997
ACH-000848,-0.0419513891148
ACH-000849,-0.414369499758
ACH-000851,-0.204780376325
ACH-000855,0.00196240526551
ACH-000856,-0.341162150177
ACH-000858,-0.14914089201199998
ACH-000859,0.13274703678400002
ACH-000861,-0.34507516862
ACH-000862,-0.292857607172
ACH-000865,0.036354531077400006
ACH-000866,-0.0501298004725
ACH-000867,-0.103736368059
ACH-000869,-0.37189700954599997
ACH-000872,-0.33728682874899996
ACH-000873,-0.236693698948
ACH-000876,-0.147154560051
ACH-000878,-0.134959237588
ACH-000880,-0.228738492348
ACH-000881,0.0305322574995
ACH-000882,-0.023017445325500003
ACH-000884,0.049821135908599996
ACH-000885,-0.59626138768
ACH-000887,-0.363801408891
ACH-000888,-0.276460104988
ACH-000889,-0.31358114118700003
ACH-000890,-0.475548348996
ACH-000896,-0.297266646475
ACH-000898,0.041845573546
ACH-000900,-0.10169678179099999
ACH-000901,-0.229576568366
ACH-000905,-0.359510560162
ACH-000906,-0.114920508595
ACH-000907,-0.386957126937
ACH-000910,-0.22119688639899998
ACH-000911,-0.243382349863
ACH-000912,-0.043937571235499996
ACH-000913,-0.203799954505
ACH-000915,-0.0456999956168
ACH-000916,-0.474316827702
ACH-000917,-0.242505882809
ACH-000921,-0.227422266969
ACH-000924,-0.22816601662099997
ACH-000926,-0.287420164627
ACH-000928,-0.247758887767
ACH-000929,-0.518948861126
ACH-000932,-0.12387759737500001
ACH-000935,-0.114331391888
ACH-000936,-0.38677492476899994
ACH-000937,-0.129036488419
ACH-000938,-0.20253815311599999
ACH-000939,-0.114408413371
ACH-000941,-0.14333082239199998
ACH-000943,-0.129642229835
ACH-000946,-0.17021081283300002
ACH-000947,-0.07284900917
ACH-000948,-0.301801794206
ACH-000950,-0.0427719424092
ACH-000953,-0.24415536563700002
ACH-000957,-0.27396661851799997
ACH-000958,-0.18134614171500002
ACH-000960,-0.13055558555400001
ACH-000963,0.0299912303963
ACH-000968,-0.041114353934199994
ACH-000969,-0.267027812235
ACH-000973,-0.0731690557721
ACH-000974,-0.146373481299
ACH-000975,-0.166760315434
ACH-000976,-0.118827213619
ACH-000978,-0.265035429848
ACH-000980,-0.0256344003697
ACH-000984,-0.16931638582400002
ACH-000986,-0.23575197973200002
ACH-000988,-0.15738096822
ACH-000993,-0.43521599066399996
ACH-000994,-0.17376733653499998
ACH-000996,-0.20769192360199998
ACH-001001,-0.107184057456
ACH-001020,-0.09639751750219999
ACH-001028,-0.20260889617699998
ACH-001031,-0.157447990787
ACH-001038,-0.141107250035
ACH-001048,-0.37220076650899997
ACH-001050,-0.0942048485234
ACH-001053,-0.0103256900029
ACH-001054,-0.00978584904945
ACH-001061,-0.116862145612
ACH-001067,-0.0822151898696
ACH-001075,-0.352367650783
ACH-001096,-0.0631821824273
ACH-001128,-0.26268605393000005
ACH-001134,0.07121818518339999
ACH-001151,-0.195034308965
ACH-001163,-0.289582541285
ACH-001164,-0.230653481602
ACH-001173,-0.07983705799669999
ACH-001183,-0.336940243009
ACH-001184,-0.135415118897
ACH-001190,-0.290351046773
ACH-001192,-0.091076544267
ACH-001193,-0.24955501505600003
ACH-001196,-0.223938590623
ACH-001197,-0.24911186935199997
ACH-001205,0.023432530049299998
ACH-001211,-0.251154125711
ACH-001212,0.00387688825019
ACH-001228,-0.06183153380130001
ACH-001232,-0.456567312335
ACH-001239,-0.107051729238
ACH-001274,-0.169357360463
ACH-001275,-0.30618388831300003
ACH-001277,-0.17062034946899998
ACH-001278,-0.052116497047699994
ACH-001280,-0.00405430324488
ACH-001283,0.0337610301778
ACH-001289,-0.166658427222
ACH-001295,-0.012600203046
ACH-001300,-0.12558276744000002
ACH-001301,-0.0163989173066
ACH-001302,0.088464584936
ACH-001303,0.0590098136425
ACH-001306,-0.15180609649000001
ACH-001318,-0.265128292126
ACH-001322,-0.0270093145947
ACH-001328,-0.473056573502
ACH-001332,-0.554073172188
ACH-001333,-0.122012846732
ACH-001336,-0.10701916267999999
ACH-001340,-0.502360199511
ACH-001346,-0.13635641014699998
ACH-001353,-0.280457832351
ACH-001354,-0.0135985687306
ACH-001367,-0.160504063507
ACH-001368,-0.030909025078599998
ACH-001374,-0.267985546924
ACH-001375,-0.25566107508
ACH-001377,-0.385311643195
ACH-001380,-0.0634032553444
ACH-001391,-0.170105444947
ACH-001407,-0.11733094406899999
ACH-001408,-0.17735575324499997
ACH-001413,-0.402741586733
ACH-001430,-0.19878915691799998
ACH-001431,0.036231737213499995
ACH-001450,-0.65431565374
ACH-001496,-0.0638216338573
ACH-001500,-0.0511140403378
ACH-001521,-0.225519889114
ACH-001523,-0.294824605951
ACH-001532,-0.05152190947119999
ACH-001536,-0.573698137114
ACH-001550,-0.0735611788947
ACH-001552,-0.36083974553099996
ACH-001554,-0.32581154626
ACH-001645,-0.07961040049200001
ACH-001654,-0.274848869284
ACH-001715,-0.33598485793899996
ACH-001735,-0.15452824573899998
ACH-001736,-0.0770539971452
ACH-001737,-0.262664316371
ACH-001740,-0.151874353025
ACH-001745,-0.11674761682399999
ACH-001750,-0.30806391717099996
ACH-001765,-0.125656560931
ACH-001956,-0.414002494469
ACH-001957,-0.140419224
