,LYZL4 (131375)
ACH-000190,-0.38754927005900003
ACH-000198,-0.195466080966
ACH-000204,0.516012004947
ACH-000206,-0.202182121065
ACH-000207,-0.270737442534
ACH-000211,-0.479021658081
ACH-000215,-0.201609589375
ACH-000221,-0.23342808220400002
ACH-000222,-0.312614732205
ACH-000223,-0.444447183241
ACH-000226,-0.18453689736900003
ACH-000227,-0.7975658094879999
ACH-000228,-0.584132784741
ACH-000231,-0.34764249024800004
ACH-000232,-0.533426529761
ACH-000233,-0.27259626622
ACH-000234,-0.42808839258000003
ACH-000235,-0.429204717069
ACH-000237,-0.18705925884799998
ACH-000238,-0.562287079861
ACH-000243,-0.394280525711
ACH-000244,-0.385850849331
ACH-000246,-0.37643881557899994
ACH-000248,-0.143757600603
ACH-000250,-0.41362214102399997
ACH-000251,-0.227248912773
ACH-000253,-0.63248635224
ACH-000255,-0.10511481331599999
ACH-000256,-0.24454620669500002
ACH-000257,-0.423957028715
ACH-000258,-0.638969087612
ACH-000259,-0.355107569477
ACH-000260,-0.302553063126
ACH-000261,-0.244732835711
ACH-000262,-0.401922148272
ACH-000263,-0.07891041285389999
ACH-000264,-0.379348689436
ACH-000265,-0.524198453102
ACH-000266,-0.338828773899
ACH-000272,-0.22678529625
ACH-000273,-0.379898098995
ACH-000274,-0.476140890725
ACH-000277,-0.25763636199
ACH-000278,-0.334078951087
ACH-000279,-0.5278776538109999
ACH-000280,-0.515002177673
ACH-000281,-0.609090178717
ACH-000288,-0.367724407368
ACH-000291,-0.442803928385
ACH-000293,-0.5321712896549999
ACH-000294,-0.27948569694000003
ACH-000295,-0.516620863813
ACH-000296,-0.439768045243
ACH-000302,-0.22838271643199998
ACH-000304,-0.26513449199
ACH-000307,-0.367638382459
ACH-000308,-0.262077233269
ACH-000310,-0.5762395771050001
ACH-000311,-0.451659598673
ACH-000312,-0.39841996242399996
ACH-000315,-0.30821802290100003
ACH-000316,-0.20341392381200002
ACH-000317,-0.40882076455899996
ACH-000318,-0.386544086074
ACH-000319,-0.286237197831
ACH-000320,-0.38719616768799997
ACH-000322,-0.35373774097800004
ACH-000323,-0.34390960403000004
ACH-000324,-0.372624795337
ACH-000329,-0.406828213662
ACH-000330,-0.303195030185
ACH-000331,-0.318153568728
ACH-000332,-0.291171171342
ACH-000334,-0.45132801203100004
ACH-000335,-0.186708996314
ACH-000336,-0.36171028301200003
ACH-000337,-0.349066943754
ACH-000339,-0.439495783398
ACH-000341,-0.49584996798500003
ACH-000348,-0.12723311735600001
ACH-000350,-0.37727003145000004
ACH-000352,-0.28802556731999995
ACH-000356,-0.349415748641
ACH-000361,-0.34759539888499996
ACH-000362,-0.23041440081
ACH-000363,-0.364722674124
ACH-000364,-0.36309594432400005
ACH-000365,-0.31415697424899997
ACH-000366,-0.278780375287
ACH-000368,-0.31725057674
ACH-000374,-0.547571049437
ACH-000375,-0.185251420275
ACH-000376,-0.23532775482700002
ACH-000381,-0.143169006459
ACH-000383,-0.189280967576
ACH-000387,-0.254263236327
ACH-000389,-0.316547723532
ACH-000390,-0.37598555015600005
ACH-000393,-0.621694287403
ACH-000395,-0.334829466324
ACH-000397,-0.320589626125
ACH-000401,-0.209951889353
ACH-000402,-0.074185109005
ACH-000403,-0.556907956952
ACH-000404,-0.313947695602
ACH-000406,-0.3130433482
ACH-000407,-0.160507392723
ACH-000408,-0.427502035339
ACH-000410,-0.39208306014100003
ACH-000411,-0.381879816749
ACH-000414,-0.584803955645
ACH-000415,-0.577840089992
ACH-000416,-0.6340844456360001
ACH-000420,-0.391285586317
ACH-000421,-0.128843709417
ACH-000424,-0.36270397769699997
ACH-000425,-0.463615789956
ACH-000426,-0.297793081859
ACH-000427,-0.390264820919
ACH-000433,0.153579813873
ACH-000436,-0.18484486253
ACH-000444,-0.205926059175
ACH-000445,0.145232954648
ACH-000448,-0.365565662848
ACH-000450,-0.577184275336
ACH-000452,-0.27031632237
ACH-000454,-0.265979871648
ACH-000458,-0.215973397918
ACH-000459,0.123927458193
ACH-000460,-0.24084729554
ACH-000461,-0.498373802938
ACH-000463,-0.209046148776
ACH-000464,-0.5580861590940001
ACH-000466,-0.676773560378
ACH-000467,-0.293151308788
ACH-000468,-0.26944158407900004
ACH-000469,-0.302571750589
ACH-000470,-0.391777651814
ACH-000471,-0.255430651776
ACH-000472,-0.41736892177199997
ACH-000473,-0.231795400674
ACH-000475,-0.477809557888
ACH-000476,-0.21468082766399998
ACH-000477,-0.216662107198
ACH-000480,-0.36648381889700005
ACH-000481,-0.47377129885700003
ACH-000483,-0.11613079633
ACH-000484,-0.232039287264
ACH-000485,-0.569955933342
ACH-000486,-0.335786697046
ACH-000487,-0.306757679052
ACH-000488,-0.303237328398
ACH-000490,-0.324381313682
ACH-000491,-0.465082905145
ACH-000495,-0.441384146827
ACH-000496,-0.361633601887
ACH-000499,-0.09352450596869999
ACH-000500,-0.34799850610699995
ACH-000502,-0.35933513058899996
ACH-000503,-0.462282078323
ACH-000505,-0.395548106065
ACH-000507,-0.427770780205
ACH-000510,-0.23534222439199998
ACH-000511,-0.31062066180500003
ACH-000512,-0.33849014685999995
ACH-000516,-0.413724844001
ACH-000517,-0.470644897232
ACH-000518,-0.34582413944799995
ACH-000520,-0.339293355696
ACH-000521,-0.542622253898
ACH-000522,-0.333774458585
ACH-000524,-0.357687952738
ACH-000527,-0.22154717157200002
ACH-000528,-0.36891400067599994
ACH-000537,-0.068303757465
ACH-000541,-0.600820428173
ACH-000542,-0.43985103260200004
ACH-000544,-0.175475544436
ACH-000545,-0.3091040611
ACH-000547,-0.452539853635
ACH-000548,-0.37741937923
ACH-000549,-0.309530085509
ACH-000550,-0.450134715559
ACH-000552,-0.471165706208
ACH-000556,-0.36181232855800005
ACH-000557,-0.6913600077609999
ACH-000570,-0.322985140421
ACH-000571,-0.316797694827
ACH-000573,-0.308330350373
ACH-000576,-0.37185201673199997
ACH-000580,-0.0611603358904
ACH-000584,-0.28675076126
ACH-000585,-0.293862653129
ACH-000588,-0.28297481143500003
ACH-000589,-0.23772309797200003
ACH-000591,-0.280493397689
ACH-000593,-0.311040329405
ACH-000600,-0.39527900013899997
ACH-000601,-0.38231174038599997
ACH-000604,-0.452084299354
ACH-000605,-0.549571248175
ACH-000606,-0.40121666697400005
ACH-000608,-0.39002773438199995
ACH-000614,-0.31744568255100003
ACH-000616,-0.22003810912900001
ACH-000618,-0.286216211513
ACH-000619,-0.40428900626900005
ACH-000620,-0.34159874370800003
ACH-000621,-0.32643209826499997
ACH-000622,-0.40338201641500004
ACH-000623,-0.45814769969400004
ACH-000624,-0.440425102222
ACH-000627,-0.289705061305
ACH-000630,-0.205366685557
ACH-000632,-0.398140589358
ACH-000633,-0.42722726893299995
ACH-000637,0.031322484348900004
ACH-000638,-0.234136105297
ACH-000646,-0.508153364488
ACH-000647,-0.336445239037
ACH-000648,-0.24925617228799998
ACH-000649,-0.336791889073
ACH-000651,-0.479045535333
ACH-000652,-0.310124502594
ACH-000653,-0.141398046981
ACH-000657,-0.37569953037299997
ACH-000658,-0.533489431172
ACH-000661,-0.337153451241
ACH-000662,-0.0012380374902499999
ACH-000663,-0.106864890007
ACH-000665,-0.23457299756799999
ACH-000671,-0.33280921618299997
ACH-000673,-0.398856204894
ACH-000676,-0.34632022208200003
ACH-000677,-0.137787391337
ACH-000681,-0.342375068309
ACH-000682,-0.355560829511
ACH-000683,-0.420227242252
ACH-000684,-0.144703149055
ACH-000688,-0.820868095671
ACH-000693,-0.271828404027
ACH-000694,-0.273080024855
ACH-000695,-0.327492780908
ACH-000696,-0.308583180559
ACH-000697,-0.227950686318
ACH-000699,-0.32851567006099996
ACH-000701,-0.38136791696999994
ACH-000706,-0.336369827922
ACH-000711,-0.383613248987
ACH-000713,-0.395756728528
ACH-000714,-0.611906705486
ACH-000718,-0.688985633948
ACH-000720,-0.5353537650569999
ACH-000721,-0.547847082861
ACH-000724,-0.112269248733
ACH-000725,-0.33009189476
ACH-000732,-0.130056932599
ACH-000734,-0.18533327686099998
ACH-000735,-0.352878900535
ACH-000736,-0.405460075986
ACH-000738,-0.39232105420100005
ACH-000746,-0.165067825494
ACH-000747,-0.15121406818299998
ACH-000748,-0.254140519066
ACH-000753,-0.331218545465
ACH-000756,-0.198768504617
ACH-000757,-0.548561827935
ACH-000758,-0.267668424299
ACH-000760,-0.25360937714299997
ACH-000763,-0.578587781836
ACH-000764,-0.173054731737
ACH-000765,-0.5295407374050001
ACH-000766,-0.41313672297700005
ACH-000767,-0.270487163084
ACH-000768,-0.34694291525300003
ACH-000769,-0.164235378015
ACH-000770,-0.334749684727
ACH-000771,-0.262019635107
ACH-000773,-0.431523358323
ACH-000776,-0.329101741549
ACH-000777,-0.47111725634499996
ACH-000778,-0.49784328970799996
ACH-000781,-0.40372048582
ACH-000782,-0.176183732971
ACH-000783,-0.357595832373
ACH-000784,-0.172258413886
ACH-000785,-0.523709582846
ACH-000787,-0.245107254989
ACH-000788,-0.2920362568
ACH-000791,-0.581493297253
ACH-000792,-0.14544664861099998
ACH-000794,-0.46496259109899996
ACH-000796,-0.32289149284
ACH-000799,-0.411267754973
ACH-000800,-0.399276855631
ACH-000802,-0.339757586591
ACH-000804,-0.481448765339
ACH-000805,-0.592863740897
ACH-000809,-0.316214453637
ACH-000810,-0.379471584739
ACH-000811,-0.37861513696599997
ACH-000817,-0.597208850468
ACH-000819,-0.381187367466
ACH-000820,0.0386822504721
ACH-000821,-0.598357021377
ACH-000822,-0.424286044265
ACH-000823,-0.193491465863
ACH-000824,-0.373326791937
ACH-000827,-0.415279678192
ACH-000829,-0.21768205677299998
ACH-000831,-0.33710024674
ACH-000832,-0.269125905475
ACH-000833,-0.0602146453219
ACH-000834,-0.298836203089
ACH-000835,-0.308247769208
ACH-000836,-0.470846430092
ACH-000837,-0.313702628531
ACH-000838,-0.163700826778
ACH-000839,-0.25301469176999997
ACH-000840,-0.219558314591
ACH-000841,-0.367174508282
ACH-000843,-0.34406465029100003
ACH-000846,-0.029750449937400003
ACH-000847,-0.106531068837
ACH-000848,-0.276028465068
ACH-000849,-0.518134749204
ACH-000851,-0.488817374536
ACH-000855,-0.333012574738
ACH-000856,-0.282767588823
ACH-000858,-0.259343323588
ACH-000859,-0.8092005751260001
ACH-000861,-0.192615321377
ACH-000862,-0.270406873381
ACH-000865,-0.340286863865
ACH-000866,-0.43311446329899994
ACH-000867,-0.38902107586900003
ACH-000869,-0.33965429026699995
ACH-000872,-0.219772405848
ACH-000873,-0.39803629319600003
ACH-000876,-0.523096632331
ACH-000878,0.0289876529465
ACH-000880,-0.29705536371999997
ACH-000881,-0.396460735462
ACH-000882,-0.551912285699
ACH-000884,-0.184025051073
ACH-000885,-0.409521618184
ACH-000887,-0.224163356798
ACH-000888,-0.407451479763
ACH-000889,-0.37291949039800004
ACH-000890,-0.38387835609899995
ACH-000896,-0.35996603824699996
ACH-000898,-0.325479108167
ACH-000900,-0.373854499266
ACH-000901,-0.5003202145669999
ACH-000905,-0.43516287556999994
ACH-000906,-0.265144295826
ACH-000907,-0.0592838668805
ACH-000910,-0.331533213593
ACH-000911,-0.39453593954599997
ACH-000912,-0.396817749684
ACH-000913,-0.186252828856
ACH-000915,-0.227662122194
ACH-000916,-0.517360075061
ACH-000917,-0.418098905008
ACH-000921,-0.358796292725
ACH-000924,-0.35443970550899995
ACH-000926,-0.24942889665999998
ACH-000928,-0.188368331011
ACH-000929,-0.261839630198
ACH-000932,-0.26373314190499997
ACH-000935,-0.104108374804
ACH-000936,-0.134281822638
ACH-000937,-0.612657977237
ACH-000938,-0.364285499546
ACH-000939,-0.00868680220148
ACH-000941,-0.321008685513
ACH-000943,-0.497331509416
ACH-000946,-0.388125045419
ACH-000947,-0.2168144469
ACH-000948,-0.155803822159
ACH-000950,-0.433978917777
ACH-000953,-0.471971181344
ACH-000957,-0.31655653286999996
ACH-000958,-0.449519533837
ACH-000960,-0.40210975781900005
ACH-000963,-0.338963884756
ACH-000968,-0.10466690105000001
ACH-000969,-0.421883768104
ACH-000973,-0.35699158159
ACH-000974,-0.490303709546
ACH-000975,-0.515810518273
ACH-000976,-0.30742392152
ACH-000978,-0.19720251570099998
ACH-000980,-0.310925291321
ACH-000984,-0.29377084952
ACH-000986,-0.29068451949
ACH-000988,-0.38591339963
ACH-000993,-0.23596706604899997
ACH-000994,-0.389015164107
ACH-000996,-0.306474239591
ACH-001001,-0.314361762136
ACH-001020,-0.37092251500100004
ACH-001028,-0.293868646678
ACH-001031,-0.49093118108999995
ACH-001038,-0.47904097829899994
ACH-001048,-0.31755476474399996
ACH-001050,-0.106356536814
ACH-001053,-0.236667579119
ACH-001054,-0.205360557055
ACH-001061,-0.347701341915
ACH-001067,-0.214366956861
ACH-001075,-0.407287306743
ACH-001096,-0.250750927309
ACH-001128,-0.0176222591205
ACH-001134,-0.170110233044
ACH-001151,-0.25041893492199996
ACH-001163,-0.0524531831807
ACH-001164,-0.286601649923
ACH-001173,-0.319821895673
ACH-001183,-0.206780563787
ACH-001184,-0.183920456775
ACH-001190,-0.0117107355776
ACH-001192,-0.33865885066600004
ACH-001193,-0.379213079897
ACH-001196,-0.155024306674
ACH-001197,-0.470321856926
ACH-001205,-0.400060181563
ACH-001211,-0.383240443141
ACH-001212,-0.383301885805
ACH-001228,-0.333767871414
ACH-001232,-0.480812772936
ACH-001239,-0.460383381362
ACH-001274,-0.39975569084
ACH-001275,-0.37553161147
ACH-001277,-0.218826566405
ACH-001278,-0.20104147971
ACH-001280,-0.280464335357
ACH-001283,-0.395988217931
ACH-001289,-0.0944102029232
ACH-001295,-0.434582165355
ACH-001300,-0.402062879828
ACH-001301,-0.45727166053499996
ACH-001302,-0.19009664133999998
ACH-001303,-0.43557700024400003
ACH-001306,-0.434971681313
ACH-001318,-0.17382428322299998
ACH-001322,-0.26390376877099997
ACH-001328,-0.155541365161
ACH-001332,-0.19441700262400002
ACH-001333,-0.102813250644
ACH-001336,-0.151315888672
ACH-001340,-0.385618533133
ACH-001346,-0.302334855777
ACH-001353,-0.372538052341
ACH-001354,-0.119128766444
ACH-001367,-0.570801291436
ACH-001368,-0.356910415115
ACH-001374,0.00369566771169
ACH-001375,-0.457564206675
ACH-001377,-0.191931664093
ACH-001380,-0.325042101869
ACH-001391,-0.44203238570799996
ACH-001407,-0.250074322064
ACH-001408,-0.37317419683200004
ACH-001413,-0.18323972236699998
ACH-001430,-0.63023827196
ACH-001431,-0.363140542984
ACH-001450,-0.5213866607959999
ACH-001496,-0.218093174436
ACH-001500,-0.19831766556699998
ACH-001521,-0.13180616696699998
ACH-001523,-0.459471075757
ACH-001532,-0.463525018058
ACH-001536,-0.334132999243
ACH-001550,-0.21909511085
ACH-001552,-0.34082134609700004
ACH-001554,-0.344772698763
ACH-001645,-0.35238761704000005
ACH-001654,-0.42062568082699997
ACH-001715,-0.324849731959
ACH-001735,-0.243221299094
ACH-001736,-0.286197455621
ACH-001737,-0.330877078268
ACH-001740,-0.371121200663
ACH-001745,-0.383338449305
ACH-001750,-0.264276208044
ACH-001765,-0.321149983031
ACH-001956,-0.332715700044
ACH-001957,-0.43735378717
