,TRDMT1 (1787)
ACH-000004,0.236492994973
ACH-000007,-0.2274791878
ACH-000009,-0.027920056749700002
ACH-000011,-0.0311618796311
ACH-000012,0.14806922851399998
ACH-000013,0.18230698676600002
ACH-000014,0.21805779486
ACH-000015,0.03909373645230001
ACH-000017,0.133290642598
ACH-000018,0.194392038943
ACH-000019,0.0373559093849
ACH-000021,0.00502956075852
ACH-000022,0.134492618839
ACH-000025,0.176495922681
ACH-000028,0.011333079270000001
ACH-000030,0.09311858976399999
ACH-000035,-0.011104707844200002
ACH-000036,0.013438143819600002
ACH-000037,0.018955367866
ACH-000039,-0.0749205253665
ACH-000040,0.155283473795
ACH-000041,0.305790309128
ACH-000042,0.12061890145099999
ACH-000045,0.220603261008
ACH-000047,0.147969311538
ACH-000052,0.31967136848
ACH-000053,0.134349982655
ACH-000054,-0.170281907699
ACH-000055,0.25555469254
ACH-000060,-0.028759207613300003
ACH-000067,-0.101613964113
ACH-000070,-0.146814234106
ACH-000075,0.0334822484587
ACH-000078,0.13271872274
ACH-000082,0.0480484547806
ACH-000085,0.0601502863467
ACH-000086,0.19754899117600003
ACH-000087,0.189038118391
ACH-000092,0.0642260190777
ACH-000095,0.0168867434245
ACH-000097,0.187627353289
ACH-000098,-0.147704509921
ACH-000099,0.07378784580730001
ACH-000108,-0.0288655691266
ACH-000113,-0.142743312629
ACH-000115,-0.008912522096370001
ACH-000116,0.07785159755410001
ACH-000118,0.114902478682
ACH-000120,0.184389480266
ACH-000123,0.10790424275499999
ACH-000127,-0.03735933484580001
ACH-000128,0.209591062144
ACH-000132,-0.031332645203400004
ACH-000133,0.127040857037
ACH-000137,0.229486238803
ACH-000138,0.233141310373
ACH-000142,0.0787170124017
ACH-000143,-0.090935867942
ACH-000146,0.27005422253600003
ACH-000148,-0.006366958483470001
ACH-000150,0.15030683756899998
ACH-000152,0.0697922924909
ACH-000153,-0.181555939093
ACH-000159,0.195429621384
ACH-000160,0.27590086324900004
ACH-000163,0.145171541425
ACH-000167,0.328333863525
ACH-000168,0.256496383708
ACH-000169,0.24956086518000004
ACH-000178,-0.00748062814945
ACH-000182,0.054701087937500004
ACH-000183,0.0252719179189
ACH-000188,0.0830291880073
ACH-000189,-0.240295897465
ACH-000190,0.370927341783
ACH-000198,0.047274372745199994
ACH-000204,0.23162096719
ACH-000206,-0.21279557091200002
ACH-000207,-0.0521979619678
ACH-000211,0.227801333129
ACH-000215,0.051719893841
ACH-000221,0.0365971825852
ACH-000222,0.339983316306
