,PAFAH1B2 (5049)
ACH-000004,-0.00306625773672
ACH-000007,0.00208556309266
ACH-000009,0.010062817821399998
ACH-000011,0.024472961192
ACH-000012,-0.166581104773
ACH-000013,0.0038115876759400005
ACH-000014,0.11640929297800001
ACH-000015,0.209484075598
ACH-000017,0.0210304634388
ACH-000018,0.0379788408932
ACH-000019,0.126557004807
ACH-000021,0.0212298399302
ACH-000022,-0.233417906179
ACH-000025,-0.09115481736400001
ACH-000028,-0.0161159682437
ACH-000030,-0.025633320572
ACH-000035,0.10215486854900001
ACH-000036,0.020358503281
ACH-000037,-0.284927549166
ACH-000039,0.00383345017373
ACH-000040,-0.233674893739
ACH-000041,0.0302013402355
ACH-000042,-0.0652063104999
ACH-000045,-0.026786229775099996
ACH-000047,0.00123593179264
ACH-000052,0.038354655514199996
ACH-000053,-0.0246138169753
ACH-000054,-0.257456151012
ACH-000055,-0.0278706343695
ACH-000060,-0.139845821559
ACH-000067,-0.177213062789
ACH-000070,0.05010535929
ACH-000075,0.132893712246
ACH-000078,0.0632714543259
ACH-000082,-0.302008102079
ACH-000085,0.08440666189269999
ACH-000086,-0.20471534039900002
ACH-000087,-0.06906404687199999
ACH-000092,-0.067910927348
ACH-000095,-0.100961087699
ACH-000097,-0.00850620761543
ACH-000098,0.0399467714302
ACH-000099,-0.0546907057773
ACH-000108,-0.167216440075
ACH-000113,-0.045372407567499995
ACH-000115,-0.169316341935
ACH-000116,-0.08842373474210001
ACH-000118,-0.0036871294464899994
ACH-000120,-0.139845236732
ACH-000123,-0.25130631021
ACH-000127,0.0780186258908
ACH-000128,-0.0335970345155
ACH-000132,-0.045111588333999995
ACH-000133,-0.049566700224400004
ACH-000137,-0.055429664008499996
ACH-000138,0.0655095580775
ACH-000142,0.076913612462
ACH-000143,0.0095944909953
ACH-000146,-0.0747292280013
ACH-000148,-0.023112566940900005
ACH-000150,-0.014440058190299998
ACH-000152,0.016168253219000003
ACH-000153,-0.155014742902
ACH-000159,0.079073524165
ACH-000160,0.069832538313
ACH-000163,-0.22426881220699998
ACH-000167,0.104276126417
ACH-000168,-0.351787849173
ACH-000169,-0.120129748291
ACH-000178,0.165613124286
ACH-000182,0.107926393017
ACH-000183,-0.118105488927
ACH-000188,-0.0941396501586
ACH-000189,-0.026140730119699997
ACH-000190,0.004383727676630001
ACH-000198,-0.0880319734684
ACH-000204,-0.272611259592
ACH-000206,-0.0424724325394
ACH-000207,-0.0221517459038
ACH-000211,-0.132841768163
ACH-000215,-0.0551634124211
ACH-000221,0.0356047569565
