,CNR1 (1268)
ACH-000004,0.40827178013000004
ACH-000007,0.240303275126
ACH-000009,0.270125558669
ACH-000011,0.22761338028499997
ACH-000012,0.224393779505
ACH-000013,0.0458349574761
ACH-000014,0.36703095437600003
ACH-000015,0.08717651656580001
ACH-000017,0.21188459943500002
ACH-000018,0.20460678611400002
ACH-000019,0.051290598467100004
ACH-000021,0.06243496190219999
ACH-000022,0.2830009807
ACH-000025,0.262958328039
ACH-000028,0.144405303313
ACH-000030,0.21228301116099998
ACH-000035,0.17692826183
ACH-000036,0.364224368276
ACH-000037,0.223729335838
ACH-000039,0.0875090399358
ACH-000040,0.194723108695
ACH-000041,0.184936234766
ACH-000042,0.144645615702
ACH-000045,0.0844232850114
ACH-000047,0.0150657616398
ACH-000052,0.34981214043700004
ACH-000053,0.17561387576600002
ACH-000054,0.19551344745299998
ACH-000055,0.214054314639
ACH-000060,0.0972920578753
ACH-000067,0.254040730993
ACH-000070,0.25663165889600004
ACH-000075,-0.0677451299863
ACH-000078,0.270960208543
ACH-000082,0.0867098912408
ACH-000085,0.21501712133900003
ACH-000086,0.12434294677300001
ACH-000087,0.0770531098245
ACH-000092,0.15724333885800001
ACH-000095,0.233441553972
ACH-000097,0.190748018856
ACH-000098,0.185940124635
ACH-000099,0.12167451239600001
ACH-000108,0.22340357974
ACH-000113,0.188403245151
ACH-000115,0.19298696161899997
ACH-000116,0.144039052136
ACH-000118,0.0754949110232
ACH-000120,0.261340692507
ACH-000123,0.148194374066
ACH-000127,0.113505785975
ACH-000128,-0.214977911723
ACH-000132,0.0336105726793
ACH-000133,0.110745729217
ACH-000137,0.301620643227
ACH-000138,0.25137645081
ACH-000142,0.286704938434
ACH-000143,0.0878567131988
ACH-000146,0.103110300078
ACH-000148,0.137272679462
ACH-000150,-0.010633601704700001
ACH-000152,0.176254318612
ACH-000153,0.5710546603059999
ACH-000159,0.181811791868
ACH-000160,0.0644288082405
ACH-000163,0.24823391059
ACH-000167,0.347121909005
ACH-000168,0.19611135009
ACH-000169,0.154181577426
ACH-000178,0.199614731378
ACH-000182,0.019224678203900003
ACH-000183,0.306920992452
ACH-000188,0.273486443392
ACH-000189,0.291660837744
ACH-000190,0.19533900250300001
ACH-000198,0.20638508221700003
ACH-000204,0.204797220638
ACH-000206,-0.127198824952
ACH-000207,0.45129158155500004
ACH-000211,0.309097534194
ACH-000215,0.11542228351
ACH-000221,0.0544859090654
ACH-000222,0.268692524391
ACH-000223,0.10825892072000001
ACH-000226,0.20669103799600003
ACH-000227,0.317016350876
ACH-000228,0.0475421136811
ACH-000231,0.161377022546
ACH-000232,0.17701383282000002
ACH-000233,0.19578184889400002
ACH-000234,0.109402804237
ACH-000235,0.158556348366
ACH-000237,0.26291419192
ACH-000238,0.24921215807500002
ACH-000243,0.163716788705
ACH-000244,0.12809304257200002
ACH-000246,0.102317801676
ACH-000248,0.125338360737
ACH-000250,0.170763876062
ACH-000251,0.0939673627332
ACH-000253,0.122670725417
ACH-000255,0.145647816696
ACH-000256,0.122406688888
ACH-000257,0.14482393440400002
ACH-000258,-0.007853645079700001
ACH-000259,0.161350176431
ACH-000260,0.139260307113
ACH-000261,0.149477425632
ACH-000262,0.326969254309
ACH-000263,-0.09446925175460001
ACH-000264,0.160900980337
ACH-000265,0.145562670467
ACH-000266,0.13846260102900002
ACH-000272,0.154473512248
ACH-000273,0.136764544194
ACH-000274,0.141707618851
ACH-000277,0.181704451284
ACH-000278,0.12295686582000001
ACH-000279,0.026459213683899998
ACH-000280,0.130505208889
