,FOS (2353)
ACH-000004,-0.0758028243083
ACH-000007,0.0575806028852
ACH-000009,-0.0689332895041
ACH-000011,0.028099830778799996
ACH-000012,-0.08841143347449999
ACH-000013,-0.131652719793
ACH-000014,-0.08333501257880001
ACH-000015,-0.371165854418
ACH-000017,-0.111521660131
ACH-000018,-0.25058610716699997
ACH-000019,-0.102278633193
ACH-000021,-0.047460812274900004
ACH-000022,-0.0780335977197
ACH-000025,-0.114693128588
ACH-000028,-0.0691906019701
ACH-000030,0.057333781027
ACH-000035,-0.147647844333
ACH-000036,-0.138326828682
ACH-000037,-0.15736214624000003
ACH-000039,-0.12982780610300002
ACH-000040,-0.163666871474
ACH-000041,-0.10235925335200001
ACH-000042,-0.0848107805751
ACH-000045,-0.230732640486
ACH-000047,-0.137334995574
ACH-000052,0.18750373100499998
ACH-000053,-0.06812413338359999
ACH-000054,-0.061927559233300004
ACH-000055,0.155202142404
ACH-000060,-0.34684589393200005
ACH-000067,0.005425144697050001
ACH-000070,-0.0853557089319
ACH-000075,0.0523140875717
ACH-000078,0.016552869314700003
ACH-000082,-0.317550768863
ACH-000085,-0.0681555535687
ACH-000086,-0.108483637923
ACH-000087,-0.23014186795299998
ACH-000092,0.010387816181399999
ACH-000095,-0.0794829401835
ACH-000097,-0.034642323261300005
ACH-000098,-0.0888078205027
ACH-000099,0.09066540558810002
ACH-000108,-0.0637186701415
ACH-000113,-0.07977783984629999
ACH-000115,-0.196493875944
ACH-000116,-0.11102416238900001
ACH-000118,-0.157544877214
ACH-000120,-0.120853047072
ACH-000123,0.037800028403699996
ACH-000127,-0.131975535467
ACH-000128,-0.313628483433
ACH-000132,0.026599555092599998
ACH-000133,-0.150056977851
ACH-000137,-0.140920342311
ACH-000138,-0.195227761296
ACH-000142,0.040947039377099995
ACH-000143,-0.10028141206499999
ACH-000146,-0.0210373831731
ACH-000148,-0.154700388536
ACH-000150,0.0622644083689
ACH-000152,0.021750327355499997
ACH-000153,-0.061172787428900005
ACH-000159,-0.0770029129832
ACH-000160,-0.21814344530699997
ACH-000163,-0.083645045489
ACH-000167,-0.31632811818100004
ACH-000168,-0.043343744923400006
ACH-000169,-0.0138446886041
ACH-000178,-0.20987989159200002
ACH-000182,-0.0668366837146
ACH-000183,-0.245120791154
ACH-000188,0.130291016413
ACH-000189,0.231265681877
ACH-000190,0.0383540301186
ACH-000198,0.0409078051214
ACH-000204,0.0316418144587
ACH-000206,-0.00675447517957
ACH-000207,-0.287827949558
ACH-000211,-0.260866405576
ACH-000215,-0.130195846838
ACH-000221,-0.07180063387180001
ACH-000222,-0.18109199002700002
ACH-000223,-0.11687366658199999
ACH-000226,0.0745359404283
ACH-000227,-0.112655932569
ACH-000228,-0.24725446933400003
ACH-000231,-0.17783764479000003
ACH-000232,-0.17294165056400002
ACH-000233,-0.20320227868000001
ACH-000234,-0.037093925801900005
ACH-000235,-0.135933162448
ACH-000237,-0.09204233659229999
ACH-000238,-0.12322913477499998
ACH-000243,-0.166846898326
ACH-000244,-0.0902347871507
ACH-000246,-0.0495893472609
ACH-000248,-0.26019787878899997
ACH-000250,-0.0839348028784
ACH-000251,-0.06691991384880001
ACH-000253,0.000321182026518
ACH-000255,-0.220578044699
ACH-000256,0.014504591401799998
ACH-000257,-0.551336939648
ACH-000258,-0.038571292831
ACH-000259,-0.21394044161400003
ACH-000260,-0.166001698333
ACH-000261,-0.211916797763
ACH-000262,-0.10634113330900001
ACH-000263,-0.185522980805
ACH-000264,-0.07269388423510001
ACH-000265,-0.10425290943700001
ACH-000266,-0.146633140326
ACH-000272,-0.07291270286899999
ACH-000273,0.14873619780300001
ACH-000274,-0.0619928864655
ACH-000277,0.0456944188783
ACH-000278,0.061107809206300004
ACH-000279,-0.23038881699900002
ACH-000280,-0.552720105317
ACH-000281,-0.18242431534200002
ACH-000288,-0.09450090358310001
ACH-000291,-0.118770087072
ACH-000293,-0.0541653860736
ACH-000294,-0.0895893912957
ACH-000295,0.11012310136
ACH-000296,0.102054786139
ACH-000302,-0.0973107700697
ACH-000304,-0.384379060898
ACH-000307,-0.00996339253867
ACH-000308,-0.026959612563
ACH-000310,-0.176078673435
ACH-000311,-0.11159374982
ACH-000312,-0.19849807225699997
ACH-000315,-0.131281442798
ACH-000316,-0.170036041446
ACH-000317,-0.102430652478
ACH-000318,-0.21614121086999996
ACH-000319,-0.316412527366
ACH-000320,-0.14006617255999998
ACH-000322,-0.0443840725927
ACH-000323,-0.0656395268489
ACH-000324,-0.0005669876122180001
ACH-000329,-0.0831088975072
ACH-000330,-0.300569073984
ACH-000331,0.015305286012299999
ACH-000332,-0.15221850492699998
ACH-000334,-0.204213687335
ACH-000335,-0.184959452263
ACH-000336,-0.445382951136
ACH-000337,-0.21661937533199999
ACH-000339,-0.0809796832047
ACH-000341,-0.0216613835941
ACH-000348,-0.046888148632
ACH-000350,0.13469047805
ACH-000352,-0.156606438762
ACH-000356,-0.274795475051
ACH-000361,-0.17112122223499998
ACH-000362,0.0960230325406
ACH-000363,-0.34152351988000007
ACH-000364,-0.166577789841
ACH-000365,-0.085782244106
ACH-000366,0.038248476839699994
ACH-000368,-0.111374876772
ACH-000374,-0.0060877836093999995
ACH-000375,0.013768329978799999
ACH-000376,-0.203289222782
ACH-000381,-0.264557725045
ACH-000383,-0.150367855548
ACH-000387,0.0134216967982
ACH-000389,-0.11948410625700001
ACH-000390,-0.175659117629
ACH-000393,-0.271456154768
ACH-000395,-0.0778576245814
ACH-000397,-0.035092725633800004
ACH-000401,-0.0666967805445
ACH-000402,-0.253759854932
ACH-000403,-0.125714429646
ACH-000404,0.33700725230800005
ACH-000406,-0.019341117212
ACH-000407,-0.183649967859
ACH-000408,-0.033640448928400006
ACH-000410,0.027008838476900002
ACH-000411,0.0235100548122
ACH-000414,-0.155109813194
ACH-000415,-0.299606560847
ACH-000416,-0.373359952135
ACH-000420,-0.280852855136
ACH-000421,-0.0324180079963
ACH-000424,-0.074583525918
ACH-000425,0.00925524685297
ACH-000426,-0.0509416172676
ACH-000427,-0.211013208934
ACH-000433,-0.05880206402000001
ACH-000436,-0.175304958129
ACH-000444,-0.15963129008500002
ACH-000445,0.11192810533299999
ACH-000448,-1.1354148238200001
ACH-000450,-0.08476535159080001
ACH-000452,-0.301046956348
ACH-000454,-0.14429720757
ACH-000458,-0.0175540353294
ACH-000459,-0.0123266064744
ACH-000460,-0.0621587376075
ACH-000461,-0.0334992619623
ACH-000463,-0.0986281122781
ACH-000464,-0.118603040448
ACH-000466,-0.0177554307403
ACH-000467,-0.075393466403
ACH-000468,-0.0162615430051
ACH-000469,-0.051567622983900004
ACH-000470,-0.09622917505310001
ACH-000471,-0.255470410544
ACH-000472,-0.18111548272199998
ACH-000473,0.0525006534428
ACH-000475,-0.0430825271651
ACH-000476,-0.272908486741
ACH-000477,0.0496089627104
ACH-000480,-0.09691724916719999
ACH-000481,-0.296335406084
ACH-000483,-0.0689477950145
ACH-000484,-0.139264769604
ACH-000485,-0.183989054402
ACH-000486,-0.006719332383540001
ACH-000487,0.038025660327499995
ACH-000488,-0.033305615948
ACH-000490,-0.14455580897700002
ACH-000491,-0.08594208579639999
ACH-000495,0.178643464739
ACH-000496,-0.021145270113400002
ACH-000499,0.0480684923555
ACH-000500,-0.166056788648
ACH-000502,-0.0612285650297
ACH-000503,-0.06098353633069999
ACH-000505,-0.0824913799014
ACH-000507,-0.180029245501
ACH-000510,-0.13522990105799998
ACH-000511,-0.146423998885
ACH-000512,-0.271834787044
ACH-000516,-0.138187061372
ACH-000517,-0.146988622893
ACH-000518,-0.256645653502
ACH-000520,-0.0709303532545
ACH-000521,-0.192258234557
ACH-000522,-0.10381189420800001
ACH-000524,-0.0017181993855699999
ACH-000527,0.0052357138058699996
ACH-000528,-0.10309705039999999
ACH-000537,-0.128295134813
ACH-000541,0.1247054369
ACH-000542,-0.0656875689509
ACH-000544,-0.259714908622
ACH-000545,-0.036649688685199994
ACH-000547,-0.260578711085
ACH-000548,-0.062293484047
ACH-000549,-0.035956369479
ACH-000550,-0.0990872159485
ACH-000552,-0.153409810699
ACH-000556,-0.08086985771639998
ACH-000557,-0.236677711496
ACH-000570,-0.0961870873552
ACH-000571,-0.12247354736800001
ACH-000573,-0.11032759236600001
ACH-000576,-0.220275551892
ACH-000580,0.20515812293299998
ACH-000584,-0.287981269505
ACH-000585,-0.17366621175900002
ACH-000588,-0.120014821388
ACH-000589,-0.259658960788
ACH-000591,-0.15914100385
ACH-000593,-0.0917581372882
ACH-000600,0.0687646180723
ACH-000601,-0.07384861276589999
ACH-000604,0.056350731857099996
ACH-000605,-0.44095510695
ACH-000606,-0.122436365775
ACH-000608,-0.659137204142
ACH-000614,0.184783284474
ACH-000616,-0.0571546882024
ACH-000618,-0.13618838611700002
ACH-000619,-0.188658770509
ACH-000620,-0.206015772651
ACH-000621,-0.0919598378603
ACH-000622,-0.23968939109200002
ACH-000623,-0.236717017419
ACH-000624,-0.038810178737199996
ACH-000627,-0.11991729791
ACH-000630,-0.111000542197
ACH-000632,-0.023420202235900002
ACH-000633,-0.17699657845800001
ACH-000637,0.048518770749199996
ACH-000638,-0.21717827519699998
ACH-000646,-0.00406713255132
ACH-000647,-0.153357530705
ACH-000648,-0.0286019742352
ACH-000649,-0.0777005103013
ACH-000651,-0.210762478231
ACH-000652,-0.08731294757269999
ACH-000653,-0.141992953067
ACH-000657,-0.164332960067
ACH-000658,-0.00035393511554300007
ACH-000661,-0.229372193358
ACH-000662,-0.32181280899799997
ACH-000663,0.0004970997676180001
ACH-000665,-0.096622803135
ACH-000671,-0.0411741570654
ACH-000673,-0.19530348796900002
ACH-000676,-0.040825968720900004
ACH-000677,0.0808068672279
ACH-000681,0.074719429877
ACH-000682,-0.09022971969660001
ACH-000683,-0.0472405851276
ACH-000684,-0.00570230541291
ACH-000688,-0.159662352331
ACH-000693,-0.16066185393500002
ACH-000694,-0.255371787071
ACH-000695,-0.408508918373
ACH-000696,-0.0617251314657
ACH-000697,0.0194938410437
ACH-000699,-0.107729920426
ACH-000701,-0.11724901585799999
ACH-000706,-0.136115391861
ACH-000711,-0.16221140474600002
ACH-000713,-0.207090730661
ACH-000714,-0.388672486905
ACH-000718,-0.332910588933
ACH-000720,-0.0495922175639
ACH-000721,-0.14185481186499999
ACH-000724,-0.437326975727
ACH-000725,-0.028641934158600002
ACH-000732,-0.139092787773
ACH-000734,-0.0710564557749
ACH-000735,-0.36621214883599995
ACH-000736,0.10782816737400001
ACH-000738,-0.142981476337
ACH-000746,-0.147769366012
ACH-000747,-0.179796320319
ACH-000748,-0.13338560176699998
ACH-000753,-0.151360640176
ACH-000756,-0.08902479557880001
ACH-000757,-0.163604377582
ACH-000758,-0.126876529194
ACH-000760,-0.11009626984000001
ACH-000763,-0.183261176709
ACH-000764,-0.0791939899374
ACH-000765,-0.170068067803
ACH-000766,-0.026425274947200005
ACH-000767,-0.054865846024699995
ACH-000768,-0.130574483939
ACH-000769,-0.13198813764
ACH-000770,-0.08834013365419999
ACH-000771,-0.10989803468699999
ACH-000773,0.059552907388
ACH-000776,-0.0648692609866
ACH-000777,-0.10286971024599999
ACH-000778,-0.0462529379941
ACH-000781,-0.25747504324799997
