,EFNA1 (1942)
ACH-000004,-0.120303554452
ACH-000007,0.102113374991
ACH-000009,-0.130045307325
ACH-000011,-0.07886624576689999
ACH-000012,-0.0311343371508
ACH-000013,-0.026415365450499998
ACH-000014,-0.18797456211
ACH-000015,-0.123506006327
ACH-000017,0.190065868507
ACH-000018,-0.11084942610500001
ACH-000019,-0.028102450623400003
ACH-000021,-0.130748891689
ACH-000022,-0.15067624322599998
ACH-000025,-0.160732311775
ACH-000028,-0.00214808471967
ACH-000030,-0.0493219665026
ACH-000035,-0.189359441407
ACH-000036,-0.036564578907599996
ACH-000037,-0.012683845663700002
ACH-000039,0.0165052370307
ACH-000040,-0.034289498697500004
ACH-000041,0.039193149126400005
ACH-000042,-0.0118430667111
ACH-000045,0.011563807271200002
ACH-000047,-0.102333334792
ACH-000052,-0.271868760335
ACH-000053,-0.135632022004
ACH-000054,-0.0015095107305899999
ACH-000055,-0.127149623698
ACH-000060,-0.07621747865730001
ACH-000067,-0.237333752465
ACH-000070,0.08208712796010001
ACH-000075,-0.13435965875800002
ACH-000078,-0.183934444142
ACH-000082,-0.129384594998
ACH-000085,0.22734133319699998
ACH-000086,-0.123281133138
ACH-000087,0.168115814785
ACH-000092,-0.20617160633099998
ACH-000095,0.0222836025214
ACH-000097,-0.115460886975
ACH-000098,-0.179080220487
ACH-000099,0.125722633181
ACH-000108,-0.16021665090999998
ACH-000113,-0.182720356928
ACH-000115,-0.120236337912
ACH-000116,-0.05646482183680001
ACH-000118,-0.0161946326448
ACH-000120,-0.0275134908282
ACH-000123,-0.0591245751478
ACH-000127,-0.0808638178948
ACH-000128,0.0737983638647
ACH-000132,-0.0648296552078
ACH-000133,-0.11832892302
ACH-000137,-0.07559957008610001
ACH-000138,-0.08562197479110001
ACH-000142,-0.14954766438
ACH-000143,-0.0549728887425
ACH-000146,-0.145000845901
ACH-000148,-0.07502114257789999
ACH-000150,-0.124416025209
ACH-000152,-0.0342468093617
ACH-000153,-0.142483013495
ACH-000159,-0.145039524926
ACH-000160,-0.128829849719
ACH-000163,-0.251270871058
ACH-000167,-0.0137896506739
ACH-000168,-0.134924879038
ACH-000169,-0.0832918259907
ACH-000178,0.00610706169017
ACH-000182,-0.0852650934265
ACH-000183,-0.34100798943800004
ACH-000188,-0.305602466584
ACH-000189,-0.36236900770499997
ACH-000190,0.220618369261
ACH-000198,-0.0292690014543
ACH-000204,-0.203191776948
ACH-000206,-0.22677373459000003
ACH-000207,-0.20867616807999997
ACH-000211,-0.0603737583043
ACH-000215,-0.111117696071
ACH-000221,-0.183662156621
ACH-000222,-0.33250344044
ACH-000223,-0.145242737984
ACH-000226,-0.147316225211
ACH-000227,0.0113093968846
ACH-000228,-0.254004357314
ACH-000231,-0.0972042136279
ACH-000232,-0.24348229743299998
ACH-000233,0.0588785267122
ACH-000234,-0.0164947821
ACH-000235,0.00726200754096
ACH-000237,0.0432350490846
