,TRMT61A (115708)
ACH-000304,-0.246833895246
ACH-000307,-0.556512774347
ACH-000308,-0.252664643351
ACH-000310,-0.16997402474
ACH-000311,-0.158497455689
ACH-000312,-0.42159567922700003
ACH-000315,-0.831291348495
ACH-000316,-0.81014883019
ACH-000317,-0.43548164694499997
ACH-000318,-0.370056924211
ACH-000319,-0.23646791606800002
ACH-000320,-0.5891748364580001
ACH-000322,-0.282365906214
ACH-000323,-0.527590900098
ACH-000324,-0.348513880866
ACH-000329,-0.477043324531
ACH-000330,-0.333950959365
ACH-000331,-0.70667447926
ACH-000332,-0.60772004581
ACH-000334,-0.47492886519599997
ACH-000335,-0.737093345474
ACH-000336,-0.580015592591
ACH-000337,-0.26041388814599997
ACH-000339,-0.221446323411
ACH-000341,-0.288391646239
ACH-000348,-0.25558177454
ACH-000350,0.0508205760231
ACH-000352,-0.298327951853
ACH-000356,-0.289666220215
ACH-000361,-0.254709718887
ACH-000362,-0.276308225323
ACH-000363,0.0153685007209
ACH-000364,-0.610099739974
ACH-000365,-0.48264916750799997
ACH-000366,-0.840137798301
ACH-000368,-0.6592912379370001
ACH-000374,-0.361977549749
ACH-000375,-0.6789691469679999
ACH-000376,-0.589692768209
ACH-000381,-0.235975326895
ACH-000383,-0.19591898282
ACH-000387,-0.167839923895
ACH-000389,-0.778783042483
ACH-000390,-0.000243536020183
ACH-000393,-0.259476805937
ACH-000395,-0.479133650806
ACH-000397,-0.18301239866799998
ACH-000401,-0.453536958641
ACH-000402,-0.7542809266600001
ACH-000403,-0.300971614411
ACH-000404,-0.61666698279
ACH-000406,-0.319018973721
ACH-000407,-0.843791429825
ACH-000408,-0.291862031144
ACH-000410,-0.451298688651
ACH-000411,-0.6016637638710001
ACH-000414,-0.0458718210461
ACH-000415,-0.409433513353
ACH-000416,-0.257247832713
ACH-000420,-0.154261208807
ACH-000421,-0.1490001082
ACH-000424,-0.5009626954559999
ACH-000425,-0.248636540141
ACH-000426,-0.10960060012
ACH-000427,-0.325470770218
ACH-000433,-0.253144633984
ACH-000436,-0.28362733891999997
ACH-000444,-0.421076613591
ACH-000445,-0.508710197619
ACH-000448,-0.122571916824
ACH-000450,-0.11342315827400001
ACH-000452,-0.424556152865
ACH-000454,-0.700134347382
ACH-000458,-0.487500389688
ACH-000459,-0.9731461952179999
ACH-000460,-0.48240680196900004
ACH-000461,-0.299492298852
ACH-000463,-0.618477753474
ACH-000464,-0.36526066763400006
ACH-000466,-0.447706865838
ACH-000467,-0.251234148863
ACH-000468,-0.492921787104
ACH-000469,-0.665159082739
ACH-000470,-0.170810354351
ACH-000471,-0.6348937323839999
ACH-000472,-0.307399978661
ACH-000473,-0.43879594450599996
ACH-000475,-0.35812664780500003
ACH-000476,0.0807383181249
ACH-000477,-0.40130162481
ACH-000480,-0.646946380461
ACH-000481,-0.23988638102200002
ACH-000483,-0.484210341464
ACH-000484,-0.538488753591
ACH-000485,-0.43022609554200003
ACH-000486,-0.512790938767
ACH-000487,-0.705951113457
ACH-000488,-0.5165951055610001
ACH-000490,-0.7820824600749999
ACH-000491,-0.5614916407180001
ACH-000495,-0.363920598232
ACH-000496,-0.648531903107
ACH-000499,-0.678672473212
ACH-000500,-0.899213565034
ACH-000502,-0.335357858345
ACH-000503,-0.46644606523800003
ACH-000505,-0.291250506302
ACH-000507,-0.528187077226
ACH-000510,-0.406628808916
ACH-000511,-0.47711138685000004
ACH-000512,-0.948634177686
ACH-000516,0.010875608271800001
ACH-000517,-0.17523620620900002
ACH-000518,-0.47602815710100005
ACH-000520,-0.289410607095
ACH-000521,-0.36023077168799994
ACH-000522,-0.455152515041
ACH-000524,0.0765532510094
ACH-000527,-0.31529169647599997
ACH-000528,-0.189902723276
ACH-000537,-0.525428444341
ACH-000541,-0.383047001506
ACH-000542,-0.72911171451
ACH-000544,-0.7960629132160001
ACH-000545,-0.8371839231579999
ACH-000547,-0.39214612982600006
ACH-000548,-0.545396065908
ACH-000549,-0.36996778807400005
ACH-000550,-0.538204260286
ACH-000552,-0.588791807087
ACH-000556,-0.0885026830136
ACH-000557,-0.27539996262899996
ACH-000570,-0.76817632522
ACH-000571,-0.45407703657700005
ACH-000573,-0.31537157873599997
ACH-000576,-0.402272818086
ACH-000580,-0.11991812815300001
ACH-000584,-0.43384869467200005
ACH-000585,-0.416672411595
ACH-000588,-0.35032586563100004
ACH-000589,-0.0410789881717
ACH-000591,-0.805055994807
ACH-000593,-0.6964828402330001
ACH-000600,-0.584721472514
ACH-000601,-0.5775393835980001
ACH-000604,-0.0880303709894
ACH-000605,-0.217078223554
ACH-000606,-0.630625532326
ACH-000608,-0.40214104517399996
ACH-000614,-0.558071484049
ACH-000616,-0.512942810608
ACH-000618,-0.377663260994
ACH-000619,-0.635513076255
ACH-000620,-0.190462230817
ACH-000621,-0.120351362633
ACH-000622,-0.46469831725199995
ACH-000623,-0.673887900854
ACH-000624,-0.188552577296
ACH-000627,-0.6776286163549999
ACH-000630,-0.481945587906
ACH-000632,-0.712270770126
ACH-000633,-0.211146844221
ACH-000637,-0.410485791976
ACH-000638,-0.209916020933
ACH-000646,-0.253537205069
ACH-000647,-0.239194976221
ACH-000648,-0.585328479449
ACH-000649,-0.8937401898289999
ACH-000651,-0.581133771561
ACH-000652,-0.556989416674
ACH-000653,-0.366079380485
ACH-000657,-0.46483015081100004
ACH-000658,-0.349243409039
ACH-000661,-0.335732093517
ACH-000662,-0.366595991296
ACH-000663,-0.526461812396
ACH-000665,-0.417857918536
ACH-000671,-0.579759237077
ACH-000673,-0.630720121065
ACH-000676,-0.42522172667900004
ACH-000677,-0.25664636315
ACH-000681,-0.43260634572400003
ACH-000682,-0.406546580554
ACH-000683,-0.254809102459
ACH-000684,-0.663098992795
ACH-000688,-0.42173008467600004
ACH-000693,-0.5983985829540001
ACH-000694,-0.41467942994
ACH-000695,-0.0904482942048
ACH-000696,-0.5067825184529999
ACH-000697,-0.38547092675800004
ACH-000699,-0.24017215528299998
ACH-000701,-0.592987837033
ACH-000706,-0.250355095479
ACH-000711,-0.482630064839
ACH-000713,-0.28180971383299996
ACH-000714,-0.748609754148
ACH-000718,-0.35425373178999997
ACH-000720,-0.595503189716
ACH-000721,-0.600335419211
ACH-000724,-0.446724291417
ACH-000725,-0.31846741813900004
ACH-000732,-0.7219403375460001
ACH-000734,-0.596137155353
ACH-000735,-0.554001884642
ACH-000736,-0.329115829663
ACH-000738,-0.618103394931
ACH-000746,-0.441030539059
ACH-000747,-0.46172324492
ACH-000748,-0.822022297359
ACH-000753,-0.569779427304
ACH-000756,-0.6652946590959999
ACH-000757,-0.333432186713
ACH-000758,-0.575641439708
ACH-000760,-0.451109043735
ACH-000763,-0.018252104547500002
ACH-000764,-0.798717819749
ACH-000765,-0.657936763619
ACH-000766,-0.641642532561
ACH-000767,-0.185372252179
ACH-000768,-0.527269597688
ACH-000769,-0.36581922991099997
ACH-000770,-0.30146251491
ACH-000771,-0.6935209738510001
ACH-000773,-0.297255394671
ACH-000776,-0.640430086038
ACH-000777,-0.8547173090449999
ACH-000778,-0.639146019701
ACH-000781,-0.561717964417
ACH-000782,-0.446908754167
ACH-000783,-0.22615749222800002
ACH-000784,-0.71495234822
ACH-000785,-0.295491878839
ACH-000787,-0.558542842763
ACH-000788,-0.768082318855
ACH-000791,-0.215297692157
ACH-000792,-0.636128303335
ACH-000794,-0.5784068225460001
ACH-000796,-0.103206564767
ACH-000799,-0.160043978911
ACH-000800,0.159138233838
ACH-000802,-0.343352013795
ACH-000804,-0.039587802329
ACH-000805,-0.510027057883
ACH-000809,-0.413485547111
ACH-000810,-0.860840917652
ACH-000811,-0.288385730372
ACH-000817,-0.663817672169
ACH-000819,-0.44704020634999997
ACH-000820,-0.774089767537
ACH-000821,-0.278414025839
ACH-000822,-0.223909124048
ACH-000823,-0.6528712771199999
ACH-000824,-0.22827632301999998
ACH-000827,-0.391697258019
ACH-000829,-0.29715056581300003
ACH-000831,-0.596244952622
ACH-000832,-0.507764234348
ACH-000833,-0.695705450573
ACH-000834,-0.582780254277
ACH-000835,-0.6062074208
ACH-000836,-0.553578739225
ACH-000837,-0.427467782901
ACH-000838,-0.655121963169
ACH-000839,-0.742498476075
ACH-000840,-0.185523304817
ACH-000841,-0.20634752856600003
ACH-000843,-0.643181905138
ACH-000846,-0.226713442879
ACH-000847,-0.579328169486
ACH-000848,-0.572997818725
ACH-000849,-0.518810978399
ACH-000851,-0.432754876549
ACH-000855,-0.492408591922
ACH-000856,-0.234886685626
ACH-000858,-0.28627979224100003
ACH-000859,-0.332763461928
ACH-000861,-0.17317880192600002
ACH-000862,-0.333332212794
ACH-000865,-0.807765415285
ACH-000866,-0.41138048253200005
ACH-000867,0.168458206782
ACH-000869,-0.37320354345600004
ACH-000872,-0.362122054177
ACH-000873,-0.5296069608039999
ACH-000876,-0.0875572450271
ACH-000878,-0.87410055439
ACH-000880,-0.36960548985799996
ACH-000881,-0.690364940978
ACH-000882,-0.661732120026
ACH-000884,-0.705549085935
ACH-000885,-0.200878762973
ACH-000887,-0.7736054440700001
ACH-000888,-0.214452572964
ACH-000889,-0.632077487544
ACH-000890,-0.597448242197
ACH-000896,-0.672459544027
ACH-000898,0.0251866836704
ACH-000900,-0.291600895855
ACH-000901,-0.22987707721500003
ACH-000905,-0.678615498624
ACH-000906,-0.5325659650919999
ACH-000907,-0.37767822258100003
ACH-000910,-0.15783350018
ACH-000911,-0.44371922292099997
ACH-000912,-0.5879240387560001
ACH-000913,-0.6111689543819999
ACH-000915,-0.8404391520569999
ACH-000916,-0.632144459518
ACH-000917,-0.585597205122
ACH-000921,-0.47298942564400004
ACH-000924,-0.278815819296
ACH-000926,-0.726521103562
ACH-000928,-0.25854600973
ACH-000929,-0.296247254857
ACH-000932,-0.407284795191
ACH-000935,-0.39464397389600003
ACH-000936,-0.540188592245
ACH-000937,-0.6926054030840001
ACH-000938,-0.56166406263
ACH-000939,-0.571860747347
ACH-000941,-0.281367277667
ACH-000943,-0.489569761333
ACH-000946,-0.19862166943300003
ACH-000947,-0.392923147112
ACH-000948,-0.20665967737500002
ACH-000950,-0.411254034179
ACH-000953,-0.402656489082
ACH-000957,-0.17575727928800003
ACH-000958,-0.229637813075
ACH-000960,-0.396144832386
ACH-000963,-1.0444774832500001
ACH-000968,-0.346573724962
ACH-000969,-0.123550758436
ACH-000973,-0.691997638196
ACH-000974,-0.505466035594
ACH-000975,-0.174628658785
ACH-000976,-0.331805310209
ACH-000978,-0.310771377038
ACH-000980,-0.749999693584
ACH-000984,-0.38590000394699997
ACH-000986,-0.47813194248199997
ACH-000988,-0.467548175687
ACH-000993,-0.173713508314
ACH-000994,-0.161421211672
ACH-000996,-0.10647941571000001
ACH-001001,-0.384646082437
ACH-001020,-0.45987693965599996
ACH-001028,-0.658932131018
ACH-001031,-0.39090011905100003
ACH-001038,-0.264451327801
ACH-001048,-0.67288165112
ACH-001050,-0.7322523918080001
ACH-001053,-0.7599813052869999
ACH-001054,-0.46244775501400004
ACH-001061,-0.44527844096600006
ACH-001067,-0.422215185287
ACH-001075,-0.457167294269
ACH-001096,-0.579249475038
ACH-001128,-0.435145450468
ACH-001134,-0.325171883379
ACH-001151,-0.34956001295199995
ACH-001163,-0.446580501371
ACH-001164,-0.542295436149
ACH-001173,-0.430878409984
ACH-001183,-0.398530564487
ACH-001184,-0.28432028648400004
ACH-001190,-0.372226167411
ACH-001192,-0.603888187685
ACH-001193,-0.318084625392
ACH-001196,-0.499644634965
ACH-001197,-0.5004197200230001
ACH-001205,-0.611394027242
ACH-001211,-0.145274919546
ACH-001212,-0.472672618918
ACH-001228,-0.321730075262
ACH-001232,-0.725564822155
ACH-001239,-0.40003374530999997
ACH-001274,-0.295203985724
ACH-001275,-0.47096492823200004
ACH-001277,-0.398472163516
ACH-001278,-0.134343621263
ACH-001280,-0.259918982786
ACH-001283,-0.775071315729
ACH-001289,-0.284039843942
ACH-001295,-0.525458626172
ACH-001300,-0.580370052844
ACH-001301,-0.38222288594400006
ACH-001302,-0.32161996245
ACH-001303,-0.529185060822
ACH-001306,-0.37294548033799996
ACH-001318,-0.60472060073
ACH-001322,-0.597110718064
ACH-001328,-0.449647741303
ACH-001332,-0.7538517979989999
ACH-001333,-0.5180481576820001
ACH-001336,-0.486809418748
ACH-001340,-0.491792907861
ACH-001346,-0.636864917947
ACH-001353,-0.518540014093
ACH-001354,-0.656673003327
ACH-001367,-0.562938575331
ACH-001368,-0.369859690485
ACH-001374,-0.910585608171
ACH-001375,-0.605739261342
ACH-001377,-0.185435714192
ACH-001380,-0.427856050978
ACH-001391,-0.186940047194
ACH-001407,-0.607365951391
ACH-001408,-0.503643639199
ACH-001413,-0.298915217056
ACH-001430,-0.600203169942
ACH-001431,-0.456622612681
ACH-001450,-0.718146693071
ACH-001496,-0.537220602118
ACH-001500,-0.746435440851
ACH-001521,-0.478991978639
ACH-001523,-0.48545332521000006
ACH-001532,-0.266217937883
ACH-001536,-0.619173540428
ACH-001550,-0.38704003645999996
ACH-001552,-0.24316093676999997
ACH-001554,-0.45170455438100005
ACH-001645,-0.328816741378
ACH-001654,-0.52108819121
ACH-001715,-0.399785251844
ACH-001735,-0.420541770401
ACH-001736,-0.43069126936499996
ACH-001737,-0.611054144376
ACH-001740,-0.466382061405
ACH-001745,-0.360196033764
ACH-001750,-0.7380616240539999
ACH-001765,-0.7364876978720001
ACH-001956,-0.216527966219
ACH-001957,-0.296717806978
