,DDX39A (10212)
ACH-000576,-0.37067598375200006
ACH-000580,-0.314230240709
ACH-000584,-0.391539572667
ACH-000585,-0.496143915049
ACH-000588,-0.661305545375
ACH-000589,-0.340456401194
ACH-000591,-0.34565484442
ACH-000593,-0.288018921615
ACH-000600,-0.110649012662
ACH-000601,-0.372050673481
ACH-000604,-0.051513905813699995
ACH-000605,-0.337079308015
ACH-000606,-0.169359849086
ACH-000608,-0.411568647909
ACH-000614,-0.009814295029280001
ACH-000616,-0.344880214717
ACH-000618,-0.329025568173
ACH-000619,-0.25789611734
ACH-000620,-0.324082316178
ACH-000621,-0.380214582972
ACH-000622,-0.08829801724360001
ACH-000623,-0.102274806664
ACH-000624,-0.153224109719
ACH-000627,-0.326264865088
ACH-000630,-0.259720496572
ACH-000632,-0.294512543998
ACH-000633,-0.522850333166
ACH-000637,-0.351006863689
ACH-000638,-0.397278244414
ACH-000646,-0.20586426787099998
ACH-000647,-0.231371294142
ACH-000648,-0.217754111566
ACH-000649,-0.160201832977
ACH-000651,-0.21333101522999998
ACH-000652,-0.260612795847
ACH-000653,-0.562806207093
ACH-000657,-0.208159150737
ACH-000658,-0.5036575126389999
ACH-000661,-0.329217274012
ACH-000662,-0.797285710512
ACH-000663,-0.13747921376
ACH-000665,-0.681180366541
ACH-000671,-0.264612771536
ACH-000673,-0.239929362969
ACH-000676,-0.325200327796
ACH-000677,-0.29053317094500003
ACH-000681,-0.11666874033399999
ACH-000682,-0.286654894486
ACH-000683,-0.483331952176
ACH-000684,0.0655942099998
ACH-000688,-0.325581374173
ACH-000693,-0.31623245331
ACH-000694,-0.128089900781
ACH-000695,-0.115897746029
ACH-000696,-0.174722198269
ACH-000697,-0.685023448852
ACH-000699,-0.49248395305
ACH-000701,-0.0595106892121
ACH-000706,-0.4780447889
ACH-000711,-0.192521950378
ACH-000713,-0.078636606282
ACH-000714,-0.941804887059
ACH-000718,-0.301498264168
ACH-000720,-0.22029126543000002
ACH-000721,-0.28114988863699997
ACH-000724,-0.266073898565
ACH-000725,-0.282342808655
ACH-000732,-0.00827155455892
ACH-000734,-0.368261359899
ACH-000735,-0.19737656518599997
ACH-000736,-0.16587816004699998
ACH-000738,-0.256669730277
ACH-000746,-0.149451973225
ACH-000747,-0.27502839714899996
ACH-000748,-0.31770438830200004
ACH-000753,-0.206577237597
ACH-000756,-0.554709057034
ACH-000757,-0.42811789552100005
ACH-000758,-0.44330485500699995
ACH-000760,-0.320927212267
ACH-000763,-0.492648050778
ACH-000764,-0.329150603023
ACH-000765,-0.147650809514
ACH-000766,-0.371253545097
ACH-000767,-0.478309082009
ACH-000768,-0.437553885028
ACH-000769,-0.316189203783
ACH-000770,-0.322702783431
ACH-000771,-0.225405626098
ACH-000773,-0.300826647881
ACH-000776,-0.441539742008
ACH-000777,-0.272147731769
ACH-000778,-0.24169926140999998
ACH-000781,-0.35192036463
ACH-000782,-0.189692909406
ACH-000783,-0.198220976692
ACH-000784,-0.289805887158
ACH-000785,-0.503078078135
ACH-000787,-0.17005285395199998
ACH-000788,-0.31443175504500004
ACH-000791,-0.38138177147299995
ACH-000792,-0.421862088527
ACH-000794,-0.423603716154
ACH-000796,-0.146508669539
ACH-000799,-0.6123165816699999
ACH-000800,-0.293387187324
ACH-000802,-0.354332768872
ACH-000804,-0.280617675738
ACH-000805,-0.39113343961999997
ACH-000809,-0.231174001148
ACH-000810,-0.0682658640948
ACH-000811,-0.347310114507
ACH-000817,-0.46878783659999995
ACH-000819,-0.5204483143509999
ACH-000820,-0.730163100913
ACH-000821,-0.040766250253499996
ACH-000822,-0.380614012934
ACH-000823,-0.46965796484800004
ACH-000824,-0.0224720636805
ACH-000827,-0.382080361162
ACH-000829,-0.519855983291
ACH-000831,-0.523104734083
ACH-000832,-0.41065563514799996
ACH-000833,-0.112510710011
ACH-000834,-0.598100400209
ACH-000835,-0.179957110669
ACH-000836,-0.334488263325
ACH-000837,-0.32549474913000004
ACH-000838,-0.6598563327470001
ACH-000839,0.000582941410982
ACH-000840,-0.153056473744
ACH-000841,-0.402826859618
ACH-000843,-0.257059753401
ACH-000846,-0.315705039039
ACH-000847,-0.23256840996199998
ACH-000848,-0.46501260162299995
ACH-000849,-0.403177611253
ACH-000851,-0.28161524086399997
ACH-000855,-0.268133713564
ACH-000856,-0.222332987213
ACH-000858,-0.43848302734
ACH-000859,-0.50996621438
ACH-000861,-0.402787164212
ACH-000862,-0.282341682204
ACH-000865,-0.185999163327
ACH-000866,-0.230320199289
ACH-000867,-0.35484364550499997
ACH-000869,-0.19994505784299998
ACH-000872,-0.388658890071
ACH-000873,-0.674106783573
ACH-000876,-0.35635284854599997
ACH-000878,-0.13081778533500002
ACH-000880,-0.6870805433849999
ACH-000881,-0.310217181357
ACH-000882,-0.148844160258
ACH-000884,-0.09802909017610001
ACH-000885,-0.301799240297
ACH-000887,-0.307145347792
ACH-000888,-0.251320748246
ACH-000889,-0.106586289095
ACH-000890,-0.07271602053210001
ACH-000896,-0.305022428459
ACH-000898,-0.20801923400199998
ACH-000900,-0.40376405856700004
ACH-000901,-0.260218265585
ACH-000905,-0.337828407011
ACH-000906,-0.205809513583
ACH-000907,-0.266248126291
ACH-000910,-0.10849916819800001
ACH-000911,-0.281066539983
ACH-000912,-0.770182875171
ACH-000913,-0.149768338102
ACH-000915,-0.363498663389
ACH-000916,-0.42842934818000006
ACH-000917,-0.5069845874669999
ACH-000921,-0.120836034273
ACH-000924,-0.176393285174
ACH-000926,-0.33593288080300004
ACH-000928,-0.511146176975
ACH-000929,-0.37016479719499995
ACH-000932,-0.253511601348
ACH-000935,-0.102186981133
ACH-000936,-0.37125727104500006
ACH-000937,-0.819990276835
ACH-000938,-0.866028595521
ACH-000939,-0.864699120569
ACH-000941,-0.652835522296
ACH-000943,-0.26279738632399996
ACH-000946,-0.315010412546
ACH-000947,-0.29316294105
ACH-000948,-0.29900235797200003
ACH-000950,-0.37647393435800003
ACH-000953,-0.522169346487
ACH-000957,-0.15162784350400002
ACH-000958,-0.120082049512
ACH-000960,-0.41465504397299996
ACH-000963,-0.441893689078
ACH-000968,-0.162100427263
ACH-000969,-0.285990593734
ACH-000973,-0.0272390207729
ACH-000974,-0.262873379455
ACH-000975,-0.46223234297
ACH-000976,-0.0584935359169
ACH-000978,-0.35942939725
ACH-000980,-0.167349873654
ACH-000984,-0.544575598081
ACH-000986,-0.28783152659
ACH-000988,-0.24351156642900001
ACH-000993,-0.42450177340000006
ACH-000994,-0.299146088479
ACH-000996,-0.192286696803
ACH-001001,-0.09510607895630001
ACH-001020,-0.20184937405499997
ACH-001028,-0.28478298468400004
ACH-001031,-0.227109863702
ACH-001038,-0.127158188865
ACH-001048,-0.224826157629
ACH-001050,-0.31372470763099997
ACH-001053,-0.23598370677900002
ACH-001054,-0.26009662983000004
ACH-001061,-0.276528025835
ACH-001067,-0.204134478037
ACH-001075,-0.153727549596
ACH-001096,-0.211362146405
ACH-001128,-0.49243569312200003
ACH-001134,-0.606089402284
ACH-001151,-0.30085637265099996
ACH-001163,-0.0589328298996
ACH-001164,-0.41155019672
ACH-001173,-0.194042160718
ACH-001183,-0.0794949568409
ACH-001184,-0.322782965734
ACH-001190,-0.374643333952
ACH-001192,-0.208238522914
ACH-001193,-0.179268569044
ACH-001196,-0.423969863213
ACH-001197,-0.366652653491
ACH-001205,-0.11028673787999999
ACH-001211,-0.268402241752
ACH-001212,-0.488563554608
ACH-001228,-0.230659305944
ACH-001232,-0.04921979625490001
ACH-001239,-0.216049427828
ACH-001274,-0.229769302275
ACH-001275,-0.0947702078933
ACH-001277,-0.268671091499
ACH-001278,-0.34431319754600004
ACH-001280,-0.324485151323
ACH-001283,0.00153904781005
ACH-001289,-0.455367502104
ACH-001295,-0.18471381826400002
ACH-001300,-0.16931535694699998
ACH-001301,-0.48296513896000004
ACH-001302,-0.286860305539
ACH-001303,-0.329809992582
ACH-001306,-0.32215482643599996
ACH-001318,-0.41826158494300003
ACH-001322,-0.301526260845
ACH-001328,-0.224249022974
ACH-001332,-0.342336980158
ACH-001333,-0.5144880974
ACH-001336,-0.310970046851
ACH-001340,-0.267297871512
ACH-001346,-0.349524200994
ACH-001353,-0.412278085097
ACH-001354,-0.404862599424
ACH-001367,-0.240208460942
ACH-001368,-0.24708004425299998
ACH-001374,-0.234964394741
ACH-001375,-0.10286897642300001
ACH-001377,-0.244455306596
ACH-001380,-0.270523714817
ACH-001391,-0.23124133966200003
ACH-001407,-0.6416079866409999
ACH-001408,-0.098169477764
ACH-001413,-0.501271894957
ACH-001430,-0.0360047721489
ACH-001431,-0.228095225112
ACH-001450,-0.9379593420929999
ACH-001496,-0.0918761460864
ACH-001500,-0.369752679653
ACH-001521,-0.169070628953
ACH-001523,-0.446426765656
ACH-001532,-0.25322506090999997
ACH-001536,-0.11877968192
ACH-001550,-0.164862202465
ACH-001552,-0.292055116233
ACH-001554,-0.18742172511
ACH-001645,-0.22268759871
ACH-001654,-0.260060317654
ACH-001715,-0.629711572664
ACH-001735,-0.43640963312200004
ACH-001736,-0.615839471962
ACH-001737,0.00232366695481
ACH-001740,-0.410184425367
ACH-001745,-0.296814722957
ACH-001750,-0.337736148344
ACH-001765,-0.225798127988
ACH-001956,-0.696515692753
ACH-001957,0.11113640267000001
