,FOXJ2 (55810)
ACH-000004,-0.203229444769
ACH-000007,-0.0701350058821
ACH-000009,-0.137274218033
ACH-000011,-0.0757159383703
ACH-000012,0.0631655881659
ACH-000013,-0.00296822399223
ACH-000014,-0.101235373687
ACH-000015,-0.124953259464
ACH-000017,-0.17945049276099997
ACH-000018,-0.17629928434300002
ACH-000019,-0.14042999656400001
ACH-000021,-0.09240588392719999
ACH-000022,-0.12810917175
ACH-000025,-0.125149751311
ACH-000028,0.011842893022399999
ACH-000030,-0.149059273601
ACH-000035,-0.15090592782
ACH-000036,-0.08500131849639998
ACH-000037,-0.020109583738799997
ACH-000039,-0.154897113107
ACH-000040,-0.0698552172674
ACH-000041,-0.259772964355
ACH-000042,-0.0419571840882
ACH-000045,-0.0473999490993
ACH-000047,-0.0188269094504
ACH-000052,-0.000216205836224
ACH-000053,-0.0695159993492
ACH-000054,-0.17879995221099998
ACH-000055,0.08672490805670001
ACH-000060,0.023924041883400003
ACH-000067,-0.205084420248
ACH-000070,-0.10046930028300001
ACH-000075,0.210203672852
ACH-000078,0.029506515372700003
ACH-000082,-0.00611457229836
ACH-000085,-0.240014414439
ACH-000086,-0.0979392561905
ACH-000087,-0.18100341944899997
ACH-000092,-0.0167317266326
ACH-000095,-0.0798873275667
ACH-000097,-0.13072444156
ACH-000098,-0.0105818111121
ACH-000099,0.036664261527
ACH-000108,-0.019699107483
ACH-000113,-0.10696738246
ACH-000115,-0.0744809212367
ACH-000116,-0.0678847209998
ACH-000118,-0.134716425714
ACH-000120,-0.09803684644860002
ACH-000123,-0.195205531525
ACH-000127,-0.0908359307218
ACH-000128,-0.131563195498
ACH-000132,0.04621814966440001
ACH-000133,-0.0503626191771
ACH-000137,-0.026246802579900003
ACH-000138,-0.110859676268
ACH-000142,-0.199098151325
ACH-000143,0.033312374656599995
ACH-000146,-0.0823777055451
ACH-000148,-0.11886332409499999
ACH-000150,-0.0251474900564
ACH-000152,-0.132817424352
ACH-000153,-0.118167368761
ACH-000159,0.0353073101058
ACH-000160,-0.302461299383
ACH-000163,-0.287324442529
ACH-000167,-0.33419666668299997
ACH-000168,-0.0911745687637
ACH-000169,-0.12021851159399999
ACH-000178,-0.055714570674099996
ACH-000182,-0.1481305634
ACH-000183,-0.10921096652899999
ACH-000188,0.0650772118715
