,DENND5B (160518)
ACH-000004,0.257748344144
ACH-000007,0.137247826648
ACH-000009,0.11509565276599999
ACH-000011,0.105290914935
ACH-000012,0.312423627556
ACH-000013,0.150735207382
ACH-000014,-0.0562475350749
ACH-000015,0.0185742009918
ACH-000017,0.187926860951
ACH-000018,0.23729719626899998
ACH-000019,0.302717969094
ACH-000021,0.083564044149
ACH-000022,0.00938824914728
ACH-000025,0.0240966837197
ACH-000028,0.0438239786855
ACH-000030,0.170434348522
ACH-000035,-0.008348619925930001
ACH-000036,0.0147039773675
ACH-000037,0.210058395066
ACH-000039,0.08857704278999999
ACH-000040,0.407526462516
ACH-000041,0.0980700234379
ACH-000042,0.177933668479
ACH-000045,-0.0290977976566
ACH-000047,0.017498919953
ACH-000052,0.305424902227
ACH-000053,0.166919611696
ACH-000054,0.051938113427800005
ACH-000055,0.23121428138500003
ACH-000060,0.0675480544434
ACH-000067,0.17183007985999998
ACH-000070,0.0297675384753
ACH-000075,-0.156043662539
ACH-000078,0.011369600520799997
ACH-000082,0.054225651054
ACH-000085,0.158299588978
ACH-000086,0.0769196077146
ACH-000087,0.169567520315
ACH-000092,-0.134820004819
ACH-000095,0.00363725001452
ACH-000097,-0.0496607871247
ACH-000098,0.130569845169
ACH-000099,-0.0175052172252
ACH-000108,0.10033842605900001
ACH-000113,0.12235094769600001
ACH-000115,-0.0564460738908
ACH-000116,-0.013232264802999999
ACH-000118,0.136870042908
ACH-000120,0.0909126184845
ACH-000123,0.246070669262
ACH-000127,0.0777251906455
ACH-000128,0.00268156086281
ACH-000132,0.10713383086400001
ACH-000133,0.0146658955724
ACH-000137,0.209027485515
ACH-000138,0.0217476592577
ACH-000142,0.141247943855
ACH-000143,-0.075534786757
ACH-000146,-0.08955909199680001
ACH-000148,0.13898413433
ACH-000150,0.026397013146700003
ACH-000152,-0.0336186161602
ACH-000153,0.0220380921405
ACH-000159,0.175740341204
ACH-000160,0.023833623028500003
ACH-000163,0.24304653297200002
ACH-000167,0.0477742463224
ACH-000168,0.133038942056
ACH-000169,-0.027611436814200002
ACH-000178,0.195028798795
ACH-000182,-0.0482744524651
ACH-000183,-0.133722374711
ACH-000188,0.0397224948691
ACH-000189,-0.235839217168
ACH-000190,-0.047276542741599994
ACH-000198,0.113283135143
ACH-000204,-0.201323714963
ACH-000206,0.07401405576789999
ACH-000207,0.103008862389
ACH-000211,0.177510278559
ACH-000215,0.125685786548
ACH-000221,-0.00246189999902
ACH-000222,0.12341712496099999
ACH-000223,0.037407451007
ACH-000226,-0.154655881719
ACH-000227,-0.150496425717
ACH-000228,0.129416015259
ACH-000231,0.135937195406
ACH-000232,0.0273738174187
ACH-000233,-0.0721690161683
ACH-000234,-0.079765234765
ACH-000235,0.104357524405
ACH-000237,0.13217157103
ACH-000238,0.205862587595
ACH-000243,0.0454790503344
ACH-000244,-0.0392708936431
ACH-000246,-0.038777090232300006
ACH-000248,-0.031579085687099995
ACH-000250,0.129127901731
ACH-000251,0.0841640993901
ACH-000253,0.134526068779
ACH-000255,0.0078270750156
ACH-000256,0.166137271052
ACH-000257,0.483099586684
ACH-000258,0.24855061499699999
ACH-000259,-0.0521699589181
ACH-000260,0.224944919406
ACH-000261,0.06000927073469999
ACH-000262,-0.0622403548325
ACH-000263,-0.129393061035
ACH-000264,-0.08330492731219999
ACH-000265,0.303914896047
ACH-000266,-0.00787348115602
ACH-000272,0.04323055303040001
ACH-000273,0.0151224050965
ACH-000274,0.0439846828768
ACH-000277,0.0659067763283
ACH-000278,0.28607395466999996
ACH-000279,0.0188298202565
ACH-000280,0.358176661563
ACH-000281,-0.054730751315099996
ACH-000288,0.014189135107100001
ACH-000291,-0.00857813281793
ACH-000293,0.041153583937800005
ACH-000294,0.006386596179930001
ACH-000295,0.13852387225999999
ACH-000296,0.48667869602700004
ACH-000302,-0.020599638356900003
ACH-000304,0.581985365374
ACH-000307,-0.0656391964649
ACH-000308,0.00180656945715
ACH-000310,-0.12082869467700001
ACH-000311,0.325973246446
ACH-000312,0.112046016075
ACH-000315,0.0408810926972
ACH-000316,0.10827498467499999
ACH-000317,-0.201176047592
ACH-000318,0.112919659855
ACH-000319,0.223873000627
ACH-000320,-0.0330031312267
ACH-000322,0.369306349402
ACH-000323,0.21561868393300002
ACH-000324,0.0171328918199
ACH-000329,0.287292041549
ACH-000330,0.0788292152982
ACH-000331,0.20058424602400002
ACH-000332,0.0453384394759
ACH-000334,-0.0895567171985
ACH-000335,0.0905542827121
ACH-000336,-0.109766897886
ACH-000337,-0.164368840037
ACH-000339,0.189345198292
ACH-000341,0.553730660405
ACH-000348,0.0032480718806300003
ACH-000350,0.0791606154852
ACH-000352,0.0322610429269
ACH-000356,-0.0509864217999
ACH-000361,0.22392515486200001
ACH-000362,0.046753208936400004
ACH-000363,0.13219515574899998
ACH-000364,0.195736682458
ACH-000365,0.0811426904443
ACH-000366,0.201311420806
ACH-000368,0.0448628635804
ACH-000374,-0.0286145258808
ACH-000375,0.0160595431304
ACH-000376,0.133574673446
ACH-000381,-0.0014595247678499998
ACH-000383,0.218201117646
ACH-000387,-0.021001150488900003
ACH-000389,0.165626817359
ACH-000390,-0.024390361417
ACH-000393,0.112142815096
ACH-000395,-0.0404643702643
ACH-000397,0.09772246873919999
ACH-000401,0.38755846586
ACH-000402,0.26511919610199997
ACH-000403,0.0349952469201
ACH-000404,0.202450167634
ACH-000406,0.022985238100700002
ACH-000407,-0.0027756906741100004
ACH-000408,0.196334615718
ACH-000410,-0.0656703715414
ACH-000411,0.225186116085
ACH-000414,0.06431390349499999
ACH-000415,0.07124029923189999
ACH-000416,0.024899547067400003
ACH-000420,0.147068201561
ACH-000421,0.112208621545
ACH-000424,0.035785361272100004
ACH-000425,0.0331490578958
ACH-000426,-0.265678572071
ACH-000427,0.12406379364
ACH-000433,0.177892969055
ACH-000436,0.0364534278763
ACH-000444,0.20665117222600002
ACH-000445,0.204304264685
ACH-000448,0.174239071586
ACH-000450,-0.09352438738289999
ACH-000452,0.019453836927900002
ACH-000454,-0.20460032704300002
ACH-000458,0.0021460148681699998
ACH-000459,0.0229919682823
ACH-000460,0.243104363956
ACH-000461,-0.197839746912
ACH-000463,0.0172509148105
ACH-000464,-0.197828522153
ACH-000466,0.080380645096
ACH-000467,-0.0555042020481
ACH-000468,-0.14537399211100002
ACH-000469,0.11850042386
ACH-000470,0.456665909086
ACH-000471,-0.0861113399927
ACH-000472,0.0326793890689
ACH-000473,0.212920499864
ACH-000475,0.118122540493
ACH-000476,0.0728322056077
ACH-000477,0.0583979894577
ACH-000480,0.272478180143
ACH-000481,0.214970731611
ACH-000483,-0.0513414999974
ACH-000484,0.36399220602399995
ACH-000485,0.00835347782614
ACH-000486,0.045872162751
ACH-000487,0.0225966139318
ACH-000488,0.051074541679199996
ACH-000490,-0.0434730844532
ACH-000491,0.012537934112700001
ACH-000495,0.218344011205
ACH-000496,0.0062818061137699995
ACH-000499,0.167729766558
ACH-000500,-0.12962943733899998
ACH-000502,0.07356222825980001
ACH-000503,0.119895267266
ACH-000505,0.0198897793182
ACH-000507,0.0136246114675
ACH-000510,0.0794846919922
ACH-000511,0.128135305024
ACH-000512,0.07637435331589999
ACH-000516,0.2764933757
ACH-000517,0.11337868555
ACH-000518,0.124985329548
ACH-000520,0.319166685902
ACH-000521,0.0799083311582
ACH-000522,0.0109030501935
ACH-000524,-0.0992539110782
ACH-000527,0.153568473379
ACH-000528,0.06668478758230001
ACH-000537,0.243875761168
ACH-000541,-0.42383427684299996
ACH-000542,0.154945008396
ACH-000544,0.315863017441
ACH-000545,0.113457869235
ACH-000547,-0.260233308893
ACH-000548,0.109946423781
ACH-000549,-0.0472514803849
ACH-000550,-0.027581093430099998
ACH-000552,0.203551286778
ACH-000556,0.112529825745
ACH-000557,-0.108786352018
ACH-000570,0.09984816471069999
ACH-000571,0.20626381584399997
ACH-000573,-0.0314535452454
ACH-000576,0.160563149792
ACH-000580,-0.117645695499
ACH-000584,0.142454061286
ACH-000585,0.0362436666987
ACH-000588,0.0730105089286
ACH-000589,-0.0769736413825
ACH-000591,0.291336447552
ACH-000593,0.146165691832
ACH-000600,0.124180301795
ACH-000601,0.0335211506647
ACH-000604,-0.15563750507000002
ACH-000605,0.042878369739699995
ACH-000606,0.0632495374859
ACH-000608,0.144060715125
ACH-000614,0.055355335788900006
ACH-000616,0.00860210861324
ACH-000618,-0.0719677204873
ACH-000619,0.16551601709799998
ACH-000620,0.0696200514523
ACH-000621,0.0783931809299
ACH-000622,-0.100985667809
ACH-000623,0.13021916248600002
ACH-000624,0.0211180499222
