,GORASP1 (64689)
ACH-000257,-0.294100108032
ACH-000258,-0.017962690331599997
ACH-000259,-0.09941888934979999
ACH-000260,-0.116233363036
ACH-000261,-0.37289121035499995
ACH-000262,-0.124843104508
ACH-000263,-0.101876311468
ACH-000264,-0.159203734367
ACH-000265,0.05695876304980001
ACH-000266,-0.164562246966
ACH-000272,-0.266109963256
ACH-000273,-0.211943792119
ACH-000274,-0.24975841301899998
ACH-000277,-0.25243119593
ACH-000278,-0.20805894724500001
ACH-000279,-0.0807865498249
ACH-000280,-0.05702529871280001
ACH-000281,0.0037422240318299997
ACH-000288,-0.141539541073
ACH-000291,-0.145515996797
ACH-000293,-0.207566250533
ACH-000294,-0.364399242666
ACH-000295,-0.10669747893100001
ACH-000296,-0.00552029779072
ACH-000302,-0.22124866088599998
ACH-000304,-0.37230547924199997
ACH-000307,-0.255014078821
ACH-000308,-0.174042610301
ACH-000310,-0.23505664562399997
ACH-000311,-0.107371535585
ACH-000312,-0.20721152795699999
ACH-000315,0.043946325269999996
ACH-000316,-0.297991571982
ACH-000317,-0.0317952084472
ACH-000318,-0.06834774464730001
ACH-000319,-0.08911779232389999
ACH-000320,-0.19890680915199999
ACH-000322,0.0191643137512
ACH-000323,-0.45095142405500005
ACH-000324,-0.20505325418499998
ACH-000329,-0.34692821682999997
ACH-000330,-0.170035351147
ACH-000331,-0.182280727828
ACH-000332,-0.20632578039500002
ACH-000334,-0.29354300292
ACH-000335,-0.40819104458300004
ACH-000336,-0.0507254934959
ACH-000337,-0.0780018483088
ACH-000339,-0.09381219377210001
ACH-000341,-0.216533723537
ACH-000348,-0.130375893317
ACH-000350,-0.015384786765700001
ACH-000352,-0.08578418390110001
ACH-000356,-0.145181431188
ACH-000361,-0.227466167459
ACH-000362,-0.313489045024
ACH-000363,-0.203427996968
ACH-000364,-0.22218938929499998
ACH-000365,-0.124149875864
ACH-000366,-0.11355309850199999
ACH-000368,-0.0998425852232
ACH-000374,-0.186490183914
ACH-000375,-0.415683457275
ACH-000376,-0.26054865124000004
ACH-000381,-0.060165903711
ACH-000383,-0.0677210060594
ACH-000387,-0.30969965583500003
ACH-000389,-0.441608745339
ACH-000390,-0.0871682442098
ACH-000393,-0.19999408279800002
ACH-000395,-0.2711858507
ACH-000397,-0.17431218270100002
ACH-000401,-0.23930641742199998
ACH-000402,-0.209576461996
ACH-000403,-0.0204579278306
ACH-000404,-0.085147939267
ACH-000406,-0.27417876357099996
ACH-000407,-0.212596085506
ACH-000408,-0.39686514442299997
ACH-000410,-0.146848867492
ACH-000411,-0.08916009557
ACH-000414,-0.321855471161
ACH-000415,-0.259330486154
ACH-000416,-0.104616285898
ACH-000420,-0.311450854655
ACH-000421,-0.0580852630253
ACH-000424,-0.362703930417
ACH-000425,-0.09322112482310001
ACH-000426,-0.45517206539099997
ACH-000427,-0.0875673050317
ACH-000433,0.15113875350199998
ACH-000436,-0.221590910749
ACH-000444,-0.215970602735
ACH-000445,-0.208667178988
ACH-000448,-0.231005311903
ACH-000450,-0.234205232368
ACH-000452,-0.219280000951
ACH-000454,-0.112987503149
ACH-000458,-0.25325952762
ACH-000459,-0.233719034459
ACH-000460,-0.266498976669
ACH-000461,-0.21604864348000002
ACH-000463,-0.23167855584000002
ACH-000464,-0.181024782272
ACH-000466,0.032775844687200004
ACH-000467,-0.00124177778935
ACH-000468,-0.21181286742199998
ACH-000469,-0.168088123099
ACH-000470,-0.11270050579299999
ACH-000471,-0.22538682119399997
ACH-000472,-0.13159093479199999
ACH-000473,-0.32197964357299996
ACH-000475,-0.149304662849
ACH-000476,-0.237551082976
ACH-000477,-0.608440504374
ACH-000480,0.0342144412831
ACH-000481,-0.304478554298
ACH-000483,-0.10249571832900001
ACH-000484,-0.307159027155
ACH-000485,-0.298408898972
ACH-000486,-0.20699746147700002
ACH-000487,-0.182598351804
ACH-000488,-0.13745126791099999
ACH-000490,-0.240948013661
ACH-000491,-0.039266547253900004
ACH-000495,-0.390845535755
ACH-000496,-0.194445469211
ACH-000499,-0.183772057214
ACH-000500,-0.28978080785
ACH-000502,-0.276161639406
ACH-000503,-0.204566360697
ACH-000505,-0.291357949587
ACH-000507,-0.332828140571
ACH-000510,-0.15575979859
ACH-000511,-0.237210218336
ACH-000512,-0.31651367831
ACH-000516,-0.122481451912
ACH-000517,-0.159426728881
ACH-000518,-0.050551631325000006
ACH-000520,-0.361898063336
ACH-000521,-0.100921510035
ACH-000522,-0.13579066589299998
ACH-000524,-0.319743480376
ACH-000527,-0.195029710044
ACH-000528,-0.222090250655
ACH-000537,-0.199723203554
ACH-000541,-0.299390446441
ACH-000542,0.023520908394400002
ACH-000544,-0.399551613962
ACH-000545,0.0144951813247
ACH-000547,-0.19549168616
ACH-000548,-0.15225161585799998
ACH-000549,-0.33523122331599997
ACH-000550,-0.22048391392299999
ACH-000552,-0.09280396817230001
ACH-000556,-0.157594282596
ACH-000557,-0.07032209160939999
ACH-000570,-0.0714531914605
ACH-000571,-0.315827189189
ACH-000573,-0.24241069780299998
ACH-000576,-0.227912762382
ACH-000580,-0.071012661662
ACH-000584,-0.138353182698
ACH-000585,-0.165700734077
ACH-000588,-0.106977051333
ACH-000589,-0.111686131244
ACH-000591,-0.0962193236133
ACH-000593,-0.249799755674
ACH-000600,-0.265486900805
ACH-000601,-0.153141327154
ACH-000604,-0.233854576275
ACH-000605,-0.216793555794
ACH-000606,-0.285936469218
ACH-000608,-0.21533256085400002
ACH-000614,0.09134516449560001
ACH-000616,-0.138151024988
ACH-000618,-0.0610594355154
ACH-000619,-0.217049816666
ACH-000620,-0.20982167021899997
ACH-000621,-0.159747843953
ACH-000622,-0.204729248546
ACH-000623,-0.161187702727
ACH-000624,-0.223602910065
ACH-000627,-0.197377885227
ACH-000630,-0.239936697152
ACH-000632,-0.203564842832
ACH-000633,-0.12125824499700001
ACH-000637,-0.248385293077
ACH-000638,-0.306353141194
ACH-000646,-0.30109685313900003
ACH-000647,-0.0953543038126
ACH-000648,-0.22203043966999997
ACH-000649,-0.197992767016
ACH-000651,-0.13559552988
ACH-000652,-0.414679779134
ACH-000653,-0.348131007926
ACH-000657,-0.17628608437399998
ACH-000658,-0.0707984996452
ACH-000661,-0.19035401971700003
ACH-000662,-0.415787732957
ACH-000663,-0.340966482385
ACH-000665,-0.223492966523
ACH-000671,-0.0457258979464
ACH-000673,-0.20524236546799998
ACH-000676,-0.212625344645
ACH-000677,-0.06311021500030001
ACH-000681,-0.268732510667
ACH-000682,-0.0843057987414
ACH-000683,-0.14205869848400002
ACH-000684,-0.33569732378
ACH-000688,-0.269844156874
ACH-000693,-0.219944806529
ACH-000694,-0.18153653370099998
ACH-000695,-0.16917704402199998
ACH-000696,-0.168329164106
ACH-000697,-0.136107185994
ACH-000699,-0.231839520513
ACH-000701,0.115805614243
ACH-000706,-0.298194150554
ACH-000711,-0.20864877337999999
ACH-000713,-0.27391262735
ACH-000714,-0.121667978852
ACH-000718,0.104009113608
ACH-000720,-0.140857768958
ACH-000721,-0.19255264012499998
ACH-000724,-0.228503347852
ACH-000725,-0.22411211271200002
ACH-000732,-0.351157384904
ACH-000734,-0.0659378667689
ACH-000735,-0.269496240492
ACH-000736,-0.20311896346799999
ACH-000738,-0.27566036869000005
ACH-000746,-0.161058000171
ACH-000747,-0.115241551403
ACH-000748,-0.279206349053
ACH-000753,-0.141033148221
ACH-000756,-0.0854407097061
ACH-000757,0.013711306376200001
ACH-000758,-0.17792707024999999
ACH-000760,-0.0714984309231
ACH-000763,-0.101357483072
ACH-000764,-0.12120758277
ACH-000765,0.036964290595
ACH-000766,0.0024507383367300003
ACH-000767,-0.0907993516128
ACH-000768,-0.223813051798
ACH-000769,-0.0889090116047
ACH-000770,-0.24900377999
ACH-000771,-0.20531242065000002
ACH-000773,-0.183235902614
ACH-000776,-0.337299917675
ACH-000777,-0.132821518473
ACH-000778,-0.383018039998
ACH-000781,-0.12884763772500002
ACH-000782,-0.0244144282554
ACH-000783,-0.130899032048
ACH-000784,-0.185024405426
ACH-000785,-0.09812280734639998
ACH-000787,-0.09032089094189999
ACH-000788,-0.0887864001576
ACH-000791,-0.206123542605
ACH-000792,-0.186222010556
ACH-000794,-0.29528093815
ACH-000796,-0.203037163257
ACH-000799,-0.26106120630999996
ACH-000800,-0.305947770322
ACH-000802,-0.159760750621
ACH-000804,-0.280458870885
ACH-000805,-0.10682775418500001
ACH-000809,-0.204343537667
ACH-000810,-0.191084175585
ACH-000811,-0.241634940055
ACH-000817,-0.370903028864
ACH-000819,-0.124336802525
ACH-000820,-0.34878161741400004
ACH-000821,-0.0991285161436
ACH-000822,-0.31175745486900003
ACH-000823,-0.314575815163
ACH-000824,-0.194987606509
ACH-000827,-0.178075242378
ACH-000829,-0.131476314977
ACH-000831,-0.202006305548
ACH-000832,-0.276486773176
ACH-000833,-0.10693182976700001
ACH-000834,-0.156990183677
ACH-000835,-0.19282746586399999
ACH-000836,-0.276170149848
ACH-000837,-0.168168453352
ACH-000838,0.00643951958759
ACH-000839,-0.338118215595
ACH-000840,-0.18179069692400002
ACH-000841,-0.202847066248
ACH-000843,0.0781700380844
ACH-000846,-0.119444321811
ACH-000847,-0.18863640400899997
ACH-000848,-0.261725716246
ACH-000849,-0.0548343606925
ACH-000851,-0.128057336424
ACH-000855,-0.27043343188700003
ACH-000856,-0.26861177141
ACH-000858,-0.110544467481
ACH-000859,-0.0489134369249
ACH-000861,-0.20949386400400002
ACH-000862,-0.161387119268
ACH-000865,-0.140200157038
ACH-000866,-0.118254391329
ACH-000867,-0.255935778885
ACH-000869,-0.495814056475
ACH-000872,-0.0444784955078
ACH-000873,-0.154278166312
ACH-000876,-0.275147523163
ACH-000878,-0.21864003005
ACH-000880,-0.362840573616
ACH-000881,-0.270999046693
ACH-000882,-0.186553999005
ACH-000884,-0.109929487392
ACH-000885,-0.24180404393899999
ACH-000887,-0.144787253761
ACH-000888,-0.159078458688
ACH-000889,-0.0130556245144
ACH-000890,-0.137533545876
ACH-000896,-0.23447034798500002
ACH-000898,-0.0493030326265
ACH-000900,-0.300718063383
ACH-000901,-0.183723214843
ACH-000905,-0.15733436774700002
ACH-000906,-0.155693048812
ACH-000907,0.20096600029800002
ACH-000910,-0.19421534180599997
ACH-000911,-0.174300452297
ACH-000912,-0.18986592282200002
ACH-000913,-0.094158136661
ACH-000915,-0.033716949791999996
ACH-000916,-0.08815500437820001
ACH-000917,-0.184207321941
ACH-000921,-0.11749333315400001
ACH-000924,-0.378125020416
ACH-000926,-0.0990264180463
ACH-000928,-0.320337816447
ACH-000929,-0.48443258901299996
ACH-000932,-0.136258353316
ACH-000935,-0.357718768618
ACH-000936,-0.0620221907572
ACH-000937,-0.17184537444400003
ACH-000938,-0.123586048978
ACH-000939,-0.12541371785900002
ACH-000941,-0.183671336533
ACH-000943,-0.188948161802
ACH-000946,-0.310212690026
ACH-000947,-0.128518113627
ACH-000948,-0.366884540573
ACH-000950,-0.22450306892400002
ACH-000953,-0.391097383527
ACH-000957,-0.0146829021938
ACH-000958,-0.113140052801
ACH-000960,-0.29803808022
ACH-000963,-0.595380160901
ACH-000968,-0.12122414344799999
ACH-000969,-0.143863966564
ACH-000973,-0.262621173233
ACH-000974,-0.241723974225
ACH-000975,-0.16798557298
ACH-000976,-0.051598464038500005
ACH-000978,0.426728227692
ACH-000980,-0.220306270335
ACH-000984,-0.129919498288
ACH-000986,-0.21033793668499998
ACH-000988,-0.400695867478
ACH-000993,-0.168823209471
ACH-000994,-0.177669602645
ACH-000996,-0.446785108337
ACH-001001,-0.15603461696100002
ACH-001020,-0.217811153246
ACH-001028,-0.192518718914
ACH-001031,-0.290114845452
ACH-001038,-0.187510222641
ACH-001048,-0.059027712861599996
ACH-001050,0.0008977502538230001
ACH-001053,-0.22133677932300003
ACH-001054,0.004834839244609999
ACH-001061,-0.177149130238
ACH-001067,-0.107473044577
ACH-001075,-0.320538011475
ACH-001096,-0.055507596338599995
ACH-001128,-0.057952225629500004
ACH-001134,-0.22580769626299999
ACH-001151,-0.11563136826999999
ACH-001163,-0.17077998100400002
ACH-001164,-0.0400794512216
ACH-001173,-0.141283942332
ACH-001183,-0.24086336459399998
ACH-001184,-0.177546176599
ACH-001190,-0.256737023341
ACH-001192,-0.239415646223
ACH-001193,-0.124344664977
ACH-001196,0.04476416657
ACH-001197,0.0406069590644
ACH-001205,-0.162505252569
ACH-001211,-0.47659677590099997
ACH-001212,-0.284354223152
ACH-001228,-0.09733593031749999
ACH-001232,-0.21723046295499998
ACH-001239,-0.10381233579299999
ACH-001274,-0.410644149702
ACH-001275,-0.129052410889
ACH-001277,-0.07823665863069999
ACH-001278,-0.10975779137700001
ACH-001280,-0.25687523531100004
ACH-001283,-0.14535102780200002
ACH-001289,0.0075288644938
ACH-001295,-0.238975712335
ACH-001300,0.0654274290601
ACH-001301,-0.2980697202
ACH-001302,-0.189863878762
ACH-001303,-0.20653808269
ACH-001306,-0.18044874176
ACH-001318,-0.234752954151
ACH-001322,-0.258843384259
ACH-001328,-0.30591291496
ACH-001332,-0.046060364266099996
ACH-001333,-0.365626007931
ACH-001336,-0.11823632778200001
ACH-001340,-0.275253310317
ACH-001346,-0.21027821983699999
ACH-001353,-0.0147792129941
ACH-001354,-0.121206525174
ACH-001367,-0.010186997829700001
ACH-001368,-0.130362781525
ACH-001374,-0.458036969991
ACH-001375,-0.0338428163955
ACH-001377,-0.0491515302259
ACH-001380,-0.285805176707
ACH-001391,-0.0312600932985
ACH-001407,-0.159570949058
ACH-001408,-0.18091807884199998
ACH-001413,-0.23974115001600002
ACH-001430,-0.0873258157654
ACH-001431,-0.121193343593
ACH-001450,-0.299988048118
ACH-001496,-0.014436502792200002
ACH-001500,-0.269596438431
ACH-001521,-0.223341752489
ACH-001523,-0.125835288593
ACH-001532,-0.215622328257
ACH-001536,0.00319470198776
ACH-001550,-0.188863296927
ACH-001552,-0.278655569443
ACH-001554,-0.182806736269
ACH-001645,-0.0206884615914
ACH-001654,-0.0854321924286
ACH-001715,-0.165212459418
ACH-001735,-0.0837350211947
ACH-001736,-0.0841206062514
ACH-001737,-0.197675693475
ACH-001740,-0.0035091510890500003
ACH-001745,-0.167758917494
ACH-001750,-0.250241311776
ACH-001765,-0.193916834142
ACH-001956,-0.37244127842200003
ACH-001957,-0.195093348649
