,SIRPG (55423)
ACH-000004,0.005870737454359999
ACH-000007,0.180376016142
ACH-000009,0.049174885706599995
ACH-000011,-0.0850327317616
ACH-000012,0.0318922072463
ACH-000013,0.012052476654999998
ACH-000014,-0.027560746401299997
ACH-000015,0.20180390145799998
ACH-000017,-0.161129080761
ACH-000018,0.0225144842987
ACH-000019,0.0227844900425
ACH-000021,0.16692760058800002
ACH-000022,-0.016847105637
ACH-000025,0.20848452936700002
ACH-000028,0.269298632701
ACH-000030,0.043347116539599995
ACH-000035,0.178974946069
ACH-000036,-0.010429951628
ACH-000037,-0.022476904156
ACH-000039,0.11480130887199999
ACH-000040,0.017209215453299998
ACH-000041,0.113687649044
ACH-000042,-0.162193688762
ACH-000045,-0.0857358782107
ACH-000047,0.0860113399209
ACH-000052,-0.027556855802899998
ACH-000053,-0.004238853245670001
ACH-000054,-0.00614875577836
ACH-000055,0.061336128792000004
ACH-000060,-0.13458658946
ACH-000067,0.00020462902611099998
ACH-000070,-0.0705240659805
ACH-000075,0.0689232003764
ACH-000078,-0.13252529729499998
ACH-000082,0.09671354196779999
ACH-000085,-0.050164534795099996
ACH-000086,0.127443813989
ACH-000087,0.405819733877
ACH-000092,0.13618739737
ACH-000095,-0.0486800076757
ACH-000097,-0.014660214658
ACH-000098,0.168498651928
ACH-000099,-0.0730447298118
ACH-000108,0.080860667715
ACH-000113,0.016564276269200002
ACH-000115,0.04882480782319999
ACH-000116,-0.026401162108
ACH-000118,0.0165399749236
ACH-000120,0.0713736083802
ACH-000123,0.0805946309023
ACH-000127,-0.014018955874600001
ACH-000128,0.117958059774
ACH-000132,0.102801483925
ACH-000133,0.0803424275757
ACH-000137,0.155130921703
ACH-000138,0.00108932887059
ACH-000142,0.128288869266
ACH-000143,-0.07410102280889999
ACH-000146,-0.0366693106902
ACH-000148,0.0373590709135
ACH-000150,-0.115079387835
ACH-000152,0.0585717370435
ACH-000153,0.216060061426
ACH-000159,0.008927286401040001
ACH-000160,0.137715320537
ACH-000163,0.0618419208636
ACH-000167,-0.156025380166
ACH-000168,-0.0580825365737
ACH-000169,-0.211015571803
ACH-000178,-0.159574162194
ACH-000182,-0.021263169719700003
ACH-000183,0.0144124615114
ACH-000188,0.19447167545299998
ACH-000189,0.182951211763
ACH-000190,-0.0112728215193
ACH-000198,0.0487994259012
ACH-000204,0.0760121152607
ACH-000206,-0.145900345116
ACH-000207,-0.0241629561484
ACH-000211,0.0497024171527
ACH-000215,-0.00496047075817
ACH-000221,0.0028883256499600005
ACH-000222,-0.12494696499399999
ACH-000223,0.0278960029937
ACH-000226,0.109590394289
ACH-000227,0.122384769388
ACH-000228,-0.0287256632049
ACH-000231,0.060123348745800005
ACH-000232,-0.019564031644299998
ACH-000233,-0.223687095553
ACH-000234,0.06442943632119999
ACH-000235,0.0296920948857
ACH-000237,-0.10320209503799999
ACH-000238,0.104678198684
ACH-000243,-0.140352433981
ACH-000244,-0.10011127709300001
ACH-000246,-0.0237332614411
ACH-000248,0.0214279404329
ACH-000250,0.06343981662909999
ACH-000251,0.363741007335
ACH-000253,-0.047085704566199996
ACH-000255,0.183140315852
ACH-000256,-0.0540855568224
ACH-000257,-0.0188377610774
ACH-000258,-0.08016885128330001
ACH-000259,-0.06974740559880001
ACH-000260,0.0020476846097700003
ACH-000261,0.054727796585900004
ACH-000262,-0.15789562294
ACH-000263,-0.152259680519
ACH-000264,-0.027682599161799996
ACH-000265,0.128609791536
ACH-000266,0.06595620157990001
ACH-000272,0.0780789732088
ACH-000273,0.030427027496599996
ACH-000274,0.0749024219637
ACH-000277,-0.14256505204199998
ACH-000278,-0.041881661213800006
ACH-000279,-0.051329530283199996
ACH-000280,0.048156978944699995
ACH-000281,0.060721931967699996
ACH-000288,0.0149485290677
ACH-000291,-0.0033729740149
ACH-000293,0.0573588630669
ACH-000294,-0.0792053081217
ACH-000295,0.04262948853069999
ACH-000296,-0.15841212235
ACH-000302,0.157539151445
ACH-000304,-0.023368926318900002
ACH-000307,-0.10965087747000002
ACH-000308,0.023620106123700003
ACH-000310,0.0156324082378
ACH-000311,-0.17618013208099997
ACH-000312,0.11016470109899999
ACH-000315,-0.0443563817932
ACH-000316,0.148576603141
ACH-000317,-0.0859172057955
ACH-000318,-0.00543837431551
ACH-000319,0.12059573304400001
ACH-000320,-0.207925791481
ACH-000322,0.092278747294
ACH-000323,0.0368015819223
ACH-000324,-0.105455897485
ACH-000329,-0.031332876762
ACH-000330,0.00898171415278
ACH-000331,-0.0230163646658
ACH-000332,-0.016302263552000002
ACH-000334,0.08144386145669999
ACH-000335,0.125090789233
ACH-000336,0.414708985314
ACH-000337,0.0095402042724
