,CHGB (1114)
ACH-000004,-0.058311312706000006
ACH-000007,0.053923809577400006
ACH-000009,0.0275658609368
ACH-000011,-0.0106084963341
ACH-000012,0.23601625989799999
ACH-000013,-0.0740455267765
ACH-000014,0.0190347651318
ACH-000015,0.112671731633
ACH-000017,0.190135566096
ACH-000018,0.116456981754
ACH-000019,0.0938026322207
ACH-000021,0.00438658421846
ACH-000022,-0.0108563219649
ACH-000025,-0.30010552059900003
ACH-000028,0.0930820111403
ACH-000030,0.055453425630900006
ACH-000035,0.060703534879
ACH-000036,-0.209163209102
ACH-000037,-0.145222718942
ACH-000039,0.0692092744706
ACH-000040,-0.00864307640261
ACH-000041,-0.151715676273
ACH-000042,-0.0901862011826
ACH-000045,0.08500290440639999
ACH-000047,0.07717934086839999
ACH-000052,-0.0784709056786
ACH-000053,0.180929045141
ACH-000054,0.027845740251000003
ACH-000055,-0.16965033379299999
ACH-000060,-0.09989256296520001
ACH-000067,-0.0385393034587
ACH-000070,0.0535482485465
ACH-000075,-0.275626790615
ACH-000078,0.167119810584
ACH-000082,0.0570788596444
ACH-000085,-0.038094240517699995
ACH-000086,-0.0410109567324
ACH-000087,-0.302349896858
ACH-000092,-0.09061925796949999
ACH-000095,-0.144735263967
ACH-000097,-0.121191129299
ACH-000098,-0.0119598663252
ACH-000099,0.018606066637200002
ACH-000108,0.131677018813
ACH-000113,-0.07542627580839999
ACH-000115,0.0582599700244
ACH-000116,-0.119874789604
ACH-000118,-0.06868179361280001
ACH-000120,0.137131641138
ACH-000123,0.180076331415
ACH-000127,-0.012387706927100001
ACH-000128,0.00743999905073
ACH-000132,0.0038440936784899997
ACH-000133,-0.221003016833
ACH-000137,-0.08353925917999999
ACH-000138,0.07454732626289999
ACH-000142,0.00391122993782
ACH-000143,0.0538582155023
ACH-000146,0.14507727292
ACH-000148,-0.08922865266310001
ACH-000150,-0.0490908721579
ACH-000152,-0.132746388385
ACH-000153,0.122074242838
ACH-000159,0.11021488146099999
ACH-000160,-0.0825389035613
ACH-000163,-0.0661742966728
ACH-000167,-0.0565563353328
ACH-000168,0.0468142977592
ACH-000169,-0.054997792726
ACH-000178,-0.0790033565032
ACH-000182,-0.125359570158
ACH-000183,0.0665230360405
ACH-000188,-0.0027274790637600004
ACH-000189,-0.0285726274303
ACH-000190,-0.08486704133989999
ACH-000198,-0.044730821744400004
ACH-000204,-0.19759240656500002
ACH-000206,-0.16676910909700002
ACH-000207,-0.258611594784
ACH-000211,-0.0978110727238
ACH-000215,0.0372878639086
ACH-000221,0.16785487518599998
ACH-000222,-0.041981140015
ACH-000223,0.0335867376758
ACH-000226,-0.217592654604
ACH-000227,0.344597850815
ACH-000228,0.19114317106400003
ACH-000231,-0.168200743721
ACH-000232,-0.18955069819899997
ACH-000233,-0.00127214586721
ACH-000234,-0.102789391264
ACH-000235,0.05689948652480001
ACH-000237,-0.0806557583727
ACH-000238,0.021878955523599995
ACH-000243,-0.158792227467
ACH-000244,-0.137626104773
ACH-000246,0.0500085676803
ACH-000248,0.156567034731
ACH-000250,-0.0559278625452
ACH-000251,-0.258849553475
ACH-000253,-0.033166009589299994
ACH-000255,0.0613566043181
ACH-000256,-0.223286959708
ACH-000257,-0.0101008079734
ACH-000258,0.0196086907742
ACH-000259,0.0313921428607
ACH-000260,0.045319088656099994
ACH-000261,-0.00509557291825
ACH-000262,-0.266453665238
ACH-000263,0.133967490505
ACH-000264,0.0309832267118
ACH-000265,0.0234232663746
ACH-000266,0.0239451390889
ACH-000272,-0.039155104412800006
ACH-000273,-0.113021269905
ACH-000274,0.12638033448799998
ACH-000277,0.0018165223533599998
ACH-000278,-0.194293630723
ACH-000279,0.0369593792632
ACH-000280,0.0802964205743
ACH-000281,0.130150752506
ACH-000288,0.0281362020872
ACH-000291,0.0023538806937700003
ACH-000293,-0.119751570798
ACH-000294,0.13607035264
ACH-000295,-0.0707336299503
ACH-000296,-0.349086715099
ACH-000302,0.0133008571125
ACH-000304,-0.41219350081999995
ACH-000307,-0.060110210327
ACH-000308,-0.0238233753389
ACH-000310,0.157227205063
ACH-000311,0.0339310866751
ACH-000312,-0.0833390864156
ACH-000315,0.13299082268200002
ACH-000316,-0.021888402187900002
ACH-000317,-0.0962913189997
ACH-000318,0.101778684287
ACH-000319,0.129460888468
ACH-000320,-0.017531053433599997
ACH-000322,-0.037332359581499996
ACH-000323,0.23083996717500002
ACH-000324,0.08505795869689999
ACH-000329,-0.149638308629
ACH-000330,0.191995814234
ACH-000331,-0.113462684574
ACH-000332,-0.0122036224265
ACH-000334,0.14526657846
ACH-000335,-0.0424468501305
ACH-000336,0.419773555061
ACH-000337,-0.00691320229655
ACH-000339,0.0016333515619100002
ACH-000341,-0.0338762188309
ACH-000348,-0.034984084442
ACH-000350,-0.038771741995999996
ACH-000352,-0.059943865903099997
ACH-000356,0.0447251629621
ACH-000361,-0.00189512399894
ACH-000362,0.127593297735
ACH-000363,-0.13373988803
ACH-000364,0.009189457098010001
ACH-000365,0.08813979576379999
ACH-000366,0.116430275288
ACH-000368,-0.152470310551
ACH-000374,0.0365233026868
ACH-000375,-0.14812975473200002
ACH-000376,-0.0326092484445
ACH-000381,0.19662525934300001
ACH-000383,0.026223060859599998
ACH-000387,0.10819093115700001
ACH-000389,0.185255897649
ACH-000390,0.12090868545
