,TUBE1 (51175)
ACH-000693,-0.583893401597
ACH-000694,-0.67108374732
ACH-000695,-0.6745409687630001
ACH-000696,-0.5444274956490001
ACH-000697,-0.6685599421230001
ACH-000699,-0.482199772165
ACH-000701,-0.673931633744
ACH-000706,-0.52524840157
ACH-000711,-0.478586227136
ACH-000713,-0.758635290786
ACH-000714,-0.531010661454
ACH-000718,-0.653159054606
ACH-000720,-0.513070143426
ACH-000721,-0.590587165079
ACH-000724,-0.417808974788
ACH-000725,-0.695277998473
ACH-000732,-0.694152398408
ACH-000734,-0.731205154628
ACH-000735,-0.6526051849800001
ACH-000736,-0.33499269288100003
ACH-000738,-0.9730028662029999
ACH-000746,-0.469385299996
ACH-000747,-0.8828536751270001
ACH-000748,-0.41929513279299996
ACH-000753,-0.42773885816
ACH-000756,-0.599395614344
ACH-000757,-0.218216533365
ACH-000758,-0.401688116003
ACH-000760,-0.314111443739
ACH-000763,-0.38409267820500004
ACH-000764,-0.765439128873
ACH-000765,-0.7998718850859999
ACH-000766,-0.26496172731400003
ACH-000767,-0.288251458875
ACH-000768,-0.468353692271
ACH-000769,-0.6768097400900001
ACH-000770,-0.216697664219
ACH-000771,-0.518074570086
ACH-000773,-0.542244071289
ACH-000776,-0.8517046686849999
ACH-000777,-0.62867425451
ACH-000778,-0.6169221165869999
ACH-000781,-0.536333239138
ACH-000782,-0.590943930035
ACH-000783,-0.44652254500200006
ACH-000784,-0.719600974454
ACH-000785,-0.294549560419
ACH-000787,-0.47864557469999996
ACH-000788,-0.551899016078
ACH-000791,-0.488369202987
ACH-000792,-0.273040545435
ACH-000794,-0.817674322035
ACH-000796,-0.507132102626
ACH-000799,-0.65163552384
ACH-000800,-0.70175007116
ACH-000802,-0.7327483904250001
ACH-000804,-0.696733351989
ACH-000805,-0.857053054477
ACH-000809,-0.548726137985
ACH-000810,-0.585277712201
ACH-000811,-0.504824507953
ACH-000817,-0.64450213088
ACH-000819,-0.513881711396
ACH-000820,-0.297109137252
ACH-000821,-0.313009037987
ACH-000822,-0.565560814008
ACH-000823,-0.596307568285
ACH-000824,-0.48954537998000003
ACH-000827,-0.776826822651
ACH-000829,-0.535709464347
ACH-000831,-0.577578060936
ACH-000832,-0.863176592711
ACH-000833,-0.863708965844
ACH-000834,-0.72071317222
ACH-000835,-0.8369162252429999
ACH-000836,-0.251308077754
ACH-000837,-0.43404506993600006
ACH-000838,-0.876672815593
ACH-000839,-1.11476453056
ACH-000840,-0.3235826814
ACH-000841,-0.500739735038
ACH-000843,-0.8191972749259999
ACH-000846,-0.199817225177
ACH-000847,-0.516669626473
ACH-000848,-0.9586634167799999
ACH-000849,-0.27229049086199997
ACH-000851,-0.273725243055
ACH-000855,-0.670930874323
ACH-000856,-0.803607272095
ACH-000858,-0.29656506824900003
ACH-000859,-0.19171637247200002
ACH-000861,-0.398546959621
ACH-000862,-0.7514355740979999
ACH-000865,-0.867865110109
ACH-000866,-0.7332729961
ACH-000867,-0.17350684491300003
ACH-000869,-0.6900603574259999
ACH-000872,-0.511338549484
ACH-000873,-0.664723298437
ACH-000876,-0.239458035727
ACH-000878,-0.33196513150699997
ACH-000880,-0.758355806189
ACH-000881,-0.6050468924600001
ACH-000882,-0.764835750129
ACH-000884,-0.483227246406
ACH-000885,-0.78576447602
ACH-000887,-0.549431285769
ACH-000888,-0.462107741222
ACH-000889,-0.733007922699
ACH-000890,-0.52874755439
ACH-000896,-0.674416776054
ACH-000898,-0.45943703345799997
ACH-000900,-0.40856269587099997
ACH-000901,-0.398725609222
ACH-000905,-0.964588164725
ACH-000906,-0.6632872018729999
ACH-000907,-0.720104043617
ACH-000910,-0.259966974076
ACH-000911,-0.322031268592
ACH-000912,-0.9353676942010001
ACH-000913,-0.49212177498099996
ACH-000915,-0.560603636858
ACH-000916,-0.534385441762
ACH-000917,-0.850927564315
ACH-000921,-0.29911017058899997
ACH-000924,-0.534825623322
ACH-000926,-0.728839281648
ACH-000928,-0.418678313808
ACH-000929,-0.365688377495
ACH-000932,-0.825865257751
ACH-000935,-1.08482865117
ACH-000936,-0.646605663388
ACH-000937,-0.36288735300700004
ACH-000938,-0.8646063508490001
ACH-000939,-0.268773017746
ACH-000941,-0.5614290229519999
ACH-000943,-0.47990332900700006
ACH-000946,-0.43772250162299997
ACH-000947,-0.8938378986259999
ACH-000948,-0.37887053002099996
ACH-000950,-0.6771654649779999
ACH-000953,-0.721504429543
ACH-000957,-0.572020527319
ACH-000958,-0.46243026577600005
ACH-000960,-0.623342702841
ACH-000963,-0.538003359051
ACH-000968,-1.0414226631899999
ACH-000969,-0.590949644899
ACH-000973,-0.343979123108
ACH-000974,-0.634872660666
ACH-000975,-0.594441012734
ACH-000976,-1.10228732707
ACH-000978,-0.580319399897
ACH-000980,-0.322573233666
ACH-000984,-0.521834305667
ACH-000986,-0.705529400626
ACH-000988,-0.643692029453
ACH-000993,-0.462820086892
ACH-000994,-0.352886186781
ACH-000996,-0.263624253701
ACH-001001,-0.24833959306999998
ACH-001020,-0.461399748236
ACH-001028,-0.343465692845
ACH-001031,-0.723414013187
ACH-001038,-0.6390292157949999
ACH-001048,-0.535397737852
ACH-001050,-0.649831625453
ACH-001053,-0.9926169426960001
ACH-001054,-0.872631554936
ACH-001061,-0.452350769388
ACH-001067,-0.542076875216
ACH-001075,-0.773567931596
ACH-001096,-0.903228508981
ACH-001128,-0.38202202564300003
ACH-001134,-0.764774350209
ACH-001151,-0.7266667299799999
ACH-001163,-0.229552731622
ACH-001164,-1.00305618369
ACH-001173,-0.515933740203
ACH-001183,-0.717625354498
ACH-001184,-0.915722710983
ACH-001190,-0.645080987767
ACH-001192,-0.380125571381
ACH-001193,-0.653333999636
ACH-001196,-0.616078090003
ACH-001197,-0.504234463223
ACH-001205,-0.33700440309199997
ACH-001211,-0.889958426221
ACH-001212,-0.5234054446949999
ACH-001228,-0.517902563026
ACH-001232,-0.41241595784199997
ACH-001239,-0.717200275607
ACH-001274,-0.272507565508
ACH-001275,-0.472652009092
ACH-001277,-0.7391467342910001
ACH-001278,-0.558031258247
ACH-001280,-0.584417727286
ACH-001283,-0.654742303483
ACH-001289,-0.820615016259
ACH-001295,-0.7125552077439999
ACH-001300,-0.8061257864229999
ACH-001301,-0.8419588395119999
ACH-001302,-0.530515002091
ACH-001303,-0.8097580386669999
ACH-001306,-0.691131286164
ACH-001318,-0.59674652037
ACH-001322,-0.722950918
ACH-001328,-0.463764402632
ACH-001332,-0.598511639209
ACH-001333,-0.425603949211
ACH-001336,-1.11868236669
ACH-001340,-0.255233099437
ACH-001346,-0.699214581123
ACH-001353,-0.523129857233
ACH-001354,-0.597533116726
ACH-001367,-0.719947326662
ACH-001368,-0.932913169201
ACH-001374,-0.649395454413
ACH-001375,-0.780088015241
ACH-001377,-0.8141403145620001
ACH-001380,-0.7394898321160001
ACH-001391,-0.308504585068
ACH-001407,-0.47285659656900003
ACH-001408,-0.49478321400200004
ACH-001413,-0.468106089556
ACH-001430,-0.41461792798600006
ACH-001431,-0.645049974244
ACH-001450,-0.45685138376100004
ACH-001496,-0.6885540773559999
ACH-001500,-0.446502234374
ACH-001521,-0.527808035611
ACH-001523,-0.590940818866
ACH-001532,-0.804109435899
ACH-001536,-0.526533306588
ACH-001550,-0.541410700263
ACH-001552,-0.5323164664760001
ACH-001554,-0.867553899157
ACH-001645,-0.475773583373
ACH-001654,-0.557914900589
ACH-001715,-0.355577950185
ACH-001735,-0.499517521403
ACH-001736,-0.581700542502
ACH-001737,-1.0588113955
ACH-001740,-1.2910381679
ACH-001745,-1.27943644263
ACH-001750,-0.45799702285800004
ACH-001765,-0.747289784051
ACH-001956,-0.493800260155
ACH-001957,-0.765060543901
