,COL7A1 (1294)
ACH-000004,-0.48492757875
ACH-000007,-0.0556299844373
ACH-000009,-0.10215105137399999
ACH-000011,-0.12043658616599999
ACH-000012,-0.38236964644500004
ACH-000013,-0.235252238325
ACH-000014,-0.161723002906
ACH-000015,-0.37148015773599996
ACH-000017,-0.287589085829
ACH-000018,-0.21952845237
ACH-000019,-0.0507514936316
ACH-000021,-0.380236118212
ACH-000022,-0.173571407425
ACH-000025,-0.32625486077599997
ACH-000028,-0.30787375173799997
ACH-000030,-0.26270335230999997
ACH-000035,-0.303750116477
ACH-000036,-0.339576506549
ACH-000037,-0.0450679121513
ACH-000039,-0.235528232967
ACH-000040,-0.141896075636
ACH-000041,-0.271497769358
ACH-000042,-0.46225200810500006
ACH-000045,-0.211820194473
ACH-000047,-0.42436175286
ACH-000052,-0.312674011593
ACH-000053,-0.22144856160100002
ACH-000054,-0.532828691139
ACH-000055,-0.321903153574
ACH-000060,-0.571863598364
ACH-000067,-0.275844290172
ACH-000070,-0.402439376773
ACH-000075,-0.274729771011
ACH-000078,-0.382932094886
ACH-000082,-0.288049833385
ACH-000085,-0.39458336726899995
ACH-000086,-0.320278255156
ACH-000087,-0.216577271924
ACH-000092,-0.28648160559999997
ACH-000095,-0.275275509963
ACH-000097,-0.414141632984
ACH-000098,-0.312389869363
ACH-000099,-0.35954659821699997
ACH-000108,-0.21088077332000002
ACH-000113,-0.476703051774
ACH-000115,-0.256408942604
ACH-000116,-0.356466188587
ACH-000118,-0.30919025320300003
ACH-000120,-0.173901461941
ACH-000123,-0.237949394237
ACH-000127,-0.340556097587
ACH-000128,-0.252787110159
ACH-000132,-0.08279749585110001
ACH-000133,-0.20974269158300002
ACH-000137,-0.141971872095
ACH-000138,-0.252406231694
ACH-000142,-0.0838259408772
ACH-000143,-0.349138475785
ACH-000146,-0.16096313223
ACH-000148,-0.25125766164999996
ACH-000150,-0.433565870063
ACH-000152,-0.218373311401
ACH-000153,-0.25704282467399997
ACH-000159,-0.327972301494
ACH-000160,-0.222120649225
ACH-000163,-0.117387517829
ACH-000167,-0.138199300862
ACH-000168,-0.212164584292
ACH-000169,-0.330935895876
ACH-000178,-0.24174179504700002
ACH-000182,-0.28120118508499997
ACH-000183,-0.0534516256513
ACH-000188,-0.280864161294
ACH-000189,-0.34243661256999997
ACH-000190,-0.23840194735300002
ACH-000198,-0.216097126015
ACH-000204,-0.222933911798
ACH-000206,-0.0633203771659
ACH-000207,-0.418825189479
ACH-000211,-0.306628766878
ACH-000215,-0.196828110658
