,RELN (5649)
ACH-000004,0.0835539606354
ACH-000007,0.11588058771299999
ACH-000009,0.050304468060300006
ACH-000011,0.08404504034150001
ACH-000012,0.138675572138
ACH-000013,0.132171163511
ACH-000014,-0.168114243766
ACH-000015,0.172288971825
ACH-000017,0.134819919877
ACH-000018,0.293809148895
ACH-000019,0.0069435183794
ACH-000021,0.015248799943
ACH-000022,0.178745049578
ACH-000025,0.196092665493
ACH-000028,0.07119851339710001
ACH-000030,0.22263025261999997
ACH-000035,-0.0599302718248
ACH-000036,0.140163684858
ACH-000037,0.166681910679
ACH-000039,-0.169090561818
ACH-000040,0.156581118729
ACH-000041,-0.036443081930900005
ACH-000042,0.052285595283
ACH-000045,0.156174914883
ACH-000047,0.13067585835599999
ACH-000052,0.14400063167500002
ACH-000053,0.0577108775888
ACH-000054,0.175233981653
ACH-000055,0.204046414722
ACH-000060,0.218545147355
ACH-000067,0.0326380405115
ACH-000070,-0.0793117210267
ACH-000075,-0.0220954674856
ACH-000078,0.24339462641600002
ACH-000082,0.258845309218
ACH-000085,0.285580010403
ACH-000086,0.134656334249
ACH-000087,0.307622427143
ACH-000092,0.223641845769
ACH-000095,0.115233647486
ACH-000097,0.135174875512
ACH-000098,-0.11879464218699999
ACH-000099,0.152474730496
ACH-000108,-0.0473283130222
ACH-000113,0.192999656124
ACH-000115,0.44502429992200004
ACH-000116,0.255671553332
ACH-000118,0.0398036570866
ACH-000120,0.0782350414798
ACH-000123,0.21164549736699997
ACH-000127,0.156854291554
ACH-000128,0.19757088475200002
ACH-000132,0.0596599402749
ACH-000133,0.222387763913
ACH-000137,-0.0774860796543
ACH-000138,0.15052256006200002
ACH-000142,0.103556657207
ACH-000143,0.137056993378
ACH-000146,0.100346795313
ACH-000148,0.21974979424899999
ACH-000150,0.228880183583
ACH-000152,0.155384047026
ACH-000153,-0.047190893042400005
ACH-000159,0.25947306208099996
ACH-000160,0.0252129640785
ACH-000163,0.036885114696
ACH-000167,0.018308854601799998
ACH-000168,0.0206650874147
ACH-000169,0.178449827018
ACH-000178,-0.026349128617500002
ACH-000182,-0.0107557080464
ACH-000183,0.253964725419
ACH-000188,0.192581522869
ACH-000189,0.24126460038199998
ACH-000190,0.0395596520742
ACH-000198,0.209286250431
ACH-000204,0.26566613925099997
ACH-000206,0.12042526280400001
ACH-000207,0.22689594824
ACH-000211,0.180802566463
