,ELP6 (54859)
ACH-000488,-1.19347079641
ACH-000490,-1.31022697055
ACH-000491,-1.15095173453
ACH-000495,-1.55219767744
ACH-000496,-1.55831667204
ACH-000499,-1.56042175636
ACH-000500,-1.22771415804
ACH-000502,-1.11623894442
ACH-000503,-1.03963223809
ACH-000505,-1.13915095108
ACH-000507,-1.3085603404600001
ACH-000510,-1.16810430223
ACH-000511,-0.997947937062
ACH-000512,-1.63058925883
ACH-000516,-1.25428278195
ACH-000517,-1.05116547004
ACH-000518,-1.2198049478
ACH-000520,-1.2965492254100002
ACH-000521,-1.53952646415
ACH-000522,-1.12167989652
ACH-000524,-1.0088987283
ACH-000527,-1.29670634266
ACH-000528,-1.2211021741799999
ACH-000537,-0.981598462382
ACH-000541,-0.9624840591930001
ACH-000542,-1.30434394639
ACH-000544,-1.3800670325400002
ACH-000545,-1.36525513949
ACH-000547,-1.42712574116
ACH-000548,-1.3202950703
ACH-000549,-1.40562023459
ACH-000550,-1.08356952406
ACH-000552,-1.27588241168
ACH-000556,-1.22034724947
ACH-000557,-0.997036555053
ACH-000570,-1.2203875937100002
ACH-000571,-1.2241435416500002
ACH-000573,-1.26963840286
ACH-000576,-1.06985921977
ACH-000580,-1.43888315713
ACH-000584,-0.990608832403
ACH-000585,-1.34180199741
ACH-000588,-1.15749767876
ACH-000589,-0.9338163571629999
ACH-000591,-1.1102416640000001
ACH-000593,-1.5878980377599998
ACH-000600,-1.2775673679600001
ACH-000601,-1.29182130358
ACH-000604,-1.20934176857
ACH-000605,-1.3769505051700002
ACH-000606,-1.39510282486
ACH-000608,-1.00893433604
ACH-000614,-0.988670802406
ACH-000616,-0.804370737836
ACH-000618,-1.17547153668
ACH-000619,-1.47359087317
ACH-000620,-1.09086472361
ACH-000621,-0.8977845114599999
ACH-000622,-1.12299279246
ACH-000623,-1.08711646216
ACH-000624,-1.2065168431
ACH-000627,-1.2225619511499999
ACH-000630,-1.22316246142
ACH-000632,-1.4643636839899998
ACH-000633,-1.3997848994
ACH-000637,-1.0959930149200001
ACH-000638,-1.4448450773800001
ACH-000646,-1.14071520986
ACH-000647,-1.26845934162
ACH-000648,-0.858264333805
ACH-000649,-1.3883142130200001
ACH-000651,-1.16219438513
ACH-000652,-1.2297218193200001
ACH-000653,-0.900137614823
ACH-000657,-1.4022947863100002
ACH-000658,-0.669090353498
ACH-000661,-1.12883826637
ACH-000662,-1.6884823368900002
ACH-000663,-1.202981411
ACH-000665,-1.16146085645
ACH-000671,-1.53052755963
ACH-000673,-0.7267677448209999
ACH-000676,-1.3467037729700002
ACH-000677,-0.7952163503749999
ACH-000681,-1.48164429652
ACH-000682,-1.3858616585499999
ACH-000683,-1.46406440995
ACH-000684,-1.5957760380200001
ACH-000688,-1.2803026091399998
ACH-000693,-1.4034496283000002
ACH-000694,-1.1174171105
ACH-000695,-1.33277531856
ACH-000696,-1.0663908096799999
ACH-000697,-1.2418261281999998
ACH-000699,-1.1935385651600001
ACH-000701,-0.9315163165979999
ACH-000706,-0.991187308681
ACH-000711,-1.31440564665
ACH-000713,-1.6214239411200002
ACH-000714,-1.17020489934
ACH-000718,-1.5267795359799998
ACH-000720,-1.37473654201
ACH-000721,-0.945320738981
ACH-000724,-1.4497029718399999
ACH-000725,-1.18248556549
ACH-000732,-1.2611610331299998
ACH-000734,-1.12378122874
ACH-000735,-1.4365583868399998
ACH-000736,-0.949109220842
ACH-000738,-1.2846828425599999
ACH-000746,-1.00669842671
ACH-000747,-1.0941214049099999
ACH-000748,-1.4001636673
ACH-000753,-1.25438186793
ACH-000756,-1.63913631364
ACH-000757,-1.06221711879
ACH-000758,-1.03606766567
ACH-000760,-1.11064901843
ACH-000763,-1.0825638442899999
ACH-000764,-1.0944170604999999
ACH-000765,-1.35499408762
ACH-000766,-1.29901084411
ACH-000767,-0.876137213113
ACH-000768,-1.0878702229700001
ACH-000769,-1.24389803376
ACH-000770,-1.29986898237
ACH-000771,-1.37020565095
ACH-000773,-1.23245808362
ACH-000776,-1.30272419509
ACH-000777,-1.08172224875
ACH-000778,-1.3248858049799999
ACH-000781,-1.22526266259
ACH-000782,-1.1391463870899998
ACH-000783,-0.8285646902789999
ACH-000784,-1.34286482248
ACH-000785,-1.28455243773
ACH-000787,-1.19910836127
ACH-000788,-1.4181271842899998
ACH-000791,-1.2767312069399999
ACH-000792,-1.21767701516
ACH-000794,-1.59506067476
ACH-000796,-0.622643286386
ACH-000799,-1.16751010159
ACH-000800,-1.17575831367
ACH-000802,-1.42360424983
ACH-000804,-1.31482667912
ACH-000805,-1.29376132734
ACH-000809,-1.3473129708000002
ACH-000810,-0.9275201835469999
ACH-000811,-1.37429745814
ACH-000817,-1.27547038719
ACH-000819,-1.06274546153
ACH-000820,-1.69248905151
ACH-000821,-1.3901410666299998
ACH-000822,-1.96335956392
ACH-000823,-1.22442651189
ACH-000824,-1.26457840295
ACH-000827,-1.2429686347
ACH-000829,-1.1551375181899999
ACH-000831,-0.942406980942
ACH-000832,-1.39755013683
ACH-000833,-1.5286361009600002
ACH-000834,-1.26015822912
ACH-000835,-1.2838486201200001
ACH-000836,-1.5265296368
ACH-000837,-1.20837125864
ACH-000838,-0.992740388951
ACH-000839,-1.4911503529199999
ACH-000840,-0.742122500801
ACH-000841,-1.39410492829
ACH-000843,-1.24758639861
ACH-000846,-1.1102719218700001
ACH-000847,-1.4716750359200002
ACH-000848,-1.1579302470000001
ACH-000849,-1.22111209313
ACH-000851,-1.07424736357
ACH-000855,-1.2615360950399999
ACH-000856,-1.1934818441600001
ACH-000858,-1.0501922764899998
ACH-000859,-1.4786403868399998
ACH-000861,-1.16501291789
ACH-000862,-1.03383656472
ACH-000865,-1.11840418027
ACH-000866,-1.29637737063
ACH-000867,-0.8328540679549999
ACH-000869,-1.22276632155
ACH-000872,-1.68385782945
ACH-000873,-1.7219257363599998
ACH-000876,-0.9126699317460001
ACH-000878,-1.20455783176
ACH-000880,-1.19499632788
ACH-000881,-1.2658908355299998
ACH-000882,-1.27519869059
ACH-000884,-1.15379900653
ACH-000885,-1.14197329681
ACH-000887,-1.2122100018700002
ACH-000888,-1.07117233505
ACH-000889,-1.28595340507
ACH-000890,-1.09048845205
ACH-000896,-1.4044767046700002
ACH-000898,-1.16365817066
ACH-000900,-1.24041297046
ACH-000901,-1.0188572607700002
ACH-000905,-1.22281840624
ACH-000906,-1.37923602472
ACH-000907,-0.974159055739
ACH-000910,-0.9538801854539999
ACH-000911,-1.01072751406
ACH-000912,-1.3106935659399999
ACH-000913,-1.4556423031799999
ACH-000915,-1.49241709734
ACH-000916,-1.24859662229
ACH-000917,-1.21036428198
ACH-000921,-1.08932007521
ACH-000924,-1.3892189164700002
ACH-000926,-1.04433657326
ACH-000928,-1.1180486897600002
ACH-000929,-1.5350675454
ACH-000932,-1.0635439549899999
ACH-000935,-1.32837352832
ACH-000936,-1.3025992528399999
ACH-000937,-1.23151086101
ACH-000938,-0.7182557293649999
ACH-000939,-1.2583054600499999
ACH-000941,-1.19798865927
ACH-000943,-1.20340334225
ACH-000946,-1.15333932543
ACH-000947,-1.20926973957
ACH-000948,-0.966432243084
ACH-000950,-1.3840050124399998
ACH-000953,-1.14654562441
ACH-000957,-1.19777418334
ACH-000958,-0.9312659137710001
ACH-000960,-1.04982177371
ACH-000963,-1.23625660135
ACH-000968,-1.34938189476
ACH-000969,-0.9784732569769999
ACH-000973,-0.978442742176
ACH-000974,-1.32359767241
ACH-000975,-0.906352217849
ACH-000976,-1.3742948815399998
ACH-000978,-1.16299778233
ACH-000980,-1.17260238753
ACH-000984,-1.10564607657
ACH-000986,-1.1512626105600001
ACH-000988,-1.26859255482
ACH-000993,-1.5798394693200002
ACH-000994,-0.9321440974770001
ACH-000996,-1.22101868787
ACH-001001,-1.09951958849
ACH-001020,-1.60536090303
ACH-001028,-1.3162216157
ACH-001031,-1.2041688299
ACH-001038,-0.773308758936
ACH-001048,-1.33822470959
ACH-001050,-1.3043616121700001
ACH-001053,-1.5904146503299998
ACH-001054,-1.46535483364
ACH-001061,-1.19137184405
ACH-001067,-1.26657770827
ACH-001075,-1.01668104712
ACH-001096,-1.1529482259100001
ACH-001128,-1.32716194091
ACH-001134,-0.973170980078
ACH-001151,-0.977406401429
ACH-001163,-1.35140478613
ACH-001164,-1.31586147528
ACH-001173,-1.1764547704200001
ACH-001183,-1.47311612153
ACH-001184,-1.24352840825
ACH-001190,-1.41517416732
ACH-001192,-1.18218074825
ACH-001193,-1.25572296669
ACH-001196,-1.25162984927
ACH-001197,-1.16178430203
ACH-001205,-0.8925666478319999
ACH-001211,-1.43461370976
ACH-001212,-1.669451389
ACH-001228,-1.3615790148299998
ACH-001232,-1.18750178926
ACH-001239,-1.4162774535499998
ACH-001274,-1.13901776253
ACH-001275,-1.29426527713
ACH-001277,-1.33699007544
ACH-001278,-1.12179772456
ACH-001280,-1.08415740867
ACH-001283,-1.0706622772
ACH-001289,-0.657083554775
ACH-001295,-1.15615232665
ACH-001300,-1.04760743896
ACH-001301,-1.3931025591
ACH-001302,-1.13038327806
ACH-001303,-1.12064650927
ACH-001306,-1.0059927262200001
ACH-001318,-0.954627523057
ACH-001322,-1.10540206422
ACH-001328,-1.4153757121500001
ACH-001332,-1.22320802286
ACH-001333,-1.1336208379000001
ACH-001336,-1.44004380009
ACH-001340,-1.21758511981
ACH-001346,-1.47148935391
ACH-001353,-1.36053179367
ACH-001354,-1.1207653010299998
ACH-001367,-1.48131579566
ACH-001368,-0.957767433509
ACH-001374,-1.6441606189700002
ACH-001375,-1.13608841531
ACH-001377,-0.98373655984
ACH-001380,-1.31483957536
ACH-001391,-0.826758287917
ACH-001407,-1.4739289032299998
ACH-001408,-1.0176137375299998
ACH-001413,-1.0815485866799999
ACH-001430,-0.965768596725
ACH-001431,-1.08363809112
ACH-001450,-1.16451943156
ACH-001496,-0.941028332498
ACH-001500,-1.57297825183
ACH-001521,-1.1878947401100002
ACH-001523,-1.5074255399399998
ACH-001532,-1.05426255604
ACH-001536,-1.07208862169
ACH-001550,-0.950401540994
ACH-001552,-1.2261558830500001
ACH-001554,-1.37716409458
ACH-001645,-0.852175271477
ACH-001654,-1.36358035178
ACH-001715,-1.3442469041799998
ACH-001735,-1.1689600908
ACH-001736,-1.19714076735
ACH-001737,-1.0533276033499999
ACH-001740,-1.32796891703
ACH-001745,-1.1896871526100001
ACH-001750,-1.3053336191399998
ACH-001765,-1.3921574003200001
ACH-001956,-0.9934523513689999
ACH-001957,-1.25558392868
