,PITPNC1 (26207)
ACH-000356,-0.193955151303
ACH-000361,0.204835497364
ACH-000362,0.19262407758699998
ACH-000363,-0.0124192403775
ACH-000364,0.23585129432100002
ACH-000365,0.125415674628
ACH-000366,0.122034146676
ACH-000368,-0.022910204096900002
ACH-000374,0.0665990062801
ACH-000375,-0.0677925680021
ACH-000376,0.034859005664499995
ACH-000381,0.252144847846
ACH-000383,0.13580560245200002
ACH-000387,0.0928489341526
ACH-000389,-0.427950747495
ACH-000390,0.07572294319239999
ACH-000393,0.188353752461
ACH-000395,-0.019670805880000003
ACH-000397,0.0796100090742
ACH-000401,0.281732425495
ACH-000402,0.0647692991508
ACH-000403,0.014065235543400001
ACH-000404,0.448570500032
ACH-000406,0.0542903084719
ACH-000407,0.134642064694
ACH-000408,-0.0320705857878
ACH-000410,-0.07666412014860001
ACH-000411,0.167592382915
ACH-000414,0.024238716781299997
ACH-000415,-0.0128974427187
ACH-000416,0.104477189298
ACH-000420,0.022029069996000003
ACH-000421,0.0625503935059
ACH-000424,0.0891912679793
ACH-000425,0.11482222008500001
ACH-000426,0.43721811246200004
ACH-000427,0.35274852773000004
ACH-000433,-0.230745680271
ACH-000436,-0.10100791019500001
ACH-000444,-0.21944831407499998
ACH-000445,0.413905938933
ACH-000448,0.06415908835419999
ACH-000450,0.21913759331500002
ACH-000452,0.10807852636399999
ACH-000454,0.304506971194
ACH-000458,0.241439494566
ACH-000459,0.10426301728800001
ACH-000460,-0.005488356896060001
ACH-000461,-0.0005533862173450001
ACH-000463,0.140926299749
ACH-000464,0.127107956124
ACH-000466,0.256567098775
ACH-000467,0.14997695227399999
ACH-000468,-0.014246495996900001
ACH-000469,0.0573719191259
ACH-000470,-0.10196716727600001
ACH-000471,0.345492899885
ACH-000472,0.138145760369
ACH-000473,0.0468632504392
ACH-000475,0.022076930841099997
ACH-000476,0.131821337246
ACH-000477,-0.030755873022599998
ACH-000480,-0.0182244824626
ACH-000481,0.21529524329500002
ACH-000483,-0.0916882520803
ACH-000484,0.250912344783
ACH-000485,0.0605902416639
ACH-000486,0.0757372965401
ACH-000487,0.050934449722100004
ACH-000488,-0.0793709869926
ACH-000490,0.07156278154319999
ACH-000491,0.317289825327
ACH-000495,0.319283617288
ACH-000496,0.025444249021799998
ACH-000499,-0.0899147727134
ACH-000500,-0.230210741315
ACH-000502,-0.015681964712
ACH-000503,-0.04261429092
ACH-000505,0.110079061389
ACH-000507,0.0991520611932
ACH-000510,0.166147016244
ACH-000511,-0.255443208888
ACH-000512,0.210986160977
ACH-000516,-0.11527631223099999
ACH-000517,0.118820473312
ACH-000518,0.150763734124
ACH-000520,0.248583144197
ACH-000521,0.0243670461623
ACH-000522,0.0862625440144
ACH-000524,0.0683683093398
ACH-000527,0.147312478445
ACH-000528,0.135196588121
ACH-000537,0.149863552598
ACH-000541,0.0929810480979
ACH-000542,0.0201809142453
ACH-000544,-0.13447622574999998
ACH-000545,0.06349248101180001
ACH-000547,0.288096119845
ACH-000548,0.0372325269038
ACH-000549,0.13233349181
ACH-000550,0.010105183993200002
ACH-000552,0.140024780568
ACH-000556,0.0289323206392
ACH-000557,0.08157187190439999
ACH-000570,0.151197865737
ACH-000571,0.15869337052100002
ACH-000573,0.0391586781665
ACH-000576,0.0158951238386
ACH-000580,-0.0532182510285
ACH-000584,0.0815205859397
ACH-000585,0.100757076369
ACH-000588,0.0282610301571
ACH-000589,-0.0176533352528
ACH-000591,0.09084188082599999
ACH-000593,0.178682104058
ACH-000600,0.0859711038572
ACH-000601,-0.0377535159844
ACH-000604,-0.0435109288798
ACH-000605,-0.0165201473049
ACH-000606,0.219406356706
ACH-000608,0.18283219114399998
ACH-000614,0.13819133864900002
ACH-000616,0.00901943580784
ACH-000618,0.0954362322164
ACH-000619,0.219010461752
ACH-000620,0.0993978685091
ACH-000621,0.186605997996
ACH-000622,0.165328334423
ACH-000623,-0.024863275914599997
ACH-000624,-0.104433097721
ACH-000627,-0.148307595882
ACH-000630,0.0657802732951
ACH-000632,0.318178440706
ACH-000633,0.100147643241
ACH-000637,-0.262508109832
ACH-000638,0.011193809611
ACH-000646,0.0609385327163
ACH-000647,-0.013518046262700001
ACH-000648,0.206284795261
ACH-000649,0.14983156755000002
ACH-000651,-0.0132445814302
ACH-000652,-0.25251918005699997
ACH-000653,0.248129217455
ACH-000657,0.0642068185812
ACH-000658,0.294662970889
ACH-000661,-0.12574343516
ACH-000662,0.479841980682
ACH-000663,-0.177780652077
ACH-000665,0.175743041909
ACH-000671,0.0387168055725
ACH-000673,-0.047923875839099996
ACH-000676,-0.0040871774699699995
ACH-000677,0.209388237268
ACH-000681,0.12084540857100001
ACH-000682,-0.0165621864053
ACH-000683,0.12627500973
ACH-000684,0.181979299548
ACH-000688,-0.163673897999
ACH-000693,0.11453292452099999
ACH-000694,0.15047468405
ACH-000695,0.0780692938776
ACH-000696,0.0931017523308
ACH-000697,-0.00108861187446
ACH-000699,-0.038190577593400006
ACH-000701,0.203635666571
ACH-000706,0.144474864593
ACH-000711,0.0660427903808
ACH-000713,0.280410740412
ACH-000714,-0.11973936512399999
ACH-000718,0.167749854216
ACH-000720,0.081815226084
ACH-000721,-0.0914784862006
ACH-000724,0.453444523266
ACH-000725,-0.08741493114189999
ACH-000732,-0.105749299343
ACH-000734,0.010349003498
ACH-000735,0.0637331625749
ACH-000736,0.185202296208
ACH-000738,0.12876153556
ACH-000746,0.035591845547000005
ACH-000747,0.299876052995
ACH-000748,0.230403685203
ACH-000753,0.0454737961212
ACH-000756,0.248452237044
ACH-000757,0.126779794246
ACH-000758,0.129718129826
ACH-000760,-0.027779830760599998
ACH-000763,0.31089980141199997
ACH-000764,0.0593215348034
ACH-000765,0.163442130957
ACH-000766,-0.11541787821699999
ACH-000767,0.0887244252596
ACH-000768,0.15934553384199998
ACH-000769,0.17694223450899998
ACH-000770,0.0710680930312
ACH-000771,0.158848766094
ACH-000773,0.104247896152
ACH-000776,0.016952084175
ACH-000777,0.10437117823200001
ACH-000778,0.139327771223
ACH-000781,0.053722660559999996
ACH-000782,0.183823063657
ACH-000783,0.0653875800441
ACH-000784,-0.0338426511829
ACH-000785,-0.259317817633
ACH-000787,-0.205180373583
ACH-000788,0.050398305829
ACH-000791,-0.0387308066727
ACH-000792,0.059288268119
ACH-000794,0.0252594397663
ACH-000796,0.163399839824
ACH-000799,-0.0656986743439
ACH-000800,0.0484037499697
ACH-000802,0.161512924267
ACH-000804,0.215886751633
ACH-000805,0.00922357617758
ACH-000809,0.161208678538
ACH-000810,-0.203293307232
ACH-000811,-0.0252415297357
ACH-000817,0.165977318597
ACH-000819,0.0965764767395
ACH-000820,0.328655302032
ACH-000821,-0.139546463885
ACH-000822,0.0651929220156
ACH-000823,0.0604295132802
ACH-000824,0.061562031522500005
ACH-000827,0.00280799118156
ACH-000829,0.313606078557
ACH-000831,0.019838934911599996
ACH-000832,0.107139973496
ACH-000833,-0.310501832103
ACH-000834,0.24712018124600002
ACH-000835,-0.0887887444527
ACH-000836,0.11456990357899999
ACH-000837,0.00845366359339
ACH-000838,-0.017901854400900002
ACH-000839,-0.0163721340589
ACH-000840,0.0713824119962
ACH-000841,0.06172214778969999
ACH-000843,0.249036040196
ACH-000846,0.0836709662912
ACH-000847,0.292124582115
ACH-000848,0.131735862678
ACH-000849,0.0486246479952
ACH-000851,0.028468440191599997
ACH-000855,-0.052470549270400006
ACH-000856,-0.0864658900924
ACH-000858,-0.010807909471200002
ACH-000859,0.014763777650799998
ACH-000861,0.195598407802
ACH-000862,0.20624178824
ACH-000865,0.11110787554000001
ACH-000866,0.012239292241799999
ACH-000867,0.0427728191664
ACH-000869,0.058463723276
ACH-000872,0.0265742737047
ACH-000873,-0.12582589042700001
ACH-000876,0.0164769416748
ACH-000878,0.429242424451
ACH-000880,0.06739368290709999
ACH-000881,-0.11831381428200001
ACH-000882,0.273565947374
ACH-000884,0.0861766083118
ACH-000885,-0.057830697155099996
ACH-000887,-0.05169347094480001
ACH-000888,0.196115410369
ACH-000889,0.033419538338599994
ACH-000890,0.119535767267
ACH-000896,0.128675532999
ACH-000898,0.28533901450800003
ACH-000900,-0.047613693008
ACH-000901,0.00349426422011
ACH-000905,0.132468768847
ACH-000906,0.04215516246519999
ACH-000907,0.023630100246799998
ACH-000910,0.149822807069
ACH-000911,-0.167169375944
ACH-000912,0.17374705723099998
ACH-000913,-0.11476563053300001
ACH-000915,0.14915805374299998
ACH-000916,0.0492893185109
ACH-000917,0.10168590341499999
ACH-000921,0.00222637009334
ACH-000924,-0.0049444623882799995
ACH-000926,0.0885299482538
ACH-000928,0.40980154799199997
ACH-000929,-0.062460138243100004
ACH-000932,0.0471865577484
ACH-000935,-0.05687989239130001
ACH-000936,0.0636941470442
ACH-000937,0.0772357724686
ACH-000938,0.200172759389
ACH-000939,0.0173323050708
ACH-000941,0.107223008092
ACH-000943,0.102862200943
ACH-000946,0.028782491702799996
ACH-000947,0.050264483451899995
ACH-000948,0.024012316575
ACH-000950,0.0010754323976199997
ACH-000953,0.17496859008699997
ACH-000957,0.301166958127
ACH-000958,0.216680460268
ACH-000960,0.152068058351
ACH-000963,0.127586034268
ACH-000968,0.147151079356
ACH-000969,0.160173715409
ACH-000973,0.039981892131300004
ACH-000974,0.0960764928217
ACH-000975,0.111299554084
ACH-000976,0.0412233418522
ACH-000978,-0.037688952021800004
ACH-000980,0.110195388682
ACH-000984,0.016231020643799998
ACH-000986,0.0486845681099
ACH-000988,0.108394276173
ACH-000993,-0.047351460507199995
ACH-000994,0.255956279901
ACH-000996,0.0360175628804
ACH-001001,0.138504376465
ACH-001020,-0.242858084555
ACH-001028,0.024073051220599998
ACH-001031,0.0341319236534
ACH-001038,-0.06887413275339999
ACH-001048,0.0189605547271
ACH-001050,-0.163504928769
ACH-001053,0.138378064209
ACH-001054,-0.263955978118
ACH-001061,0.19620374839899998
ACH-001067,0.11605560682499999
ACH-001075,0.020575445312900002
ACH-001096,-0.0190804564963
ACH-001128,-0.286167016514
ACH-001134,0.006551298950699999
ACH-001151,0.141208698424
ACH-001163,0.0851212410364
ACH-001164,0.158587041622
ACH-001173,0.061853740418
ACH-001183,0.119183441621
ACH-001184,-0.210404675558
ACH-001190,0.0914807304903
ACH-001192,-0.0605534929295
ACH-001193,0.134313593837
ACH-001196,0.10965117647099999
ACH-001197,-0.165394645099
ACH-001205,0.0833253431789
ACH-001211,-0.0182149770488
ACH-001212,-0.109632528824
ACH-001228,0.295820710695
ACH-001232,0.09164870312510001
ACH-001239,0.23621590791900002
ACH-001274,0.0787253575782
ACH-001275,0.21442042648899998
ACH-001277,0.058252051258199995
ACH-001278,0.18119318587900002
ACH-001280,0.017674491062400002
ACH-001283,-0.04750028034249999
ACH-001289,0.089658387233
ACH-001295,-0.053897359431499994
ACH-001300,0.012102148370700002
ACH-001301,0.00846275656273
ACH-001302,-0.268047093093
ACH-001303,-0.251092221678
ACH-001306,-0.08040388864030001
ACH-001318,0.06952643397649999
ACH-001322,0.22364599873100002
ACH-001328,0.021498701008900004
ACH-001332,0.0616906638374
ACH-001333,-0.19711325917
ACH-001336,0.0124561001536
ACH-001340,0.20058064471
ACH-001346,0.107381386712
ACH-001353,-0.0169460837961
ACH-001354,0.794583970062
ACH-001367,0.35200121289700004
ACH-001368,0.06201445294869999
ACH-001374,0.096951172763
ACH-001375,0.0757983136602
ACH-001377,-0.0184616023385
ACH-001380,0.157029854601
ACH-001391,0.00942708895308
ACH-001407,0.026670796639200002
ACH-001408,0.114487777203
ACH-001413,-0.133742097757
ACH-001430,-0.010528988167600001
ACH-001431,-0.0880566965194
ACH-001450,-0.17239307324900002
ACH-001496,0.0637564561609
ACH-001500,-0.143522579589
ACH-001521,-0.059444827843199995
ACH-001523,-0.0977590948914
ACH-001532,-0.0655991304237
ACH-001536,-0.198254675692
ACH-001550,0.249425560625
ACH-001552,-0.122188365385
ACH-001554,0.136766910874
ACH-001645,0.0174440442447
ACH-001654,0.023499517159099998
ACH-001715,-0.0029493654532800006
ACH-001735,0.109312588077
ACH-001736,0.35255456742700003
ACH-001737,0.45622658061099997
ACH-001740,0.0347860005385
ACH-001745,0.159394749383
ACH-001750,-0.0690416401496
ACH-001765,0.14025250845599999
ACH-001956,0.0900170900771
ACH-001957,0.0325329062807
