,ADCY4 (196883)
ACH-000004,-0.1409915398
ACH-000007,-0.287784076624
ACH-000009,-0.026336190353200003
ACH-000011,-0.10604426166000001
ACH-000012,-0.17878305486999999
ACH-000013,-0.203017458763
ACH-000014,-0.253146715694
ACH-000015,-0.150896950734
ACH-000017,-0.407869744551
ACH-000018,-0.409178229878
ACH-000019,-0.285008825099
ACH-000021,-0.133347546348
ACH-000022,-0.08720822704710002
ACH-000025,-0.13749948389900002
ACH-000028,-0.263812191869
ACH-000030,-0.0880507811065
ACH-000035,-0.285829590591
ACH-000036,-0.308226089636
ACH-000037,-0.147995703608
ACH-000039,-0.145821883622
ACH-000040,-0.344837638991
ACH-000041,-0.0649500303046
ACH-000042,-0.196620228216
ACH-000045,-0.10859727116699999
ACH-000047,-0.0466005312861
ACH-000052,-0.413697592326
ACH-000053,-0.22436682659499999
ACH-000054,-0.240952835905
ACH-000055,-0.11757601170999998
ACH-000060,-0.330054817353
ACH-000067,-0.11480430575400001
ACH-000070,-0.262883588219
ACH-000075,-0.00578547615201
ACH-000078,0.28227366913199997
ACH-000082,-0.155794244709
ACH-000085,-0.159933431725
ACH-000086,-0.146394835542
ACH-000087,-0.310818591402
ACH-000092,-0.22364771282200002
ACH-000095,-0.16670411007000002
ACH-000097,-0.190457301816
ACH-000098,-0.135158294934
ACH-000099,-0.088168741658
ACH-000108,-0.276558911284
ACH-000113,-0.0377280158731
ACH-000115,-0.0405773485145
ACH-000116,-0.121926908784
ACH-000118,-0.33640885921499997
ACH-000120,-0.0519688211859
ACH-000123,-0.24909783545800002
ACH-000127,-0.26718453507199996
ACH-000128,-0.046324142964900006
ACH-000132,0.05503912080030001
ACH-000133,-0.16323989873199998
ACH-000137,-0.13304076481
ACH-000138,-0.0560156309167
ACH-000142,-0.210102452632
ACH-000143,-0.298292981946
ACH-000146,-0.148838752263
ACH-000148,-0.18630840891699998
ACH-000150,0.07381187733939999
ACH-000152,-0.144666535825
ACH-000153,-0.183866511203
ACH-000159,-0.173178418345
ACH-000160,-0.43413756799900005
ACH-000163,-0.118638858194
ACH-000167,-0.06305944701430001
ACH-000168,-0.165306438929
ACH-000169,-0.045888678649900004
ACH-000178,-0.0799354191275
ACH-000182,-0.0216958086174
ACH-000183,-0.0673970256611
ACH-000188,-0.17228554096999998
ACH-000189,-0.401529904924
ACH-000190,-0.230598870207
ACH-000198,-0.11347113811
ACH-000204,0.049889489843600004
ACH-000206,-0.28193381653099997
ACH-000207,-0.006648104652279999
ACH-000211,-0.195584702748
ACH-000215,-0.140466426356
ACH-000221,-0.242581242386
ACH-000222,-0.485343020488
ACH-000223,-0.00825173108813
ACH-000226,-0.17582380712200002
ACH-000227,-0.0686615360192
ACH-000228,-0.279800517223
ACH-000231,-0.256579545217
ACH-000232,-0.09542023809630001
ACH-000233,-0.10417841695499999
ACH-000234,-0.09399146565500001
ACH-000235,-0.217977000282
ACH-000237,0.12070436858400001
ACH-000238,-0.115413042207
ACH-000243,-0.197909706461
ACH-000244,-0.010191627342
ACH-000246,-0.144103453988
ACH-000248,-0.195398878838
ACH-000250,-0.167975279648
ACH-000251,0.0369323316295
ACH-000253,-0.024411180226599997
ACH-000255,-0.16721375466900001
ACH-000256,0.139830301891
ACH-000257,-0.236352558582
ACH-000258,0.246355741263
ACH-000259,-0.290151448065
ACH-000260,-0.0926755434547
ACH-000261,-0.18525828943199998
ACH-000262,-0.0632670579226
ACH-000263,-0.374497536082
ACH-000264,-0.212895347403
ACH-000265,-0.100770750236
ACH-000266,-0.195178924272
ACH-000272,-0.136688546766
ACH-000273,-0.0881083092496
ACH-000274,-0.0385921874039
ACH-000277,0.18159029863499998
ACH-000278,-0.0664394061174
ACH-000279,-0.212489937742
ACH-000280,-0.366364154929
ACH-000281,-0.241360362967
ACH-000288,-0.18265035036200003
ACH-000291,-0.017210661024299998
ACH-000293,-0.15150700516899998
ACH-000294,-0.0334562656521
ACH-000295,0.261698850237
ACH-000296,-0.144147154469
ACH-000302,-0.0978295363537
ACH-000304,-0.29344701408199997
ACH-000307,-0.24553370783599998
ACH-000308,-0.0321904990168
ACH-000310,0.141324182406
ACH-000311,-0.394522560267
ACH-000312,-0.11128850545600001
ACH-000315,-0.108105358484
ACH-000316,-0.18863580801899998
ACH-000317,-0.250141924534
ACH-000318,-0.355282567186
ACH-000319,-0.128190888619
ACH-000320,-0.205012470855
ACH-000322,-0.17519908955699998
ACH-000323,-0.246682383788
ACH-000324,0.0906495694885
ACH-000329,-0.163721446582
ACH-000330,-0.15306522977499998
ACH-000331,0.0136190281993
ACH-000332,-0.047653300815
ACH-000334,-0.371577025588
ACH-000335,-0.344415219799
ACH-000336,-0.402524165796
ACH-000337,-0.30398525123500003
ACH-000339,-0.0589656667349
ACH-000341,-0.302200394332
ACH-000348,-0.15831866721100002
ACH-000350,-0.150336804267
ACH-000352,-0.141812008681
ACH-000356,-0.600672005845
ACH-000361,-0.032026425499400005
ACH-000362,-0.09366340728869998
ACH-000363,-0.0648806720419
ACH-000364,0.05160271786040001
ACH-000365,-0.255238896756
ACH-000366,-0.24448054843400002
ACH-000368,0.0265187966473
ACH-000374,-0.0340470291962
ACH-000375,-0.226545310005
ACH-000376,-0.156611620788
