,TGFB3 (7043)
ACH-000004,-0.116272431755
ACH-000007,0.017476284753
ACH-000009,0.014944887470299999
ACH-000011,-0.018728415039400002
ACH-000012,0.0395391992599
ACH-000013,-0.0585973014993
ACH-000014,0.0734109277918
ACH-000015,-0.12937581358
ACH-000017,-0.000812504057228
ACH-000018,0.0410857480728
ACH-000019,-0.207848026002
ACH-000021,0.133792895846
ACH-000022,0.027253261673400003
ACH-000025,-0.0435291837119
ACH-000028,0.0763197944527
ACH-000030,0.21670687265
ACH-000035,0.08408755676020001
ACH-000036,-0.157589743919
ACH-000037,0.00355631186262
ACH-000039,0.0328942135587
ACH-000040,-0.15030700857999998
ACH-000041,0.019024791124599996
ACH-000042,-0.08608325669710001
ACH-000045,0.0102207812151
ACH-000047,-0.111939224356
ACH-000052,-0.113170329878
ACH-000053,0.037950263215300005
ACH-000054,-0.11169159366900001
ACH-000055,-0.031331301990799997
ACH-000060,-0.37157128864
ACH-000067,0.0610286008481
ACH-000070,-0.06954838489739999
ACH-000075,-0.264944400495
ACH-000078,-0.055234901999199996
ACH-000082,-0.057126586222199995
ACH-000085,-0.12871699360799999
ACH-000086,0.141012081018
ACH-000087,-0.0258438268982
ACH-000092,0.136706031389
ACH-000095,-0.06376345712730001
ACH-000097,-0.0173520841743
ACH-000098,0.063859268476
ACH-000099,-0.103542698345
ACH-000108,-0.00400235122627
ACH-000113,0.0329949957608
ACH-000115,-0.113783907545
ACH-000116,-0.13596096850199998
ACH-000118,-0.162532181908
ACH-000120,-0.15957272765900002
ACH-000123,-0.023876709687799997
ACH-000127,-0.0531559400633
ACH-000128,-0.0961544248716
ACH-000132,-0.21618687787799998
ACH-000133,0.0941737613393
ACH-000137,-0.0343229730852
ACH-000138,-0.070495448906
ACH-000142,0.0137979442741
ACH-000143,-0.030689364673700002
ACH-000146,-0.00350005242745
ACH-000148,-0.142049165819
ACH-000150,-0.029574716184900002
ACH-000152,-0.0580966358971
ACH-000153,0.12994479661299999
ACH-000159,-0.140673640802
ACH-000160,-0.272836453735
ACH-000163,0.010026420706
ACH-000167,0.01679269361
ACH-000168,0.196940695526
ACH-000169,0.017356498793900003
ACH-000178,0.130849835044
ACH-000182,0.00250968279154
ACH-000183,0.184542313395
ACH-000188,0.00517046003752
ACH-000189,-0.0548955167406
ACH-000190,-0.136308794496
ACH-000198,-0.0435568351793
ACH-000204,-0.203503233755
ACH-000206,-0.270823342404
ACH-000207,-0.025199025364700003
ACH-000211,-0.000758173880286
ACH-000215,-0.0386623667408
ACH-000221,-0.04969322930509999
ACH-000222,-0.137251586198
ACH-000223,0.08796621547419999
ACH-000226,-0.0387990534271
ACH-000227,-0.00271801948083
ACH-000228,-0.133623466681
ACH-000231,0.0030840624807700005
ACH-000232,0.047082620039300006
ACH-000233,-0.0219516355155
ACH-000234,-0.0130512825074
ACH-000235,-0.0179598527318
ACH-000237,0.059121783555300005
ACH-000238,-0.11062859411699999
ACH-000243,-0.112288590911
ACH-000244,-0.128608631311
ACH-000246,-0.035573797129599995
ACH-000248,-0.22255989022599998
ACH-000250,0.045062596146
ACH-000251,-0.18841332062199997
ACH-000253,-0.16137475399100001
ACH-000255,-0.134953617286
ACH-000256,-0.225980831566
ACH-000257,-0.0050558833511499994
ACH-000258,-0.0474167872716
ACH-000259,-0.08733823489539999
ACH-000260,-0.0345145874256
ACH-000261,0.045071835480199995
ACH-000262,0.130402774844
ACH-000263,-0.320881855499
ACH-000264,0.027418258132599998
ACH-000265,0.15684172505000002
ACH-000266,-0.00187084239964
ACH-000272,0.131610481465
ACH-000273,-0.03600665383730001
ACH-000274,0.0422007391486
ACH-000277,0.0974629910026
ACH-000278,-0.023415289887599996
ACH-000279,-0.120071436093
ACH-000280,-0.15967806037499999
ACH-000281,-0.018184212063500002
ACH-000288,0.018505783146799997
ACH-000291,0.0195645332405
ACH-000293,-0.0385686117561
ACH-000294,0.0487430331405
ACH-000295,0.253108114117
ACH-000296,0.07581886362939999
ACH-000302,0.06671369201619999
ACH-000304,-0.19664847223
ACH-000307,-0.0892213267712
ACH-000308,-0.00648737079071
