,SGPP2 (130367)
ACH-000004,0.055215495813
ACH-000007,-0.136967195017
ACH-000009,-0.12086105557099999
ACH-000011,0.0665521531552
ACH-000012,-0.0586573018064
ACH-000013,0.0438647251643
ACH-000014,-0.0443904463491
ACH-000015,-0.0686824913742
ACH-000017,-0.0183537771536
ACH-000018,-0.148548819305
ACH-000019,0.039858760003199996
ACH-000021,0.0985157054156
ACH-000022,-0.0723999181641
ACH-000025,-0.09696102514139998
ACH-000028,-0.0681449892002
ACH-000030,-0.0998260723177
ACH-000035,-0.021316947590700002
ACH-000036,-0.0819871570493
ACH-000037,-0.20776697195500002
ACH-000039,0.09593683420230001
ACH-000040,-0.045600710830199995
ACH-000041,-0.378683887699
ACH-000042,-0.054049276505300003
ACH-000045,-0.194621198644
ACH-000047,-0.0480715820758
ACH-000052,-0.19384133225699998
ACH-000053,-0.036377470786599996
ACH-000054,-0.0838734442669
ACH-000055,-0.0171657537248
ACH-000060,0.0193403911405
ACH-000067,-0.0333558945755
ACH-000070,-0.221395094921
ACH-000075,-0.150277480238
ACH-000078,-0.00437367042146
ACH-000082,-0.120795291607
ACH-000085,-0.04916334623100001
ACH-000086,-0.200549319455
ACH-000087,-0.220256639102
ACH-000092,-0.09695127002180001
ACH-000095,-0.136378942783
ACH-000097,-0.05977334521319999
ACH-000098,-0.195880346452
ACH-000099,0.00187931926691
ACH-000108,-0.173714250733
ACH-000113,-0.180131912045
ACH-000115,0.0911316514195
ACH-000116,0.00425505964736
ACH-000118,-0.09504521464
ACH-000120,-0.0304623219342
ACH-000123,-0.0612066319425
ACH-000127,-0.153846080917
ACH-000128,-0.30706479556899996
ACH-000132,-0.224772895821
ACH-000133,-0.041238634338
ACH-000137,-0.022302386096700003
ACH-000138,-0.011810756100299998
ACH-000142,-0.132134592234
ACH-000143,-0.059915375879600004
ACH-000146,-0.178767289
ACH-000148,-0.0225184614599
ACH-000150,-0.223323325295
ACH-000152,-0.16988581278999998
ACH-000153,-0.06376155943
ACH-000159,-0.010902200279399999
ACH-000160,0.026817118098299998
ACH-000163,-0.18169575933600002
ACH-000167,-0.19639948185699999
ACH-000168,-0.199724441762
ACH-000169,-0.125208409112
ACH-000178,-0.156941627719
ACH-000182,-0.110417156904
ACH-000183,0.0648679062194
ACH-000188,0.015095684689799998
ACH-000189,-0.07386626415
ACH-000190,-0.154869120129
ACH-000198,-0.109128106373
ACH-000204,-0.121205999164
ACH-000206,-0.262084774659
ACH-000207,-0.07486394532160001
ACH-000211,-0.0326810369229
ACH-000215,-0.0694793924498
ACH-000221,-0.0153632013608
ACH-000222,-0.186073483796
ACH-000223,-0.232422085262
ACH-000226,-0.22660447997400002
ACH-000227,-0.261299057166
ACH-000228,-0.12618679527
ACH-000231,-0.12815465855
ACH-000232,-0.103415442083
ACH-000233,-0.056235638307600005
ACH-000234,-0.09846485880179999
ACH-000235,0.017025106117399998
ACH-000237,-0.0969558602995
ACH-000238,-0.383966415887
ACH-000243,-0.0196916140764
ACH-000244,0.010399279534399999
ACH-000246,-0.10802321360099999
ACH-000248,-0.07203855085710001
ACH-000250,-0.112357883578
ACH-000251,-0.14242782418299998
ACH-000253,0.0011907955429899999
ACH-000255,-0.34872991586400004
ACH-000256,-0.0550119912266
ACH-000257,0.245480957797
ACH-000258,0.216497872049
ACH-000259,0.0181803757917
ACH-000260,-0.04745775342680001
ACH-000261,-0.0913953762733
ACH-000262,-0.19369971799000002
ACH-000263,0.07513628407760001
ACH-000264,-0.0714455717296
ACH-000265,-0.0506538032873
ACH-000266,-0.120414596742
ACH-000272,-0.019266181560799997
ACH-000273,-0.208266646619
ACH-000274,-0.217920792673
ACH-000277,0.00930836068305
ACH-000278,-0.2107404066
ACH-000279,-0.113210357563
ACH-000280,-0.0005881292224580001
ACH-000281,-0.109833188369
ACH-000288,-0.139788473701
ACH-000291,-0.21329156752999998
ACH-000293,-0.29999785547200003
ACH-000294,0.005349829135839999
ACH-000295,-0.101297444127
ACH-000296,0.161123246747
ACH-000302,-0.0159022229466
ACH-000304,0.489961182139
ACH-000307,-0.0929081604167
ACH-000308,-0.0787598224104
ACH-000310,-0.035214501452
ACH-000311,0.21376519103
ACH-000312,-0.0124675804227
ACH-000315,-0.325606030188
ACH-000316,-0.12303276784000002
ACH-000317,-0.310170117472
ACH-000318,0.0216996283161
ACH-000319,0.0321723864995
ACH-000320,0.08647810786849999
ACH-000322,-0.0885380476616
ACH-000323,0.0138633189783
ACH-000324,-0.161442342541
ACH-000329,-0.21301087469399999
ACH-000330,-0.151167517663
ACH-000331,-0.07440787136180001
ACH-000332,-0.0529061168937
ACH-000334,-0.035518263874
ACH-000335,-0.130059668189
ACH-000336,0.0515232172505
ACH-000337,-0.040562971570300005
ACH-000339,-0.0389888475561
ACH-000341,-0.133122608901
ACH-000348,-0.16952654595199998
ACH-000350,0.0449509949934
ACH-000352,-0.08682586286760001
ACH-000356,-0.132318161321
ACH-000361,0.36090826694300004
ACH-000362,-0.00506919723153
ACH-000363,0.0602397078976
ACH-000364,0.0780726917075
ACH-000365,-0.143556080113
ACH-000366,-0.12769120381500002
ACH-000368,-0.150364535389
ACH-000374,-0.0266852612763
ACH-000375,0.0880863433134
ACH-000376,-0.09337352396289998
ACH-000381,-0.0665724569759
ACH-000383,-0.24522962398899997
ACH-000387,-0.0144809947845
ACH-000389,0.10580751537000001
ACH-000390,0.0227270427046
ACH-000393,-0.192143230007
ACH-000395,0.03814867747
ACH-000397,-0.138876533941
ACH-000401,-0.200836037911
ACH-000402,-0.358041675812
ACH-000403,-0.160413128737
ACH-000404,-0.0596590104344
ACH-000406,-0.0474497688022
ACH-000407,-0.17738181323399999
ACH-000408,0.128630822953
ACH-000410,-0.11044104531
ACH-000411,-0.0825261636048
ACH-000414,-0.023254839065900004
ACH-000415,-0.0799490957008
ACH-000416,-0.0695827733396
ACH-000420,-0.0995522622434
ACH-000421,-0.0084468608896
ACH-000424,-0.218597300587
ACH-000425,-0.0752670679653
ACH-000426,0.10093250757300001
ACH-000427,-0.178546964821
ACH-000433,-0.10351154627999999
ACH-000436,-0.265700611742
ACH-000444,-0.0649747935458
ACH-000445,-0.056275128700900005
ACH-000448,-0.00511636041164
ACH-000450,-0.15715850722400002
ACH-000452,-0.023963690390499996
ACH-000454,0.008251390012729998
ACH-000458,0.094279274832
ACH-000459,0.0423994266775
ACH-000460,-0.23103458059999998
ACH-000461,-0.380987736905
ACH-000463,-0.184391579686
ACH-000464,-0.044650428515800006
ACH-000466,-0.0633262773241
ACH-000467,-0.0034830687050799998
ACH-000468,-0.0467082541223
ACH-000469,-0.084373555842
ACH-000470,-0.157454367859
ACH-000471,-0.15018748539100002
ACH-000472,-0.166511463199
ACH-000473,-0.138900583376
ACH-000475,-0.105043561294
ACH-000476,-0.05929720574
ACH-000477,-0.100245108782
ACH-000480,-0.128151646196
ACH-000481,-0.00664497439235
ACH-000483,0.0366407222995
ACH-000484,-0.17855973735
ACH-000485,-0.0611603186351
ACH-000486,-0.148784274746
ACH-000487,-0.24514653577
ACH-000488,-0.144085639349
ACH-000490,-0.08947568231019999
ACH-000491,-0.266126097332
ACH-000495,-0.0391094906794
ACH-000496,-0.07418037047510001
ACH-000499,-0.260403615446
ACH-000500,-0.467781714665
ACH-000502,0.0720199935999
ACH-000503,0.104896650663
ACH-000505,-0.139851013395
ACH-000507,0.090091899341
ACH-000510,0.004300377751479999
ACH-000511,-0.0634199040755
ACH-000512,-0.129598672089
ACH-000516,-0.0205292953153
ACH-000517,-0.139594544592
ACH-000518,-0.0666008513377
ACH-000520,-0.12942725694499999
ACH-000521,-0.172156878189
ACH-000522,-0.096009154837
ACH-000524,-0.0597744869799
ACH-000527,-0.155309987354
ACH-000528,-0.0354287221699
ACH-000537,-0.185619846969
ACH-000541,0.0186024916831
ACH-000542,-0.0637907111819
ACH-000544,-0.00777175950302
ACH-000545,-0.0439913762942
ACH-000547,-0.26562493534299997
ACH-000548,-0.07318749425389999
ACH-000549,-0.154024837875
ACH-000550,-0.153202234571
ACH-000552,0.07643787693639999
ACH-000556,-0.115446910096
ACH-000557,-0.128328169265
ACH-000570,0.052657839768
ACH-000571,-0.141816357757
ACH-000573,-0.095203196455
ACH-000576,-0.03759425088230001
ACH-000580,-0.215283033909
ACH-000584,-0.141325641339
ACH-000585,-0.035916827391199994
ACH-000588,-0.160551834749
ACH-000589,0.0446642335451
ACH-000591,-0.267023413002
ACH-000593,0.0038412565934399998
ACH-000600,-0.0820531697833
ACH-000601,-0.026638918147400003
ACH-000604,0.195000308931
ACH-000605,-0.05029456638259999
ACH-000606,-0.143775832262
ACH-000608,0.0689074594079
ACH-000614,0.13931265774499998
ACH-000616,-0.146278837656
ACH-000618,-0.139526611374
ACH-000619,0.131811202071
ACH-000620,0.0137509848156
ACH-000621,-0.122205586472
ACH-000622,-0.343130157782
ACH-000623,0.00348954973285
ACH-000624,-0.148341752247
ACH-000627,0.142663123706
ACH-000630,-0.0805437622256
ACH-000632,-0.050138585078300005
ACH-000633,-0.0386884819468
ACH-000637,-0.268792348611
ACH-000638,-0.0486194871921
ACH-000646,-0.0437370508249
ACH-000647,-0.142348633695
ACH-000648,-0.0658827746559
ACH-000649,0.00444812258835
ACH-000651,-0.0399570987585
ACH-000652,-0.187821893983
ACH-000653,-0.18963421675900002
ACH-000657,-0.0901499358089
ACH-000658,0.16462902840399998
ACH-000661,-0.049178786696300006
ACH-000662,-0.364217697722
ACH-000663,-0.208633756581
ACH-000665,-0.0880797479601
