,HIST1H3J (8356)
ACH-000466,-0.40807856628300004
ACH-000467,-0.09216958122030001
ACH-000468,-0.222325386007
ACH-000469,-0.318683280936
ACH-000470,-0.09706115872749999
ACH-000471,-0.221886178484
ACH-000472,-0.142304070067
ACH-000473,-0.213107373237
ACH-000475,-0.299902911223
ACH-000476,-0.26808003784400003
ACH-000477,-0.154373381992
ACH-000480,-0.213161917336
ACH-000481,-0.177799350027
ACH-000483,0.117309432646
ACH-000484,-0.0137566414913
ACH-000485,-0.140110158503
ACH-000486,-0.277584929006
ACH-000487,-0.492739235713
ACH-000488,-0.30442418140099997
ACH-000490,-0.192074766293
ACH-000491,0.0852605399752
ACH-000495,-0.101349401719
ACH-000496,-0.229355705038
ACH-000499,-0.34561745512500003
ACH-000500,-0.829055993828
ACH-000502,-0.109815819419
ACH-000503,-0.06521836933540001
ACH-000505,-0.21768171101199998
ACH-000507,-0.273732318138
ACH-000510,-0.0634230940884
ACH-000511,-0.437980295008
ACH-000512,-0.43346320885
ACH-000516,-0.435028746849
ACH-000517,-0.310493429611
ACH-000518,-0.150841353483
ACH-000520,-0.0708097752955
ACH-000521,-0.0636007897899
ACH-000522,-0.20127610046100003
ACH-000524,-0.273476784007
ACH-000527,-0.103406608079
ACH-000528,-0.152527937669
ACH-000537,-0.23448957204
ACH-000541,0.0650102199686
ACH-000542,-0.159472917231
ACH-000544,-0.302698697936
ACH-000545,-0.314536119401
ACH-000547,-0.257330965543
ACH-000548,-0.270834293136
ACH-000549,-0.19376679467799998
ACH-000550,-0.177797066233
ACH-000552,-0.292687658814
ACH-000556,-0.134786043064
ACH-000557,-0.0558711295892
ACH-000570,-0.12946093216600002
ACH-000571,-0.39707305556199995
ACH-000573,-0.35536680593099995
ACH-000576,-0.0862550968564
ACH-000580,-0.137245459205
ACH-000584,-0.282590415811
ACH-000585,-0.30593736642499997
ACH-000588,-0.16190243507000002
ACH-000589,-0.32003429018
ACH-000591,-0.320748474291
ACH-000593,-0.17422540191
ACH-000600,-0.326577165985
ACH-000601,-0.193679733136
ACH-000604,-0.0219138993338
ACH-000605,-0.40298085138499995
ACH-000606,-0.305611452046
ACH-000608,-0.340106392304
ACH-000614,-0.146487457995
ACH-000616,0.0865764142304
ACH-000618,-0.19487162004900002
ACH-000619,-0.40398921121799997
ACH-000620,-0.12393928993100001
ACH-000621,-0.0583935908801
ACH-000622,-0.0839604525662
ACH-000623,-0.332104451298
ACH-000624,-0.247770325275
ACH-000627,-0.30550338419100004
ACH-000630,-0.237441606133
ACH-000632,-0.26260343106199996
ACH-000633,-0.10099897135199999
ACH-000637,-0.597391488642
ACH-000638,-0.209203208314
ACH-000646,-0.0212122784658
ACH-000647,-0.208403888776
ACH-000648,-0.243287896592
ACH-000649,-0.07529932969980001
ACH-000651,-0.117541066633
ACH-000652,-0.13516214197100002
ACH-000653,-0.285959867793
ACH-000657,-0.34974235619499994
ACH-000658,0.023547545944799998
ACH-000661,-0.0603924798066
ACH-000662,-0.133902543616
ACH-000663,0.00079453617245
ACH-000665,-0.245439035685
ACH-000671,-0.0861758129475
ACH-000673,-0.245798846821
ACH-000676,-0.316360258753
ACH-000677,-0.158458757133
ACH-000681,-0.07473211824380001
ACH-000682,-0.193573010812
ACH-000683,-0.20320673930799998
ACH-000684,0.09042959708540001
ACH-000688,-0.45317663289
ACH-000693,-0.24246401966699999
ACH-000694,-0.348864280488
ACH-000695,-0.275981766849
ACH-000696,-0.328739235126
ACH-000697,0.0681003504666
ACH-000699,-0.264552060727
ACH-000701,0.0743981906081
ACH-000706,-0.334871583992
ACH-000711,-0.212341371266
ACH-000713,-0.662061390663
ACH-000714,-0.13692986550300001
ACH-000718,-0.029803944223000003
ACH-000720,-0.255669994557
ACH-000721,-0.274633283056
ACH-000724,-0.295210354195
ACH-000725,-0.0505309115959
ACH-000732,-0.45547210144199995
ACH-000734,-0.197956609115
ACH-000735,-0.291805752994
ACH-000736,-0.324404349762
ACH-000738,-0.230951432604
ACH-000746,-0.36632879508199995
ACH-000747,0.0026398121566599997
ACH-000748,-0.452623614129
ACH-000753,-0.120604817942
ACH-000756,-0.288332114009
ACH-000757,-0.013178436115899998
ACH-000758,-0.446701962824
ACH-000760,-0.386688892214
ACH-000763,-0.475350704937
ACH-000764,-0.283146828979
ACH-000765,-0.395288188939
ACH-000766,-0.258244714614
ACH-000767,-0.12056751133600001
ACH-000768,-0.297904399055
ACH-000769,-0.141631757453
ACH-000770,-0.244834713222
ACH-000771,-0.165029345118
ACH-000773,-0.383653032944
ACH-000776,-0.31325905152
ACH-000777,-0.10763648140799999
ACH-000778,-0.235827166467
ACH-000781,-0.27296678461999996
ACH-000782,-0.169857707561
ACH-000783,-0.459410706053
ACH-000784,-0.108347216785
ACH-000785,-0.23005983593
ACH-000787,-0.157023071472
ACH-000788,-0.242617848014
ACH-000791,-0.00859516048892
ACH-000792,-0.265163576794
ACH-000794,-0.292893782606
ACH-000796,-0.100932114837
ACH-000799,-0.05268592899680001
ACH-000800,-0.0922676518083
ACH-000802,-0.27004349465599997
ACH-000804,-0.12650668009500002
ACH-000805,-0.0482939120355
ACH-000809,-0.197347378162
ACH-000810,0.153625141966
ACH-000811,-0.116784966049
ACH-000817,-0.343318811999
ACH-000819,-0.055075206507800005
ACH-000820,-0.27189963254099997
ACH-000821,-0.550510327297
ACH-000822,-0.15935983595
ACH-000823,-0.216783130328
ACH-000824,-0.36811349040700003
ACH-000827,-0.354095487368
ACH-000829,-0.286229665726
ACH-000831,-0.235512084022
ACH-000832,-0.247934006381
ACH-000833,-0.495603955796
ACH-000834,-0.18862416873799998
ACH-000835,-0.0697933872723
ACH-000836,-0.0899605029444
ACH-000837,-0.0007795371168060002
ACH-000838,-0.22205390386100002
ACH-000839,-0.701337033303
ACH-000840,-0.6136245795790001
ACH-000841,-0.0710666790767
ACH-000843,-0.136635160759
ACH-000846,-0.522749249278
ACH-000847,-0.0631880596702
ACH-000848,-0.061933004638400006
ACH-000849,-0.267256119791
ACH-000851,-0.259505073513
ACH-000855,-0.34721659778700004
ACH-000856,-0.174353235792
ACH-000858,-0.11136211875999999
ACH-000859,-0.139214188003
ACH-000861,-0.134224457156
ACH-000862,-0.138119168934
ACH-000865,-0.269126645682
ACH-000866,-0.23145813249000002
ACH-000867,-0.24200480652800002
ACH-000869,-0.316240537826
ACH-000872,-0.119419300814
ACH-000873,-0.209349024502
ACH-000876,-0.213175859785
ACH-000878,-0.355183927068
ACH-000880,-0.17023355184
ACH-000881,-0.162117176935
ACH-000882,-0.203423728826
ACH-000884,-0.159699441365
ACH-000885,-0.12678385220799998
ACH-000887,-0.17136584991599998
ACH-000888,-0.34539371218500003
ACH-000889,-0.254862944582
ACH-000890,-0.184301727967
ACH-000896,-0.16227863831800002
ACH-000898,-0.062136207839
ACH-000900,-0.449229829557
ACH-000901,-0.09227900701960001
ACH-000905,-0.27389893469
ACH-000906,-0.12609322015799998
ACH-000907,-0.35252306740500006
ACH-000910,-0.160905418574
ACH-000911,-0.19088223264600002
ACH-000912,-0.394806628398
ACH-000913,-0.258787474161
ACH-000915,-0.240530824023
ACH-000916,-0.10763044758899999
ACH-000917,-0.0650925487506
ACH-000921,-0.14246208844
ACH-000924,-0.189250502525
ACH-000926,-0.23513064035300002
ACH-000928,-0.0720930717403
ACH-000929,-0.5016514351910001
ACH-000932,-0.323445814815
ACH-000935,-0.09154397416139999
ACH-000936,-0.318880895248
ACH-000937,-0.277626836875
ACH-000938,-0.32603208862
ACH-000939,-0.055679685784300006
ACH-000941,-0.250989841135
ACH-000943,-0.0153164399949
ACH-000946,-0.229297330869
ACH-000947,-0.27763864940099997
ACH-000948,-0.29386230290800003
ACH-000950,-0.0800044503271
ACH-000953,-0.300477678471
ACH-000957,-0.136940372871
ACH-000958,-0.00793991271203
ACH-000960,-0.292730141279
ACH-000963,-0.5269359891350001
ACH-000968,-0.43535257468500005
ACH-000969,-0.291567789079
ACH-000973,-0.308028596721
ACH-000974,-0.168027941043
ACH-000975,0.009809410803299999
ACH-000976,-0.251675487488
ACH-000978,-0.20745417365
ACH-000980,-0.209674476578
ACH-000984,-0.23462996795699997
ACH-000986,-0.301646114101
ACH-000988,0.011346508284700001
ACH-000993,-0.03831943859880001
ACH-000994,-0.109469558508
ACH-000996,-0.460084869132
ACH-001001,-0.23954522522
ACH-001020,-0.316584933436
ACH-001028,-0.301433706534
ACH-001031,-0.06192075386609999
ACH-001038,-0.0831602637003
ACH-001048,-0.21225267524900002
ACH-001050,-0.257064455842
ACH-001053,-0.165741792753
ACH-001054,-0.41961208701499997
ACH-001061,-0.201061055035
ACH-001067,-0.285326288553
ACH-001075,-0.059796686137199996
ACH-001096,-0.0022955488463499998
ACH-001128,-0.453754986757
ACH-001134,-0.0797654206898
ACH-001151,-0.249139145865
ACH-001163,-0.253391205718
ACH-001164,-0.0737448678715
ACH-001173,-0.271409432739
ACH-001183,-0.09131435862870001
ACH-001184,-0.0743313109366
ACH-001190,-0.25837430052099997
ACH-001192,-0.00735647349858
ACH-001193,-0.18688791477299999
ACH-001196,-0.26994137527199996
ACH-001197,-0.146642608728
ACH-001205,-0.37354145030999997
ACH-001211,-0.284461425177
ACH-001212,-0.20348751994800002
ACH-001228,-0.18913796638500002
ACH-001232,-0.232111455827
ACH-001239,-0.30258672515900004
ACH-001274,-0.44546434306
ACH-001275,-0.413894384828
ACH-001277,0.045449321201300005
ACH-001278,-0.0141474214057
ACH-001280,-0.20042471163800002
ACH-001283,-0.144019295213
ACH-001289,-0.324460138771
ACH-001295,-0.36540352671099996
ACH-001300,-0.34187297233900005
ACH-001301,-0.267860394194
ACH-001302,-0.259653756727
ACH-001303,0.0164907673925
ACH-001306,-0.16157003089400002
ACH-001318,-0.276139649941
ACH-001322,-0.0961374176257
ACH-001328,-0.345456876466
ACH-001332,-0.509047981396
ACH-001333,-0.115431787644
ACH-001336,-0.22243436308000003
ACH-001340,-0.21532218604400002
ACH-001346,-0.121846491702
ACH-001353,-0.171177243829
ACH-001354,-0.160329693809
ACH-001367,0.047202282658099996
ACH-001368,-0.266063486305
ACH-001374,0.0111427240882
ACH-001375,-0.144012395097
ACH-001377,-0.154937042365
ACH-001380,-0.145487250297
ACH-001391,-0.22342924573800002
ACH-001407,-0.24549276575999998
ACH-001408,-0.025797571021699998
ACH-001413,-0.20133950779100002
ACH-001430,-0.641102146853
ACH-001431,-0.254221914197
ACH-001450,0.0419155879412
ACH-001496,-0.22513206836
ACH-001500,-0.05849014582190001
ACH-001521,-0.03846772316
ACH-001523,-0.103545504866
ACH-001532,-0.159711100045
ACH-001536,0.05142254677830001
ACH-001550,-0.358551694885
ACH-001552,-0.23667453542
ACH-001554,-0.08654134438210001
ACH-001645,-0.0328247325844
ACH-001654,-0.23426617352600002
ACH-001715,-0.193213668914
ACH-001735,-0.212433128691
ACH-001736,-0.364369963142
ACH-001737,-0.392970040509
ACH-001740,-0.227106634134
ACH-001745,-0.0868286495111
ACH-001750,-0.260205522258
ACH-001765,-0.20809824040199998
ACH-001956,-0.224516847815
ACH-001957,-0.280875647071
