,HMG20B (10362)
ACH-000004,0.252533002303
ACH-000007,0.10726571250700001
ACH-000009,0.23903224411600002
ACH-000011,0.06909322890200001
ACH-000012,0.158514048719
ACH-000013,0.0262503220789
ACH-000014,0.010424470655299998
ACH-000015,0.0758332419532
ACH-000017,0.0986006340023
ACH-000018,0.124827053202
ACH-000019,-0.17625906191799998
ACH-000021,0.075713999929
ACH-000022,0.165176285856
ACH-000025,-0.027759266833099996
ACH-000028,-0.06083769783419999
ACH-000030,0.052080742137
ACH-000035,0.161970660345
ACH-000036,0.17402398331399999
ACH-000037,0.0832028273751
ACH-000039,0.343333813101
ACH-000040,0.0729878366158
ACH-000041,0.027098765410500002
ACH-000042,0.41071220770000005
ACH-000045,-0.20830233818
ACH-000047,0.11654888504899999
ACH-000052,0.22601764457899998
ACH-000053,-0.0226690462
ACH-000054,0.176084903354
ACH-000055,0.189743946747
ACH-000060,0.2537379668
ACH-000067,-0.0245092936542
ACH-000070,0.0368755441206
ACH-000075,0.0845601339985
ACH-000078,0.160281905468
ACH-000082,0.0360726003367
ACH-000085,0.20834070644900002
ACH-000086,0.0423335831936
ACH-000087,0.27902156985800003
ACH-000092,0.021191777110700003
ACH-000095,0.251462524567
ACH-000097,0.102199087664
ACH-000098,0.0817256701478
ACH-000099,-0.060687801808699995
ACH-000108,0.302149717391
ACH-000113,-0.0803662411258
ACH-000115,0.318023455859
ACH-000116,0.007061537604539999
ACH-000118,0.18912925005
ACH-000120,0.0520306905209
ACH-000123,0.160859231894
ACH-000127,-0.0514808075811
ACH-000128,0.0101745729011
ACH-000132,0.184072213908
ACH-000133,0.066478819266
ACH-000137,0.236666689118
ACH-000138,0.115226648794
ACH-000142,-0.0163219607768
ACH-000143,-0.07269265211670001
ACH-000146,0.142435541331
ACH-000148,0.260684978523
ACH-000150,0.12275312391799999
ACH-000152,0.20162777989300001
ACH-000153,-0.089633377134
ACH-000159,0.0969429113335
ACH-000160,0.5446612313279999
ACH-000163,-0.164392487406
ACH-000167,0.514278765333
ACH-000168,0.0575545855743
ACH-000169,0.259838445559
ACH-000178,0.0845035778696
ACH-000182,0.08623964859899999
ACH-000183,0.12955929141699998
ACH-000188,0.217939391377
ACH-000189,-0.194175193744
ACH-000190,0.42505957577299996
ACH-000198,0.00448645256267
ACH-000204,0.361858692486
ACH-000206,0.271847317
ACH-000207,0.123670216896
ACH-000211,0.267377808616
ACH-000215,0.143817315834
ACH-000221,0.248582936551
ACH-000222,0.285999707343
ACH-000223,0.14505556434699998
ACH-000226,0.238046287203
ACH-000227,0.258790658964
ACH-000228,0.210530975053
ACH-000231,0.171493052703
ACH-000232,0.09749622679089999
ACH-000233,0.101989650201
ACH-000234,0.10939920889900001
ACH-000235,0.130170047148
ACH-000237,-0.017223591237700002
ACH-000238,0.290326532713
ACH-000243,0.237810396088
ACH-000244,-0.0949618342956
ACH-000246,0.187123939105
ACH-000248,0.12229735111500001
ACH-000250,0.10158005562999999
ACH-000251,0.0696292666371
ACH-000253,0.0825772436191
ACH-000255,0.13549666269400001
ACH-000256,0.22815771682500002
ACH-000257,0.201001758827
ACH-000258,0.213174400145
ACH-000259,0.10329452510199999
ACH-000260,0.148730723642
ACH-000261,0.098746312578
ACH-000262,0.0464064670635
ACH-000263,0.160818884229
ACH-000264,0.260380630376
ACH-000265,0.214552655436
ACH-000266,0.24830399721000002
ACH-000272,0.09117578498060001
ACH-000273,0.07390312441710001
ACH-000274,0.162508477401
ACH-000277,0.05187151383019999
ACH-000278,0.19931382867699998
ACH-000279,0.215686466781
ACH-000280,0.0582404077736
ACH-000281,0.18087741874699997
ACH-000288,0.165589959343
ACH-000291,0.30775157576400003
ACH-000293,0.521724288335
ACH-000294,0.0454657292965
ACH-000295,-0.17326202126899998
ACH-000296,0.398735488526
ACH-000302,0.022779126370599995
ACH-000304,0.387282243605
ACH-000307,0.247006028375
ACH-000308,0.159521418909
ACH-000310,0.227149773748
ACH-000311,0.371396122087
ACH-000312,0.162299077342
ACH-000315,0.036093362061699996
ACH-000316,0.132609382024
ACH-000317,0.16896745418200002
ACH-000318,0.18864200104200002
ACH-000319,0.09143528947210001
ACH-000320,0.12720413393899999
ACH-000322,-0.00256137954417
ACH-000323,0.09066006852389999
ACH-000324,0.15080543477299999
ACH-000329,0.429085104632
ACH-000330,0.0713247861317
ACH-000331,0.304134533075
ACH-000332,0.272449219335
ACH-000334,0.145426470906
ACH-000335,-0.0398038818602
ACH-000336,0.225936731285
ACH-000337,0.31048109849800004
ACH-000339,0.138493388961
ACH-000341,0.127398619429
ACH-000348,0.302895777782
ACH-000350,0.164117491934
ACH-000352,0.115427087746
ACH-000356,0.409742428671
ACH-000361,0.0461278577475
ACH-000362,0.048872978237100004
ACH-000363,-0.0640492196655
ACH-000364,0.330787369218
ACH-000365,0.167053160881
ACH-000366,0.051138917810000004
ACH-000368,0.104043343421
ACH-000374,0.217155191494
ACH-000375,0.431224011826
ACH-000376,0.234624088422
ACH-000381,0.00985689407003
ACH-000383,0.126288861488
ACH-000387,0.301689397962
ACH-000389,-0.0160718874519
ACH-000390,0.179534879754
ACH-000393,0.110836981153
ACH-000395,0.344032585425
ACH-000397,0.158755690489
ACH-000401,-0.111216441131
ACH-000402,0.19308530609000002
ACH-000403,0.24392066863200002
ACH-000404,0.130288518016
ACH-000406,0.193353666034
ACH-000407,0.189970782331
ACH-000408,0.18281144217
ACH-000410,0.178026247433
ACH-000411,-0.08309406894600001
ACH-000414,0.163149384318
ACH-000415,0.214448144023
ACH-000416,0.1991059409
ACH-000420,0.138449957914
ACH-000421,0.119102877296
ACH-000424,0.579381660158
ACH-000425,0.09841031348689999
ACH-000426,-0.37270499385600003
ACH-000427,0.175335580293
ACH-000433,0.219283764431
ACH-000436,0.104828747521
ACH-000444,0.0902909815706
ACH-000445,0.134587699582
ACH-000448,0.00827199411131
ACH-000450,-0.0790172833589
ACH-000452,0.174781332067
ACH-000454,-0.0482818540473
ACH-000458,0.157137326008
ACH-000459,0.182350501334
ACH-000460,0.17893123694200003
ACH-000461,0.102833577161
ACH-000463,0.157058893551
ACH-000464,0.24378988213799999
ACH-000466,0.175577601806
ACH-000467,0.260858885668
ACH-000468,0.197201986673
ACH-000469,0.0610419912472
ACH-000470,0.325957709222
ACH-000471,0.268507872466
ACH-000472,0.0927060600724
ACH-000473,0.255176356525
ACH-000475,0.114644779481
ACH-000476,0.186723594622
ACH-000477,0.19979562600200002
ACH-000480,0.45505886588699995
ACH-000481,0.09679219126800001
ACH-000483,0.0991155570735
ACH-000484,-0.151949114711
ACH-000485,0.0902617263247
ACH-000486,0.124377399304
ACH-000487,0.20886234609700002
ACH-000488,0.21627379018100001
ACH-000490,0.000134092237838
ACH-000491,0.15249002034000003
ACH-000495,0.268950732294
ACH-000496,0.310042950123
ACH-000499,-0.137752082413
ACH-000500,0.11507682814000002
ACH-000502,0.194107829365
ACH-000503,0.234113138826
ACH-000505,0.178689373825
ACH-000507,0.136533949169
ACH-000510,0.23282837250799998
ACH-000511,0.09786961874289998
ACH-000512,0.0743536463147
ACH-000516,0.11336273720899999
ACH-000517,0.191739658061
ACH-000518,0.130924076665
ACH-000520,0.248999295678
ACH-000521,0.251389347282
ACH-000522,0.104980501037
ACH-000524,0.393471282108
ACH-000527,0.20155816543400001
ACH-000528,0.16332860697100002
ACH-000537,0.07634185920639999
ACH-000541,0.105407031082
ACH-000542,0.197729913581
ACH-000544,0.304487326106
ACH-000545,0.09981098336130001
ACH-000547,0.023798562691000003
ACH-000548,0.15619609347000002
ACH-000549,0.10926477836100001
ACH-000550,0.180791263761
ACH-000552,0.164070593201
ACH-000556,-0.0938739276571
ACH-000557,-0.028430819642599997
ACH-000570,0.0733007579603
ACH-000571,0.114686135624
ACH-000573,0.200769304137
ACH-000576,-0.0494680311462
ACH-000580,0.191390134192
ACH-000584,0.147948087339
ACH-000585,-0.12358377040999999
ACH-000588,-0.0326258880056
ACH-000589,0.227001919371
ACH-000591,0.0892588574363
ACH-000593,0.140569544578
ACH-000600,0.00024592757504099996
ACH-000601,0.0958667447913
ACH-000604,-0.0647609914437
ACH-000605,-0.009066401776520001
ACH-000606,0.0463322414684
ACH-000608,0.0983150449247
ACH-000614,0.21600028388
ACH-000616,0.201491170967
ACH-000618,0.0650247159032
ACH-000619,0.143862793769
ACH-000620,0.190707123437
ACH-000621,0.20547926994600002
ACH-000622,0.167767806332
ACH-000623,0.0564504459139
ACH-000624,0.213097460526
ACH-000627,0.267627809625
ACH-000630,0.0585839658255
ACH-000632,0.210228685975
ACH-000633,-0.0453365186068
ACH-000637,0.233762341314
ACH-000638,0.21867132143000004
ACH-000646,-0.0008031256888969999
ACH-000647,0.175546328481
ACH-000648,0.21018972379
ACH-000649,0.200565185286
ACH-000651,0.231951768227
ACH-000652,0.200782929134
ACH-000653,0.124920902207
ACH-000657,0.290234311527
ACH-000658,0.058736909712
ACH-000661,-0.0326798282883
ACH-000662,0.346662960701
ACH-000663,0.115291654429
ACH-000665,-0.04891340657869999
ACH-000671,0.137411394323
ACH-000673,0.107061101076
ACH-000676,0.189363598389
ACH-000677,0.240341314705
ACH-000681,-0.119024323156
ACH-000682,0.176020271146
ACH-000683,0.187251431539
ACH-000684,0.36894512250399997
ACH-000688,0.117353722418
ACH-000693,0.23224777753400003
ACH-000694,0.254280572373
ACH-000695,-0.23449874775
ACH-000696,0.10517045213
ACH-000697,0.0679736790829
ACH-000699,0.0626612249427
ACH-000701,-0.030450797458700003
ACH-000706,-0.00271848411927
ACH-000711,0.170853136169
ACH-000713,0.145236338855
ACH-000714,0.0616777429672
ACH-000718,0.22608663039500002
ACH-000720,0.12710751713500001
ACH-000721,0.0461161809216
ACH-000724,0.15127568626399998
ACH-000725,-0.0314076355743
ACH-000732,0.138172389772
ACH-000734,0.000467084318077
ACH-000735,0.105507288875
ACH-000736,0.184805212192
ACH-000738,-0.011273470535
ACH-000746,0.294402487341
ACH-000747,0.07486625841939999
ACH-000748,0.327819472477
ACH-000753,0.136644445841
ACH-000756,0.192103378039
ACH-000757,0.08580099535180001
ACH-000758,0.128835034987
ACH-000760,0.232221086414
ACH-000763,-0.0164451842804
ACH-000764,-0.211240966306
ACH-000765,0.245265704859
ACH-000766,0.0410223919956
ACH-000767,0.17796308764199997
ACH-000768,0.173115679105
ACH-000769,0.241789156285
ACH-000770,0.128154544642
ACH-000771,0.137894797426
ACH-000773,0.29147540903200003
ACH-000776,0.052695475628000005
ACH-000777,0.119363254736
ACH-000778,0.30334153804999997
ACH-000781,0.0106098828052
ACH-000782,-0.14860191458
ACH-000783,-0.09915897545019998
ACH-000784,0.212556365369
ACH-000785,0.010442908187700002
ACH-000787,0.272106130592
ACH-000788,0.161480481698
ACH-000791,0.06012379206040001
ACH-000792,0.19829923201699998
ACH-000794,0.128502288486
ACH-000796,0.136495809084
ACH-000799,0.1754305316
ACH-000800,0.46095124381499997
ACH-000802,0.1598597319
ACH-000804,0.190471425293
ACH-000805,-0.013688719856399998
ACH-000809,0.188507810383
ACH-000810,-0.0458107340486
ACH-000811,0.176931759709
ACH-000817,0.235392622857
ACH-000819,0.0548540685778
ACH-000820,0.162828734278
ACH-000821,-0.00973661698559
ACH-000822,0.175042347368
ACH-000823,0.180795360515
ACH-000824,0.073219019967
ACH-000827,0.145057138818
ACH-000829,0.129148698428
ACH-000831,-0.0646944153011
ACH-000832,0.16394358898
ACH-000833,-0.009165188610219999
ACH-000834,0.132763931706
ACH-000835,0.2537726696
ACH-000836,0.170340464475
ACH-000837,0.226533020297
ACH-000838,0.261624171137
ACH-000839,0.202103991943
ACH-000840,0.167114577849
ACH-000841,0.254076381332
ACH-000843,0.143256582299
ACH-000846,0.118564866385
ACH-000847,0.329852174945
ACH-000848,0.121631667581
ACH-000849,0.0213423975324
ACH-000851,0.211183833026
ACH-000855,0.17406729231899998
ACH-000856,0.352036632637
ACH-000858,0.173979897023
ACH-000859,-0.112540238986
ACH-000861,0.147381350547
ACH-000862,0.129651347036
ACH-000865,0.10902616070599999
ACH-000866,0.247338113849
ACH-000867,0.08460311731510001
ACH-000869,0.18469134532900003
ACH-000872,0.133592213705
ACH-000873,0.0231798873339
ACH-000876,0.394514801507
ACH-000878,0.117617664938
ACH-000880,0.15208806357000001
ACH-000881,0.19798905743200002
ACH-000882,0.17062467655400002
ACH-000884,0.175820951205
ACH-000885,0.21584413362500002
ACH-000887,0.0615511149776
ACH-000888,0.245440075875
ACH-000889,-0.10608489786599999
ACH-000890,0.358653586004
ACH-000896,0.207571912097
ACH-000898,0.159267069143
ACH-000900,0.012029115038399998
ACH-000901,0.128639270503
ACH-000905,0.138921784073
ACH-000906,0.196517435435
ACH-000907,0.360623532897
ACH-000910,0.137000463219
ACH-000911,0.0995062658254
ACH-000912,0.10126914378799999
ACH-000913,0.21191366221400001
ACH-000915,0.161690089423
ACH-000916,0.138451463071
ACH-000917,0.122005864655
ACH-000921,0.211124921404
ACH-000924,0.150511715785
ACH-000926,0.319044892884
ACH-000928,0.159833685275
ACH-000929,0.13787098734300002
ACH-000932,0.0326350082903
ACH-000935,0.135344702964
ACH-000936,0.031368314719
ACH-000937,0.0462110213101
ACH-000938,0.294381263871
ACH-000939,0.313837073001
ACH-000941,0.027761873319099996
ACH-000943,0.235950463655
ACH-000946,0.10853867921499999
ACH-000947,0.309674069622
ACH-000948,0.10188387347200001
ACH-000950,0.204074195833
ACH-000953,0.00953278086902
ACH-000957,0.308701111391
ACH-000958,0.23536393211399997
ACH-000960,0.061131322376399996
ACH-000963,0.219326532314
ACH-000968,0.163385777065
ACH-000969,-0.0069626320883699995
ACH-000973,0.17837377005999996
ACH-000974,0.119083349376
ACH-000975,0.140020556203
ACH-000976,0.259372962696
ACH-000978,-0.528548750693
ACH-000980,0.13801747293199998
ACH-000984,0.117149794439
ACH-000986,0.20097216777399998
ACH-000988,0.31310325935600003
ACH-000993,0.0220760602104
ACH-000994,0.28332280734799997
ACH-000996,0.10702642343699999
ACH-001001,0.181664813704
ACH-001020,0.41406461274000006
ACH-001028,0.215806195621
ACH-001031,0.14066662279
ACH-001038,0.20130393922000003
ACH-001048,0.344287509683
ACH-001050,0.0170549526953
ACH-001053,0.207808370676
ACH-001054,0.17421463502099999
ACH-001061,0.164093262401
ACH-001067,0.277576807343
ACH-001075,0.204202006699
ACH-001096,0.0196688896065
ACH-001128,1.13794781252
ACH-001134,0.06793862577309999
ACH-001151,0.118871389944
ACH-001163,0.164492717693
ACH-001164,0.24746953483800002
ACH-001173,0.128692820484
ACH-001183,0.058505772627600004
ACH-001184,0.13385775877599998
ACH-001190,0.23977798880399998
ACH-001192,0.212440858386
