,ZADH2 (284273)
ACH-000004,-0.23740865604000003
ACH-000007,-0.033783336293799995
ACH-000009,0.050083728735
ACH-000011,-0.254419536881
ACH-000012,0.201196845608
ACH-000013,0.0512812456118
ACH-000014,-0.0509330476495
ACH-000015,0.151399369054
ACH-000017,0.101733571509
ACH-000018,0.12362273137700001
ACH-000019,0.038091155232000004
ACH-000021,0.0772109247079
ACH-000022,0.0413238075839
ACH-000025,0.062246180945
ACH-000028,-0.08241140645860001
ACH-000030,-0.0498412440711
ACH-000035,0.160185341871
ACH-000036,0.086453230765
ACH-000037,-0.129813821022
ACH-000039,0.36366883857500004
ACH-000040,-0.0469246587946
ACH-000041,-0.12336468779200001
ACH-000042,0.04638543336419999
ACH-000045,0.179870225576
ACH-000047,0.0761899442489
ACH-000052,0.0248307299093
ACH-000053,0.0236571354861
ACH-000054,-0.0621937683347
ACH-000055,0.0501841154131
ACH-000060,-0.00952976067683
ACH-000067,0.037526641731300006
ACH-000070,0.0828263009004
ACH-000075,0.0554058926399
ACH-000078,0.165178215026
ACH-000082,-0.0818225422018
ACH-000085,0.162900371752
ACH-000086,0.157882046305
ACH-000087,0.167029040751
ACH-000092,0.0233710696044
ACH-000095,-0.0570082022049
ACH-000097,-0.111215997915
ACH-000098,-0.12766257689000002
ACH-000099,0.0759773856103
ACH-000108,0.157032895011
ACH-000113,-0.0464945554349
ACH-000115,-0.06463155048949999
ACH-000116,-0.06541803752849999
ACH-000118,0.0677201762743
ACH-000120,-0.16840142219999998
ACH-000123,0.161066823857
ACH-000127,-0.10150839398499999
ACH-000128,-0.0295702395223
ACH-000132,0.0644085817312
ACH-000133,-0.0428577361529
ACH-000137,0.027924004594
ACH-000138,0.058975029822199994
ACH-000142,0.08547844155260001
ACH-000143,-0.038062698476199995
ACH-000146,0.163325681915
ACH-000148,0.050428408085
ACH-000150,0.055194198761400005
ACH-000152,0.106439457849
ACH-000153,-0.0335507959843
ACH-000159,0.049513571160699994
ACH-000160,0.07190755602530001
ACH-000163,-0.0536168604248
ACH-000167,-0.104573480797
ACH-000168,-0.24552242056200002
ACH-000169,-0.0542992476682
ACH-000178,0.027291536681499997
ACH-000182,-0.0430838339593
ACH-000183,0.17644908308200002
ACH-000188,0.0361187357835
