,VSTM2A (222008)
ACH-000004,0.15125880682099999
ACH-000007,0.032578437185999995
ACH-000009,0.117305757192
ACH-000011,0.171462742041
ACH-000012,-0.36441414666999994
ACH-000013,0.059819884692599995
ACH-000014,0.023785876721
ACH-000015,0.160465016614
ACH-000017,0.16584549169600002
ACH-000018,-0.00171727271966
ACH-000019,-0.0059136203641599995
ACH-000021,0.173823320445
ACH-000022,0.132149931524
ACH-000025,-0.0374451214215
ACH-000028,0.303744931356
ACH-000030,0.165514973359
ACH-000035,-0.42061544140600005
ACH-000036,0.212664237045
ACH-000037,0.218614868999
ACH-000039,-0.005401069666310001
ACH-000040,0.16843664728799998
ACH-000041,0.10517525832699999
ACH-000042,0.07261576595119999
ACH-000045,0.135123692945
ACH-000047,0.11658733924699999
ACH-000052,0.09555843480000001
ACH-000053,0.043639073205900006
ACH-000054,-0.0977273013942
ACH-000055,-0.00200633946165
ACH-000060,0.270007476223
ACH-000067,0.11901443099199999
ACH-000070,0.15079616189
ACH-000075,-0.052227230372099996
ACH-000078,-0.0522569073255
ACH-000082,0.00530885751131
ACH-000085,0.116305629498
ACH-000086,0.101841855842
ACH-000087,0.13114923204700002
ACH-000092,0.186957291896
ACH-000095,0.165349287949
ACH-000097,0.160882949558
ACH-000098,0.117990663728
ACH-000099,0.0160368227364
ACH-000108,0.131265444275
ACH-000113,0.15205165906999998
ACH-000115,0.202150055026
ACH-000116,0.19208487358399998
ACH-000118,0.173534924257
ACH-000120,0.194410712396
ACH-000123,0.08970556892680001
ACH-000127,0.13732208179000002
ACH-000128,-0.048161562855699995
ACH-000132,0.41746243940899996
ACH-000133,-0.013194173323899999
ACH-000137,0.0454043597783
ACH-000138,0.24304815380800002
ACH-000142,0.051383481457599994
ACH-000143,0.039430035162
ACH-000146,0.0743148745169
ACH-000148,0.241452084174
ACH-000150,0.0573820815225
ACH-000152,0.217531519967
ACH-000153,0.09863041503560001
ACH-000159,0.0135332867444
ACH-000160,0.0500120910073
ACH-000163,0.0919385354415
ACH-000167,0.27146536501400004
ACH-000168,0.173772160927
ACH-000169,0.129612220019
ACH-000178,0.07605382949060001
ACH-000182,0.178485287099
ACH-000183,0.25232261341699996
ACH-000188,0.08989738428960001
ACH-000189,-0.192025291547
ACH-000190,0.011422368285499999
ACH-000198,0.0692381621875
ACH-000204,0.364177313005
ACH-000206,-0.000527718710295
ACH-000207,0.155252479076
ACH-000211,0.182258017962
ACH-000215,0.10515628541000001
ACH-000221,-0.0321274887309
ACH-000222,0.055637241788300006
ACH-000223,0.07303501012239999
ACH-000226,-0.102441056282
ACH-000227,0.330319370389
ACH-000228,0.0154787810709
ACH-000231,0.0685088128815
ACH-000232,0.166476061018
ACH-000233,0.19683731357700002
ACH-000234,0.000295311140828
ACH-000235,0.105338381226
ACH-000237,0.00647276856197
ACH-000238,0.12565796754699998
ACH-000243,0.201451393435
ACH-000244,0.162285126659
ACH-000246,0.185834603134
ACH-000248,0.18294241101
ACH-000250,0.124507968158
ACH-000251,0.373699454355
ACH-000253,0.0380134444448
ACH-000255,-0.0551453172675
ACH-000256,0.286451377071
ACH-000257,0.11657786099999999
ACH-000258,0.457983974427
ACH-000259,0.12412674339000002
ACH-000260,0.0525655748706
ACH-000261,0.10169803997099999
ACH-000262,-0.0459997703551
ACH-000263,-0.18504726514400002
ACH-000264,0.160335425793
ACH-000265,0.173374286928
ACH-000266,0.0501680674947
ACH-000272,-0.013417780668899999
ACH-000273,0.379754864955
ACH-000274,-0.234366165622
ACH-000277,0.186455474262
ACH-000278,0.0665055900599
ACH-000279,0.021766148128100002
ACH-000280,0.08121038805910001
ACH-000281,-0.025948645136599998
ACH-000288,0.0883866656313
ACH-000291,-0.0133260976804
ACH-000293,-0.09366129906
ACH-000294,0.0588572361922
ACH-000295,0.194941003099
ACH-000296,0.362578096773
ACH-000302,0.0566442472986
ACH-000304,0.347587788561
ACH-000307,0.0653640137744
ACH-000308,0.0603785998984
ACH-000310,0.014755447703200001
ACH-000311,0.311981096093
ACH-000312,0.158661751844
ACH-000315,0.25128198457600004
ACH-000316,0.30422656263000003
ACH-000317,0.661646296974
ACH-000318,0.028026596828
ACH-000319,0.0347762035344
ACH-000320,0.130336000847
ACH-000322,0.309121882226
ACH-000323,0.09675820973310001
ACH-000324,0.222086478407
ACH-000329,0.113728263122
ACH-000330,-0.111469804601
ACH-000331,0.108347267279
ACH-000332,0.18355960016399997
ACH-000334,0.32068322059099996
ACH-000335,0.489278006627
ACH-000336,0.29682670719
ACH-000337,-0.28266243655
ACH-000339,0.0401157783331
ACH-000341,-0.12210586593699999
ACH-000348,0.07289597327389999
ACH-000350,-0.0395673020969
ACH-000352,0.0795222295619
ACH-000356,0.352900102486
ACH-000361,0.0385721245521
ACH-000362,0.21090623448100002
ACH-000363,0.046942553383
ACH-000364,-0.0190746604979
ACH-000365,0.057821394053499994
ACH-000366,0.129477621113
ACH-000368,0.21261402452300002
ACH-000374,0.115938154052
ACH-000375,-0.0530923893471
ACH-000376,0.0546472856227
ACH-000381,0.00529119602538
ACH-000383,0.07084749975139999
ACH-000387,0.33308211006
ACH-000389,0.0070222868384900005
ACH-000390,-0.223295936221
ACH-000393,-0.011889982807200002
ACH-000395,0.29964453482500003
ACH-000397,0.08860604097660002
ACH-000401,0.09250167784129999
ACH-000402,0.275639659225
ACH-000403,0.285857180444
ACH-000404,0.279116617081
ACH-000406,0.019544594204500002
ACH-000407,0.12860187552000002
ACH-000408,-0.38086783557
ACH-000410,0.095079407449
ACH-000411,0.158497313634
ACH-000414,0.11408332206499999
ACH-000415,0.021354991958
ACH-000416,0.06748303876680001
ACH-000420,0.23334149973499999
ACH-000421,0.09622267707939999
ACH-000424,0.0896999264094
ACH-000425,0.0941925751716
ACH-000426,0.172181613223
ACH-000427,-0.02508015738
ACH-000433,-0.00420095031389
ACH-000436,0.149071173037
ACH-000444,-0.0268730305081
ACH-000445,0.331971124069
ACH-000448,0.21380224789500002
ACH-000450,-0.10061907342
ACH-000452,-0.060916529491900004
ACH-000454,-0.103929689562
ACH-000458,-0.0576828666569
ACH-000459,0.256973386027
ACH-000460,0.11606870520099999
ACH-000461,0.09220029675310001
ACH-000463,0.204862022577
ACH-000464,0.06837964917780001
ACH-000466,0.147923140137
ACH-000467,0.231054990982
ACH-000468,0.148539138524
ACH-000469,0.0277188623887
ACH-000470,0.104200790038
ACH-000471,-0.0160297444989
ACH-000472,0.15563347466900002
ACH-000473,0.00729398335082
ACH-000475,0.2012235221
ACH-000476,0.11632324972000001
ACH-000477,0.132636594382
ACH-000480,0.0905059517224
ACH-000481,0.21370365285300003
ACH-000483,0.0701924377485
ACH-000484,0.197014325877
ACH-000485,0.12658685287799998
ACH-000486,0.19715365203899998
ACH-000487,0.0303700398685
ACH-000488,-0.0346324801183
ACH-000490,-0.0597974354359
ACH-000491,0.180004822209
ACH-000495,0.174374659793
ACH-000496,0.189599970694
ACH-000499,0.131931028888
ACH-000500,-0.135839125897
ACH-000502,0.0321064616231
ACH-000503,-0.11771844855000001
ACH-000505,0.17895200495900002
ACH-000507,0.114276334979
ACH-000510,0.143138493468
ACH-000511,0.09298799129079999
ACH-000512,-0.0714482174054
ACH-000516,0.153457667424
ACH-000517,0.23613644407200002
ACH-000518,-0.142308265375
ACH-000520,0.08658793126469999
ACH-000521,0.21177524091400002
ACH-000522,-0.005378011399600001
ACH-000524,0.080521329201
ACH-000527,0.20093304431899997
ACH-000528,0.14792683830999998
ACH-000537,0.034817526058199995
ACH-000541,-0.06142720392630001
ACH-000542,0.146722033743
ACH-000544,0.0114073992411
ACH-000545,0.19361016793900002
ACH-000547,0.0484245503737
ACH-000548,0.164221279575
ACH-000549,0.0552021448551
ACH-000550,0.12388061178300001
ACH-000552,0.137772703477
ACH-000556,0.137565356773
ACH-000557,0.220977820829
ACH-000570,0.0919486353722
ACH-000571,0.096557668403
ACH-000573,-0.021331360667500004
ACH-000576,0.10156506769300001
ACH-000580,0.0556310533667
ACH-000584,0.0269388388927
ACH-000585,0.170230522586
ACH-000588,0.148146404427
ACH-000589,0.103992055429
ACH-000591,0.18462572870000002
ACH-000593,-0.012851932315799999
ACH-000600,0.22749883075199998
ACH-000601,0.167752928762
ACH-000604,0.277725675028
ACH-000605,-0.009186459628899999
ACH-000606,0.0813711463182
ACH-000608,0.0926372467962
ACH-000614,0.36035583474
ACH-000616,0.10476591267
ACH-000618,0.163421160441
ACH-000619,0.134528719455
ACH-000620,0.0611146810793
ACH-000621,0.033777327261900005
ACH-000622,0.05874854876209999
ACH-000623,0.19992374271299998
ACH-000624,0.046019885459500004
ACH-000627,0.142924636932
ACH-000630,0.121106527119
ACH-000632,0.0403012256904
ACH-000633,0.17095773974599998
ACH-000637,0.19823686816199998
ACH-000638,0.178216692624
ACH-000646,0.21715023882800003
ACH-000647,0.23076097587699998
ACH-000648,0.19435862531
ACH-000649,0.046798644657399996
ACH-000651,0.0858254861049
ACH-000652,0.07524349646669999
ACH-000653,0.164458183942
ACH-000657,0.0178684254805
ACH-000658,0.00367749825669
ACH-000661,0.105597746526
ACH-000662,-0.11736684725
ACH-000663,0.108212578554
ACH-000665,0.380111510524
ACH-000671,0.126360338096
ACH-000673,0.108474938243
ACH-000676,0.0303253940114
ACH-000677,0.184638590047
ACH-000681,0.259984635759
ACH-000682,0.11872505627499999
ACH-000683,0.108927484147
ACH-000684,0.07955686551300001
ACH-000688,0.128871435666
ACH-000693,0.18679181075800003
ACH-000694,-0.142619411984
ACH-000695,0.0771058657554
ACH-000696,0.142485410318
ACH-000697,0.0395309634374
ACH-000699,0.12912545412
ACH-000701,0.06855364473780001
ACH-000706,0.00392613114631
ACH-000711,0.143559473039
ACH-000713,-0.259121841026
ACH-000714,0.264517812824
ACH-000718,0.104753894264
ACH-000720,0.08684885466129999
ACH-000721,0.0349958519235
ACH-000724,0.14541873986099998
ACH-000725,0.075045408071
ACH-000732,0.10134544570599999
ACH-000734,0.261055450225
ACH-000735,0.0167541096942
ACH-000736,0.239217823842
ACH-000738,0.0767874468253
ACH-000746,0.0377467220552
ACH-000747,0.209211938677
ACH-000748,0.0953157285484
ACH-000753,0.00150695816407
ACH-000756,0.188036381972
ACH-000757,0.156896541088
ACH-000758,0.228849757349
ACH-000760,0.0560059968939
ACH-000763,0.521811774055
ACH-000764,0.10922920469799999
ACH-000765,0.0505930534821
ACH-000766,-0.0025754560736399998
ACH-000767,0.175779628705
ACH-000768,0.0748696641818
ACH-000769,0.251786784895
ACH-000770,0.08521117729260001
ACH-000771,0.171787999081
ACH-000773,0.058426889049500004
ACH-000776,0.09694845897700001
ACH-000777,-0.526502875457
ACH-000778,-0.186602392296
ACH-000781,0.0524252065797
ACH-000782,0.137981008339
ACH-000783,0.135227160051
ACH-000784,0.24791208003899998
ACH-000785,0.129404641416
ACH-000787,0.11960326113500001
ACH-000788,0.037498773537499995
ACH-000791,0.17441115075999997
ACH-000792,0.183313850367
ACH-000794,0.113661467289
ACH-000796,0.0576444898006
ACH-000799,0.260623654202
ACH-000800,0.06241532887159999
ACH-000802,0.010245291779999999
ACH-000804,0.041454378330099996
ACH-000805,0.369667056091
ACH-000809,0.09248567038969999
ACH-000810,0.237758495741
ACH-000811,0.173741327538
ACH-000817,0.14798199859000002
ACH-000819,0.0871393881575
ACH-000820,0.000332088982051
ACH-000821,-0.0466188368821
ACH-000822,-0.0996777721404
ACH-000823,0.0183614715452
ACH-000824,0.142792290278
ACH-000827,-0.05860002688999999
ACH-000829,0.20373118092599998
ACH-000831,-0.018463018072099997
ACH-000832,0.0446772538905
ACH-000833,0.11999005000299999
ACH-000834,0.005789333932310001
ACH-000835,0.17600491956599998
ACH-000836,0.0523499225251
ACH-000837,0.161081292019
ACH-000838,0.24607776305100001
ACH-000839,0.115773429262
ACH-000840,-0.09331866117180002
ACH-000841,0.107557975043
ACH-000843,0.191181939939
ACH-000846,0.317167430154
ACH-000847,0.139277718328
ACH-000848,0.0619450832933
ACH-000849,-0.11344503837000001
ACH-000851,0.05073392417309999
ACH-000855,-0.17020070575100002
ACH-000856,0.215962527692
ACH-000858,0.08563247553089999
ACH-000859,-0.013580575130100001
ACH-000861,0.300605045615
ACH-000862,-0.0793444877043
ACH-000865,-0.030760449737499997
ACH-000866,-0.0666949623764
ACH-000867,0.0824247297281
ACH-000869,0.474845945459
ACH-000872,0.307202459115
ACH-000873,-0.0961526765268
ACH-000876,0.17173818420899997
ACH-000878,-0.15975557986
ACH-000880,-0.0682384216787
ACH-000881,0.243596355095
ACH-000882,0.101123977728
ACH-000884,0.283227590875
ACH-000885,0.154796694744
ACH-000887,0.109284353089
ACH-000888,0.164536861211
ACH-000889,0.13792219594
ACH-000890,0.127109226259
ACH-000896,-0.057155895686
ACH-000898,0.060762258411400004
ACH-000900,-0.114883930337
ACH-000901,0.121753787839
ACH-000905,-0.126834811774
ACH-000906,0.0655248523069
ACH-000907,0.14851170620999998
ACH-000910,0.0230906795308
ACH-000911,0.0845326856783
ACH-000912,0.114167133833
ACH-000913,0.148610628039
ACH-000915,0.0944331604758
ACH-000916,-0.13673248515
ACH-000917,-0.140444944741
ACH-000921,0.182719267746
ACH-000924,0.012379950634899998
ACH-000926,0.23725211220800002
ACH-000928,-0.100174398305
ACH-000929,0.0150515993252
ACH-000932,0.060532899827600004
ACH-000935,0.379505992381
ACH-000936,0.08884426272489998
ACH-000937,0.12609421565
ACH-000938,-0.0182421215882
ACH-000939,0.094370249132
ACH-000941,0.27692003797200004
ACH-000943,0.027988376746200003
ACH-000946,0.237183904027
ACH-000947,0.0359304414963
ACH-000948,0.028369064700000002
ACH-000950,0.070111534005
ACH-000953,0.257323949078
ACH-000957,-0.286943500559
ACH-000958,-0.112950391018
ACH-000960,0.159339957046
ACH-000963,0.328766141393
ACH-000968,0.290385793196
ACH-000969,0.251678990403
ACH-000973,0.169030902548
ACH-000974,0.029800966247400005
ACH-000975,0.102585363168
ACH-000976,0.12223174611899999
ACH-000978,0.5367253741179999
ACH-000980,0.100767611995
ACH-000984,0.182649668165
ACH-000986,0.103435051017
ACH-000988,-0.0597255538145
ACH-000993,0.200247189958
ACH-000994,0.21773823173300003
ACH-000996,0.383344754525
ACH-001001,0.142654670787
ACH-001020,-0.09193942293510002
ACH-001028,0.0872520935489
ACH-001031,0.157834361264
ACH-001038,0.14794163492999998
ACH-001048,0.20043322851300002
ACH-001050,0.07638226068489999
ACH-001053,0.161089990028
ACH-001054,0.138448812116
ACH-001061,0.15235572550999998
ACH-001067,0.136048735478
ACH-001075,-0.00882549038749
ACH-001096,0.178124735892
ACH-001128,0.204922396653
ACH-001134,0.149559380803
ACH-001151,-0.041796929826300004
ACH-001163,-0.08363414857910001
ACH-001164,0.0897554040611
ACH-001173,0.2033123429
ACH-001183,0.114160179779
ACH-001184,0.07763181982549999
ACH-001190,0.061367370264800006
ACH-001192,0.060750249666099994
ACH-001193,0.19914914493900002
ACH-001196,0.141825466337
ACH-001197,0.14688578613
ACH-001205,0.247444550689
ACH-001211,0.21093606306499998
ACH-001212,-0.140362893851
ACH-001228,0.126516440483
ACH-001232,0.229062813277
ACH-001239,0.21571321213300002
ACH-001274,0.243646110293
ACH-001275,0.10824126929000001
ACH-001277,-0.0192525805747
ACH-001278,-0.191498921998
ACH-001280,0.10160005961000002
ACH-001283,0.12041776967000001
ACH-001289,0.183997654398
ACH-001295,0.08132181288819999
ACH-001300,-0.16552517680099998
ACH-001301,0.18601334248
ACH-001302,-0.184518602579
ACH-001303,-0.056978153399999995
ACH-001306,-0.0724695384223
ACH-001318,0.0698740708216
ACH-001322,-0.059260998355999996
ACH-001328,0.133197819133
ACH-001332,-0.0659433749318
ACH-001333,-0.007589199602090001
ACH-001336,0.152481455657
ACH-001340,0.104260889476
ACH-001346,-0.0153903468112
ACH-001353,0.144390294494
ACH-001354,0.031719623226099995
ACH-001367,0.316014774313
ACH-001368,0.122383287507
ACH-001374,-0.015277832652
ACH-001375,-0.014748641934700001
ACH-001377,0.135087713941
ACH-001380,0.0420743163248
ACH-001391,0.239631408475
ACH-001407,0.0753010048173
ACH-001408,0.154666287962
ACH-001413,0.283576502276
ACH-001430,-0.16096215931500002
ACH-001431,0.06969004306760002
ACH-001450,0.189845478339
ACH-001496,-0.0604367857645
ACH-001500,0.0837980052959
ACH-001521,0.14295228171
ACH-001523,-0.011625678282999999
ACH-001532,0.114517518576
ACH-001536,0.19551003894000002
ACH-001550,-0.024433613849200002
ACH-001552,0.0430515942208
ACH-001554,0.00470896166501
ACH-001645,0.238024803029
ACH-001654,-0.034451967588900005
ACH-001715,0.163014589015
ACH-001735,0.10347565992100001
ACH-001736,-0.0328657286714
ACH-001737,0.727283433829
ACH-001740,0.260454867848
ACH-001745,0.323617757621
ACH-001750,0.170720296547
ACH-001765,0.119495755371
ACH-001956,0.0468014240725
ACH-001957,0.0627096189109
