,NKX2-5 (1482)
ACH-000004,-0.129283681585
ACH-000007,-0.178058024258
ACH-000009,-0.286533713959
ACH-000011,-0.380341384394
ACH-000012,-0.369971754953
ACH-000013,-0.28061455190900003
ACH-000014,-0.26944576301600004
ACH-000015,-0.29214151859299997
ACH-000017,-0.532947914974
ACH-000018,-0.467479215079
ACH-000019,-0.19622584375
ACH-000021,-0.391584167012
ACH-000022,-0.295608406216
ACH-000025,-0.25859700825
ACH-000028,-0.33926469480099997
ACH-000030,-0.21866843737599997
ACH-000035,-0.29071250657
ACH-000036,-0.282058415645
ACH-000037,-0.636304113224
ACH-000039,-0.403758560863
ACH-000040,-0.42836907175
ACH-000041,-0.346072377664
ACH-000042,-0.583278430472
ACH-000045,-0.254289979558
ACH-000047,-0.39691129525300006
ACH-000052,-0.260275942449
ACH-000053,-0.16120213189000002
ACH-000054,-0.497578109726
ACH-000055,-0.0904897782107
ACH-000060,-0.678328914952
ACH-000067,-0.290594965937
ACH-000070,-0.150877331535
ACH-000075,-0.36740068350999994
ACH-000078,-0.180694479597
ACH-000082,-0.39229850328599997
ACH-000085,-0.35341526290299996
ACH-000086,-0.375580449615
ACH-000087,-0.297532468829
ACH-000092,-0.322377900466
ACH-000095,-0.46727219723700003
ACH-000097,-0.19769195010499999
ACH-000098,-0.429373327117
ACH-000099,-0.30088017506299997
ACH-000108,-0.438094757823
ACH-000113,-0.378793587594
ACH-000115,-0.582488416757
ACH-000116,-0.34027526480400005
ACH-000118,-0.232459091675
ACH-000120,-0.46425616095399996
ACH-000123,-0.021582112532200003
ACH-000127,-0.441743288506
ACH-000128,-0.42804046021700004
ACH-000132,-0.384164376136
ACH-000133,-0.27460367917899997
ACH-000137,-0.361671063111
ACH-000138,-0.42355133694799996
ACH-000142,-0.278687607243
ACH-000143,-0.323053330715
ACH-000146,-0.21179710516800002
ACH-000148,-0.373385418654
ACH-000150,-0.751107527403
ACH-000152,-0.44641093062799997
ACH-000153,-0.48276593719
ACH-000159,-0.26852295831
ACH-000160,-0.303691330098
ACH-000163,-0.361720644262
ACH-000167,-0.940607171899
ACH-000168,-0.31583479163
ACH-000169,-0.505543614106
ACH-000178,-0.561492453412
ACH-000182,-0.40032655607600004
ACH-000183,-0.108041370375
ACH-000188,-0.491822850752
ACH-000189,-0.42942743375500003
ACH-000190,-0.551697632667
ACH-000198,-0.29280821591899997
ACH-000204,-0.531989409725
ACH-000206,-0.442392690687
ACH-000207,-0.154520002388
ACH-000211,-0.5032096247460001
ACH-000215,-0.41959691407899996
ACH-000221,-0.257519893944
ACH-000222,-0.467781561759
ACH-000223,-0.560967827534
ACH-000226,-0.433185470851
ACH-000227,-0.43224841132799996
ACH-000228,-0.23363633203099998
ACH-000231,-0.32839835836
ACH-000232,-0.5901410187
ACH-000233,-0.555039781097
ACH-000234,-0.7194505562729999
ACH-000235,-0.42550505193300003
ACH-000237,-0.43491981704099997
ACH-000238,-0.36788616732199997
ACH-000243,-0.34032419275799997
ACH-000244,-0.437084104094
ACH-000246,-0.268957562141
ACH-000248,-0.310790500821
ACH-000250,-0.378901852579
ACH-000251,-0.527025528507
ACH-000253,-0.39622614396300004
ACH-000255,-0.37086279763400004
ACH-000256,-0.5004592354899999
ACH-000257,-0.197382602903
ACH-000258,-0.191032834342
ACH-000259,-0.431403314834
ACH-000260,-0.424668115009
ACH-000261,-0.295509961202
ACH-000262,-0.41300828053099997
ACH-000263,-0.703558647993
ACH-000264,-0.29121436624
ACH-000265,-0.16612323884000002
ACH-000266,-0.552679903026
ACH-000272,-0.415203596604
ACH-000273,-0.575483273337
ACH-000274,-0.642896590319
ACH-000277,-0.415723705233
ACH-000278,-0.383210908097
ACH-000279,-0.25611732685
ACH-000280,-0.270981717695
ACH-000281,-0.469650623834
ACH-000288,-0.38187901259
ACH-000291,-0.395727793978
ACH-000293,-0.485223299102
ACH-000294,-0.199760443765
ACH-000295,-0.423207713998
ACH-000296,-0.17999432440699997
ACH-000302,-0.250552819975
ACH-000304,-0.648411321591
ACH-000307,-0.303097070659
ACH-000308,-0.44408774227200004
ACH-000310,-0.212385862308
ACH-000311,-0.571625487891
ACH-000312,-0.475592585605
ACH-000315,-0.28475812513300003
ACH-000316,-0.545911925779
ACH-000317,-0.43292487275200003
ACH-000318,-0.5058028202699999
ACH-000319,-0.352464566413
ACH-000320,-0.475817084445
ACH-000322,-0.34644424490000003
ACH-000323,-0.38538371395099996
ACH-000324,-0.466164642788
ACH-000329,-0.36957002784000004
ACH-000330,-0.454601327197
ACH-000331,-0.626801287137
ACH-000332,-0.511696604643
ACH-000334,-0.21397396130600002
ACH-000335,-0.358211047035
ACH-000336,-0.286264744485
ACH-000337,-0.79632053614
ACH-000339,-0.47128649547
ACH-000341,-0.294625900247
ACH-000348,-0.46488345988799995
ACH-000350,-0.37841572175
ACH-000352,-0.156897200632
ACH-000356,-0.224682168181
ACH-000361,-0.283470283156
ACH-000362,-0.49124058932099995
ACH-000363,-0.5111494792310001
ACH-000364,-0.18560429960299998
ACH-000365,-0.266345926026
ACH-000366,-0.39075101099799997
ACH-000368,-0.209445392305
ACH-000374,-0.281832274501
ACH-000375,-0.22687299964299998
ACH-000376,-0.325576744949
ACH-000381,-0.503067753759
