,DSCAM (1826)
ACH-000004,-0.333143587453
ACH-000007,0.06909429838539999
ACH-000009,-0.121144393019
ACH-000011,-0.23057590615899998
ACH-000012,-0.15542982799000002
ACH-000013,0.0140982079511
ACH-000014,-0.0345785374252
ACH-000015,-0.0716686730396
ACH-000017,0.07824841212980001
ACH-000018,-0.30795141972199996
ACH-000019,-0.160453102076
ACH-000021,0.105345485595
ACH-000022,-0.257485611464
ACH-000025,0.0248443719423
ACH-000028,-0.0192563073772
ACH-000030,-0.019985046378599998
ACH-000035,-0.139502058774
ACH-000036,0.0452875082335
ACH-000037,0.0355116268802
ACH-000039,-0.41637152688199996
ACH-000040,0.0506832230154
ACH-000041,0.142262514895
ACH-000042,-0.0724174175945
ACH-000045,0.149970218515
ACH-000047,-0.100666121976
ACH-000052,0.11706561672900001
ACH-000053,0.004989717557
ACH-000054,0.015890590455100002
ACH-000055,0.110901059629
ACH-000060,-0.21678436204799997
ACH-000067,0.2839711224
ACH-000070,0.00640425791842
ACH-000075,0.0392432719101
ACH-000078,-0.126712463149
ACH-000082,-0.106561183841
ACH-000085,0.256817941978
ACH-000086,0.107275658941
ACH-000087,0.055850577535300004
ACH-000092,0.0583464790714
ACH-000095,0.09390576099539999
ACH-000097,-0.0135078231409
ACH-000098,-0.065118847431
ACH-000099,-0.147017775535
ACH-000108,-0.026041630746299997
ACH-000113,-0.043641004621699994
ACH-000115,-0.168140438244
ACH-000116,-0.10779047117999999
ACH-000118,-0.020985657746599995
ACH-000120,0.0246726275753
ACH-000123,-0.0189165095516
ACH-000127,-0.10523659345000001
ACH-000128,0.045480613163
ACH-000132,-0.195770897244
ACH-000133,0.084661050196
ACH-000137,-0.0538367274586
ACH-000138,0.0813990144928
ACH-000142,0.038397077405699996
ACH-000143,-0.0417093516563
ACH-000146,-0.024308972746200003
ACH-000148,0.0368089813945
ACH-000150,0.123112750272
ACH-000152,0.049886113272199994
ACH-000153,0.21191117380199997
ACH-000159,-0.09710015442230001
ACH-000160,-0.007459533421680001
ACH-000163,-0.127851814964
ACH-000167,-0.215206676288
ACH-000168,-0.232594902293
ACH-000169,-0.104492541787
ACH-000178,-0.09683443311210001
ACH-000182,0.158098799922
ACH-000183,-0.034291165872
ACH-000188,0.0298047466775
ACH-000189,-0.139444095654
ACH-000190,0.12968947436
ACH-000198,0.0650712790443
ACH-000204,0.114093542181
ACH-000206,0.055053285262
ACH-000207,0.0803055524653
ACH-000211,-0.023281516494400002
ACH-000215,-0.0490232083403
ACH-000221,-0.177459389272
ACH-000222,-0.149982784067
ACH-000223,-0.042519272810300004
