,FNDC7 (163479)
ACH-000004,-0.21674706102299998
ACH-000007,-0.0549340561538
ACH-000009,-0.160382946496
ACH-000011,0.07751834364910001
ACH-000012,-0.234573633834
ACH-000013,-0.08819260292030001
ACH-000014,-0.185198764699
ACH-000015,-0.122314683654
ACH-000017,-0.050060118055499994
ACH-000018,-0.00233628166244
ACH-000019,-0.264961313596
ACH-000021,-0.049846172731400004
ACH-000022,0.021813836864200003
ACH-000025,-0.268737927017
ACH-000028,-0.430023418842
ACH-000030,-0.15107341944
ACH-000035,-0.27827687792100003
ACH-000036,-0.125707430016
ACH-000037,0.212222204344
ACH-000039,-0.0896548078784
ACH-000040,-0.0835072040677
ACH-000041,-0.160859539001
ACH-000042,-0.03876364940680001
ACH-000045,-0.0118139925462
ACH-000047,-0.126332995835
ACH-000052,0.0385674467317
ACH-000053,-0.0980844944973
ACH-000054,-0.0385979793886
ACH-000055,-0.1180677666
ACH-000060,-0.00721946035982
ACH-000067,-0.0476700062268
ACH-000070,-0.225830668358
ACH-000075,0.014714024030000002
ACH-000078,-0.247605867423
ACH-000082,0.0
ACH-000085,0.0604080297925
ACH-000086,-0.189216197302
ACH-000087,0.14217505065199998
ACH-000092,-0.25382231379799997
ACH-000095,-0.0353470379139
ACH-000097,-0.0391011359605
ACH-000098,-0.161025032364
ACH-000099,-0.0606033481009
ACH-000108,-0.106106405573
ACH-000113,-0.07632426240189999
ACH-000115,0.09661535509250001
ACH-000116,0.032389311845400004
ACH-000118,-0.08584927727250001
ACH-000120,0.0605564219968
ACH-000123,-0.238425443341
ACH-000127,-0.09633542940539999
ACH-000128,-0.043057737610300004
ACH-000132,-0.09623699988019999
ACH-000133,0.0207829009197
ACH-000137,-0.24649003324000002
ACH-000138,-0.0423172079458
ACH-000142,-0.098750221764
ACH-000143,0.11968144563899999
ACH-000146,-0.13960868059
ACH-000148,-0.09909230569180001
ACH-000150,-0.0629973192306
ACH-000152,-0.0769804082904
ACH-000153,0.0552724998643
ACH-000159,-0.216723864769
ACH-000160,0.115759412998
ACH-000163,0.0474861905346
ACH-000167,0.0711240501616
ACH-000168,-0.124446418206
ACH-000169,-0.0260157357911
ACH-000178,0.08681721674139999
ACH-000182,0.011841145023399998
ACH-000183,0.135557597688
ACH-000188,-0.151026058933
ACH-000189,0.00342643989735
ACH-000190,0.158841297722
ACH-000198,-0.030845957169499998
ACH-000204,0.05629170679790001
ACH-000206,0.0181910452366
ACH-000207,-0.20039516366000001
ACH-000211,0.046113357149
ACH-000215,-0.0398806769284
ACH-000221,-0.38212138948299995
ACH-000222,-0.196420502827
ACH-000223,0.06331750058730001
ACH-000226,-0.266732244301
ACH-000227,-0.222981814333
ACH-000228,-0.0869620679098
ACH-000231,-0.0867149750123
ACH-000232,-0.040041696654
ACH-000233,0.137181951833
ACH-000234,0.0679024721093
ACH-000235,-0.0823957604458
ACH-000237,0.0481982614539
ACH-000238,-0.0174679650462
ACH-000243,-0.145946319548
ACH-000244,-0.248704388706
ACH-000246,0.0417063404148
ACH-000248,0.0431449016568
ACH-000250,-0.0197114149792
ACH-000251,-0.178475490933
ACH-000253,-0.00944507009001
ACH-000255,-0.0120673108565
ACH-000256,-0.0281536120792
ACH-000257,-0.00559520704749
ACH-000258,-0.165567297572
ACH-000259,-0.08575685913730001
ACH-000260,-0.05952249097969999
ACH-000261,-0.085350341515
ACH-000262,0.149493661504
ACH-000263,-0.11309560563
ACH-000264,-0.0491672843188
ACH-000265,-0.0422190944527
ACH-000266,0.044205782971599994
ACH-000272,-0.174598415515
ACH-000273,0.04201128310050001
ACH-000274,-0.10151513292400001
ACH-000277,0.0675639814609
ACH-000278,-0.009381476943969999
ACH-000279,-0.031739226266799994
ACH-000280,-0.0114821230226
ACH-000281,0.0502633778996
ACH-000288,-0.244028447723
ACH-000291,0.027909659150400005
ACH-000293,0.0041044260741200005
ACH-000294,-0.169577499735
ACH-000295,-0.106215421612
ACH-000296,-0.133327006008
ACH-000302,-0.118110779289
ACH-000304,-0.0893711538272
ACH-000307,-0.157586198137
ACH-000308,-0.100229078492
ACH-000310,-0.13596502972000002
ACH-000311,-0.11109172017100001
ACH-000312,-0.011290070008700002
ACH-000315,0.07610871664419999
ACH-000316,0.0244484579405
ACH-000317,-0.28006476627099997
ACH-000318,0.130616433665
ACH-000319,-0.0191878604506
ACH-000320,-0.292490512119
ACH-000322,-0.0300909564207
ACH-000323,-0.206324131701
ACH-000324,-0.136594794913
ACH-000329,0.027801975666900004
ACH-000330,-0.10590626366599999
ACH-000331,-0.060100838084000005
ACH-000332,-0.0530611425394
ACH-000334,-0.228730690925
ACH-000335,-0.582349167965
ACH-000336,0.32062034088
ACH-000337,0.173857800765
ACH-000339,-0.0687041988325
ACH-000341,-0.322356102247
ACH-000348,-0.137425554167
ACH-000350,0.048962975672500006
ACH-000352,-0.15554644002499998
ACH-000356,0.297410333328
ACH-000361,-0.130102281678
ACH-000362,-0.15477971759700002
ACH-000363,-0.0949608698388
ACH-000364,0.168450187152
ACH-000365,-0.154399485582
ACH-000366,-0.11209521020999999
ACH-000368,0.13275766730900002
ACH-000374,-0.205129355309
ACH-000375,-0.11925385162499999
ACH-000376,-0.08401593088649999
ACH-000381,-0.0674328865442
ACH-000383,-0.0624330217851
ACH-000387,-0.08424984051380001
ACH-000389,-0.004964312118229999
ACH-000390,-0.17485739765099997
ACH-000393,-0.21196495504
ACH-000395,-0.132698395632
ACH-000397,-0.11237685126399999
ACH-000401,-0.0882997898536
ACH-000402,-0.061735657168500005
ACH-000403,-0.08154799642560001
ACH-000404,-0.0300465167336
ACH-000406,-0.145249331985
ACH-000407,0.095487284365
ACH-000408,-0.39154711313600005
ACH-000410,-3.22821264341e-06
ACH-000411,-0.0471493484282
ACH-000414,-0.014305905036500002
ACH-000415,0.00791739547617
ACH-000416,-0.047474565594800004
ACH-000420,0.161378199352
ACH-000421,0.0293783556623
ACH-000424,-0.10762593135700001
ACH-000425,-0.042864378640400005
ACH-000426,0.159366028502
ACH-000427,-0.0745974911743
ACH-000433,-0.173827236893
ACH-000436,0.0391056810556
ACH-000444,-0.037272876505199996
ACH-000445,0.0034019818704599998
ACH-000448,-0.22039780881700002
ACH-000450,-0.044917481652600004
ACH-000452,0.00906937894974
ACH-000454,-0.245260631701
ACH-000458,-0.0467694538782
ACH-000459,0.0315928307259
ACH-000460,-0.17458812419599998
ACH-000461,-0.0751877681986
ACH-000463,0.005766018873909999
ACH-000464,-0.236176022674
ACH-000466,-0.14916484925100001
ACH-000467,0.008914973223790002
ACH-000468,-0.0812846991836
ACH-000469,-0.024667376491999998
ACH-000470,0.0615214790061
ACH-000471,0.024343936336699998
ACH-000472,0.0179321545346
ACH-000473,0.0912801434017
ACH-000475,-0.08302038342410001
ACH-000476,-0.0486616561075
ACH-000477,-0.103563250336
ACH-000480,-0.056274316124300006
ACH-000481,-0.13654246364199998
ACH-000483,0.0832753308862
ACH-000484,-0.274226630731
ACH-000485,-0.254795964885
ACH-000486,-0.214919115655
ACH-000487,-0.0276079713307
ACH-000488,-0.0414914251222
ACH-000490,0.033961881604
ACH-000491,0.009473337901450002
ACH-000495,-0.1405953083
ACH-000496,-0.334443381804
ACH-000499,-0.18775600211899998
ACH-000500,-0.34310263145000003
ACH-000502,0.006559642133959999
ACH-000503,-0.08961143512039998
ACH-000505,-0.014198206676
ACH-000507,-0.0328726116172
ACH-000510,-0.165381382662
ACH-000511,-0.102686824868
ACH-000512,-0.264126149331
