,FIBCD1 (84929)
ACH-000004,0.0297002673385
ACH-000007,-0.0260117490851
ACH-000009,-0.17185868826499998
ACH-000011,-0.025714711345000002
ACH-000012,-0.09942006393950001
ACH-000013,-0.176233479789
ACH-000014,-0.00599374018774
ACH-000015,-0.049502071978599994
ACH-000017,-0.0233686512446
ACH-000018,-0.175737316917
ACH-000019,-0.0425729872463
ACH-000021,-0.065848695121
ACH-000022,-0.16970037528
ACH-000025,0.0840711518487
ACH-000028,0.15564004296599998
ACH-000030,-0.0668869417695
ACH-000035,0.124575980512
ACH-000036,0.04368338441380001
ACH-000037,-0.0757460240515
ACH-000039,-0.298199243485
ACH-000040,-0.18626573005
ACH-000041,-0.23665439462699997
ACH-000042,-0.0655084908411
ACH-000045,0.08789301418839998
ACH-000047,0.0798698554695
ACH-000052,-0.116531233027
ACH-000053,-0.0111793753021
ACH-000054,0.0909201611235
ACH-000055,0.013675908153799998
ACH-000060,0.0182632787385
ACH-000067,-0.019857597209
ACH-000070,0.0064397377396
ACH-000075,-0.08139362006010001
ACH-000078,0.03986521251530001
ACH-000082,0.0182711343343
ACH-000085,-0.047124061628300004
ACH-000086,-0.009824835454530001
ACH-000087,-0.12761297835899998
ACH-000092,-0.00572527811231
ACH-000095,-0.0885419185321
ACH-000097,0.00866523242447
ACH-000098,-0.0284413079438
ACH-000099,0.0101871784887
ACH-000108,-0.046519277512300006
ACH-000113,0.044985717721
ACH-000115,-0.0906583944248
ACH-000116,-0.022454880854500002
ACH-000118,-0.045928257890999996
ACH-000120,-0.0398163938956
ACH-000123,0.10550724037900001
ACH-000127,-0.14460619729000002
ACH-000128,0.0474983076337
ACH-000132,-0.18404469647900001
ACH-000133,0.0382551428993
ACH-000137,-0.12529838423800002
ACH-000138,-0.0609583934641
ACH-000142,-0.100680116438
ACH-000143,-0.189357285897
ACH-000146,-0.0547321818855
ACH-000148,0.0669307662708
ACH-000150,-0.13722526324999998
ACH-000152,-0.0308547481763
ACH-000153,0.25537643208599997
ACH-000159,-0.026269825849000002
ACH-000160,-0.0169658845478
ACH-000163,0.0166393359744
ACH-000167,-0.09831837032469999
ACH-000168,-0.00624595554368
ACH-000169,-0.0120315669053
ACH-000178,-0.0726067769935
ACH-000182,-0.0676589862834
ACH-000183,-0.054440715566400004
ACH-000188,-0.13619261967000001
ACH-000189,-0.193308184645
ACH-000190,-0.148416597629
ACH-000198,0.06872666160720001
ACH-000204,-0.007670394051699999
ACH-000206,-0.00705393933251
ACH-000207,-0.0644777549386
ACH-000211,-0.134776026702
ACH-000215,-0.0716957766583
ACH-000221,-0.233505936476
ACH-000222,0.23623533214499998
ACH-000223,0.030655792109099998
ACH-000226,0.05248505075119999
ACH-000227,-0.0220034292936
ACH-000228,0.0031227010861200003
ACH-000231,0.0590551123327
ACH-000232,-0.053893789390900004
ACH-000233,0.0360245488729
ACH-000234,0.06310592854309999
ACH-000235,0.0179244172027
ACH-000237,-0.13028260942
ACH-000238,0.09198233776100001
ACH-000243,0.000565390090332
ACH-000244,-0.22162287013
ACH-000246,-0.0745973219909
ACH-000248,-0.0222279362824
ACH-000250,-0.0620636872124
ACH-000251,-0.0453796594006
ACH-000253,-0.163527078622
ACH-000255,-0.104894833612
ACH-000256,0.00954296902083
ACH-000257,0.0738306970019
ACH-000258,-0.11372187502900001
ACH-000259,-0.051975501898
ACH-000260,-0.046635782664599994
ACH-000261,0.013272854381200001
ACH-000262,-0.0547119295202
ACH-000263,-0.442751558475
ACH-000264,0.00760480588047
ACH-000265,-0.035014806675199996
ACH-000266,0.006371085342069999
ACH-000272,-0.0158439354197
ACH-000273,-0.019416182648
ACH-000274,-0.19435872466899998
ACH-000277,-0.138302356065
ACH-000278,0.11826057080600001
ACH-000279,0.0625028144841
ACH-000280,-0.123009156435
ACH-000281,-0.065305545045
ACH-000288,0.144077735933
ACH-000291,-0.0962595983418
ACH-000293,0.0407987039668
ACH-000294,-0.048971041174
ACH-000295,0.25374286815
ACH-000296,0.0805444197893
ACH-000302,0.0641274350232
ACH-000304,0.0192962977055
ACH-000307,-0.0334550757074
ACH-000308,0.012599462953
ACH-000310,-0.0979387227552
ACH-000311,-0.15566106806399999
ACH-000312,-0.261624183416
ACH-000315,-0.117328834009
ACH-000316,-0.10768256237700001
ACH-000317,0.0288927557969
ACH-000318,-0.0269708776456
ACH-000319,-0.0175592760359
ACH-000320,0.3083534673
ACH-000322,-0.0538853692181
ACH-000323,0.031608364024799995
ACH-000324,-0.0748258405945
ACH-000329,-0.136718772802
ACH-000330,0.10903998376700001
ACH-000331,0.0658528155455
ACH-000332,-0.00751150483964
ACH-000334,0.0907346034857
ACH-000335,-0.39773815230400006
ACH-000336,0.23443475351799997
ACH-000337,-0.277161657487
ACH-000339,-0.08884334042580001
ACH-000341,0.0449800577183
ACH-000348,0.0201687402819
ACH-000350,-0.13822235584200002
ACH-000352,0.11691197901599999
ACH-000356,0.167185683891
ACH-000361,0.278872520498
ACH-000362,0.000599483380025
ACH-000363,-0.058437597136599996
ACH-000364,-0.013691078504299998
ACH-000365,-0.0208368647953
ACH-000366,-0.14890945432
ACH-000368,0.163035535476
ACH-000374,-0.0244490783048
ACH-000375,-0.20267977224
ACH-000376,0.141045227369
ACH-000381,-0.13562156069
ACH-000383,-0.0112561014607
ACH-000387,-0.121303941621
ACH-000389,-0.0482245285505
ACH-000390,0.00593949126571
ACH-000393,-0.125501259622
ACH-000395,-0.0879710368513
ACH-000397,-0.0729982738525
ACH-000401,0.15126584273399998
ACH-000402,0.31731676209000004
ACH-000403,0.0603776004959
ACH-000404,0.189679761687
ACH-000406,-0.07350800237
ACH-000407,-0.16875496759
ACH-000408,0.073727579849
ACH-000410,-0.10865198877599999
ACH-000411,-0.185010644897
ACH-000414,-0.0287546665023
ACH-000415,0.08597097029829999
ACH-000416,-0.140977375059
ACH-000420,-0.184907425595
ACH-000421,0.0202175468347
ACH-000424,0.104868988068
ACH-000425,-0.128450510768
ACH-000426,0.19071392961
ACH-000427,-0.132402891903
ACH-000433,0.05445560894169999
ACH-000436,0.020007229824599997
ACH-000444,-0.0013784286091199998
ACH-000445,-0.0690488538877
ACH-000448,-0.07145614870780001
ACH-000450,0.00493828720353
ACH-000452,-0.047774476741699996
ACH-000454,-0.11176495984000001
ACH-000458,-0.025946140656499996
ACH-000459,0.0228463168837
ACH-000460,-0.0358264477162
ACH-000461,0.16409342385
ACH-000463,0.0641912510203
ACH-000464,-0.0302694205193
ACH-000466,-0.029491593494700003
ACH-000467,-0.118867737654
ACH-000468,-0.0211340310624
ACH-000469,-0.19773978777600001
ACH-000470,-0.04308169004430001
ACH-000471,-0.284247274807
ACH-000472,0.0372444295544
ACH-000473,0.07207685763539999
ACH-000475,-0.09659045634430001
ACH-000476,-0.0239828644656
ACH-000477,0.00825655575216
ACH-000480,0.0876708075202
ACH-000481,-0.11213846282500001
ACH-000483,-0.0743082891386
ACH-000484,-0.293028161243
ACH-000485,0.118010376731
ACH-000486,0.034264111290700006
ACH-000487,-0.0127972527827
ACH-000488,-0.036650603676900005
ACH-000490,-0.026554085318700002
ACH-000491,-0.0768858654125
ACH-000495,0.0429143364437
ACH-000496,0.0007246227850850001
ACH-000499,-0.0178165917226
ACH-000500,-0.19015112286400002
ACH-000502,-0.004345279010729999
ACH-000503,-0.380512506061
ACH-000505,0.0914976044782
ACH-000507,0.022546837484300003
ACH-000510,0.09986677850289999
ACH-000511,-0.0718033229963
ACH-000512,0.117306511907
ACH-000516,0.00432085641955
ACH-000517,-0.08900940409949999
ACH-000518,-0.00048472318028300006
ACH-000520,-0.0196486519253
ACH-000521,-0.0823225360019
ACH-000522,-0.140479555203
ACH-000524,-0.17505929822299998
ACH-000527,-0.0399617146006
ACH-000528,-0.058639429379400004
ACH-000537,0.10665967182700001
ACH-000541,0.06640839550149999
ACH-000542,0.08547684889
ACH-000544,-0.109485406623
ACH-000545,0.13220466440300002
ACH-000547,-0.043901998177199995
ACH-000548,0.079854642615
ACH-000549,-0.198204653987
ACH-000550,0.00765096095934
ACH-000552,-0.0248725101828
ACH-000556,-0.102956335549
ACH-000557,-0.0457957409198
ACH-000570,0.0210420399122
ACH-000571,-0.19835211937
ACH-000573,0.149296159044
ACH-000576,0.0271334089806
ACH-000580,-0.0202755037544
ACH-000584,-0.187082954283
ACH-000585,-0.05896897007119999
ACH-000588,0.0892905638549
ACH-000589,-0.192171683695
ACH-000591,0.026198863059799998
ACH-000593,-0.124457313514
ACH-000600,0.08694659522780002
ACH-000601,-0.0729635068122
ACH-000604,-0.5809403146600001
ACH-000605,-0.175892550718
ACH-000606,0.0949353723575
ACH-000608,-0.029335205290999998
ACH-000614,-0.011804994904399999
ACH-000616,-0.006960506403299999
ACH-000618,-0.037791290800300005
ACH-000619,0.0513708437447
ACH-000620,-0.0818347101602
ACH-000621,-0.061889649207600005
ACH-000622,-0.160376430171
ACH-000623,-0.18851963208099998
ACH-000624,-0.0356260370401
ACH-000627,-0.143564849001
ACH-000630,0.0382266373178
ACH-000632,0.007325416664069999
ACH-000633,-0.0724301076615
ACH-000637,-0.0431927525211
ACH-000638,0.141455987321
ACH-000646,0.0916237977747
ACH-000647,0.0353216712919
ACH-000648,-0.321263345433
ACH-000649,0.009018393644889999
ACH-000651,-0.026061438518
ACH-000652,-0.164169518879
ACH-000653,-0.20037783994000002
ACH-000657,0.0116946731293
ACH-000658,-0.028641690518
ACH-000661,-0.225037617436
ACH-000662,-0.110646593377
ACH-000663,-0.08875677138219999
ACH-000665,-0.012780880498500001
ACH-000671,-0.0254621944152
ACH-000673,0.11050794910900001
ACH-000676,-0.15304519410999998
ACH-000677,0.14844499910800002
ACH-000681,-0.15442425769999998
ACH-000682,-0.010728960770299998
ACH-000683,-0.217348964762
ACH-000684,-0.0597612147276
ACH-000688,0.133955299288
ACH-000693,-0.00886039856642
ACH-000694,-0.00185734949646
ACH-000695,-0.262554068921
ACH-000696,0.0658329023507
ACH-000697,-0.043024422105700004
ACH-000699,0.108687622798
ACH-000701,0.10366660898600001
ACH-000706,-0.106089441299
ACH-000711,0.017980954792099997
ACH-000713,-0.08450075572860001
ACH-000714,0.046597622557899995
ACH-000718,-0.0709616414166
ACH-000720,0.0134696783381
ACH-000721,-0.11829364750499999
ACH-000724,-0.115122588305
ACH-000725,-0.178431772758
