,SNAPC3 (6619)
ACH-000004,-0.88187070795
ACH-000007,-0.934641834488
ACH-000009,-1.90247513491
ACH-000011,-1.1446314465
ACH-000012,-1.22207805043
ACH-000013,-1.16213528737
ACH-000014,-1.50861037087
ACH-000015,-1.4706007401499999
ACH-000017,-1.2193664401
ACH-000018,-1.25894388597
ACH-000019,-1.18963972666
ACH-000021,-1.40975843809
ACH-000022,-1.6500111379799998
ACH-000025,-1.40830220747
ACH-000028,-1.31094573139
ACH-000030,-1.5346963205200002
ACH-000035,-1.5073420094
ACH-000036,-1.32854390124
ACH-000037,-1.1862226922
ACH-000039,-1.7040581723100001
ACH-000040,-1.5176430270399999
ACH-000041,-2.01770867462
ACH-000042,-1.54580235503
ACH-000045,-1.28674570224
ACH-000047,-1.4354226895
ACH-000052,-1.32193064909
ACH-000053,-1.3535850185299998
ACH-000054,-1.4035254734600002
ACH-000055,-1.5136354651700001
ACH-000060,-1.36194370725
ACH-000067,-1.28181433795
ACH-000070,-1.1229694439
ACH-000075,-1.41529496086
ACH-000078,-1.4545118050299999
ACH-000082,-1.28544713197
ACH-000085,-1.28455824315
ACH-000086,-1.18558909898
ACH-000087,-1.5220943364100001
ACH-000092,-1.29730896763
ACH-000095,-1.28869912034
ACH-000097,-1.43689884669
ACH-000098,-1.4196790058700002
ACH-000099,-0.9783295945
ACH-000108,-1.53095549216
ACH-000113,-1.19048227161
ACH-000115,-0.793584866646
ACH-000116,-1.2262131484899998
ACH-000118,-1.4836469829799999
ACH-000120,-1.11486729297
ACH-000123,-1.3870214330500001
ACH-000127,-1.31122940294
ACH-000128,-1.23339526988
ACH-000132,-1.1979442511799998
ACH-000133,-1.6332553075100003
ACH-000137,-1.38170683359
ACH-000138,-1.60121151435
ACH-000142,-1.32645094622
ACH-000143,-1.24828076044
ACH-000146,-1.27920258752
ACH-000148,-1.61224383808
ACH-000150,-1.17324151592
ACH-000152,-1.2593033121600001
ACH-000153,-1.43337371099
ACH-000159,-1.59013665708
ACH-000160,-1.3531826817
ACH-000163,-1.74408117593
ACH-000167,-1.7677148133
ACH-000168,-1.8149765957099997
ACH-000169,-1.47902090194
ACH-000178,-1.3043793152399998
ACH-000182,-1.3562095806799999
ACH-000183,-1.24480994349
ACH-000188,-1.1657945602600002
ACH-000189,-1.53417287403
ACH-000190,-1.59125430019
ACH-000198,-1.0207115206
ACH-000204,-1.5967798904799997
