,AKR1C1 (1645)
ACH-000004,-0.164303631259
ACH-000007,-0.173112818982
ACH-000009,-0.27491832931
ACH-000011,-0.17465492847
ACH-000012,-0.24173985891
ACH-000013,-0.08208979874530001
ACH-000014,-0.204194752854
ACH-000015,-0.0608001804404
ACH-000017,-0.250093527497
ACH-000018,-0.18383026272199998
ACH-000019,-0.0817216133885
ACH-000021,-0.298900272047
ACH-000022,-0.219550190195
ACH-000025,-0.142141970654
ACH-000028,-0.13898949617
ACH-000030,-0.233639502334
ACH-000035,-0.032164178800400005
ACH-000036,-0.0822591326996
ACH-000037,-0.301273816386
ACH-000039,-0.414971279503
ACH-000040,-0.20459926373100001
ACH-000041,-0.000249835724876
ACH-000042,-0.193867096118
ACH-000045,-0.27156335506499996
ACH-000047,-0.141519301968
ACH-000052,-0.056440507407599996
ACH-000053,-0.345184834649
ACH-000054,-0.31050463484
ACH-000055,-0.272537530064
ACH-000060,-0.176875702628
ACH-000067,-0.13606037791099998
ACH-000070,-0.160143030374
ACH-000075,-0.250905192815
ACH-000078,-0.358641966589
ACH-000082,-0.0895054812273
ACH-000085,0.00542924659616
ACH-000086,-0.0412948606148
ACH-000087,-0.37084120932
ACH-000092,-0.164093668134
ACH-000095,-0.291349398784
ACH-000097,-0.25349615781
ACH-000098,-0.23397709601999997
ACH-000099,-0.313295179699
ACH-000108,-0.329609604166
ACH-000113,-0.21142238106400002
ACH-000115,-0.39417849589599996
ACH-000116,-0.124454462645
ACH-000118,-0.146236539015
ACH-000120,-0.346500924107
ACH-000123,-0.157121716438
ACH-000127,-0.11187211241699999
ACH-000128,-0.128978774509
ACH-000132,-0.196881188535
ACH-000133,-0.0419248204784
ACH-000137,-0.173346555462
ACH-000138,-0.27099946079500004
ACH-000142,-0.04725958306630001
ACH-000143,-0.137191802799
ACH-000146,-0.262338041677
ACH-000148,-0.20992770077300002
ACH-000150,-0.138194404258
ACH-000152,-0.0278825281846
ACH-000153,-0.20150979803599997
ACH-000159,-0.153368991568
ACH-000160,-0.16829859401299999
ACH-000163,-0.0977616272963
ACH-000167,-0.240186407076
ACH-000168,-0.20775084583200001
ACH-000169,-0.0310985293934
ACH-000178,-0.165701254589
ACH-000182,-0.091416312228
ACH-000183,-0.121979960922
ACH-000188,-0.05246063011009999
ACH-000189,-0.311203324516
ACH-000190,-0.318507265215
ACH-000198,-0.04394212762619999
ACH-000204,-0.29863969196999995
ACH-000206,-0.03507824220690001
ACH-000207,-0.309242772627
ACH-000211,-0.12694091023499998
ACH-000215,-0.190789728226
ACH-000221,-0.147763946209
ACH-000222,-0.212580022857
ACH-000223,-0.18948254755199997
ACH-000226,-0.17649440090100002
ACH-000227,-0.056420901709400006
ACH-000228,-0.007510750338579999
ACH-000231,-0.186529197196
ACH-000232,-0.259657630931
ACH-000233,-0.23193061693300002
ACH-000234,-0.17156712165399998
ACH-000235,-0.15954268022600002
ACH-000237,-0.409463654467
ACH-000238,-0.11867336777899999
ACH-000243,-0.189640047229
ACH-000244,-0.146359775963
ACH-000246,-0.239349190033
ACH-000248,-0.08776400373960001
ACH-000250,-0.234687052007
ACH-000251,-0.12211225448100001
ACH-000253,-0.0597491969189
ACH-000255,-0.16703770147
ACH-000256,-0.0500865264351
ACH-000257,-0.206708163114
ACH-000258,-0.369458236709
