,HIST1H2BE (8344)
ACH-000004,-0.7497743087000001
ACH-000007,-0.7132929748710001
ACH-000009,-0.796801310486
ACH-000011,-1.19086109772
ACH-000012,-0.784236796743
ACH-000013,-0.8329161546230001
ACH-000014,-0.8674632908769999
ACH-000015,-0.697389564727
ACH-000017,-1.26364723104
ACH-000018,-0.722843679331
ACH-000019,-0.9972365733859999
ACH-000021,-0.7170641531999999
ACH-000022,-0.8679038992739999
ACH-000025,-0.5821835928920001
ACH-000028,-0.8389551777519999
ACH-000030,-0.7968846295819999
ACH-000035,-1.06166883787
ACH-000036,-0.710290118476
ACH-000037,-0.49989502522600004
ACH-000039,-0.682623240168
ACH-000040,-0.7005679184739999
ACH-000041,-0.9158996082780001
ACH-000042,-0.6718827221279999
ACH-000045,-1.1945922935
ACH-000047,-0.999516503428
ACH-000052,-0.8486730631839999
ACH-000053,-0.78502800338
ACH-000054,-0.621765326332
ACH-000055,-0.787783219516
ACH-000060,-0.7440713160279999
ACH-000067,-0.651881190432
ACH-000070,-0.9634792869329999
ACH-000075,-0.923438530838
ACH-000078,-1.10992332549
ACH-000082,-0.880971601227
ACH-000085,-0.8711884309829999
ACH-000086,-0.797391032306
ACH-000087,-0.926182760121
ACH-000092,-0.7014338781049999
ACH-000095,-1.0841932902299998
ACH-000097,-0.8069637994069999
ACH-000098,-0.623332505475
ACH-000099,-1.0174701261599999
ACH-000108,-0.7705551271719999
ACH-000113,-0.6669007304819999
ACH-000115,-1.05232286716
ACH-000116,-0.932001667217
ACH-000118,-0.9271710852480001
ACH-000120,-0.766629146557
ACH-000123,-1.15836974401
ACH-000127,-0.886952657297
ACH-000128,-0.792769242887
ACH-000132,-0.63456486769
ACH-000133,-0.858490780672
ACH-000137,-0.8573835236089999
ACH-000138,-0.789094608671
ACH-000142,-0.7881147376440001
ACH-000143,-0.5851216371019999
ACH-000146,-1.06945867621
ACH-000148,-0.680946273355
ACH-000150,-0.7839196114650001
ACH-000152,-0.710759855729
ACH-000153,-1.04293190278
ACH-000159,-0.8020785959550001
ACH-000160,-0.397604013882
ACH-000163,-0.852658032373
ACH-000167,-0.479278963657
ACH-000168,-0.8611456812880001
ACH-000169,-1.20591034178
ACH-000178,-0.787521167673
ACH-000182,-0.7654180421410001
ACH-000183,-0.662323243157
ACH-000188,-0.9394169679819999
ACH-000189,-0.6260471747349999
ACH-000190,-0.222995297962
ACH-000198,-1.0290769018500001
ACH-000204,-0.37388606436399996
ACH-000206,-1.3896513662
ACH-000207,-0.9652736075489999
ACH-000211,-0.728577811573
ACH-000215,-0.805451502968
ACH-000221,-0.632859395459
ACH-000222,-0.699054075138
ACH-000223,-0.927075188586
ACH-000226,-0.80460059564
ACH-000227,-1.00755880585
ACH-000228,-0.873608365027
ACH-000231,-0.918506136809
ACH-000232,-0.8242191294650001
ACH-000233,-1.0415634192399998
ACH-000234,-0.993546471872
ACH-000235,-0.6784469618600001
ACH-000237,-0.823549857695
ACH-000238,-0.650370521483
ACH-000243,-0.736111638592
ACH-000244,-0.843140697053
ACH-000246,-0.844756791851
ACH-000248,-0.940854996746
ACH-000250,-0.735135953593
ACH-000251,-1.38763134873
ACH-000253,-0.967150076069
ACH-000255,-0.712973421434
ACH-000256,-0.910093001242
ACH-000257,-0.557768885317
ACH-000258,-0.9783099788449999
ACH-000259,-0.746594669086
ACH-000260,-0.940325445051
ACH-000261,-0.789577036294
ACH-000262,-0.339293167487
ACH-000263,-0.933180467395
ACH-000264,-0.7748510777840001
ACH-000265,-0.923447947059
ACH-000266,-0.7152027016879999
ACH-000272,-0.755734375551
ACH-000273,-0.699286003099
ACH-000274,-0.7178830754209999
ACH-000277,-1.00142149322
ACH-000278,-0.737401279786
ACH-000279,-0.835672439631
ACH-000280,-0.8413682707819999
ACH-000281,-0.566464862145
ACH-000288,-0.816421924105
ACH-000291,-0.674579059497
ACH-000293,-0.757681011585
ACH-000294,-0.8665517792799999
ACH-000295,-0.594816006314
ACH-000296,-0.8374612030859999
ACH-000302,-0.802236023548
ACH-000304,-1.17278828352
ACH-000307,-0.75929826148
ACH-000308,-0.940197391484
ACH-000310,-1.0260824700700002
ACH-000311,-0.8297014237520001
ACH-000312,-0.716741030282
ACH-000315,-0.579608107163
ACH-000316,-0.876601063626
ACH-000317,-0.963301526265
ACH-000318,-0.7658657164530001
ACH-000319,-0.760278242324
ACH-000320,-0.817442370316
ACH-000322,-0.692798634681
ACH-000323,-0.59419590402
ACH-000324,-1.0530823750799998
ACH-000329,-0.9471319197660001
ACH-000330,-0.613024750368
ACH-000331,-0.608378879317
ACH-000332,-0.8849981511789999
ACH-000334,-1.3934209900799999
ACH-000335,-0.56258114888
ACH-000336,-0.228825414567
ACH-000337,-0.7642095680850001
ACH-000339,-0.702213838628
ACH-000341,-0.7668743009260001
ACH-000348,-0.8211966293359999
ACH-000350,-0.9038776201250001
ACH-000352,-0.825774048925
ACH-000356,-0.7742226037369999
ACH-000361,-0.780875623772
ACH-000362,-1.0766652697
ACH-000363,-0.780321368576
ACH-000364,-0.659781244079
ACH-000365,-0.691753345807
ACH-000366,-0.591912784479
ACH-000368,-0.5168718666
ACH-000374,-0.940866109314
ACH-000375,-0.833649007216
ACH-000376,-0.7315731242229999
ACH-000381,-0.489647463515
ACH-000383,-0.8294848158310001
ACH-000387,-0.895577494555
ACH-000389,-0.9658557316840001
ACH-000390,-0.7782057843510001
ACH-000393,-0.718347226954
ACH-000395,-0.715749740125
ACH-000397,-0.865091069782
ACH-000401,-0.285196136027
ACH-000402,-0.7349546348379999
ACH-000403,-0.871861593065
ACH-000404,-0.363311582617
ACH-000406,-0.7798043302359999
ACH-000407,-0.539884686167
ACH-000408,-0.547810246273
ACH-000410,-0.7599312998540001
ACH-000411,-1.0141450211299998
ACH-000414,-1.20380546435
ACH-000415,-0.758984610983
ACH-000416,-0.771617683016
ACH-000420,-0.8512694761220001
ACH-000421,-0.697589457424
ACH-000424,-0.355071376826
ACH-000425,-0.807163470885
