,OR10C1 (442194)
ACH-000004,-0.341915956876
ACH-000007,-0.121672707248
ACH-000009,-0.266292681688
ACH-000011,-0.540439037836
ACH-000012,-0.234340879858
ACH-000013,-0.49533863394199995
ACH-000014,-0.33610472571999994
ACH-000015,-0.297168465356
ACH-000017,-0.32648136065
ACH-000018,-0.614805070595
ACH-000019,-0.545668954408
ACH-000021,-0.338649990116
ACH-000022,-0.309807422831
ACH-000025,-0.33363259998100003
ACH-000028,-0.48100511122
ACH-000030,-0.438394796138
ACH-000035,-0.38645360172399995
ACH-000036,-0.395036832452
ACH-000037,-0.619401985637
ACH-000039,-0.5467556612650001
ACH-000040,-0.385129234329
ACH-000041,-0.39756399663
ACH-000042,-0.28424214745000004
ACH-000045,-0.41713512038500006
ACH-000047,-0.5105809098290001
ACH-000052,-0.488125782875
ACH-000053,-0.277294693801
ACH-000054,-0.38292219846299996
ACH-000055,-0.30750708725000003
ACH-000060,-0.442963105263
ACH-000067,-0.5788037882989999
ACH-000070,-0.34801693164999997
ACH-000075,-0.41351826728299995
ACH-000078,-0.43022473908799996
ACH-000082,-0.41703445249
ACH-000085,-0.149892167207
ACH-000086,-0.292751010969
ACH-000087,-0.32917633493299997
ACH-000092,-0.48868504886999997
ACH-000095,-0.543995656452
ACH-000097,-0.32374115877
ACH-000098,-0.281612167476
ACH-000099,-0.314766312285
ACH-000108,-0.19661133412300003
ACH-000113,-0.34191063982500003
ACH-000115,-0.7119604092090001
ACH-000116,-0.478423286174
ACH-000118,-0.402703516552
ACH-000120,-0.277671174027
ACH-000123,-0.38131296533799997
ACH-000127,-0.456358373886
ACH-000128,-0.46568789839100005
ACH-000132,-0.09779120967589999
ACH-000133,-0.452144142492
ACH-000137,-0.567201425936
ACH-000138,-0.41885921320299996
ACH-000142,-0.41354080407
ACH-000143,-0.355617722252
ACH-000146,-0.22669045903
ACH-000148,-0.255373016113
ACH-000150,-0.465710287447
ACH-000152,-0.5274658049750001
ACH-000153,-0.452429171892
ACH-000159,-0.40127586932
ACH-000160,-0.27081688462299996
ACH-000163,-0.166708245332
ACH-000167,-0.201156348554
ACH-000168,-0.43237439803499994
ACH-000169,-0.257742726594
ACH-000178,-0.32246260031199997
ACH-000182,-0.211222874599
ACH-000183,-0.405903563036
ACH-000188,-0.40002915490099994
ACH-000189,-0.24930437683200002
ACH-000190,-0.313832254448
ACH-000198,-0.5282963030110001
ACH-000204,-0.45864913831799997
ACH-000206,-0.42703584080300006
ACH-000207,-0.475655912816
ACH-000211,-0.392116203236
ACH-000215,-0.584779325501
ACH-000221,-0.19974078886500002
ACH-000222,-0.15796672903200001
ACH-000223,-0.527765697663
ACH-000226,-0.44144470344
ACH-000227,-0.748981526785
ACH-000228,-0.426439398992
ACH-000231,-0.28167901865
ACH-000232,-0.513888874465
ACH-000233,-0.397884854146
ACH-000234,-0.47897971904299996
ACH-000235,-0.382352690352
ACH-000237,-0.409879476876
ACH-000238,-0.554048387438
ACH-000243,-0.287308021329
ACH-000244,-0.398784573499
ACH-000246,-0.309274492886
ACH-000248,-0.374077111322
ACH-000250,-0.39604978101099997
ACH-000251,-0.39411143863700004
ACH-000253,-0.440097795987
ACH-000255,-0.34492004074500004
ACH-000256,-0.4124023508
ACH-000257,0.0171384813573
ACH-000258,-0.45871217705600004
ACH-000259,-0.469308859995
ACH-000260,-0.41300936364
ACH-000261,-0.49837153842
ACH-000262,-0.126418505627
ACH-000263,-0.42968917112300004
ACH-000264,-0.37946887501000004
ACH-000265,-0.33398417914
ACH-000266,-0.470728217863
ACH-000272,-0.269649038623
ACH-000273,-0.515026103679
ACH-000274,-0.5207331432069999
ACH-000277,-0.518671505194
ACH-000278,-0.316715981577
ACH-000279,-0.599520043079
ACH-000280,-0.379080411791
ACH-000281,-0.376765438166
ACH-000288,-0.37733226592299995
ACH-000291,-0.391715172329
ACH-000293,-0.488350922439
ACH-000294,-0.364249064397
ACH-000295,-0.567373432353
ACH-000296,-0.291514331726
ACH-000302,-0.406747278755
ACH-000304,-0.379510803333
ACH-000307,-0.32678237812800004
ACH-000308,-0.39228986528800003
ACH-000310,-0.544359856095
ACH-000311,-0.287143217196
ACH-000312,-0.36823457435400003
ACH-000315,-0.26820363406500003
ACH-000316,-0.50358053234
ACH-000317,-0.586726903934
ACH-000318,-0.295006016932
ACH-000319,-0.39376821195600004
ACH-000320,-0.516366467284
ACH-000322,-0.446192284767
ACH-000323,-0.261971357392
ACH-000324,-0.402943029884
ACH-000329,-0.41467612831100004
ACH-000330,-0.440488483908
ACH-000331,-0.582682562966
ACH-000332,-0.43314614303599996
ACH-000334,-0.46843401723899997
ACH-000335,-0.293536574107
ACH-000336,-0.254477165079
ACH-000337,-0.261773121088
ACH-000339,-0.379077722468
ACH-000341,-0.232037249458
ACH-000348,-0.345117113809
ACH-000350,-0.305157567169
ACH-000352,-0.317806268495
ACH-000356,-0.5145404740489999
ACH-000361,-0.732225295998
ACH-000362,-0.465329006858
ACH-000363,-0.292441890461
ACH-000364,-0.287521586078
ACH-000365,-0.49459661136200006
ACH-000366,-0.347604861865
ACH-000368,-0.21668352752300002
ACH-000374,-0.7889044476989999
ACH-000375,-0.238345093585
ACH-000376,-0.41218187586800004
ACH-000381,-0.37394830283299996
ACH-000383,-0.30158924382
ACH-000387,-0.411442284382
ACH-000389,-0.128484009243
ACH-000390,-0.395665516286
ACH-000393,-0.559824283562
ACH-000395,-0.401543894365
ACH-000397,-0.531981184169
ACH-000401,-0.33892499974
ACH-000402,-0.6218675962569999
ACH-000403,-0.373890822262
ACH-000404,-0.25558664588
ACH-000406,-0.45179342210100004
ACH-000407,-0.440113641402
ACH-000408,-0.38116898462899995
ACH-000410,-0.429942662077
ACH-000411,-0.332377984853
ACH-000414,-0.530267916152
ACH-000415,-0.39732446503799995
ACH-000416,-0.287031983853
ACH-000420,-0.475384026029
ACH-000421,-0.294853787431
ACH-000424,-0.5053690029410001
ACH-000425,-0.353444160131
