,PTPN7 (5778)
ACH-000004,-0.132143040095
ACH-000007,-0.10923039029300001
ACH-000009,-0.276163708603
ACH-000011,-0.337392158531
ACH-000012,-0.19438956250199999
ACH-000013,-0.24612742733000004
ACH-000014,-0.134321233875
ACH-000015,-0.0871959862115
ACH-000017,-0.257030265518
ACH-000018,-0.408938768183
ACH-000019,-0.288941333041
ACH-000021,-0.24829227081500002
ACH-000022,-0.11185510686599999
ACH-000025,-0.160742936706
ACH-000028,-0.0596798288334
ACH-000030,-0.232658884663
ACH-000035,-0.210666131998
ACH-000036,-0.22467939406800003
ACH-000037,-0.09192924206869998
ACH-000039,-0.173982560479
ACH-000040,0.016659560815399998
ACH-000041,-0.0473926161075
ACH-000042,-0.171162312153
ACH-000045,-0.14368288278400002
ACH-000047,-0.0948395185752
ACH-000052,-0.0380506579451
ACH-000053,-0.124236541238
ACH-000054,-0.00241853228456
ACH-000055,-0.211741097139
ACH-000060,-0.08482030852700001
ACH-000067,-0.00347441343942
ACH-000070,-0.230193016952
ACH-000075,-0.04883275605819999
ACH-000078,-0.0902498145414
ACH-000082,-0.29813695591899997
ACH-000085,-0.0469554381389
ACH-000086,-0.303891962813
ACH-000087,0.0786702287653
ACH-000092,-0.462349501092
ACH-000095,-0.226112019932
ACH-000097,-0.21212391605500003
ACH-000098,-0.08845968261260001
ACH-000099,-0.177393104686
ACH-000108,-0.136848631586
ACH-000113,-0.663579405055
ACH-000115,0.144370780158
ACH-000116,-0.054733352648400006
ACH-000118,-0.083320548547
ACH-000120,-0.13595749509000002
ACH-000123,-0.34472624181
ACH-000127,-0.20310743221799998
ACH-000128,-0.033530148155700004
ACH-000132,-0.423547322913
ACH-000133,-0.301739492459
ACH-000137,-0.332606574311
ACH-000138,-0.30865520973
ACH-000142,-0.310286061467
ACH-000143,-0.125058793603
ACH-000146,-0.257075457801
ACH-000148,-0.19648348161600002
ACH-000150,-0.0816543748725
ACH-000152,-0.229451530371
ACH-000153,-0.04940352696769999
ACH-000159,-0.159342863068
ACH-000160,-0.19162281220199998
ACH-000163,-0.09833448533910001
ACH-000167,-0.308073875309
ACH-000168,-0.42548946251900005
ACH-000169,-0.191888765944
ACH-000178,-0.0245920896912
ACH-000182,-0.125292911802
ACH-000183,-0.32411215095400003
ACH-000188,-0.301307516402
ACH-000189,0.10574060646700001
ACH-000190,-0.35025210323
ACH-000198,-0.340001024093
ACH-000204,-0.41415472283
ACH-000206,-0.31161554653499995
ACH-000207,-0.0494848577299
ACH-000211,-0.12328898547700001
ACH-000215,-0.301937686168
ACH-000221,-0.09714301948540001
ACH-000222,0.10437541936599999
ACH-000223,-0.0923013774708
ACH-000226,-0.465908778657
ACH-000227,-0.25923654125100004
ACH-000228,-0.0678797345031
ACH-000231,-0.20178932408300002
ACH-000232,-0.1256761336
ACH-000233,-0.308534376147
ACH-000234,-0.279917004877
ACH-000235,-0.28569050546
ACH-000237,-0.25951292214899996
ACH-000238,-0.36689802015100004
ACH-000243,-0.17086130032699998
ACH-000244,-0.261250445973
ACH-000246,-0.163050301754
ACH-000248,-0.119511253796
ACH-000250,-0.12219288567600001
ACH-000251,0.14826340468399998
ACH-000253,-0.229992880122
ACH-000255,-0.0762126665965
ACH-000256,-0.18131370169
ACH-000257,-0.13018068443
ACH-000258,-0.439964366092
ACH-000259,-0.21832517705899998
ACH-000260,-0.256638100962
ACH-000261,-0.146353522829
ACH-000262,0.195948698305
ACH-000263,-0.222268331107
ACH-000264,-0.11742838772700001
ACH-000265,-0.130740227415
ACH-000266,-0.20918900034000001
ACH-000272,-0.172523045511
ACH-000273,-0.285918565418
ACH-000274,-0.24073566374299998
ACH-000277,-0.027508937277
ACH-000278,-0.141402830043
ACH-000279,-0.0441326664201
ACH-000280,-0.0515953369862
ACH-000281,-0.19834208236200002
ACH-000288,-0.141344054177
ACH-000291,0.0781171867254
ACH-000293,-0.214812328948
ACH-000294,-0.530346181897
ACH-000295,0.413457516162
ACH-000296,-0.310487328151
ACH-000302,-0.22165114077
ACH-000304,-0.0956739508835
ACH-000307,-0.16999536015
ACH-000308,-0.150872183726
ACH-000310,-0.190379542325
ACH-000311,-0.27187900408300003
ACH-000312,-0.19928301436
ACH-000315,-0.04886878867740001
ACH-000316,-0.019802753912400002
ACH-000317,-0.124485262806
ACH-000318,-0.34977196121
ACH-000319,-0.347481820959
ACH-000320,-0.381832319067
ACH-000322,-0.11184323484200001
ACH-000323,-0.207634216635
ACH-000324,-0.18129990499
ACH-000329,-0.254453247515
ACH-000330,-0.141500059873
ACH-000331,-0.252511069871
ACH-000332,-0.21347167813
ACH-000334,-0.0064019867943
ACH-000335,-0.150050867359
ACH-000336,-0.591417674649
ACH-000337,-0.37391729209299995
ACH-000339,-0.260368506518
ACH-000341,-0.10287763032
ACH-000348,-0.032775177877700006
