,HIST2H2AA3 (8337)
ACH-000476,-0.577043082224
ACH-000477,-0.589183279839
ACH-000480,-0.565849921904
ACH-000481,-0.47269093983099997
ACH-000483,0.021096849983599997
ACH-000484,-0.375619526591
ACH-000485,-0.535148284846
ACH-000486,-0.38499365359399995
ACH-000487,-0.6321247566570001
ACH-000488,-0.529991261339
ACH-000490,-0.7399727034420001
ACH-000491,-0.49184312838699995
ACH-000495,-0.6257390610710001
ACH-000496,-0.469839766559
ACH-000499,-0.44220235981899997
ACH-000500,-0.747538663519
ACH-000502,-0.552893034448
ACH-000503,-0.479816858455
ACH-000505,-0.543927028922
ACH-000507,-0.427179674502
ACH-000510,-0.426432088539
ACH-000511,-0.446290662973
ACH-000512,-0.66215291043
ACH-000516,-0.477560040226
ACH-000517,-0.515516655386
ACH-000518,-0.528266057264
ACH-000520,-0.46511044770900006
ACH-000521,-0.310260243386
ACH-000522,-0.5319045858079999
ACH-000524,-0.385863917967
ACH-000527,-0.425747416734
ACH-000528,-0.556412652798
ACH-000537,-0.446205842818
ACH-000541,-0.39506076692000003
ACH-000542,-0.485443123054
ACH-000544,-0.624639108356
ACH-000545,-0.432267567659
ACH-000547,-0.503716563243
ACH-000548,-0.465868250487
ACH-000549,-0.582946903688
ACH-000550,-0.425529005845
ACH-000552,-0.518893086936
ACH-000556,-0.665139125569
ACH-000557,-0.9047687000210001
ACH-000570,-0.450120229499
ACH-000571,-0.812732671773
ACH-000573,-0.7708292854019999
ACH-000576,-0.43226596321599997
ACH-000580,-0.173038286278
ACH-000584,-0.5847080459699999
ACH-000585,-0.5342570090609999
ACH-000588,-0.44812357706699996
ACH-000589,-0.377508863773
ACH-000591,-0.5770919057639999
ACH-000593,-0.37104361783600004
ACH-000600,-0.6974112846889999
ACH-000601,-0.572049927576
ACH-000604,-0.38380275149899995
ACH-000605,-0.588351252613
ACH-000606,-0.615171247839
ACH-000608,-0.47118823579999997
ACH-000614,-0.469424794169
ACH-000616,-0.593736649814
ACH-000618,-0.661625278533
ACH-000619,-0.5050916699620001
ACH-000620,-0.619542082719
ACH-000621,-0.45524869618299996
ACH-000622,-0.162653796698
ACH-000623,-0.447802664631
ACH-000624,-0.501905266023
ACH-000627,-0.227375214124
ACH-000630,-0.35522673322400006
ACH-000632,-0.7043849236349999
ACH-000633,-0.38566233139399997
ACH-000637,-0.62208289548
ACH-000638,-0.5387956623210001
ACH-000646,-0.313881091684
ACH-000647,-0.551343920305
ACH-000648,-0.361979234939
ACH-000649,-0.554410369498
ACH-000651,-0.390199871227
ACH-000652,-0.345844766213
ACH-000653,-0.572910768838
ACH-000657,-0.654116353925
ACH-000658,-0.736759636426
ACH-000661,-0.5264433563759999
ACH-000662,-0.8469115964210001
ACH-000663,-0.413605203166
ACH-000665,-0.540114805146
ACH-000671,-0.8568962829269999
ACH-000673,-0.835293637704
ACH-000676,-0.41644263520400004
ACH-000677,-0.34745284840499996
ACH-000681,-0.483252909319
ACH-000682,-0.427747477431
ACH-000683,-0.462024422958
ACH-000684,-0.7209599615790001
ACH-000688,-0.312194935547
ACH-000693,-0.510561932588
ACH-000694,-0.467309780903
ACH-000695,-0.523330067585
ACH-000696,-0.293836173802
ACH-000697,-0.367270640401
ACH-000699,-0.506683786981
ACH-000701,-0.25097896591200003
ACH-000706,-0.29238830660500004
ACH-000711,-0.54946167443
ACH-000713,-0.52511521633
ACH-000714,-0.642869368016
ACH-000718,-0.43877772580799995
ACH-000720,-0.560577506186
ACH-000721,-0.677277492439
ACH-000724,-1.06622800308
ACH-000725,-0.525821275924
ACH-000732,-0.543345873222
ACH-000734,-0.489936356534
ACH-000735,-0.592575477405
ACH-000736,-0.573067280599
ACH-000738,-0.385526923233
ACH-000746,-0.378091360895
ACH-000747,-0.419137957322
ACH-000748,-0.42457217735299996
ACH-000753,-0.5878373992979999
ACH-000756,-0.773696040458
ACH-000757,-0.47385691895800003
ACH-000758,-0.5715992040910001
ACH-000760,-0.679239683222
ACH-000763,-0.8434808686319999
ACH-000764,-0.514575693085
ACH-000765,-0.745529967446
ACH-000766,-0.572286568861
ACH-000767,-0.203792219771
ACH-000768,-0.353333769378
ACH-000769,-0.310159885774
ACH-000770,-0.740702156365
ACH-000771,-0.770705891268
ACH-000773,-0.650865348836
ACH-000776,-0.6904167505650001
ACH-000777,-0.606278645835
ACH-000778,-0.635102292497
ACH-000781,-0.45547405779399996
ACH-000782,-0.5377952054899999
ACH-000783,-0.693522763413
ACH-000784,-0.42363017094800004
ACH-000785,-0.5882265482810001
ACH-000787,-0.41509804387800003
ACH-000788,-0.441546677034
ACH-000791,-0.53532152915
ACH-000792,-0.48752195792499997
ACH-000794,-0.638236925456
ACH-000796,-0.458304405693
ACH-000799,-0.175336016805
ACH-000800,-0.986167199141
ACH-000802,-0.474919122416
ACH-000804,-0.632557465853
ACH-000805,-0.259107282543
ACH-000809,-0.659778513426
ACH-000810,-0.596394969041
ACH-000811,-0.35523909033699996
ACH-000817,-0.323785804339
ACH-000819,-0.45215199311899995
ACH-000820,-1.29714504811
ACH-000821,-0.5651726222060001
ACH-000822,-0.35475670268
ACH-000823,-0.546420842232
ACH-000824,-0.854246535136
ACH-000827,-0.5002681516449999
ACH-000829,-0.304133922716
ACH-000831,-0.44813173181500005
ACH-000832,-0.7332487516680001
ACH-000833,-0.42910851876500006
ACH-000834,-0.801004481656
ACH-000835,-0.18868006195599998
ACH-000836,-0.5601723530030001
ACH-000837,-0.35005402219899995
ACH-000838,-1.0783372307999999
ACH-000839,-0.144889586473
ACH-000840,-0.7010734972820001
ACH-000841,-0.526311445203
ACH-000843,-0.650248750003
ACH-000846,-0.417842416061
ACH-000847,-0.293798110141
ACH-000848,-0.411279085546
ACH-000849,-0.647298895869
ACH-000851,-0.289384049599
ACH-000855,-0.645755325227
ACH-000856,-0.404950325018
ACH-000858,-0.43683254662500004
ACH-000859,-0.49175208725
ACH-000861,-0.41609940008
ACH-000862,-0.497414392684
ACH-000865,-0.5086578687250001
ACH-000866,-0.435741481335
ACH-000867,-0.592450572042
ACH-000869,-0.7005692010160001
ACH-000872,-0.116401297327
ACH-000873,-0.436669209403
ACH-000876,-0.572705334448
ACH-000878,-0.782992175117
ACH-000880,-0.709193280835
ACH-000881,-0.562228046281
ACH-000882,-0.509492525858
ACH-000884,-0.337527960797
ACH-000885,-0.328120813985
ACH-000887,-0.43852478318000004
ACH-000888,-0.6520088284409999
ACH-000889,-0.480644169257
ACH-000890,-0.808655861971
ACH-000896,-0.562127161198
ACH-000898,-0.585478781921
ACH-000900,-0.45799046801700005
ACH-000901,-0.458075882581
ACH-000905,-0.5367025131300001
ACH-000906,-0.46323703781900005
ACH-000907,-0.338228478013
ACH-000910,-0.577704137725
ACH-000911,-0.415323356475
ACH-000912,-0.662273596945
ACH-000913,-0.6276247114019999
ACH-000915,-0.5470133762899999
ACH-000916,-0.7007637162579999
ACH-000917,-0.403777004596
ACH-000921,-0.37106713943400005
ACH-000924,-0.354252724058
ACH-000926,-0.32034622291700005
ACH-000928,-0.40577739471
ACH-000929,-0.942391120506
ACH-000932,-0.599052847144
ACH-000935,-0.238017124302
ACH-000936,-0.381663568865
ACH-000937,-0.828419001487
ACH-000938,-0.7516104251700001
ACH-000939,-0.673113836788
ACH-000941,-0.671901007711
ACH-000943,-0.583522991766
ACH-000946,-0.345136385952
ACH-000947,-0.469559505538
ACH-000948,-0.503756372098
ACH-000950,-0.210143154853
ACH-000953,-0.673034625527
ACH-000957,-0.501825668366
ACH-000958,-0.380654604499
ACH-000960,-0.7938918183920001
ACH-000963,-0.9421482485889999
ACH-000968,-0.452500577807
ACH-000969,-0.35601559735699995
ACH-000973,-0.602650827376
ACH-000974,-0.262247026347
ACH-000975,-0.376692031026
ACH-000976,-0.486417418345
ACH-000978,-1.21781942332
ACH-000980,-0.624235661804
ACH-000984,-0.360523590799
ACH-000986,-0.313866442361
ACH-000988,-0.39770897769
ACH-000993,-0.634874001424
ACH-000994,-0.614193084826
ACH-000996,-0.7148108978829999
ACH-001001,-0.426464376952
ACH-001020,-0.015819543640999998
ACH-001028,-0.540065885456
ACH-001031,-0.492817951077
ACH-001038,-0.618177287495
ACH-001048,-0.454187943059
ACH-001050,-0.50604199352
ACH-001053,-0.284543487285
ACH-001054,-0.46466945303
ACH-001061,-0.36830036234499997
ACH-001067,-0.43776501450800004
ACH-001075,-0.48217055499600003
ACH-001096,-0.876165521505
ACH-001128,-0.653234366493
ACH-001134,-0.376103243147
ACH-001151,-0.543888450499
ACH-001163,-0.473194076494
ACH-001164,-0.36123305063600003
ACH-001173,-0.27770043789
ACH-001183,-0.270949724428
ACH-001184,-0.533831937793
ACH-001190,-0.393035370978
ACH-001192,-0.36710993436899997
ACH-001193,-0.272284124044
ACH-001196,-0.48937041117299995
ACH-001197,-0.19425063326900002
ACH-001205,-0.46078454459
ACH-001211,-0.283676408095
ACH-001212,-0.651568844294
ACH-001228,-0.894378816721
ACH-001232,-0.393670878957
ACH-001239,-0.763515564273
ACH-001274,-0.38264797646399995
ACH-001275,-0.391243942439
ACH-001277,-0.5054103202419999
ACH-001278,-0.39536409975500003
ACH-001280,-0.317655155074
ACH-001283,-0.409777545804
ACH-001289,-0.565880081272
ACH-001295,-0.723306891567
ACH-001300,-0.563627435278
ACH-001301,-0.432915880286
ACH-001302,-0.47450831316500003
ACH-001303,-0.568189244294
ACH-001306,-0.38513580109800005
ACH-001318,-0.430060847328
ACH-001322,-0.346425798253
ACH-001328,-0.6300809051
ACH-001332,-0.526806266746
ACH-001333,-0.542466341918
ACH-001336,-0.572739309469
ACH-001340,-0.535537476616
ACH-001346,-0.716381422272
ACH-001353,-0.6454610044269999
ACH-001354,-0.846243848184
ACH-001367,-0.162878269938
ACH-001368,-0.557252426584
ACH-001374,-0.20774746801199998
ACH-001375,-0.304261778994
ACH-001377,-0.540199114169
ACH-001380,-0.587360821947
ACH-001391,-0.327145835951
ACH-001407,-0.61978916478
ACH-001408,-0.673107195825
ACH-001413,-0.443677879381
ACH-001430,-0.463255491355
ACH-001431,-0.45746113669699995
ACH-001450,-0.673741949055
ACH-001496,-0.562397805836
ACH-001500,-0.46039970056699997
ACH-001521,-0.44716208449199996
ACH-001523,-0.432563519753
ACH-001532,-0.506468517393
ACH-001536,-0.353627200401
ACH-001550,-0.49290263459899997
ACH-001552,-0.31724744349899997
ACH-001554,-0.57473844994
ACH-001645,-0.118076391663
ACH-001654,-0.5413500188699999
ACH-001715,-0.462593489841
ACH-001735,-0.7367010021629999
ACH-001736,-0.7023095508310001
ACH-001737,-0.6611979838650001
ACH-001740,-0.735784917667
ACH-001745,-0.7904297128129999
ACH-001750,-0.560757116754
ACH-001765,-0.945560637006
ACH-001956,-0.840032705061
ACH-001957,-0.780047470226
