,LARGE (9215)
ACH-000004,0.0341517766828
ACH-000007,0.363974962931
ACH-000009,0.161377588814
ACH-000011,0.19203219417
ACH-000012,0.11328245382999999
ACH-000013,0.14589253638900002
ACH-000014,-0.0402348115255
ACH-000015,0.134432359918
ACH-000017,0.0115078966725
ACH-000018,-0.118119748749
ACH-000019,0.114315216129
ACH-000021,0.0761463006355
ACH-000022,0.140597405406
ACH-000025,0.027019261484300002
ACH-000028,0.138791989799
ACH-000030,0.18013614592500002
ACH-000035,0.18964893512000003
ACH-000036,0.0365749657691
ACH-000037,0.00415611326691
ACH-000039,0.102007424722
ACH-000040,0.0768659628966
ACH-000041,-0.0198489163385
ACH-000042,-0.00327013495912
ACH-000045,0.19768365491700002
ACH-000047,0.152030500482
ACH-000052,0.178314055039
ACH-000053,0.1227582917
ACH-000054,0.159425645549
ACH-000055,0.08658745694310001
ACH-000060,0.015493721282500001
ACH-000067,-0.0114147427461
ACH-000070,0.151816689758
ACH-000075,0.006322507743460001
ACH-000078,0.168734591331
ACH-000082,0.0736595313521
ACH-000085,0.0917590982177
ACH-000086,0.238607405196
ACH-000087,0.0854619153242
ACH-000092,0.0934140698225
ACH-000095,0.164814420894
ACH-000097,0.09563941540139999
ACH-000098,0.0723294951734
ACH-000099,0.119236591808
ACH-000108,0.115582083533
ACH-000113,0.151249110326
ACH-000115,0.00303949031579
ACH-000116,0.11684954135
ACH-000118,0.157093694171
ACH-000120,0.15792777515599998
ACH-000123,0.0600963505083
ACH-000127,0.21658900128199998
ACH-000128,0.046465677486300004
ACH-000132,0.115593461569
ACH-000133,0.19472222481100002
ACH-000137,0.36138634908600004
ACH-000138,0.224033110176
ACH-000142,0.229040722689
ACH-000143,-0.04242837819209999
ACH-000146,0.030736650063499998
ACH-000148,0.322172470005
ACH-000150,0.075980394332
ACH-000152,-0.0273119880351
ACH-000153,0.454777786649
ACH-000159,0.2093390429
ACH-000160,0.135944647615
ACH-000163,0.171661108206
ACH-000167,-0.0498733909303
ACH-000168,0.20082762064399998
ACH-000169,0.118500873444
ACH-000178,0.100231771561
ACH-000182,0.36149744412199997
ACH-000183,0.0927047771517
ACH-000188,0.11027006428899999
ACH-000189,0.059130748587899996
ACH-000190,0.32222298814100003
ACH-000198,0.254568263252
ACH-000204,0.188310831768
ACH-000206,0.219976733219
ACH-000207,0.134904293486
ACH-000211,0.154326340896
ACH-000215,0.13408740178099998
ACH-000221,0.00642144065955
ACH-000222,0.270115992798
ACH-000223,0.0408793953531
ACH-000226,0.0665440279615
ACH-000227,0.290483614286
ACH-000228,-0.0864771888009
ACH-000231,0.17522216448
ACH-000232,-0.024138938388200002
ACH-000233,0.251164622248
ACH-000234,0.23882999110199998
ACH-000235,0.20935455265500003
ACH-000237,0.227140753665
ACH-000238,0.28618736923
ACH-000243,0.138687799494
ACH-000244,0.17153360667800002
ACH-000246,0.119647393618
ACH-000248,0.019276593225700002
ACH-000250,0.250357978017
ACH-000251,0.0642661027484
ACH-000253,0.11051145660299999
ACH-000255,-0.0377274026994
ACH-000256,0.0843358562229
ACH-000257,0.213290767345
ACH-000258,0.168733804677
ACH-000259,0.182301451412
ACH-000260,0.19015377401500003
ACH-000261,0.113134449485
ACH-000262,0.23353207168200002
ACH-000263,0.236485442311
ACH-000264,0.115102700452
ACH-000265,0.050406614114800005
ACH-000266,0.167309354428
ACH-000272,0.109630078424
ACH-000273,0.105840987914
ACH-000274,0.139939905521
ACH-000277,0.292623871689
ACH-000278,0.23729758461199998
ACH-000279,0.10120916752900001
ACH-000280,0.153268811028
ACH-000281,0.282944927417
ACH-000288,0.233166486123
ACH-000291,0.059799941970499995
ACH-000293,0.19052513570799998
ACH-000294,0.273497412367
ACH-000295,-0.0294944598386
ACH-000296,0.0850636684661
ACH-000302,-0.0168183966489
ACH-000304,-0.346306603975
ACH-000307,0.24964625329
ACH-000308,0.101744093265
ACH-000310,0.08835156371510001
ACH-000311,0.10394896333499999
ACH-000312,0.163266062252
ACH-000315,0.127599719742
ACH-000316,-0.0533483918679
ACH-000317,0.236238676544
ACH-000318,0.290890222301
ACH-000319,0.146432885607
ACH-000320,0.129498513838
ACH-000322,0.122323512746
ACH-000323,0.0399459160495
ACH-000324,0.201684226952
ACH-000329,0.07600047523850001
ACH-000330,0.0149283357891
ACH-000331,0.26256573613
ACH-000332,0.14871047451199998
ACH-000334,0.252359173612
ACH-000335,0.276180812782
ACH-000336,0.189257707626
ACH-000337,0.020809240537700002
ACH-000339,0.20042350881299997
ACH-000341,-0.128137508046
ACH-000348,0.0828716475512
ACH-000350,0.18490937238
ACH-000352,0.253396845779
ACH-000356,0.09007755315680001
ACH-000361,0.085914373216
ACH-000362,0.331488226949
ACH-000363,0.215404987389
ACH-000364,-0.05965547070180001
ACH-000365,0.12280491959499999
ACH-000366,0.1024912251
ACH-000368,0.0686279566282
ACH-000374,0.279323506447
ACH-000375,-0.039471332395300006
ACH-000376,0.180175623835
ACH-000381,0.17565413254599999
ACH-000383,0.174978818939
ACH-000387,0.104780565703
ACH-000389,0.14271235757
ACH-000390,0.213132931539
ACH-000393,0.0919071652751
ACH-000395,0.20461168317899997
ACH-000397,0.22257349383400002
ACH-000401,0.213744074522
ACH-000402,0.025022265882900005
ACH-000403,0.11177243763
ACH-000404,0.187932227491
ACH-000406,-0.011287780014500001
ACH-000407,0.11199868695399999
ACH-000408,0.116655005552
ACH-000410,0.10894923089500001
ACH-000411,0.26634466409
ACH-000414,0.287995598508
ACH-000415,0.19091611874400002
ACH-000416,0.183716288275
ACH-000420,0.10315665445800001
ACH-000421,0.11527562091499999
ACH-000424,0.0901235915697
ACH-000425,0.13866281281099999
ACH-000426,-0.270402468786
ACH-000427,0.106057320492
ACH-000433,0.147293469697
ACH-000436,0.104777018954
ACH-000444,0.249567565381
ACH-000445,0.123184887291
ACH-000448,0.114491055139
ACH-000450,0.35904135679399996
ACH-000452,0.144221311577
ACH-000454,0.198939217836
ACH-000458,0.029886810050900003
ACH-000459,0.34617282734
ACH-000460,0.10276923547700001
ACH-000461,-0.178895080024
ACH-000463,0.20031441923300003
ACH-000464,0.14740616994300001
ACH-000466,0.146427802082
ACH-000467,0.196975259036
ACH-000468,0.166398063783
ACH-000469,0.0654995125638
ACH-000470,0.116802740808
ACH-000471,0.0198298135457
ACH-000472,0.102305117443
ACH-000473,0.0996969280078
ACH-000475,0.0492641333213
ACH-000476,0.162396802741
ACH-000477,0.180615476531
ACH-000480,0.278997588629
ACH-000481,0.19512791621
ACH-000483,0.269967408594
ACH-000484,0.05774499702600001
ACH-000485,0.288343190072
ACH-000486,0.0842377970012
ACH-000487,0.142231385832
ACH-000488,0.162600805401
ACH-000490,0.00512982793922
ACH-000491,0.0396748126376
ACH-000495,0.16036598241900002
ACH-000496,0.163213419288
ACH-000499,0.1672759444
ACH-000500,0.373535402447
ACH-000502,0.151519213703
ACH-000503,0.0433971230312
ACH-000505,0.131992360309
ACH-000507,0.119096397121
ACH-000510,0.104968637057
ACH-000511,0.052763557687300004
ACH-000512,-0.07703268781539999
ACH-000516,0.0394998534805
