,TCL1A (8115)
ACH-000638,-0.038378780563199995
ACH-000646,-0.0400928160406
ACH-000647,-0.0129173695759
ACH-000648,-0.07350316237099999
ACH-000649,-0.0682349006284
ACH-000651,-0.11185463307299999
ACH-000652,0.030343795043700002
ACH-000653,-0.00903439547406
ACH-000657,-0.00568147960954
ACH-000658,-0.0654677683194
ACH-000661,-0.046514727978
ACH-000662,-0.203695760613
ACH-000663,-0.0366593044664
ACH-000665,-0.011761717987500002
ACH-000671,-0.010846564403
ACH-000673,-0.116414870218
ACH-000676,-0.146953491803
ACH-000677,0.09522133493830001
ACH-000681,0.125624043542
ACH-000682,0.120644501889
ACH-000683,0.0165413248081
ACH-000684,-0.008688047129549998
ACH-000688,-0.274715216295
ACH-000693,-0.0593439691359
ACH-000694,0.0773871634435
ACH-000695,-0.32186044043
ACH-000696,-0.0519724120807
ACH-000697,-0.0159594679547
ACH-000699,-0.0621885818011
ACH-000701,0.26689835674400003
ACH-000706,0.0617216047355
ACH-000711,0.005436779779640001
ACH-000713,0.18914900894099998
ACH-000714,0.11564588559800001
ACH-000718,-0.0788794599685
ACH-000720,-0.07331162325469999
ACH-000721,-0.045514657503199996
ACH-000724,-0.489807269833
ACH-000725,0.011502604572299999
ACH-000732,-0.0328071540596
ACH-000734,-0.0346362935709
ACH-000735,0.117183840156
ACH-000736,0.00578624728076
ACH-000738,-0.19290086352699998
ACH-000746,0.189358972977
ACH-000747,-0.024303357268
ACH-000748,0.0720731585576
ACH-000753,-0.124652749757
ACH-000756,0.07640792642689999
ACH-000757,0.0195296173524
ACH-000758,0.105548656631
ACH-000760,-0.122541498251
ACH-000763,-0.0424212539001
ACH-000764,0.14607378143
ACH-000765,-0.375904207346
ACH-000766,0.06074439005940001
ACH-000767,-0.239842437786
ACH-000768,-0.012868587468099999
ACH-000769,0.155861759382
ACH-000770,0.10808377669000002
ACH-000771,0.164165933197
ACH-000773,0.109370952947
ACH-000776,0.139185806338
ACH-000777,-0.023538084944700003
ACH-000778,0.08965737167519999
ACH-000781,0.0116787376039
ACH-000782,-0.034078965478599996
ACH-000783,-0.062630260376
ACH-000784,-0.059530351975600006
ACH-000785,0.119260016028
ACH-000787,0.0379424327279
ACH-000788,-0.06552767749340001
ACH-000791,0.041120374112
ACH-000792,-0.126404645358
ACH-000794,0.08503319355789998
ACH-000796,0.0380340494046
ACH-000799,-0.0906235229416
ACH-000800,-0.06591333190219999
ACH-000802,-0.004453421687390001
ACH-000804,-0.00953074531534
ACH-000805,-0.017584025063900003
ACH-000809,-0.0204887817109
ACH-000810,-0.0847683200545
ACH-000811,-0.0165145719504
ACH-000817,-0.111366347654
ACH-000819,0.00600762851581
ACH-000820,0.0259607300724
ACH-000821,-0.18002417901
ACH-000822,-0.137418734855
ACH-000823,-0.06791576069630001
ACH-000824,-0.114546584834
ACH-000827,-0.06848150742600001
ACH-000829,-0.155632636726
ACH-000831,0.023973084172099996
ACH-000832,0.301097775212
ACH-000833,0.05152423211
ACH-000834,-0.10285137676799999
ACH-000835,-0.136904451633
ACH-000836,0.106728684324
ACH-000837,0.11184522053
ACH-000838,-0.154735990744
ACH-000839,-0.10965638353700001
ACH-000840,-0.149358781755
ACH-000841,0.11766194517
ACH-000843,-0.019780054685200003
ACH-000846,-0.405590671134
ACH-000847,-0.018916593011000002
ACH-000848,-0.0729552297877
ACH-000849,0.038890133701900004
ACH-000851,0.22560329493
ACH-000855,-0.29023074814
ACH-000856,-0.000209392803317
ACH-000858,-0.131383106579
ACH-000859,-0.046017091587100004
ACH-000861,-0.0160263885714
ACH-000862,-0.06423207576790001
ACH-000865,0.029070866702
ACH-000866,0.037586898069500004
ACH-000867,-0.0558902160826
ACH-000869,-0.090258720852
ACH-000872,0.202569238717
ACH-000873,0.07500491222780001
ACH-000876,-0.100814966896
ACH-000878,-0.269940435195
ACH-000880,0.21598362580400002
ACH-000881,-0.008601979965180001
ACH-000882,-0.0749975819025
ACH-000884,-0.023164472537199998
ACH-000885,-0.195485720057
ACH-000887,0.0506324116675
ACH-000888,-0.08816876484439999
ACH-000889,0.0732160003801
ACH-000890,-0.17294728569200002
ACH-000896,0.10433809255899999
ACH-000898,0.0802638357969
ACH-000900,0.030121717033
ACH-000901,0.0166342568639
ACH-000905,0.00103269154017
ACH-000906,0.011207118305200001
ACH-000907,-0.15361615001499998
ACH-000910,-0.19578943692
ACH-000911,-0.027815742861900004
ACH-000912,0.0974143663122
ACH-000913,0.020561970994799998
ACH-000915,-0.0699639467045
ACH-000916,-0.0976693456087
ACH-000917,-0.013097314032
ACH-000921,-0.155299179458
ACH-000924,-0.201283856003
ACH-000926,-0.0585384076184
ACH-000928,0.107349540548
ACH-000929,-0.172859541044
ACH-000932,-0.117487493856
ACH-000935,0.004378936167069999
ACH-000936,-0.044422397911
ACH-000937,-0.115326524306
ACH-000938,-0.103188590044
ACH-000939,0.125372123687
ACH-000941,-0.0420302709267
ACH-000943,0.0661835729337
ACH-000946,-0.00889788146123
ACH-000947,-0.0404355056368
ACH-000948,-0.10068112116800002
ACH-000950,-0.12300969214600001
ACH-000953,-0.21048215235999998
ACH-000957,-0.0164102639476
ACH-000958,-0.0560587405533
ACH-000960,-0.127923148024
ACH-000963,-0.20661639348299998
ACH-000968,0.132483824842
ACH-000969,0.075407701032
ACH-000973,0.0204317826795
ACH-000974,0.18126703514400003
ACH-000975,0.055857073767400005
ACH-000976,-0.09012926488129999
ACH-000978,-0.11097835755
ACH-000980,-0.078583534806
ACH-000984,-0.0933550525066
ACH-000986,-0.0069067166041899995
ACH-000988,0.0680847035991
ACH-000993,0.0935822019576
ACH-000994,0.05821662563519999
ACH-000996,-0.139589785256
ACH-001001,0.042803210033800006
ACH-001020,-0.23400607958500003
ACH-001028,-0.0296064210322
ACH-001031,0.05613683306469999
ACH-001038,-0.0808442527683
ACH-001048,-0.10590311905300001
ACH-001050,-0.198761521443
ACH-001053,0.157644006199
ACH-001054,-0.0191129251676
ACH-001061,-0.0610648365043
ACH-001067,-0.03723357576130001
ACH-001075,0.13718523509299999
ACH-001096,-0.024464235477800002
ACH-001128,-0.04656302942440001
ACH-001134,-0.024065930046399998
ACH-001151,0.0043527001936199995
ACH-001163,0.00941392061742
ACH-001164,-0.0945469320929
ACH-001173,-0.0399927045842
ACH-001183,-0.07135315104039999
ACH-001184,0.0767856760763
ACH-001190,-0.215393893136
ACH-001192,-0.0606561065089
ACH-001193,0.248351224097
ACH-001196,0.054159504076199995
ACH-001197,-0.043743859855000004
ACH-001205,-0.07334249440660001
ACH-001211,-0.102877147302
ACH-001212,0.00610440959416
ACH-001228,0.134687955223
ACH-001232,-0.10222279357999998
ACH-001239,-0.010947746522999999
ACH-001274,-0.025326412261799998
ACH-001275,-0.00741892515517
ACH-001277,0.06519209609519999
ACH-001278,0.09802189347950001
ACH-001280,0.044829949578599995
ACH-001283,-0.17689549183699999
ACH-001289,-0.195880500456
ACH-001295,0.006647476376949999
ACH-001300,0.013179453432499998
ACH-001301,0.0360109492036
ACH-001302,0.0111378801241
ACH-001303,-0.240748018679
ACH-001306,-0.07592025876339999
ACH-001318,0.06862124393619999
ACH-001322,0.0125774503718
ACH-001328,-0.0391728191671
ACH-001332,-0.0808909324472
ACH-001333,-0.12186653203600001
ACH-001336,0.0415230962057
ACH-001340,-0.0385468594072
ACH-001346,-0.00363674166263
ACH-001353,-0.024267976685200005
ACH-001354,-0.113180647882
ACH-001367,-0.212213938848
ACH-001368,-0.148466946313
ACH-001374,-0.0421389097953
ACH-001375,-0.0537747467839
ACH-001377,-0.078631473327
ACH-001380,-0.0396234967839
ACH-001391,0.151483494977
ACH-001407,0.063138423451
ACH-001408,-0.16915510922000002
ACH-001413,-0.0818679043753
ACH-001430,-0.158514218214
ACH-001431,-0.039101398908400004
ACH-001450,0.251456309992
ACH-001496,0.0551452990747
ACH-001500,-0.0344789714363
ACH-001521,-0.0391943881375
ACH-001523,0.045574142296699996
ACH-001532,-0.0622206919035
ACH-001536,-0.0863302483451
ACH-001550,-0.08159142878219999
ACH-001552,-0.18961761980900002
ACH-001554,0.0194850609093
ACH-001645,0.0178376714361
ACH-001654,-0.142235023919
ACH-001715,0.019556195465599998
ACH-001735,-0.044911147527999996
ACH-001736,-0.0313058553853
ACH-001737,-0.0633722968675
ACH-001740,0.10553676077400001
ACH-001745,-0.21331045355
ACH-001750,-0.11814030877800001
ACH-001765,-0.07716931573639998
ACH-001956,-0.0491333732988
ACH-001957,0.105967219242
