,ANP32D (23519)
ACH-000169,-0.0397998188564
ACH-000178,-0.17647144034499998
ACH-000182,-0.24398500941399998
ACH-000183,0.0145792321525
ACH-000188,0.0529561043162
ACH-000189,-0.120181157768
ACH-000190,-0.179562723757
ACH-000198,-0.125436595446
ACH-000204,-0.303531605146
ACH-000206,-0.093129595317
ACH-000207,0.270211958428
ACH-000211,-0.17735328159299998
ACH-000215,-0.216757183655
ACH-000221,-0.275705444328
ACH-000222,0.0662749596319
ACH-000223,-0.128321269955
ACH-000226,-0.159213019901
ACH-000227,-0.115215243062
ACH-000228,-0.22860851355999998
ACH-000231,-0.0481214605765
ACH-000232,-0.0737337233814
ACH-000233,0.00641120911293
ACH-000234,0.0388539516428
ACH-000235,-0.0836249952093
ACH-000237,0.0337201887165
ACH-000238,-0.0708265231899
ACH-000243,-0.00460261573144
ACH-000244,0.022192378735
ACH-000246,-0.0386578442762
ACH-000248,-0.374419907308
ACH-000250,0.0363197210574
ACH-000251,-0.19031881481899998
ACH-000253,-0.048150609134
ACH-000255,0.07395708681919999
ACH-000256,0.048264010318099994
ACH-000257,-0.0677627411515
ACH-000258,0.0663201551998
ACH-000259,-0.0849448802788
ACH-000260,-0.0514626636391
ACH-000261,-0.230906512667
ACH-000262,-0.26814500783399997
ACH-000263,-0.424693721651
ACH-000264,-0.0525076116809
ACH-000265,-0.0818505247086
ACH-000266,-0.109166846349
ACH-000272,0.0518605110237
ACH-000273,-0.0340297990277
ACH-000274,-0.208316354445
ACH-000277,-0.236102349667
ACH-000278,-0.0344007086497
ACH-000279,-0.14427637898600001
ACH-000280,0.0026731489501400003
ACH-000281,-0.0760286906362
ACH-000288,0.013374297368
ACH-000291,-0.154894345666
ACH-000293,-0.23862653019000002
ACH-000294,-0.154975477268
ACH-000295,0.0737402124787
ACH-000296,-0.0368628135569
ACH-000302,-0.157159784726
ACH-000304,-0.0791772826048
ACH-000307,-0.0686006535736
ACH-000308,-0.118678616547
ACH-000310,-0.0182357533802
ACH-000311,-0.08645134619820001
ACH-000312,0.0829858986004
ACH-000315,0.12178912491800001
ACH-000316,-0.144219809205
ACH-000317,0.103666388254
ACH-000318,-0.208738714989
ACH-000319,-0.105635096205
ACH-000320,-0.18273586527199998
ACH-000322,-0.302801102233
ACH-000323,-0.07529198926439999
ACH-000324,-0.0716870678949
ACH-000329,-0.044030533081
ACH-000330,-0.266522610998
ACH-000331,-0.267705745557
ACH-000332,-0.102374400043
ACH-000334,-0.00167082386687
ACH-000335,-0.083518489255
ACH-000336,-0.18615769125300002
ACH-000337,-0.317889301133
ACH-000339,-0.12068509080999998
ACH-000341,-0.23247905970899999
ACH-000348,-0.131697890736
ACH-000350,-0.225547296425
ACH-000352,-0.0987133655803
ACH-000356,-0.254501069491
ACH-000361,-0.217959906063
ACH-000362,-0.0753344510588
ACH-000363,-0.09526655372439999
ACH-000364,0.116388359474
ACH-000365,-0.06452288141490001
ACH-000366,-0.0658214249925
ACH-000368,-0.290631662836
ACH-000374,-0.19648574418200002
ACH-000375,-0.0550950543196
ACH-000376,-0.0321074047867
ACH-000381,-0.06397753645219999
ACH-000383,-0.132044600526
ACH-000387,-0.0189889156935
ACH-000389,0.13902897531
ACH-000390,0.026042866063999998
ACH-000393,-0.0646268916935
ACH-000395,-0.271326576604
ACH-000397,0.0553813661077
ACH-000401,0.0977555281275
ACH-000402,-0.250502011171
ACH-000403,-0.0225125498456
ACH-000404,0.056320815102900004
ACH-000406,-0.080313345973
ACH-000407,0.0481097456817
ACH-000408,-0.0461345117105
ACH-000410,-0.0231236830603
ACH-000411,0.13593421036699999
ACH-000414,-0.12104232115800001
ACH-000415,-4.12425304642e-05
ACH-000416,-0.0994552877495
ACH-000420,-0.225980675599
ACH-000421,-0.0999090625141
ACH-000424,-0.12101476666500001
ACH-000425,-0.08272961827839999
ACH-000426,-0.14202458414799998
ACH-000427,-0.17661046596500002
ACH-000433,-0.0974143125042
ACH-000436,-0.029443906696599995
ACH-000444,0.055926920559400004
ACH-000445,-0.353724391071
ACH-000448,-0.176146401261
ACH-000450,-0.160461946241
ACH-000452,-0.219594451268
ACH-000454,-0.30042554880100003
ACH-000458,-0.10200687122000002
ACH-000459,-0.05180816655119999
ACH-000460,-0.0763611219613
ACH-000461,0.036294026716
ACH-000463,-0.0856156154997
ACH-000464,-0.08011257379089999
ACH-000466,-0.17190366842799998
ACH-000467,-0.0575551929928
ACH-000468,-0.220184060058
ACH-000469,0.026429860023599996
ACH-000470,-0.001482618724
ACH-000471,-0.0714976500298
ACH-000472,-0.125366661338
ACH-000473,0.039943569336599996
ACH-000475,-0.18564392473400002
ACH-000476,-0.23574555041200002
ACH-000477,-0.129183567267
ACH-000480,-0.142920442801
ACH-000481,-0.11662535019300001
ACH-000483,0.0186421443552
ACH-000484,0.10826067636299999
ACH-000485,-0.151523027523
ACH-000486,-0.15886018139799998
ACH-000487,-0.0586233446032
ACH-000488,-0.0635123913292
ACH-000490,-0.0630976872378
ACH-000491,-0.24241705219700002
ACH-000495,-0.0712069040183
ACH-000496,-0.10970717887499999
ACH-000499,-0.0412820365873
ACH-000500,-0.326656254745
ACH-000502,-0.0634460864265
ACH-000503,0.155664149521
ACH-000505,-0.00560506502699
ACH-000507,-0.0850314895859
ACH-000510,-0.129632974482
ACH-000511,0.0115350960933
ACH-000512,-0.036576966579900005
ACH-000516,-0.0251148408127
ACH-000517,-0.021908134448
ACH-000518,-0.0186111947295
ACH-000520,-0.13911244305099998
ACH-000521,-0.0196458901722
ACH-000522,-0.0263597893309
ACH-000524,-0.120302508451
ACH-000527,-0.00804083562766
ACH-000528,-0.09279689067060001
ACH-000537,-0.0598188179866
ACH-000541,-0.275087993805
ACH-000542,-0.112312233834
ACH-000544,-0.11382923073699999
ACH-000545,-0.0810609390366
ACH-000547,0.0300573404108
ACH-000548,-0.106337654018
ACH-000549,-0.316973876734
ACH-000550,-0.0648251498896
ACH-000552,0.0499921998519
ACH-000556,-0.21226001192299998
ACH-000557,0.127596522642
ACH-000570,0.0168739288875
ACH-000571,0.0012705795456900001
ACH-000573,-0.12728522405099998
ACH-000576,-0.036610241691900004
ACH-000580,-0.0401784967865
ACH-000584,-0.173872580541
ACH-000585,-0.0458960324789
ACH-000588,-0.136952253714
ACH-000589,-0.174789786278
ACH-000591,-0.0369797416081
ACH-000593,-0.040060083429699994
ACH-000600,-0.0772622128693
ACH-000601,-0.0911972178896
ACH-000604,0.07040953449489999
ACH-000605,-0.0678588458763
ACH-000606,0.045991947624199996
ACH-000608,-0.268448759005
ACH-000614,-0.177885167472
ACH-000616,-0.054369314965000005
ACH-000618,-0.149241013575
ACH-000619,-0.10125020492999999
ACH-000620,-0.15022596951300002
ACH-000621,-0.180040824187
ACH-000622,0.0735538779158
ACH-000623,-0.045187154904699996
ACH-000624,-0.06999683562060001
ACH-000627,-0.136891120237
ACH-000630,-0.0907812868227
ACH-000632,-0.019819442798200002
ACH-000633,-0.146942298224
ACH-000637,0.100500973259
ACH-000638,-0.035686075618199996
ACH-000646,-0.0804510718188
ACH-000647,-0.20958514165800002
ACH-000648,-0.00527834523813
ACH-000649,-0.10748535160999999
ACH-000651,0.00037639414406099995
ACH-000652,0.10899792916300001
ACH-000653,-0.105765261416
ACH-000657,-0.0878366937721
ACH-000658,-0.006222833566739999
ACH-000661,0.0229419196661
ACH-000662,0.135911247924
ACH-000663,-0.214931500867
ACH-000665,-0.0626748099354
ACH-000671,0.0038225843654800004
ACH-000673,-0.170316404256
ACH-000676,-0.09776393939580001
ACH-000677,-0.0912216872205
ACH-000681,-0.21840330554
ACH-000682,-0.11289508396600001
ACH-000683,-0.0810120265839
ACH-000684,-0.0319753820016
ACH-000688,0.122558867351
ACH-000693,-0.049072093387099995
ACH-000694,-0.237395100495
ACH-000695,-0.118050463967
ACH-000696,-0.124772193406
ACH-000697,-0.044678810241400004
ACH-000699,-0.0586662868505
ACH-000701,-0.114207497259
ACH-000706,-0.0594562524935
ACH-000711,-0.0548821990351
ACH-000713,-0.182836170646
ACH-000714,-0.15051289537
ACH-000718,0.0966671350433
ACH-000720,-0.10244578173900001
ACH-000721,0.016690689388899997
ACH-000724,-0.022428253920499998
ACH-000725,-0.41431566741400006
ACH-000732,-0.0967281789996
ACH-000734,-0.198888336984
ACH-000735,-0.219229816924
ACH-000736,-0.0033044836550399997
ACH-000738,-0.131954223274
ACH-000746,-0.0563709496021
ACH-000747,-0.193977179491
ACH-000748,-0.06674774466649999
ACH-000753,-0.135895851132
ACH-000756,-0.140566796294
ACH-000757,-0.394309203472
ACH-000758,-0.0297574628432
ACH-000760,-0.29885915314100003
ACH-000763,-0.137777002506
ACH-000764,-0.360517945211
ACH-000765,-0.0474084004622
ACH-000766,-0.169053374197
ACH-000767,0.0320242230056
ACH-000768,-0.172941090469
ACH-000769,0.118299742916
ACH-000770,0.029726240586
ACH-000771,-0.0447799945716
ACH-000773,0.123102335223
ACH-000776,-0.052219972869800006
ACH-000777,-0.081623872232
ACH-000778,0.026229157789500003
ACH-000781,0.0454175105968
ACH-000782,0.03516211930969999
ACH-000783,-0.310836264705
ACH-000784,-0.034408891168
ACH-000785,-0.0383448587005
ACH-000787,0.0252414721862
ACH-000788,-0.0586573596899
ACH-000791,-0.0385783446561
ACH-000792,-0.09373593818189999
ACH-000794,-0.0739283660393
ACH-000796,-0.041886795323800005
ACH-000799,-0.257067058497
ACH-000800,-0.362525962134
ACH-000802,-0.109395268782
ACH-000804,-0.111216237223
ACH-000805,-0.00664662593629
ACH-000809,-0.0615749995135
ACH-000810,-0.227965533833
ACH-000811,-0.0189592227979
ACH-000817,-0.16042573179300001
ACH-000819,-0.0734398820498
ACH-000820,0.166193039461
ACH-000821,-0.187187809624
ACH-000822,-0.30508479825
ACH-000823,-0.0358914334221
ACH-000824,0.040188060675
ACH-000827,-0.203570112692
ACH-000829,0.109089595612
ACH-000831,-0.039208286466099994
ACH-000832,-0.369119292562
ACH-000833,-0.0806974414915
ACH-000834,-0.22139048421500002
ACH-000835,-0.09171458676960001
ACH-000836,0.0967931652606
ACH-000837,-0.049343570180400004
ACH-000838,-0.09183658696350001
ACH-000839,-0.048870804658699994
ACH-000840,-0.0418137173084
ACH-000841,-0.0599673482344
ACH-000843,0.0632679481531
ACH-000846,0.00632763868929
ACH-000847,-0.09644061817189999
ACH-000848,-0.06452249347469999
ACH-000849,-0.210703462432
ACH-000851,-0.123462509254
ACH-000855,0.0101069538899
ACH-000856,-0.133903592908
ACH-000858,-0.0570923311446
ACH-000859,0.254192742175
ACH-000861,-0.129037801443
ACH-000862,0.0147683005871
ACH-000865,-0.108279839515
ACH-000866,-0.0859475906089
ACH-000867,-0.37014818567900004
ACH-000869,-0.040939623289400005
ACH-000872,-0.17109725522
ACH-000873,-0.10727931933399999
ACH-000876,0.08063071263669999
ACH-000878,-0.2706549178
ACH-000880,0.0178089381868
ACH-000881,-0.12301858313899999
ACH-000882,0.027031895057799998
ACH-000884,-0.0755526886137
ACH-000885,-0.184133128393
ACH-000887,-0.185164852258
ACH-000888,-0.022122975216399998
ACH-000889,-0.136179548739
ACH-000890,-0.159815736403
ACH-000896,-0.0376553012198
ACH-000898,-0.171572431848
ACH-000900,-0.286521645256
ACH-000901,-0.13711767445999998
ACH-000905,-0.021944272861799997
ACH-000906,-0.127088453446
ACH-000907,0.248357521404
ACH-000910,0.00813743303204
ACH-000911,-0.04769415702719999
ACH-000912,-0.10994075725500001
ACH-000913,-0.168922805335
ACH-000915,-0.117531231577
ACH-000916,0.030743419145200002
ACH-000917,-0.057814668486900006
ACH-000921,-0.12801113002800002
ACH-000924,0.00018544586234599998
ACH-000926,-0.19410340555599997
ACH-000928,0.0398379675592
ACH-000929,-0.356529808218
ACH-000932,-0.09746703568510001
ACH-000935,0.0171662595579
ACH-000936,-0.283616580704
ACH-000937,-0.0671222516469
ACH-000938,0.08200299131580001
ACH-000939,-0.0441513297942
ACH-000941,-0.07685684177180001
ACH-000943,-0.0753404530339
ACH-000946,-0.10642890782
ACH-000947,-0.049972971094699996
ACH-000948,-0.202502677605
ACH-000950,-0.103196317772
ACH-000953,-0.0389040912657
ACH-000957,-0.270362903046
ACH-000958,0.022138383697900003
ACH-000960,-0.143882160371
ACH-000963,-0.214895367115
ACH-000968,-0.030121722705700002
ACH-000969,-0.13449836306500002
ACH-000973,-0.138828501832
ACH-000974,-0.0205058672177
ACH-000975,-0.293136523772
ACH-000976,-0.156093127763
ACH-000978,0.285657979181
ACH-000980,-0.196651101481
ACH-000984,-0.23072634032900002
ACH-000986,0.024286124215500002
ACH-000988,-0.092435028365
ACH-000993,-0.051962897993300006
ACH-000994,0.15431274207
ACH-000996,-0.021097772958800002
ACH-001001,-0.09588805616789998
ACH-001020,0.020711042040400002
ACH-001028,-0.0658169632175
ACH-001031,-0.19857805872
ACH-001038,-0.218709920537
ACH-001048,0.007483754632249999
ACH-001050,-0.0808854743149
ACH-001053,0.15711430241399998
ACH-001054,0.0386873759964
ACH-001061,-0.203975630037
ACH-001067,0.00441940249048
ACH-001075,-0.26146886841600003
ACH-001096,0.11902673479800001
ACH-001128,-0.267470268955
ACH-001134,-0.11454882911599999
ACH-001151,-0.19862344777899998
ACH-001163,-0.171127488288
ACH-001164,0.058238676625800005
ACH-001173,-0.09205415225880001
ACH-001183,-0.0746077367268
ACH-001184,-0.0544555390972
ACH-001190,-0.125354156269
ACH-001192,-0.015704319855500002
ACH-001193,0.122645103231
ACH-001196,0.00909408872547
ACH-001197,0.052660285693800005
ACH-001205,0.066598525999
ACH-001211,-0.253306259398
ACH-001212,-0.0729405085355
ACH-001228,-0.11104601037699999
ACH-001232,-0.13088538125
ACH-001239,0.1039769887
ACH-001274,-0.15044127760700002
ACH-001275,-0.247949784436
ACH-001277,-0.0243510625203
ACH-001278,-0.27877971335
ACH-001280,0.125519162724
ACH-001283,-0.11381930750999998
ACH-001289,-0.0994487337964
ACH-001295,-0.08789948532950001
ACH-001300,0.172053935421
ACH-001301,0.0839144292327
ACH-001302,-0.133420546571
ACH-001303,0.299793831315
ACH-001306,-0.115090497039
ACH-001318,-0.0349421747953
ACH-001322,0.09806989804310001
ACH-001328,-0.154653611491
ACH-001332,-0.104195435768
ACH-001333,0.11465507871300001
ACH-001336,-0.0066760281409
ACH-001340,-0.229525752438
ACH-001346,-0.0243093005541
ACH-001353,-0.0633966442673
ACH-001354,-0.0325191627564
ACH-001367,0.0226641928778
ACH-001368,0.0613317726374
ACH-001374,0.08831238136050001
ACH-001375,0.0930952593483
ACH-001377,-0.136154112296
ACH-001380,-0.045894322155499996
ACH-001391,0.0154440582304
ACH-001407,0.0126838299455
ACH-001408,-0.16720794506
ACH-001413,0.0195811982466
ACH-001430,-0.037146996898500005
ACH-001431,-0.033797725786
ACH-001450,-0.333596720039
ACH-001496,-0.055560588276500004
ACH-001500,-0.10591080145
ACH-001521,-0.08512875480210001
ACH-001523,-0.0937626937065
ACH-001532,-0.0760858780408
ACH-001536,-0.127457936867
ACH-001550,-0.213225504819
ACH-001552,-0.209937519096
ACH-001554,-0.059130303854
ACH-001645,-0.049590797948000004
ACH-001654,-0.0900985349558
ACH-001715,-0.189621191977
ACH-001735,-0.022885910137099997
ACH-001736,-0.044117083832400004
ACH-001737,-0.45145450424500005
ACH-001740,0.0144579982979
ACH-001745,-0.0780007220692
ACH-001750,-0.09556773881410001
ACH-001765,-0.0756302605062
ACH-001956,-0.0816980270668
ACH-001957,-0.30171541907
