,CEP170B (283638)
ACH-000004,0.309025879975
ACH-000007,0.0632586865374
ACH-000009,-0.0847449018516
ACH-000011,-0.043208341230300006
ACH-000012,0.11841589675799999
ACH-000013,-0.06825943391
ACH-000014,-0.0512575313973
ACH-000015,-0.011883854644
ACH-000017,-0.102219766754
ACH-000018,0.145667650709
ACH-000019,-0.286484522911
ACH-000021,0.11550678730599999
ACH-000022,0.0111583368771
ACH-000025,0.00814249600411
ACH-000028,-0.0399875461655
ACH-000030,0.102472741238
ACH-000035,0.0465923919536
ACH-000036,-0.0677261731111
ACH-000037,-0.246254617253
ACH-000039,0.0875399448167
ACH-000040,0.0168524698999
ACH-000041,0.0996487915691
ACH-000042,-0.0400881784506
ACH-000045,-0.109402197058
ACH-000047,-0.17394797094099998
ACH-000052,-0.15004100329000003
ACH-000053,0.10415959931600001
ACH-000054,-0.161185438355
ACH-000055,0.00109127045302
ACH-000060,-0.0684341251319
ACH-000067,-0.029464661897499998
ACH-000070,-0.0846270556655
ACH-000075,-0.249578130057
ACH-000078,-0.104146196714
ACH-000082,-0.10439874456
ACH-000085,0.112666302066
ACH-000086,-0.0820827818775
ACH-000087,-0.0701407714932
ACH-000092,0.009368236692959999
ACH-000095,-0.09225491242350001
ACH-000097,-0.06300966610230001
ACH-000098,-0.10714356593
ACH-000099,-0.036876735565
ACH-000108,-0.0778450426633
ACH-000113,0.064484505114
ACH-000115,-0.134480435601
ACH-000116,0.108505465327
ACH-000118,-0.012218096838700001
ACH-000120,-0.168723829676
ACH-000123,0.07752613053139999
ACH-000127,-0.006942028704050001
ACH-000128,0.0027790180943699995
ACH-000132,-0.0177509250963
ACH-000133,-0.268937429624
ACH-000137,0.0798866434953
ACH-000138,0.00966606344952
ACH-000142,-0.10418394152999999
ACH-000143,-0.0508953039449
ACH-000146,0.00367847654946
ACH-000148,-0.0469019207758
ACH-000150,-0.0343293918786
ACH-000152,-0.046280236111599996
ACH-000153,0.07571336857660001
ACH-000159,-0.021413527063500002
ACH-000160,0.07829167442410001
ACH-000163,-0.0103662901869
ACH-000167,-0.136142609745
ACH-000168,0.118150339558
ACH-000169,-0.0740290514742
ACH-000178,-0.14879687189000002
ACH-000182,-0.0185980889828
ACH-000183,0.07234850065119999
ACH-000188,0.117353869924
ACH-000189,-0.11177810214000002
ACH-000190,0.18515437453400002
ACH-000198,0.00961481883536
ACH-000204,-0.105869081614
ACH-000206,0.124890875028
ACH-000207,-0.117548447217
ACH-000211,-0.0848762718021
ACH-000215,-0.13052258750600002
ACH-000221,0.000611703118526
ACH-000222,-0.04365312151819999
ACH-000223,-0.108757078979
ACH-000226,0.133027817743
ACH-000227,0.0308831704692
ACH-000228,0.0713066421068
ACH-000231,-0.00376269754074
ACH-000232,-0.0755390508949
ACH-000233,-0.134850719432
ACH-000234,-0.132450684589
ACH-000235,-0.143723977774
ACH-000237,0.18259741371100002
ACH-000238,-0.20474938473700002
ACH-000243,0.05967665327050001
ACH-000244,-0.000400564164297
ACH-000246,-0.132867264251
ACH-000248,-0.021916556550500003
ACH-000250,-0.07877960884330001
ACH-000251,-0.150524178497
ACH-000253,-0.135821258893
ACH-000255,0.0681553940114
ACH-000256,-0.20394800244300001
ACH-000257,-0.0335526213474
ACH-000258,0.08586061382789999
ACH-000259,-0.0587486939655
ACH-000260,-0.036427302755300005
ACH-000261,0.00303993668167
ACH-000262,-0.0410314823909
ACH-000263,-0.0532297719333
ACH-000264,0.041474475392400005
ACH-000265,0.08233083948060001
ACH-000266,-0.098170328055
ACH-000272,-0.08689071909150001
ACH-000273,0.08105569491260001
ACH-000274,-0.0812570155266
ACH-000277,-0.229811444164
ACH-000278,0.0179922347787
ACH-000279,-0.164879533087
ACH-000280,-0.320040249848
ACH-000281,0.02425285403
ACH-000288,-0.0370168572747
ACH-000291,-0.34162464296499995
ACH-000293,-0.0743141803078
ACH-000294,0.07281025317630001
ACH-000295,0.0473768140538
ACH-000296,-0.000374614490734
ACH-000302,-0.0349844332087
ACH-000304,-0.123041978542
ACH-000307,0.0718697544883
ACH-000308,-0.10574111578199999
ACH-000310,0.0394935719913
ACH-000311,-0.0474838153976
ACH-000312,-0.0946921253143
ACH-000315,-0.11246713192199999
ACH-000316,-0.0859402530081
ACH-000317,-0.0768684887809
ACH-000318,0.0346311814671
ACH-000319,0.061234039362
ACH-000320,-0.081084337799
ACH-000322,-0.0590788201548
ACH-000323,0.11716621766100001
ACH-000324,-0.042713093212900004
ACH-000329,-0.0817639136444
ACH-000330,0.08643820681639999
ACH-000331,0.144404272434
ACH-000332,-0.0882243891047
ACH-000334,-0.249008658182
ACH-000335,-0.0328003951933
ACH-000336,-0.25771367702500003
ACH-000337,-0.07239995002230001
ACH-000339,-0.033256472765799995
ACH-000341,-0.056271792692800006
ACH-000348,-0.193232867999
ACH-000350,-0.042978298741300006
ACH-000352,-0.061315880238
ACH-000356,-0.19768360100699997
ACH-000361,-0.013682372137799999
ACH-000362,0.112977424886
ACH-000363,-0.143854329713
ACH-000364,0.118955001496
ACH-000365,-0.046064212792100004
ACH-000366,-0.0606691100424
ACH-000368,-0.22648916070500003
ACH-000374,0.35326877882200003
ACH-000375,-0.13937091758
ACH-000376,-0.10871366798399999
ACH-000381,-0.182463040469
ACH-000383,-0.08554535661149999
ACH-000387,0.20372394180700001
ACH-000389,0.202404230261
ACH-000390,-0.16368297217
ACH-000393,-0.167862400583
ACH-000395,-0.0398244372285
ACH-000397,0.0505014838715
ACH-000401,-0.19644256112199998
ACH-000402,0.075698914352
ACH-000403,0.107206921799
ACH-000404,0.0329718208788
ACH-000406,-0.055207414515000004
ACH-000407,0.0169281291028
ACH-000408,-0.0133922040472
ACH-000410,-0.0105467277447
ACH-000411,0.0798833448472
ACH-000414,0.0785190237352
ACH-000415,0.0103814609844
ACH-000416,-0.10608237538200001
ACH-000420,-0.186480731985
ACH-000421,-0.0326496642233
ACH-000424,0.0602924112105
ACH-000425,-0.203405471609
ACH-000426,0.077531937935
ACH-000427,-0.135683974767
ACH-000433,-0.0948920193345
ACH-000436,-0.230206996065
ACH-000444,-0.07144105892639999
ACH-000445,-0.225082801193
ACH-000448,-0.0558924489641
ACH-000450,-0.140260874167
ACH-000452,-0.00579186604024
ACH-000454,0.07263553211649999
ACH-000458,-0.041471769327500005
ACH-000459,0.0800877023955
ACH-000460,-0.0434016138995
ACH-000461,0.0547868459666
ACH-000463,-0.0463287401456
ACH-000464,0.0726094102994
ACH-000466,-0.312420154116
ACH-000467,0.047493296736399994
ACH-000468,0.0427490389348
ACH-000469,-0.136529201893
ACH-000470,-0.05357167314880001
ACH-000471,-0.030247649406400002
ACH-000472,-0.050449887738899996
ACH-000473,-0.0862560581232
ACH-000475,0.00773802585464
ACH-000476,-0.0378342916752
ACH-000477,-0.112741621195
ACH-000480,0.166173053455
ACH-000481,-0.103151362577
ACH-000483,-0.07814039695939999
ACH-000484,-0.237004278052
ACH-000485,-0.0643978061438
ACH-000486,-0.06431323560819999
ACH-000487,0.139012039103
ACH-000488,0.0202288418971
ACH-000490,-0.09086865115010001
ACH-000491,-0.203337078056
ACH-000495,-0.203343484435
ACH-000496,-0.04235350386990001
ACH-000499,0.04383219124
ACH-000500,0.330150855784
ACH-000502,-0.246283394021
ACH-000503,-0.10385401717800001
ACH-000505,0.0285596691497
ACH-000507,-0.0032341817624599997
ACH-000510,-0.0051287515039
ACH-000511,-0.035548086826599996
ACH-000512,-0.157477255172
ACH-000516,0.0797418966278
ACH-000517,-0.05634626507180001
ACH-000518,-0.0852414861994
ACH-000520,-0.00798154677196
ACH-000521,-0.18929872083000002
ACH-000522,-0.025953695313800002
ACH-000524,0.056385474104
ACH-000527,-0.133716530856
ACH-000528,0.0687285384145
ACH-000537,-0.113276162884
ACH-000541,-0.160959658998
ACH-000542,-0.0407473999164
ACH-000544,0.14101816839700002
ACH-000545,0.141963297065
ACH-000547,-0.0462032623145
ACH-000548,-0.12561548675999998
ACH-000549,0.00828062400911
ACH-000550,-0.0935452911187
ACH-000552,0.101435043549
ACH-000556,0.00141307508596
ACH-000557,-0.056848456202600005
ACH-000570,-0.129898621076
ACH-000571,-0.165292303891
ACH-000573,-0.108365620654
ACH-000576,-0.024650344410099997
ACH-000580,0.0589166049654
ACH-000584,-0.0355449974201
ACH-000585,-0.13025772007300002
ACH-000588,-0.025775844701200003
ACH-000589,-0.19434601272
ACH-000591,-0.0943103455469
ACH-000593,0.014839148891000001
ACH-000600,-0.157346936032
ACH-000601,-0.0159832897017
ACH-000604,-0.00470792430439
ACH-000605,-0.111412211402
ACH-000606,-0.0473105385062
ACH-000608,-0.010372930207799998
ACH-000614,0.0558605550678
ACH-000616,0.00449458942971
ACH-000618,0.030617443191299998
ACH-000619,-0.195180199423
ACH-000620,-0.20250563327799997
ACH-000621,0.128845928341
ACH-000622,0.0488193000017
ACH-000623,-0.147135713922
ACH-000624,0.0026758730833699998
ACH-000627,-0.0850197450705
ACH-000630,-0.0523914635482
ACH-000632,-0.008364991001729999
ACH-000633,-0.140626358309
ACH-000637,0.06703792107390001
ACH-000638,0.0210777411932
ACH-000646,-0.040002015553
ACH-000647,0.0683810487506
ACH-000648,-0.0489649799292
ACH-000649,-0.038695414195800006
ACH-000651,0.0515127260173
ACH-000652,-0.09217667430700001
ACH-000653,0.07674084183839999
ACH-000657,-0.140904807883
ACH-000658,0.20095674443199998
ACH-000661,0.027722550627000003
ACH-000662,0.25367331766999995
ACH-000663,-0.0540576527095
ACH-000665,0.105698395913
ACH-000671,-0.16927724263799998
ACH-000673,-0.18294107554000003
ACH-000676,-0.0748063029309
ACH-000677,0.055390783116100004
ACH-000681,-0.16954839964899998
ACH-000682,-0.0328604307886
ACH-000683,-0.08539532494210002
ACH-000684,0.0109412371452
ACH-000688,-0.126653613476
ACH-000693,-0.00997352080661
ACH-000694,-0.115326947424
ACH-000695,-0.379595253669
ACH-000696,-0.060148692178800006
ACH-000697,-0.120037087747
ACH-000699,0.105783605106
ACH-000701,-0.133879245599
ACH-000706,0.013175008453299998
ACH-000711,0.0149388659797
