,PGBD2 (267002)
ACH-000004,-0.163528312896
ACH-000007,-0.642108516169
ACH-000009,-0.5221289011169999
ACH-000011,-0.351922079521
ACH-000012,-0.312992269539
ACH-000013,-0.25388422887
ACH-000014,-0.429353690239
ACH-000015,-0.23436126888599998
ACH-000017,-0.334578277482
ACH-000018,-0.11842169626599999
ACH-000019,-0.165060585353
ACH-000021,-0.34909879980400005
ACH-000022,-0.39673226987899995
ACH-000025,-0.200081016239
ACH-000028,-0.369717977232
ACH-000030,-0.163062367652
ACH-000035,-0.0678394413907
ACH-000036,-0.33487750648000003
ACH-000037,-0.433628037446
ACH-000039,-0.48074273696500003
ACH-000040,-0.0128473317961
ACH-000041,-0.178962502339
ACH-000042,-0.277291445459
ACH-000045,-0.437083406593
ACH-000047,-0.230730239538
ACH-000052,-0.11523378804500001
ACH-000053,-0.34029751397200003
ACH-000054,-0.501866431114
ACH-000055,-0.12013944864600001
ACH-000060,-0.0882749199557
ACH-000067,-0.121088523067
ACH-000070,-0.347033957159
ACH-000075,-0.0119882410564
ACH-000078,-0.42140244576200003
ACH-000082,-0.271718255917
ACH-000085,-0.14478924432600002
ACH-000086,-0.22878313123500002
ACH-000087,-0.404363270447
ACH-000092,-0.136236303794
ACH-000095,-0.281758643412
ACH-000097,-0.198557192769
ACH-000098,-0.235311119959
ACH-000099,-0.35152610987099997
ACH-000108,-0.510075642908
ACH-000113,-0.430930307973
ACH-000115,-0.1807228116
ACH-000116,-0.17469224467799999
ACH-000118,-0.293426878923
ACH-000120,-0.501190538612
ACH-000123,-0.189590095929
ACH-000127,-0.145513795966
ACH-000128,-0.13021851497
ACH-000132,-0.205735374018
ACH-000133,-0.0398629341216
ACH-000137,-0.38593935140600005
ACH-000138,-0.331153623417
ACH-000142,-0.368759786701
ACH-000143,-0.123097312609
ACH-000146,-0.42214153283100003
ACH-000148,-0.29382350314800004
ACH-000150,-0.26402575637
ACH-000152,-0.04678174100409999
ACH-000153,0.0621740569444
ACH-000159,-0.4444471705
ACH-000160,-0.16061083295700002
ACH-000163,-0.220652201227
ACH-000167,-0.35533424321199997
ACH-000168,-0.0692499032538
ACH-000169,-0.23866153618299998
ACH-000178,-0.34718389973999997
ACH-000182,-0.183884571385
ACH-000183,-0.221394348466
ACH-000188,-0.265794423165
ACH-000189,-0.417556497179
ACH-000190,-0.054172771941
ACH-000198,-0.273778327872
ACH-000204,-0.24755842882800003
ACH-000206,-0.126569455283
ACH-000207,-0.25269467382599997
ACH-000211,-0.38082139883599997
ACH-000215,-0.10418930642999999
ACH-000221,-0.178696662349
ACH-000222,-0.46276844376500004
ACH-000223,-0.23787583333299997
ACH-000226,-0.17849871499400002
ACH-000227,-0.36213455041299997
ACH-000228,-0.279734757605
ACH-000231,-0.28308032536600003
ACH-000232,-0.383833175418
ACH-000233,-0.768277537466
ACH-000234,-0.36670145727
ACH-000235,-0.286481252273
ACH-000237,-0.28953032408
ACH-000238,-0.497213867243
ACH-000243,-0.29064208199499997
ACH-000244,-0.337243141342
ACH-000246,-0.315099293419
ACH-000248,-0.353240529423
ACH-000250,-0.30399164261
ACH-000251,-0.0036436751652900003
ACH-000253,-0.525146462374
ACH-000255,-0.156767957087
ACH-000256,-0.492866030854
ACH-000257,0.242400051018
ACH-000258,-0.649671020396
ACH-000259,-0.387215397271
ACH-000260,-0.45697014342
ACH-000261,-0.393888764163
ACH-000262,-0.430067600489
ACH-000263,0.505812413919
ACH-000264,-0.381552097703
ACH-000265,-0.13806402534700002
ACH-000266,-0.430301089512
ACH-000272,-0.41100950658600005
ACH-000273,-0.231946417931
ACH-000274,-0.393308646572
ACH-000277,-0.5198332259080001
ACH-000278,-0.23667490026299998
ACH-000279,-0.244243346799
ACH-000280,-0.41222479952299995
ACH-000281,-0.40893973525399996
ACH-000288,-0.363744026039
ACH-000291,-0.261408111918
ACH-000293,-0.251813964638
ACH-000294,-0.604749656447
ACH-000295,-0.36119975783200003
ACH-000296,-0.28018663478100003
ACH-000302,-0.163391564558
ACH-000304,-0.184130547885
ACH-000307,-0.24437872243900002
ACH-000308,-0.303848835118
ACH-000310,-0.529150087425
ACH-000311,-0.454782469613
ACH-000312,-0.34825166605999996
ACH-000315,-0.135896457821
ACH-000316,-0.40166843097800004
ACH-000317,-0.46466176851400004
ACH-000318,-0.11450602169600001
ACH-000319,-0.235375751122
ACH-000320,-0.4646700936
ACH-000322,-0.412894270331
ACH-000323,-0.162727757507
ACH-000324,-0.632730244284
ACH-000329,-0.275049793365
ACH-000330,-0.275499626279
ACH-000331,-0.36614270571400004
ACH-000332,-0.265071503691
ACH-000334,-0.38292228347199997
ACH-000335,-0.338919478487
ACH-000336,-0.598338334114
ACH-000337,-0.11761319850400001
ACH-000339,-0.12535363920999998
ACH-000341,-0.10120552741599999
ACH-000348,-0.22844384246999996
ACH-000350,-0.39550182171099996
ACH-000352,-0.331009623693
ACH-000356,0.17603065843
ACH-000361,-0.47281099758100004
ACH-000362,-0.32627177289000003
ACH-000363,-0.389583649396
ACH-000364,0.09908117938760001
ACH-000365,-0.09379089000730001
ACH-000366,-0.34090654363899997
ACH-000368,-0.204980866303
ACH-000374,-0.053827314721
ACH-000375,-0.280672606274
ACH-000376,-0.154411804818
ACH-000381,-0.377514710141
ACH-000383,-0.22106159648899998
ACH-000387,-0.35306777634099995
ACH-000389,-0.27257501867
ACH-000390,-0.130435333612
ACH-000393,-0.222953214637
ACH-000395,-0.0638788418846
ACH-000397,-0.188738187316
ACH-000401,-0.354139306382
ACH-000402,-0.28517816928399997
ACH-000403,-0.5603457749399999
ACH-000404,-0.562726767343
ACH-000406,-0.182951978426
ACH-000407,-0.130623958294
ACH-000408,0.0106157840886
ACH-000410,-0.140218915211
ACH-000411,-0.673585767519
ACH-000414,-0.5761228264630001
ACH-000415,-0.011701716212700001
ACH-000416,-0.35355382474
ACH-000420,-0.517258209261
ACH-000421,-0.28699828013900003
ACH-000424,-0.36309380870200003
ACH-000425,-0.22941278480900001
ACH-000426,-0.00519848169597
ACH-000427,-0.346103989871
ACH-000433,-0.18151338752500001
ACH-000436,-0.334629040482
ACH-000444,-0.429588492402
ACH-000445,-0.662385428227
ACH-000448,-0.314036579423
ACH-000450,-0.204141362703
ACH-000452,-0.269509569801
ACH-000454,-0.08769203839680001
ACH-000458,-0.417969269124
ACH-000459,-0.346838144797
ACH-000460,-0.588555628682
ACH-000461,-0.298636793164
ACH-000463,-0.40608702191699997
ACH-000464,-0.313774008169
ACH-000466,-0.0964821300807
ACH-000467,-0.47751288657200003
ACH-000468,-0.267675349214
ACH-000469,-0.267542832271
ACH-000470,-0.21271951943
ACH-000471,-0.323824006386
ACH-000472,-0.334388787277
ACH-000473,-0.226191484415
ACH-000475,-0.441471519175
ACH-000476,-0.333641495009
ACH-000477,-0.00360792241842
ACH-000480,0.07275084547569999
ACH-000481,-0.00777954541094
ACH-000483,-0.16445747668400001
ACH-000484,-0.8429171081640001
ACH-000485,-0.511936102528
ACH-000486,-0.132930130013
ACH-000487,-0.558581313241
ACH-000488,-0.224377549676
ACH-000490,-0.143307937379
ACH-000491,-0.225732617389
ACH-000495,-0.47061570372199996
ACH-000496,-0.22142701882500002
ACH-000499,-0.210284132094
ACH-000500,-0.120486228344
ACH-000502,-0.41948964918799997
ACH-000503,-0.0116478945337
ACH-000505,-0.37965343840800003
ACH-000507,-0.132485747495
ACH-000510,-0.23900844380999997
ACH-000511,-0.381813281337
ACH-000512,-0.449011983843
ACH-000516,-0.185544306195
ACH-000517,-0.28754226265099997
ACH-000518,-0.312714950641
ACH-000520,-0.145506141044
ACH-000521,-0.236487044294
ACH-000522,-0.225888438472
ACH-000524,-0.469821472032
ACH-000527,-0.45844944618699995
ACH-000528,-0.337880319837
ACH-000537,-0.600059644781
ACH-000541,-0.11511117194599998
ACH-000542,-0.314369885182
ACH-000544,-0.311997034224
ACH-000545,-0.17426635811500002
ACH-000547,-0.018307445634
ACH-000548,-0.202936309199
ACH-000549,-0.19398410142900002
ACH-000550,-0.30793566298700004
ACH-000552,-0.386907088085
ACH-000556,-0.121764298006
ACH-000557,-0.28354120917500003
ACH-000570,-0.0564258011871
ACH-000571,-0.387396835506
