,RAET1L (154064)
ACH-000381,-0.0740318684172
ACH-000383,-0.0508150273888
ACH-000387,-0.10379124383999999
ACH-000389,-0.08860548869689999
ACH-000390,-0.0497312608174
ACH-000393,-0.20899187880999998
ACH-000395,0.0717911428807
ACH-000397,0.0141450289814
ACH-000401,-0.0146051470591
ACH-000402,-0.284489881785
ACH-000403,-0.43226922364299997
ACH-000404,0.06969902018789999
ACH-000406,0.0114807485281
ACH-000407,-0.042844434227599995
ACH-000408,0.246287099549
ACH-000410,-0.10448429759
ACH-000411,-0.0365416063586
ACH-000414,-0.160943468342
ACH-000415,-0.07628057811389999
ACH-000416,0.08654141491360001
ACH-000420,-0.0519932824527
ACH-000421,-0.0169832571991
ACH-000424,-0.0845624492533
ACH-000425,-0.042636638201
ACH-000426,-0.0831594862342
ACH-000427,-0.0421146597047
ACH-000433,0.044279968326300004
ACH-000436,0.0461542788441
ACH-000444,0.0531727537925
ACH-000445,-0.21428725184300002
ACH-000448,-0.213898775539
ACH-000450,-0.16013976970799998
ACH-000452,-0.064330756714
ACH-000454,-0.112775289781
ACH-000458,-0.230324339593
ACH-000459,-0.0353972542634
ACH-000460,-0.0980125665096
ACH-000461,0.0139998773924
ACH-000463,-0.11050583496099999
ACH-000464,-0.168288269085
ACH-000466,-0.041140069527800006
ACH-000467,-0.158940240697
ACH-000468,0.115224935954
ACH-000469,-0.174813091205
ACH-000470,-0.437144437907
ACH-000471,0.0131126471401
ACH-000472,-0.0446054045196
ACH-000473,-0.0393514846514
ACH-000475,-0.06398551488269999
ACH-000476,-0.0984795607927
ACH-000477,0.0941614308873
ACH-000480,-0.118388445109
ACH-000481,-0.0152639010848
ACH-000483,-0.138661630221
ACH-000484,-0.013691700517799998
ACH-000485,-0.139052505215
ACH-000486,0.00115919614567
ACH-000487,-0.123144784708
ACH-000488,0.0277133881168
ACH-000490,-0.0663161046315
ACH-000491,-0.22551540278700002
ACH-000495,-0.00558571251219
ACH-000496,-0.136796369521
ACH-000499,-0.0654827507778
ACH-000500,-0.11371772221200001
ACH-000502,-0.049006373905
ACH-000503,0.149791892447
ACH-000505,-0.0149306140228
ACH-000507,-0.13813357292099998
ACH-000510,0.0311417661636
ACH-000511,0.05855558659
ACH-000512,0.03743130499819999
ACH-000516,-0.125149554694
ACH-000517,-0.18770706432999998
ACH-000518,-0.0440823378864
ACH-000520,0.183179375481
ACH-000521,-0.0418888073261
ACH-000522,0.08287155712889999
ACH-000524,-0.0185912636407
ACH-000527,-0.031028452456400003
ACH-000528,-0.012314262771299999
ACH-000537,-0.16895384344300002
ACH-000541,-0.151929281504
ACH-000542,-0.0837493045504
ACH-000544,-0.0733373748235
ACH-000545,-0.0574701325445
ACH-000547,-0.34462664869599996
ACH-000548,-0.0674066849979
ACH-000549,-0.14644389885700002
ACH-000550,-0.162555219646
ACH-000552,0.0263037393161
ACH-000556,0.124798929
ACH-000557,-0.297813093804
ACH-000570,-0.0177096652705
ACH-000571,-0.13614169895
ACH-000573,-0.0318382123337
ACH-000576,-0.0460926362386
ACH-000580,-0.159056413976
ACH-000584,-0.126498450425
ACH-000585,-0.059081413553099996
ACH-000588,-0.0132791538943
ACH-000589,-0.0253486474401
ACH-000591,-0.255198202157
ACH-000593,-0.0309398164757
ACH-000600,-0.0335595649097
ACH-000601,-0.0756789756531
ACH-000604,0.0319333463515
ACH-000605,0.14379486153899998
ACH-000606,0.122284324188
ACH-000608,-0.10411151592800001
ACH-000614,-0.0743073264713
ACH-000616,-0.0642635491319
ACH-000618,-0.012514848415899999
ACH-000619,0.0440096366627
ACH-000620,-0.273989035154
ACH-000621,0.0552671163899
ACH-000622,-0.344169619583
ACH-000623,-0.27627412518000005
ACH-000624,0.07930272635480001
ACH-000627,-0.018024538085
ACH-000630,-0.148372402999
ACH-000632,-0.0987545096517
ACH-000633,-0.36369049094899997
ACH-000637,0.126017766666
ACH-000638,-0.09205697696580001
ACH-000646,0.052119109194499996
ACH-000647,-0.0906390394513
ACH-000648,-0.0724169464944
ACH-000649,-0.0991318680084
ACH-000651,-0.119329116845
ACH-000652,-0.11448913404100002
ACH-000653,-0.03776922855980001
ACH-000657,-0.0618358461428
ACH-000658,-0.05239493083769999
ACH-000661,-0.246622030167
ACH-000662,-0.219114182027
ACH-000663,0.136688563575
ACH-000665,0.0439477442151
ACH-000671,-0.275151742154
ACH-000673,-0.0358731580058
ACH-000676,-0.07622576447439999
ACH-000677,-0.07198013899960001
ACH-000681,0.0321171291433
ACH-000682,0.15066535169
ACH-000683,-0.0468486459839
ACH-000684,-0.15700694819299998
ACH-000688,-0.0730529100595
ACH-000693,0.015838576115899998
ACH-000694,-0.058496772992000005
ACH-000695,0.1509784333
ACH-000696,-0.011476634866200002
ACH-000697,0.0200198359148
ACH-000699,-0.04701587294969999
ACH-000701,-0.10207625050699999
ACH-000706,0.046422537591699994
ACH-000711,-0.029667479547200004
ACH-000713,0.19950742659499998
ACH-000714,-0.21315814969900002
ACH-000718,-0.151610485744
ACH-000720,-0.09640059208450001
ACH-000721,0.028908540065099998
ACH-000724,-0.30031696437800004
ACH-000725,-0.0400553226884
ACH-000732,0.0037099089326700003
ACH-000734,0.0323573771989
ACH-000735,-0.0432104777919
ACH-000736,-0.0821180455659
ACH-000738,-0.10925115913799999
ACH-000746,-0.248130207659
ACH-000747,-0.0508628651757
ACH-000748,0.059517900417300006
ACH-000753,-0.0140453477838
ACH-000756,0.128370349539
ACH-000757,0.12603177321599998
ACH-000758,0.0518274847738
ACH-000760,-0.11035770660800001
ACH-000763,0.0336570607772
ACH-000764,-0.0518554722979
ACH-000765,-0.107016630463
ACH-000766,-0.288953919616
ACH-000767,-0.116329042248
ACH-000768,0.0757065144142
ACH-000769,0.0475212953639
ACH-000770,-0.128048054147
ACH-000771,0.0268666093485
ACH-000773,0.0118224136779
ACH-000776,0.18006261053599998
ACH-000777,0.0153328980287
ACH-000778,-0.10456319972200001
ACH-000781,-0.10295513486300001
ACH-000782,-0.273482324194
ACH-000783,-0.04923187249009999
ACH-000784,0.0304955988523
ACH-000785,-0.144950806934
ACH-000787,-0.0298225778658
ACH-000788,0.0169580707904
ACH-000791,-0.11372318330499999
ACH-000792,-0.249893650887
ACH-000794,-0.043182789236900006
ACH-000796,-0.227631232984
ACH-000799,0.1266826444
ACH-000800,-0.0506293195
ACH-000802,0.022259925877900003
ACH-000804,0.146393856666
ACH-000805,-0.07048101389510002
ACH-000809,-0.122227038796
ACH-000810,-0.157123750501
ACH-000811,-0.12378771306900001
ACH-000817,-0.04104814141
ACH-000819,-0.0921256532622
ACH-000820,0.15098936852199998
ACH-000821,-0.12167525052999999
ACH-000822,-0.10842717396500001
ACH-000823,0.007095730084479999
ACH-000824,-0.0818924692834
ACH-000827,-0.193858799955
ACH-000829,-0.185027070456
ACH-000831,0.045461894759
ACH-000832,0.143230511354
ACH-000833,-0.128111730493
ACH-000834,-0.040521296185
ACH-000835,0.004914914103659999
ACH-000836,-0.141040844739
ACH-000837,-0.0547838732055
ACH-000838,-0.331973884753
ACH-000839,-0.0211553506129
ACH-000840,-0.0396950910509
ACH-000841,-0.07441372832510001
ACH-000843,0.00582637971895
ACH-000846,0.11158414151599999
ACH-000847,0.08604580424660001
ACH-000848,0.047326010704
ACH-000849,0.049589671991
ACH-000851,0.151002506275
ACH-000855,-0.00911253472434
ACH-000856,0.14077176428899998
ACH-000858,-0.210321892976
ACH-000859,-0.08098721754980001
ACH-000861,-0.0527375910979
ACH-000862,-0.0834472090087
ACH-000865,0.05122470435330001
ACH-000866,-0.222564844344
ACH-000867,0.0211081789585
ACH-000869,0.00504001121646
ACH-000872,0.019032162779599997
ACH-000873,-0.149791238647
ACH-000876,-0.199974610612
ACH-000878,-0.218068259045
ACH-000880,-0.053031395385
ACH-000881,0.0286273706362
ACH-000882,-0.155187928763
ACH-000884,-0.0629730271404
ACH-000885,-0.0368949939176
ACH-000887,-0.10313192234200001
ACH-000888,0.011247474498000001
ACH-000889,-0.00649567923782
ACH-000890,-0.0723166094002
ACH-000896,-0.0698094861976
ACH-000898,-0.0403941351414
ACH-000900,-0.226028409115
ACH-000901,-0.0726226033228
ACH-000905,-0.028910619880599998
ACH-000906,-0.00945134791831
ACH-000907,-0.0738814890818
ACH-000910,-0.18050389961
ACH-000911,-0.16630894322
ACH-000912,-0.052399647284800004
ACH-000913,-0.021716386877599997
ACH-000915,-0.129724777137
ACH-000916,-0.46550595231299996
ACH-000917,0.0633066747661
ACH-000921,-0.159065795231
ACH-000924,-0.011303061558299998
ACH-000926,-0.010303499780399999
ACH-000928,-0.23111571101599998
ACH-000929,-0.014973843865399999
ACH-000932,-0.203437679548
ACH-000935,-0.130265548186
ACH-000936,0.0763682832777
ACH-000937,-0.12117710208799999
ACH-000938,-0.139229864805
ACH-000939,0.112768116536
ACH-000941,-0.0275404957792
ACH-000943,-0.21958012074900002
ACH-000946,-0.259874415449
ACH-000947,-0.212950603365
ACH-000948,-0.099726433129
ACH-000950,-0.033662334824599995
ACH-000953,-0.589369092483
ACH-000957,0.06025121697580001
ACH-000958,-0.649826655358
ACH-000960,-0.31196268515500003
ACH-000963,-0.32031203903
ACH-000968,-0.038138208134800004
ACH-000969,-0.334359456075
ACH-000973,-0.11231707500999999
ACH-000974,-0.534193682917
ACH-000975,-0.20167793653299998
ACH-000976,-0.16133724775299998
ACH-000978,0.38316329497699997
ACH-000980,-0.0566770939168
ACH-000984,0.00293954939892
ACH-000986,-0.039086052604800005
ACH-000988,0.00523872150727
ACH-000993,0.10115370054
ACH-000994,-0.316030796958
ACH-000996,-0.14197999845999998
ACH-001001,0.0852876491079
ACH-001020,-0.141545692264
ACH-001028,-0.0817891242323
ACH-001031,-0.123626958519
ACH-001038,0.046877286918299996
ACH-001048,-0.0457110608131
ACH-001050,0.066126795771
ACH-001053,0.09744873343589999
ACH-001054,0.061971231037599994
ACH-001061,-0.256581806554
ACH-001067,0.08343824683060001
ACH-001075,-0.0766906605047
ACH-001096,-0.11268523138900001
ACH-001128,0.293266813414
ACH-001134,-0.00660523835812
ACH-001151,-0.107607203174
ACH-001163,-0.130405504537
ACH-001164,0.0850223588498
ACH-001173,-0.0617514602975
ACH-001183,-0.0397381465143
ACH-001184,0.207433321076
ACH-001190,0.0642891833652
ACH-001192,-0.09181447946900001
ACH-001193,-0.08602318303210002
ACH-001196,-0.23312942032499998
ACH-001197,-0.20478221575599997
ACH-001205,-0.27386466480300004
ACH-001211,0.0998984981632
ACH-001212,-0.1346890006
ACH-001228,-0.257591290536
ACH-001232,0.08727587201840001
ACH-001239,-0.154093303115
ACH-001274,-0.26704166749
ACH-001275,-0.16981148017
ACH-001277,-0.285339684181
ACH-001278,-0.0905978345699
ACH-001280,0.18071013713599998
ACH-001283,-0.08662596601880002
ACH-001289,-0.11832256809599999
ACH-001295,0.081714273659
ACH-001300,-0.207879158116
ACH-001301,-0.0142660904073
ACH-001302,0.0688712991747
ACH-001303,0.203270796873
ACH-001306,0.0249954671894
ACH-001318,0.172803763746
ACH-001322,-0.0187558536528
ACH-001328,-0.0667506843078
ACH-001332,0.18204505432100002
ACH-001333,0.0409282424111
ACH-001336,0.05435968937749999
ACH-001340,0.0521099365477
ACH-001346,-0.0142090691542
ACH-001353,-0.270875798334
ACH-001354,-0.17959095797000002
ACH-001367,-0.189981060493
ACH-001368,-0.00971824506023
ACH-001374,-0.23127734644200001
ACH-001375,-0.18531402825999999
ACH-001377,-0.18979167835900002
ACH-001380,-0.114954918801
ACH-001391,0.0959177369324
ACH-001407,0.0575976457862
ACH-001408,-0.010139355852100001
ACH-001413,-0.14463119185
ACH-001430,-0.538518644569
ACH-001431,-0.22899310070700002
ACH-001450,-0.10629157261700001
ACH-001496,-0.0025836788265000002
ACH-001500,-0.20780319910700001
ACH-001521,-0.291973636655
ACH-001523,-0.150446935954
ACH-001532,-0.130660270365
ACH-001536,0.113382215088
ACH-001550,-0.0013690571160499998
ACH-001552,-0.227913381206
ACH-001554,0.011085384645
ACH-001645,-0.188399316435
ACH-001654,-0.1438348809
ACH-001715,0.0986438132571
ACH-001735,-0.23680187742199998
ACH-001736,-0.00183721280362
ACH-001737,-0.44928195255500003
ACH-001740,-0.079959089878
ACH-001745,-0.220797050453
ACH-001750,0.039653311538900005
ACH-001765,-0.129805648017
ACH-001956,-0.09978674919870001
ACH-001957,-0.118755001896
