,LIPK (643414)
ACH-000221,0.162637219941
ACH-000222,0.18564710404100002
ACH-000223,-0.0238917984769
ACH-000226,0.025005194876200003
ACH-000227,-0.0784487144019
ACH-000228,-0.18175973390900002
ACH-000231,0.132983449276
ACH-000232,-0.0950241581655
ACH-000233,0.013567450483
ACH-000234,-0.09166200784260001
ACH-000235,-0.0057010384442
ACH-000237,0.037674246551000004
ACH-000238,0.0118818741436
ACH-000243,0.07514946109689999
ACH-000244,0.203804411384
ACH-000246,0.04676327070309999
ACH-000248,0.155263067482
ACH-000250,0.048511796166900004
ACH-000251,0.003582202708
ACH-000253,-0.07234602043619999
ACH-000255,-0.0320903858259
ACH-000256,-0.0406095073121
ACH-000257,-0.11941153078299999
ACH-000258,-0.104831875342
ACH-000259,-0.021234530968999996
ACH-000260,0.0356470492491
ACH-000261,-0.0141407367964
ACH-000262,0.119274479453
ACH-000263,-0.21525447727699998
ACH-000264,0.0633135762292
ACH-000265,-0.011568107109100001
ACH-000266,-0.026270723552200004
ACH-000272,-0.09229980608039999
ACH-000273,-0.04965319554290001
ACH-000274,0.026486850608700003
ACH-000277,0.103342669958
ACH-000278,0.0218631262869
ACH-000279,-0.0783214778685
ACH-000280,0.038998427425300006
ACH-000281,-0.019904215734000003
ACH-000288,0.0567757792787
ACH-000291,-0.009254480004950001
ACH-000293,0.0312347056183
ACH-000294,-0.061140639231699996
ACH-000295,-0.0358930618799
ACH-000296,0.106148544264
ACH-000302,0.015113290869400001
ACH-000304,0.036865872412999996
ACH-000307,-0.131194405072
ACH-000308,-0.0481640330365
ACH-000310,0.0162439147648
ACH-000311,0.028659650257
ACH-000312,0.050370178142999995
ACH-000315,0.08732075084100001
ACH-000316,-0.18521008949599999
ACH-000317,0.0536173450406
ACH-000318,-0.09056539485500001
ACH-000319,-0.117818769339
ACH-000320,-0.0022795977567399996
ACH-000322,-0.0812475769906
ACH-000323,-0.039466225911400005
ACH-000324,-0.0532577642101
ACH-000329,-0.00902772754401
ACH-000330,-0.0374714086842
ACH-000331,0.0754168504279
ACH-000332,-0.014157641504
ACH-000334,0.33884256716899996
ACH-000335,-0.09548716102119999
ACH-000336,0.256714395845
ACH-000337,-0.0245907629916
ACH-000339,0.04930712204919999
ACH-000341,0.0755056154614
ACH-000348,-0.0527708683681
ACH-000350,-0.10194789528699999
ACH-000352,0.239358781877
ACH-000356,-0.188063737618
ACH-000361,0.126560018323
ACH-000362,0.136661718809
ACH-000363,0.0366286468896
ACH-000364,0.0764964266533
ACH-000365,0.0679088007076
ACH-000366,-0.0850003249908
ACH-000368,-0.00393460857477
ACH-000374,0.0404530972481
ACH-000375,0.0706441901961
ACH-000376,-0.039379553351400004
ACH-000381,0.044650945852300006
ACH-000383,0.185233776646
ACH-000387,-0.133346758212
ACH-000389,0.215851979423
ACH-000390,-0.0005803928073019999
ACH-000393,-0.0195370704065
ACH-000395,-0.254798791872
ACH-000397,0.0235967280388
ACH-000401,-0.129611837564
ACH-000402,0.150260727355
ACH-000403,-0.0061832351932
ACH-000404,0.14853224020199998
ACH-000406,0.025998694578400004
ACH-000407,-0.159769580134
ACH-000408,0.0867634883588
ACH-000410,0.0847212996446
ACH-000411,0.06410713838109999
ACH-000414,-0.02275154417
ACH-000415,-0.08521436379799999
ACH-000416,0.011703972089200002
ACH-000420,0.0346740938379
ACH-000421,-0.011164624542700001
ACH-000424,-0.0961321282929
ACH-000425,0.141671399852
ACH-000426,0.20708388305599998
ACH-000427,-0.18973991761300002
ACH-000433,-0.0728676850797
ACH-000436,-0.0194227325388
ACH-000444,-0.0653380977173
ACH-000445,0.103861693877
ACH-000448,0.110720807152
ACH-000450,-0.046015977363999996
ACH-000452,-0.0962119372078
ACH-000454,0.045265081308699995
ACH-000458,0.058152320182600005
ACH-000459,0.14446431353800002
ACH-000460,0.08435473219720001
ACH-000461,0.0320622769811
ACH-000463,0.0216065675299
ACH-000464,0.0470952992569
ACH-000466,-0.0222445211171
ACH-000467,0.18982620520799998
ACH-000468,0.0268318452116
ACH-000469,0.105852798531
ACH-000470,0.148974482255
ACH-000471,-0.00443889266516
ACH-000472,0.022203282124
ACH-000473,0.0212042345393
ACH-000475,0.067607533082
ACH-000476,0.0190907152908
ACH-000477,0.126927288253
ACH-000480,-0.09162072748700001
ACH-000481,0.0215434622539
ACH-000483,0.10656561928700001
ACH-000484,0.235895386505
ACH-000485,0.032009830559900004
ACH-000486,-0.126071303074
ACH-000487,0.00642570609318
ACH-000488,-0.00845489819103
ACH-000490,0.050308101886300007
ACH-000491,0.114990964253
ACH-000495,-0.0076646429948
ACH-000496,0.0522152713578
ACH-000499,0.22320700021200002
ACH-000500,-0.403631982306
ACH-000502,-0.011380558374100002
ACH-000503,0.0163181591658
ACH-000505,0.0318492016524
ACH-000507,-0.0044650896949
ACH-000510,-0.119710552675
ACH-000511,-0.015957801315899998
ACH-000512,0.024877622282199998
ACH-000516,-0.014094042145
ACH-000517,0.0904525360492
ACH-000518,-0.17784887804000002
ACH-000520,-0.0428154115704
ACH-000521,-0.0464947509617
ACH-000522,0.032647604606599996
ACH-000524,0.190559042399
ACH-000527,0.0410256974228
ACH-000528,0.0292266417438
ACH-000537,-0.06084071844959999
ACH-000541,0.151464624372
ACH-000542,0.0520318676779
ACH-000544,-0.0520881900772
ACH-000545,0.0229117715569
ACH-000547,-0.0343606039781
ACH-000548,-0.135460952493
ACH-000549,0.0260225869911
ACH-000550,0.043097401063199994
ACH-000552,-0.042890763996199996
ACH-000556,-0.10807109819499999
ACH-000557,-0.12686520514
ACH-000570,-0.0967105549766
ACH-000571,0.143835815398
ACH-000573,-0.0536117848752
ACH-000576,-0.0874540958527
ACH-000580,0.105791976952
ACH-000584,-0.0720970376481
ACH-000585,0.102346043042
ACH-000588,-0.0233724916701
ACH-000589,0.110592150567
ACH-000591,-0.046299490325800004
ACH-000593,0.0306010774651
ACH-000600,-0.09833380380439999
ACH-000601,-0.0016660608804599999
ACH-000604,0.0870797326159
ACH-000605,-0.11157330368599999
ACH-000606,0.026502571281400003
ACH-000608,0.068500912485
ACH-000614,0.193006544261
ACH-000616,0.00163624906329
ACH-000618,-0.08134570672189999
ACH-000619,0.101234684265
ACH-000620,0.08045866689600001
ACH-000621,0.056098544377100004
ACH-000622,-0.0704551855348
ACH-000623,-0.0607497402334
ACH-000624,0.0268592917334
ACH-000627,0.126533324449
ACH-000630,0.0024839877551900004
ACH-000632,0.0613046439698
ACH-000633,0.10577533888900001
ACH-000637,0.11772412048
ACH-000638,-0.113534711634
ACH-000646,0.025902457229800002
ACH-000647,-0.135931884736
ACH-000648,0.102589998246
ACH-000649,-0.0705983971438
ACH-000651,-0.0410878831021
ACH-000652,0.0845882006859
ACH-000653,-0.042978146451
ACH-000657,0.0461793282587
ACH-000658,0.08464934530610001
ACH-000661,0.18539256152199998
ACH-000662,0.34357260947800006
ACH-000663,-0.104893057681
ACH-000665,-0.119304973183
ACH-000671,0.0638546945097
ACH-000673,-0.0670049218235
ACH-000676,-0.047063740503599995
ACH-000677,-0.181357891227
ACH-000681,0.123424060448
ACH-000682,-0.0182251793838
ACH-000683,-0.0306241999191
ACH-000684,-0.0582419718169
ACH-000688,-0.059482543855
ACH-000693,-0.0872937153629
ACH-000694,-0.0770923758954
ACH-000695,0.289513642286
ACH-000696,-0.0019607228408699997
ACH-000697,0.15320621294700001
ACH-000699,-0.12087164650900001
ACH-000701,-0.0545771652757
ACH-000706,0.157376986207
ACH-000711,-0.113080706273
ACH-000713,0.0785782115945
ACH-000714,0.06734864531830001
ACH-000718,-0.0037575346119400003
ACH-000720,0.105089591262
ACH-000721,0.102589273458
ACH-000724,0.0944200679093
ACH-000725,0.180863854974
ACH-000732,-0.11451077209100001
ACH-000734,0.0702355144855
ACH-000735,0.0120208790269
ACH-000736,0.10000363594900001
ACH-000738,0.0188836363152
ACH-000746,0.238724108259
ACH-000747,-0.11062820447499999
ACH-000748,-0.0320565065824
ACH-000753,0.0344190875446
ACH-000756,0.202768027899
ACH-000757,0.09635582495009999
ACH-000758,0.047801130708999995
ACH-000760,0.023161746443599997
ACH-000763,0.058185660483900004
ACH-000764,-0.022641717187
ACH-000765,0.09541176409289999
ACH-000766,0.0749598241811
ACH-000767,0.09691816433039999
ACH-000768,0.0979466977421
ACH-000769,0.0565115157433
ACH-000770,-0.0319942093506
ACH-000771,0.0460031529594
ACH-000773,-0.0388207738997
ACH-000776,0.116992389789
ACH-000777,-0.0224978529219
ACH-000778,0.11162233137599999
ACH-000781,-0.014173851441799999
ACH-000782,-0.240924521994
ACH-000783,0.19067868027100002
ACH-000784,0.00494271702153
ACH-000785,-0.167626776924
ACH-000787,-0.033588923654
ACH-000788,0.0162512890777
ACH-000791,0.0893299207273
ACH-000792,0.0532041945479
ACH-000794,0.0186432530771
ACH-000796,-0.09652792631169999
ACH-000799,-0.0856934142533
ACH-000800,-0.34218262532399996
ACH-000802,0.0442623937075
ACH-000804,0.112551616614
ACH-000805,0.0786142233568
ACH-000809,0.06880855675160001
ACH-000810,0.0373935566058
ACH-000811,-0.030523245210099997
ACH-000817,0.08020631886110001
ACH-000819,-0.00948376291239
ACH-000820,0.16336769302100002
ACH-000821,-0.0242736604007
ACH-000822,0.0719868825151
ACH-000823,-0.0398992328111
ACH-000824,-0.0221941696734
ACH-000827,0.0605365506322
ACH-000829,0.0386322347002
ACH-000831,0.0128577630354
ACH-000832,-0.0069638918666
ACH-000833,-0.0248862370512
ACH-000834,0.15590042987400002
ACH-000835,-0.0479468663182
ACH-000836,-0.0828551178923
ACH-000837,-0.0064128851895299994
ACH-000838,0.144164647801
ACH-000839,-0.256851719316
ACH-000840,0.11897916827999999
ACH-000841,0.0430348029389
ACH-000843,0.0670426845276
ACH-000846,-0.0203539923729
ACH-000847,-0.09225526054880001
ACH-000848,0.0165155796527
ACH-000849,-0.142414849779
ACH-000851,-0.0304565360241
ACH-000855,-0.0455661320904
ACH-000856,0.0344385513229
ACH-000858,-0.0694259422277
ACH-000859,0.0494860826023
ACH-000861,-0.090042703514
ACH-000862,0.0605974679246
ACH-000865,-0.013059127951100001
ACH-000866,0.031513458830499996
ACH-000867,0.0139268854999
ACH-000869,0.0400220458581
ACH-000872,0.05518933121590001
ACH-000873,0.028539442036599996
ACH-000876,0.0954091292613
ACH-000878,-0.0037396681331500004
ACH-000880,0.14710866304700002
ACH-000881,0.08986345178999999
ACH-000882,0.13958963830999999
ACH-000884,0.058465894813099994
ACH-000885,-0.11650250660499999
ACH-000887,-0.0492788664726
ACH-000888,-0.027970349495799997
ACH-000889,-0.000251274536966
ACH-000890,-0.046085451558600006
ACH-000896,-0.18444092415
ACH-000898,0.0691490628955
ACH-000900,0.053679192652900005
ACH-000901,0.0263368561335
ACH-000905,-0.0403799584971
ACH-000906,0.101802704299
ACH-000907,-0.041293751949
ACH-000910,0.031244957603199997
ACH-000911,-0.0326656197741
ACH-000912,-0.137645298084
ACH-000913,-0.0177693958561
ACH-000915,-0.181497885939
ACH-000916,0.283508391459
ACH-000917,0.0279995866113
ACH-000921,0.00578865333122
ACH-000924,-0.010109218094
ACH-000926,0.204711584276
ACH-000928,0.07681344713089999
ACH-000929,0.050405518645
ACH-000932,0.0329596640926
ACH-000935,0.0790554051809
ACH-000936,0.018524697953
ACH-000937,-0.127762340681
ACH-000938,-0.015422631989299999
ACH-000939,0.09125773218969999
ACH-000941,0.0653418188403
ACH-000943,-0.014176719518600002
ACH-000946,-0.08282576074569999
ACH-000947,0.0376466980134
ACH-000948,-0.0268809751517
ACH-000950,-0.13762030582
ACH-000953,-0.00315863192919
ACH-000957,0.122865117203
ACH-000958,-0.0608966561841
ACH-000960,-0.024871947616400002
ACH-000963,-0.401427888596
ACH-000968,0.0376691637521
ACH-000969,-0.00809008311054
ACH-000973,-0.04821096728469999
ACH-000974,-0.1225697268
ACH-000975,-0.123093267515
ACH-000976,0.08928321615139999
ACH-000978,0.0281152253009
ACH-000980,-0.0765204702983
ACH-000984,-0.06620682802130001
ACH-000986,0.0409901163673
ACH-000988,-0.037323660724699996
ACH-000993,-0.04945203817430001
ACH-000994,0.101359536466
ACH-000996,-0.07187534475139999
ACH-001001,0.0211276077195
ACH-001020,0.283765592392
ACH-001028,-0.037269470483499996
ACH-001031,0.0740971530308
ACH-001038,-0.08334220726080001
ACH-001048,-0.0687194120723
ACH-001050,0.09377719572560002
ACH-001053,0.0853689130032
ACH-001054,0.0659825550699
ACH-001061,0.0684139794246
ACH-001067,0.142272588399
ACH-001075,-0.113509248545
ACH-001096,-0.00112778103516
ACH-001128,0.23904479378000001
ACH-001134,-0.03509090065380001
ACH-001151,-0.0117467390193
ACH-001163,0.109250860182
ACH-001164,-0.106141428104
ACH-001173,-0.033035621689200004
ACH-001183,0.044248580123199995
ACH-001184,0.021710721096900004
ACH-001190,0.14295628874299998
ACH-001192,-0.0025482344377199995
ACH-001193,0.169407868177
ACH-001196,-0.09497444353610002
ACH-001197,0.130627005183
ACH-001205,-0.0505869805143
ACH-001211,0.0651957210218
ACH-001212,0.12856596976
ACH-001228,-0.12480114632099999
ACH-001232,-0.0393109716307
ACH-001239,0.010416682884799999
ACH-001274,-0.0634052950784
ACH-001275,0.032988843914799997
ACH-001277,0.141144391248
ACH-001278,-0.0786431209232
ACH-001280,0.101392059781
ACH-001283,0.0340890574631
ACH-001289,0.114174597994
ACH-001295,0.025735563591
ACH-001300,0.0875931706462
ACH-001301,-0.015207842932500002
ACH-001302,-0.164729982875
ACH-001303,0.00929591191088
ACH-001306,-0.046186930801599996
ACH-001318,-0.0244834237028
ACH-001322,-0.0799850006423
ACH-001328,-0.11669283831800001
ACH-001332,-0.11656751696699999
ACH-001333,0.0172215637847
ACH-001336,0.202728694657
ACH-001340,-0.0297572798583
ACH-001346,-0.05606619304549999
ACH-001353,-0.0192146430367
ACH-001354,0.18497044134100002
ACH-001367,-0.28196053759899997
ACH-001368,-0.019507154716299997
ACH-001374,-0.189513046131
ACH-001375,0.0392983606991
ACH-001377,0.0615415013674
ACH-001380,0.0307436765589
ACH-001391,-0.288139249563
ACH-001407,-0.09786864335960001
ACH-001408,-0.024166154686599998
ACH-001413,0.0712449641262
ACH-001430,-0.0207795425327
ACH-001431,-0.08988688346359999
ACH-001450,-0.0554398361593
ACH-001496,0.027740719903199998
ACH-001500,0.24731355543699998
ACH-001521,-0.20149932841899998
ACH-001523,0.00813588584836
ACH-001532,-0.0374821805229
ACH-001536,0.0863111875406
ACH-001550,-0.136539329162
ACH-001552,-0.013339827654799997
ACH-001554,-0.146960070623
ACH-001645,-0.08904799340320001
ACH-001654,0.00225319445578
ACH-001715,-0.274649083952
ACH-001735,0.10966991675799999
ACH-001736,-0.0024975328356
ACH-001737,0.199405704585
ACH-001740,0.187256034028
ACH-001745,-0.0736684172111
ACH-001750,-0.0172588054405
ACH-001765,0.0105132718658
ACH-001956,0.151179778836
ACH-001957,0.0167635272279
