,IGJ (3512)
ACH-000004,0.0493791904857
ACH-000007,0.0845295077155
ACH-000009,-0.0663472521187
ACH-000011,0.00041787842592
ACH-000012,0.239177585953
ACH-000013,0.196094697034
ACH-000014,0.23814919176999996
ACH-000015,0.109556173477
ACH-000017,0.09992466257919999
ACH-000018,0.128482420224
ACH-000019,0.0652940579289
ACH-000021,0.0313622714433
ACH-000022,0.10736818500499999
ACH-000025,0.08764424342589999
ACH-000028,0.113529935441
ACH-000030,0.0693592337386
ACH-000035,0.111879382719
ACH-000036,-0.0824985835366
ACH-000037,0.028858069483599997
ACH-000039,-0.33362544535
ACH-000040,0.13565427986300002
ACH-000041,0.133353627865
ACH-000042,0.025808328174299996
ACH-000045,0.12419115123800001
ACH-000047,-0.07330589012189999
ACH-000052,0.385971792554
ACH-000053,0.0802958626143
ACH-000054,0.273152356029
ACH-000055,0.16416867540400001
ACH-000060,0.0599448758835
ACH-000067,0.0854466842781
ACH-000070,0.117816420104
ACH-000075,0.21416802168
ACH-000078,0.147402101231
ACH-000082,0.23455252911
ACH-000085,0.312863572629
ACH-000086,0.0666797881874
ACH-000087,0.029961314605299997
ACH-000092,0.0461417487321
ACH-000095,0.188050285451
ACH-000097,0.102156404888
ACH-000098,0.0903211316192
ACH-000099,0.166938702498
ACH-000108,0.0335944351043
ACH-000113,0.24643162070500002
ACH-000115,0.203998096144
ACH-000116,0.14087674846200002
ACH-000118,0.0918879404535
ACH-000120,0.17769650717399998
ACH-000123,0.200564099694
ACH-000127,0.09717032270569999
ACH-000128,0.0420844399025
ACH-000132,0.22741554411999998
ACH-000133,0.113249531472
ACH-000137,0.18731933685
ACH-000138,0.162599244826
ACH-000142,-0.0639637436722
ACH-000143,-0.027707014102500004
ACH-000146,0.23668131673300002
ACH-000148,0.08515188909610001
ACH-000150,0.306829220558
ACH-000152,0.0332906385854
ACH-000153,0.128227044137
ACH-000159,0.131316866249
ACH-000160,0.0778119567165
ACH-000163,0.17348279978
ACH-000167,0.0652036507601
ACH-000168,0.16192931211300002
ACH-000169,0.17733234687199997
ACH-000178,0.11153493112500001
ACH-000182,0.17118036710700002
ACH-000183,0.0503354901287
ACH-000188,0.0493480296461
ACH-000189,0.07524271128639999
ACH-000190,0.119394338799
ACH-000198,0.140435208512
ACH-000204,0.159400878317
ACH-000206,0.238201970022
ACH-000207,0.409278798378
ACH-000211,0.05518163847569999
ACH-000215,0.0695563221473
ACH-000221,0.184251596604
ACH-000222,0.0104848685467
ACH-000223,0.110329679299
ACH-000226,0.0767901785525
ACH-000227,-0.0071700937241399995
ACH-000228,-0.027548734867199998
ACH-000231,0.052713984550700005
ACH-000232,0.254662156637
ACH-000233,0.09158757416169999
ACH-000234,0.128336554803
ACH-000235,0.06203907319180001
ACH-000237,0.163715926721
ACH-000238,0.23542760732299997
ACH-000243,0.138084800649
ACH-000244,0.283337975036
ACH-000246,0.321077400716
ACH-000248,-0.037789219680499996
ACH-000250,0.249784817773
ACH-000251,0.48955635846900003
ACH-000253,0.243253592678
