,TDO2 (6999)
ACH-000004,0.029407214550099998
ACH-000007,0.0760172638563
ACH-000009,0.08592745523010001
ACH-000011,0.20302901452
ACH-000012,0.07848627073719999
ACH-000013,0.128961531244
ACH-000014,0.024471094930400002
ACH-000015,0.0509557731446
ACH-000017,-0.023535260098000003
ACH-000018,0.35334846202
ACH-000019,-0.030466071649700003
ACH-000021,-0.00394563973706
ACH-000022,0.0958443028805
ACH-000025,0.014904103487499999
ACH-000028,-0.035991456344699996
ACH-000030,0.030478634051
ACH-000035,0.0692902289856
ACH-000036,0.081413976751
ACH-000037,-0.24861452341899998
ACH-000039,0.0458524524283
ACH-000040,-0.00238547877455
ACH-000041,0.172190087654
ACH-000042,0.0662170402185
ACH-000045,-0.08186962483230001
ACH-000047,-0.048100361078000003
ACH-000052,-0.27536929021
ACH-000053,0.18550986877599998
ACH-000054,0.165709572725
ACH-000055,0.038902701217
ACH-000060,0.008436181548939999
ACH-000067,0.160914176889
ACH-000070,0.134682212564
ACH-000075,0.21845448892799998
ACH-000078,0.052394084067599996
ACH-000082,0.231921807854
ACH-000085,-0.08366662198210001
ACH-000086,0.209744418138
ACH-000087,0.14856616724000002
ACH-000092,0.0999976808165
ACH-000095,-0.0461282369941
ACH-000097,0.150828118267
ACH-000098,-0.011501990499299999
ACH-000099,0.255411828475
ACH-000108,0.147407072083
ACH-000113,0.0721105246498
ACH-000115,-0.0547034039001
ACH-000116,0.143669684566
ACH-000118,0.0715721841438
ACH-000120,0.0169491973559
ACH-000123,0.0491014000215
ACH-000127,0.15614568576500001
ACH-000128,0.273217578002
ACH-000132,0.0564114471
ACH-000133,0.12197683322999998
ACH-000137,0.101619478432
ACH-000138,0.166641169683
ACH-000142,0.18434977364799998
ACH-000143,-0.037049440336500004
ACH-000146,0.08598417908739998
ACH-000148,0.023074858418099996
ACH-000150,0.120690942127
ACH-000152,0.022923956370900004
ACH-000153,0.125794291068
ACH-000159,0.0966388799526
ACH-000160,0.6111958945139999
ACH-000163,0.153528440904
ACH-000167,0.6714890659980001
ACH-000168,0.0828024970339
ACH-000169,0.021482195802700003
ACH-000178,0.08975727813300001
ACH-000182,0.10977623520199999
ACH-000183,0.181695336434
ACH-000188,-0.0254449292584
ACH-000189,0.209847661716
ACH-000190,0.457204350823
ACH-000198,0.22738103963300002
ACH-000204,0.104817448641
ACH-000206,0.10356007712200001
ACH-000207,0.0828115560983
ACH-000211,0.136009505202
ACH-000215,-0.060781715486900006
ACH-000221,0.008986339933169999
ACH-000222,0.009411227995420001
ACH-000223,0.1644108257
ACH-000226,0.166896056108
ACH-000227,-0.19049101980500002
ACH-000228,0.235114198994
ACH-000231,0.13545565806
ACH-000232,0.056834538469599995
ACH-000233,-0.09312852429539999
ACH-000234,0.0379669505869
ACH-000235,0.028536035425499998
ACH-000237,0.305719452808
ACH-000238,-0.0332121476952
ACH-000243,-0.0825384568924
ACH-000244,-0.28342037690099997
ACH-000246,0.0215105338352
ACH-000248,0.10348810271400001
ACH-000250,0.10158514100299999
ACH-000251,0.14839776650800002
ACH-000253,0.0677677469069
ACH-000255,0.108311333358
ACH-000256,0.16318318941600002
ACH-000257,0.029421414454900003
ACH-000258,-0.09879906113600001
ACH-000259,-0.0288700933582
ACH-000260,0.117911522494
ACH-000261,0.09539167033399999
ACH-000262,-0.0192963665423
ACH-000263,0.0819878803727
ACH-000264,0.0624049092484
ACH-000265,-0.012751591192399998
ACH-000266,0.100830357931
ACH-000272,0.0255361996869
ACH-000273,-0.0621101740938
ACH-000274,0.08749607322860001
ACH-000277,0.143087555387
ACH-000278,0.044686213186999994
ACH-000279,0.105896911032
ACH-000280,0.0726878156993
ACH-000281,0.04518909436000001
ACH-000288,0.162257026621
ACH-000291,0.0038375816319
ACH-000293,-0.142845521765
ACH-000294,0.15667020226199999
ACH-000295,0.189877666855
ACH-000296,0.150614247885
ACH-000302,0.12349396815
ACH-000304,-0.037441919118199996
ACH-000307,0.019673264769599998
ACH-000308,0.0620450605439
ACH-000310,0.09755693471270001
ACH-000311,-0.016079824881799997
ACH-000312,-0.0643340335365
ACH-000315,0.38574060448200004
ACH-000316,0.111099817997
ACH-000317,0.0351213190981
ACH-000318,-0.046056599527900005
ACH-000319,0.120185219363
ACH-000320,-0.131486457767
ACH-000322,0.119490234091
ACH-000323,0.11768659967
ACH-000324,-0.00912455978192
ACH-000329,0.198683851341
ACH-000330,0.028628505815400003
ACH-000331,0.186018960002
ACH-000332,0.081940815763
ACH-000334,-0.0813385964465
ACH-000335,-0.0166645117693
ACH-000336,-0.16856244202
ACH-000337,0.0653750743186
ACH-000339,0.118885375716
ACH-000341,0.330278245019
ACH-000348,-0.0243299573434
ACH-000350,0.00580556639286
ACH-000352,-0.06751680001
ACH-000356,0.16428231448
ACH-000361,0.193658976827
ACH-000362,0.11885464527999999
ACH-000363,0.0407076536639
ACH-000364,-0.0225015213881
ACH-000365,0.0829963036992
ACH-000366,0.175844085381
ACH-000368,-0.0419478703651
ACH-000374,0.0791112531145
ACH-000375,0.084404710676
ACH-000376,-0.0153699073931
ACH-000381,0.0236469573826
ACH-000383,0.0561658851775
ACH-000387,0.129108952182
ACH-000389,0.167678092445
ACH-000390,0.146961663554
ACH-000393,0.109607563765
ACH-000395,0.23589525497900002
ACH-000397,0.044823317769200004
ACH-000401,0.159959231116
ACH-000402,-0.136094669252
ACH-000403,-8.179869918500001e-05
ACH-000404,0.043913224710200004
ACH-000406,0.147780024915
ACH-000407,0.16269183147500002
ACH-000408,0.192016482396
ACH-000410,0.185299328852
ACH-000411,0.06546210401050001
ACH-000414,0.022552790595800003
ACH-000415,0.24100025715300002
ACH-000416,0.0805900427992
ACH-000420,0.17686304606400002
ACH-000421,0.0871757310844
ACH-000424,-0.142920903569
ACH-000425,0.15696594824100002
ACH-000426,0.266209793815
ACH-000427,0.280124584883
ACH-000433,0.13090570076400002
ACH-000436,0.0288184993963
ACH-000444,0.011479783908200002
ACH-000445,0.162265770569
ACH-000448,0.08247180814760001
ACH-000450,0.09617241320969999
ACH-000452,0.0926927275684
ACH-000454,0.0728809738803
ACH-000458,0.174138980158
ACH-000459,0.23734712466400001
ACH-000460,0.0382009903848
ACH-000461,-0.29617809332600004
ACH-000463,-0.0403706005272
ACH-000464,0.198097594799
ACH-000466,0.164226279062
ACH-000467,0.246527910702
ACH-000468,0.0887940936208
ACH-000469,-0.0148798646945
ACH-000470,0.055468613838599995
ACH-000471,0.194749756542
ACH-000472,0.206763876828
ACH-000473,0.20175124613200002
ACH-000475,0.0474112518954
ACH-000476,-0.10578985505899999
ACH-000477,-0.0031582695502199993
ACH-000480,0.163256542312
ACH-000481,0.20670194920600002
ACH-000483,0.013343620715399998
ACH-000484,-0.0603556392912
ACH-000485,0.2591516384
ACH-000486,0.0765337282208
ACH-000487,0.0111007868165
ACH-000488,0.07960602176630001
ACH-000490,0.218408507758
ACH-000491,0.07299131197650001
ACH-000495,0.210323888443
ACH-000496,-0.0306176053626
ACH-000499,-0.247699200559
ACH-000500,0.982286563951
ACH-000502,0.0737814833511
ACH-000503,0.217609737188
ACH-000505,0.0828203277766
ACH-000507,-0.0296805562707
ACH-000510,0.18351844059300002
ACH-000511,0.155497093158
ACH-000512,-0.12398666677100001
ACH-000516,0.058572939494699994
ACH-000517,0.167609876302
ACH-000518,0.19433769053
ACH-000520,0.10760800355
ACH-000521,-0.051941298290499996
ACH-000522,0.129634364887
ACH-000524,0.196640077533
ACH-000527,0.122198416854
ACH-000528,0.149598426712
ACH-000537,0.20200422496
ACH-000541,0.29698290529800003
ACH-000542,0.08939241973670001
ACH-000544,0.0176661134056
ACH-000545,0.048622145750000005
ACH-000547,-0.0417363159627
ACH-000548,0.195683563312
ACH-000549,-0.201784621817
ACH-000550,0.25467100954599997
ACH-000552,0.123235384362
ACH-000556,0.046215529654400005
ACH-000557,0.123017412578
ACH-000570,0.0680945051348
ACH-000571,0.235702880986
ACH-000573,0.0872365148319
ACH-000576,0.0809834810967
ACH-000580,-0.166237583739
ACH-000584,0.0985517936338
