,PEBP1 (5037)
ACH-000215,-0.241973149464
ACH-000221,-0.17166895485599998
ACH-000222,-0.33389624401900003
ACH-000223,-0.525567004984
ACH-000226,-0.269043557561
ACH-000227,-0.297231382041
ACH-000228,-0.0945570387599
ACH-000231,-0.195798301098
ACH-000232,-0.16921812056899999
ACH-000233,-0.208997022821
ACH-000234,-0.198631523631
ACH-000235,-0.22155558562600003
ACH-000237,-0.144655879106
ACH-000238,-0.34926684306100003
ACH-000243,-0.19957463865400002
ACH-000244,-0.113249155364
ACH-000246,-0.248106729663
ACH-000248,-0.157554088363
ACH-000250,-0.10318002663699999
ACH-000251,-0.648022268192
ACH-000253,-0.17528197549600003
ACH-000255,-0.0662869280736
ACH-000256,-0.11992207667000002
ACH-000257,-0.155842968108
ACH-000258,0.028774832116799997
ACH-000259,-0.219803126458
ACH-000260,-0.32365205399700003
ACH-000261,-0.0157352497449
ACH-000262,-0.08240487934469999
ACH-000263,-0.31404328566
ACH-000264,-0.22066111178199999
ACH-000265,-0.36241214828400004
ACH-000266,-0.34723773857900003
ACH-000272,-0.225237569765
ACH-000273,-0.256522576669
ACH-000274,-0.268057521508
ACH-000277,-0.00902599941821
ACH-000278,-0.230895111506
ACH-000279,-0.19935850860100002
ACH-000280,-0.245854953964
ACH-000281,-0.181179881039
ACH-000288,-0.261343046031
ACH-000291,-0.22740991632
ACH-000293,-0.09545661639389999
ACH-000294,-0.427803841844
ACH-000295,0.141937704221
ACH-000296,-0.05613547053719999
ACH-000302,-0.025807103967400002
ACH-000304,0.135534924842
ACH-000307,-0.182018321214
ACH-000308,-0.0808748465151
ACH-000310,-0.6853252110789999
ACH-000311,-0.400088142791
ACH-000312,-0.34121399706100003
ACH-000315,0.302367800363
ACH-000316,-0.070830142151
ACH-000317,-0.20148812052700002
ACH-000318,-0.047340939718000005
ACH-000319,-0.0715432997243
ACH-000320,-0.27192584208
ACH-000322,-0.463894862323
ACH-000323,-0.22769574780000001
ACH-000324,-0.35932395386699995
ACH-000329,-0.383000747847
ACH-000330,-0.219955288866
ACH-000331,-0.20005819470300001
ACH-000332,-0.289119483092
ACH-000334,-0.18447703299499998
ACH-000335,-0.14889289014499998
ACH-000336,0.313026140048
ACH-000337,-0.143934928957
ACH-000339,-0.36584311805299996
ACH-000341,-0.278796644988
ACH-000348,-0.320181108386
ACH-000350,-0.14428474650999998
ACH-000352,-0.171866772172
ACH-000356,-0.08838218834389999
ACH-000361,-0.40308925023100006
ACH-000362,-0.283001252177
ACH-000363,-0.123592614307
ACH-000364,-0.17861538370299998
ACH-000365,-0.172793194389
ACH-000366,-0.24628005817600002
ACH-000368,-0.286216106854
ACH-000374,-0.132199331121
ACH-000375,-0.362343966948
ACH-000376,-0.26687197255600004
ACH-000381,-0.428785558596
ACH-000383,-0.08913194783299999
ACH-000387,-0.214482042145
ACH-000389,-0.20324632391699998
ACH-000390,-0.0783866424434
ACH-000393,-0.31028119359
ACH-000395,-0.343040150519
ACH-000397,-0.210839349727
ACH-000401,-0.0165612609556
ACH-000402,-0.040297245572
ACH-000403,-0.279708315947
ACH-000404,-0.479563549612
ACH-000406,-0.220529733723
ACH-000407,-0.18341111498100002
ACH-000408,-0.12412865245200001
ACH-000410,-0.17750113634700002
ACH-000411,-0.0745423030742
ACH-000414,-0.277834984364
ACH-000415,-0.161752249196
ACH-000416,-0.174013716505
ACH-000420,-0.144227876773
ACH-000421,-0.151128917653
ACH-000424,-0.14248922595000002
ACH-000425,-0.17940379807300003
ACH-000426,-0.0782360501235
ACH-000427,-0.251492823778
ACH-000433,-0.240310994663
ACH-000436,0.00953596720988
ACH-000444,-0.0374339551689
ACH-000445,-0.200292598212
ACH-000448,-0.117111072487
ACH-000450,-0.162832577365
ACH-000452,-0.0648065240486
ACH-000454,-0.403581192662
ACH-000458,-0.17001307729899998
ACH-000459,-0.08450114634919999
ACH-000460,-0.192413401635
ACH-000461,-0.0210250321513
ACH-000463,-0.16867709665199998
ACH-000464,-0.35781644728600004
ACH-000466,-0.145245545602
ACH-000467,-0.170353840563
ACH-000468,-0.454268555191
ACH-000469,-0.0643852902104
ACH-000470,-0.15679050362
ACH-000471,-0.08394179902969999
ACH-000472,-0.174166700804
ACH-000473,-0.06004926128819999
ACH-000475,-0.19313503136100002
ACH-000476,-0.13501968007600001
ACH-000477,-0.18736300499699998
ACH-000480,-0.28088061325999997
ACH-000481,-0.19883240242400002
ACH-000483,-0.0439638840384
ACH-000484,0.199102481018
ACH-000485,-0.318658531101
ACH-000486,-0.281438879049
ACH-000487,-0.21343774766600002
ACH-000488,-0.0998929474409
ACH-000490,-0.203245661818
ACH-000491,-0.373013571123
ACH-000495,-0.16088493162
ACH-000496,-0.405712536113
ACH-000499,-0.14840622960799998
ACH-000500,-0.546720918392
ACH-000502,-0.281211291326
ACH-000503,-0.06746486329059999
ACH-000505,-0.19253714038800002
ACH-000507,-0.228513855655
ACH-000510,-0.17596307508499998
ACH-000511,-0.253961381215
ACH-000512,-0.09972414481419999
ACH-000516,0.047558136595199994
ACH-000517,-0.259133752537
ACH-000518,0.015535710600700001
ACH-000520,-0.280807448463
ACH-000521,-0.35533925107299996
ACH-000522,-0.23459331932500002
ACH-000524,-0.354863746506
ACH-000527,-0.184723077381
ACH-000528,-0.222141090729
ACH-000537,-0.0562342081489
ACH-000541,-0.42166865567699996
ACH-000542,-0.243607856819
ACH-000544,-0.0838911819918
ACH-000545,-0.271744460522
ACH-000547,-0.172778028054
ACH-000548,-0.15878406219900001
ACH-000549,-0.26971690065299997
ACH-000550,-0.12287316182000001
ACH-000552,-0.130840105263
ACH-000556,-0.146704036677
ACH-000557,-0.117307912299
ACH-000570,-0.245399388089
ACH-000571,-0.289666303954
ACH-000573,-0.221821518265
ACH-000576,-0.17655982835499998
ACH-000580,0.059811660471
ACH-000584,-0.279464590568
ACH-000585,-0.265970752079
ACH-000588,-0.177895184206
ACH-000589,-0.21727822031999997
ACH-000591,-0.263233085534
ACH-000593,-0.31975246215799996
ACH-000600,-0.0485033325848
ACH-000601,-0.20567243633
ACH-000604,-0.0795863711179
ACH-000605,-0.23766047848299998
ACH-000606,-0.255106909547
ACH-000608,-0.05931500364580001
ACH-000614,-0.305156470767
ACH-000616,-0.09858073820299999
ACH-000618,-0.193779819772
ACH-000619,-0.177147563266
ACH-000620,-0.307683156423
ACH-000621,-0.254127037214
ACH-000622,-0.151132046305
ACH-000623,-0.291595161278
ACH-000624,-0.264319595427
ACH-000627,-0.366907419191
ACH-000630,-0.275876855963
ACH-000632,-0.335848766059
ACH-000633,-0.239650540198
ACH-000637,-0.171869279572
ACH-000638,-0.41193034454000005
ACH-000646,0.08365233119389999
ACH-000647,-0.047428494777300004
ACH-000648,-0.345515453147
ACH-000649,-0.283148225546
ACH-000651,-0.335142853112
ACH-000652,-0.0559055151886
ACH-000653,-0.254872278901
ACH-000657,-0.214968913137
ACH-000658,-0.0381176315728
ACH-000661,0.0167981873036
ACH-000662,-0.248782560636
ACH-000663,-0.321633720299
ACH-000665,-0.25798823403099996
ACH-000671,-0.207086190198
ACH-000673,-0.26342154301
ACH-000676,-0.26824078931699996
ACH-000677,-0.0840625246993
ACH-000681,-0.355936163293
ACH-000682,-0.120907817905
ACH-000683,-0.282680379982
ACH-000684,-0.334028374669
ACH-000688,-0.18497755314599998
ACH-000693,-0.146951377783
ACH-000694,-0.2258700993
ACH-000695,-0.312203105349
ACH-000696,-0.0533778364456
ACH-000697,-0.00377521530626
ACH-000699,-0.298718189097
ACH-000701,-0.251947532197
ACH-000706,-0.126332543958
ACH-000711,-0.179456826967
ACH-000713,-0.23189741461999996
ACH-000714,-0.130753154554
ACH-000718,-0.26265847805
ACH-000720,-0.11828553209699999
ACH-000721,-0.23369708447700002
ACH-000724,-0.0197196745973
ACH-000725,-0.410719856252
ACH-000732,-0.21964298387800002
ACH-000734,-0.0378412137097
ACH-000735,-0.105099357892
ACH-000736,-0.012257330907000001
ACH-000738,-0.13118202362
ACH-000746,-0.18954983028900002
ACH-000747,-0.178431755652
ACH-000748,-0.021007005222800003
ACH-000753,-0.283119988557
ACH-000756,-0.266322629904
ACH-000757,-0.26107513769499996
ACH-000758,-0.11107489032
ACH-000760,-0.144126125838
ACH-000763,0.21901605708299998
ACH-000764,-0.33600819800899995
ACH-000765,-0.312407022378
ACH-000766,-0.4523840869
ACH-000767,-0.185662973592
ACH-000768,-0.198030712986
ACH-000769,-0.186548273379
ACH-000770,-0.288902897161
ACH-000771,-0.12514202297399998
ACH-000773,-0.30881887016
ACH-000776,0.047496797265
ACH-000777,-0.288056791872
ACH-000778,-0.269004100765
ACH-000781,-0.23217421778099998
ACH-000782,-0.320942809417
ACH-000783,-0.151428443572
ACH-000784,-0.354845185432
ACH-000785,-0.686301988179
ACH-000787,-0.14639836315
ACH-000788,-0.147113431981
ACH-000791,-0.29057548907200004
ACH-000792,-0.194188738145
ACH-000794,-0.34583102355800005
ACH-000796,-0.334222102434
ACH-000799,-0.630488999688
ACH-000800,-0.062288076960199994
ACH-000802,-0.07142334032339999
ACH-000804,-0.6262510607940001
ACH-000805,-0.174941255981
ACH-000809,0.012727400169799999
ACH-000810,-0.224629905098
ACH-000811,0.0371289545555
ACH-000817,-0.16180270002299998
ACH-000819,-0.129719339522
ACH-000820,-0.102261554758
ACH-000821,0.055509820171
ACH-000822,-0.433600023814
ACH-000823,-0.139502362753
ACH-000824,-0.273877344512
ACH-000827,0.0473872680999
ACH-000829,-0.239677595173
ACH-000831,-0.247612892892
ACH-000832,-0.16199420657299998
ACH-000833,0.148693503675
ACH-000834,-0.109785988628
ACH-000835,-0.285023830801
ACH-000836,-0.20675546282499999
ACH-000837,-0.288095765102
ACH-000838,0.237466820123
ACH-000839,-0.17104935877099997
ACH-000840,-0.026270379524500002
ACH-000841,-0.452609710216
ACH-000843,-0.07998945780389999
ACH-000846,-0.259159002523
ACH-000847,-0.410858885623
ACH-000848,-0.161703722873
ACH-000849,-0.122791939521
ACH-000851,-0.438461398923
ACH-000855,-0.227527642412
ACH-000856,-0.23554138480099998
ACH-000858,-0.19658573938
ACH-000859,-0.076326283996
ACH-000861,-0.551775417377
ACH-000862,-0.392635417616
ACH-000865,-0.21585906120099999
ACH-000866,-0.232736752409
ACH-000867,-0.0987899891981
ACH-000869,-0.26743845897199997
ACH-000872,-0.189017285372
ACH-000873,-0.13990979499700001
ACH-000876,-0.31962203259
ACH-000878,0.0607441014501
ACH-000880,-0.09069043662960001
ACH-000881,-0.127920097792
ACH-000882,-0.345655912967
ACH-000884,0.0419095346985
ACH-000885,-0.309628042673
ACH-000887,-0.13328747582699998
ACH-000888,-0.206028683853
ACH-000889,-0.28424972168
ACH-000890,-0.17182401158799998
ACH-000896,-0.103772424929
ACH-000898,-0.145388986256
ACH-000900,-0.413615524138
ACH-000901,-0.47293010685900005
ACH-000905,-0.16746970917
ACH-000906,-0.203660640227
ACH-000907,-0.49528843154799995
ACH-000910,-0.273863000099
ACH-000911,-0.212628362388
ACH-000912,-0.189634255069
ACH-000913,-0.2135083153
ACH-000915,-0.0104975287933
ACH-000916,-0.101984350947
ACH-000917,0.0678028191642
ACH-000921,-0.324584937939
ACH-000924,-0.260578819689
ACH-000926,-0.28083572102800003
ACH-000928,-0.04452174956069999
ACH-000929,-0.17170359319400003
ACH-000932,-0.141423610652
ACH-000935,-0.19397360556499998
ACH-000936,-0.188003591042
ACH-000937,-0.24933773399999998
ACH-000938,-0.12003585887
ACH-000939,-0.0237702270374
ACH-000941,0.048350882727
ACH-000943,-0.22534619883999998
ACH-000946,-0.405838313079
ACH-000947,-0.10000596591399999
ACH-000948,-0.275721946882
ACH-000950,-0.251611738069
ACH-000953,-0.530617219556
ACH-000957,-0.24223214027800002
ACH-000958,-0.201176021757
ACH-000960,-0.0803659759922
ACH-000963,-0.34997974038
ACH-000968,-0.29521595656599997
ACH-000969,-0.369357183997
ACH-000973,-0.345837291573
ACH-000974,-0.18841914570300003
ACH-000975,-0.39533600980800004
ACH-000976,-0.124997462896
ACH-000978,-0.37566720983400004
ACH-000980,-0.204943183454
ACH-000984,-0.185643146503
ACH-000986,-0.171197004521
ACH-000988,-0.216013088915
ACH-000993,-0.376205058262
ACH-000994,-0.11041634913899999
ACH-000996,-0.0315367102376
ACH-001001,-0.379057533029
ACH-001020,0.0604433499501
ACH-001028,-0.259798720271
ACH-001031,-0.248192447289
ACH-001038,-0.103668629572
ACH-001048,-0.265432982371
ACH-001050,-0.222672440608
ACH-001053,-0.10740420956499999
ACH-001054,-0.361287736152
ACH-001061,-0.257933500898
ACH-001067,-0.16987719452599997
ACH-001075,-0.109516752824
ACH-001096,-0.164258944619
ACH-001128,-0.143022179337
ACH-001134,-0.10686477734099999
ACH-001151,-0.204939015638
ACH-001163,-0.386402450139
ACH-001164,-0.18930826533
ACH-001173,-0.286490213779
ACH-001183,-0.0933367074724
ACH-001184,-0.421473495067
ACH-001190,-0.231143470154
ACH-001192,-0.23141016189599997
ACH-001193,-0.300205604248
ACH-001196,-0.079487776535
ACH-001197,-0.602510916715
ACH-001205,0.0475933240947
ACH-001211,-0.32488967444899997
ACH-001212,0.158268421695
ACH-001228,-0.0170944136247
ACH-001232,-0.167018384166
ACH-001239,-0.248937025375
ACH-001274,-0.025926780671599998
ACH-001275,-0.190036932273
ACH-001277,-0.407463802149
ACH-001278,-0.269104699053
ACH-001280,-0.121198886496
ACH-001283,-0.135557250559
ACH-001289,-0.36881883836999996
ACH-001295,-0.259559728489
ACH-001300,-0.15194973371
ACH-001301,-0.105082098239
ACH-001302,-0.15359541349199998
ACH-001303,-0.43862707974200005
ACH-001306,-0.286173340251
ACH-001318,-0.202373071987
ACH-001322,-0.193221178704
ACH-001328,-0.152526957643
ACH-001332,-0.025365868642799997
ACH-001333,-0.335467315101
ACH-001336,-0.177261073602
ACH-001340,-0.0910669348439
ACH-001346,-0.136391192367
ACH-001353,-0.154420876783
ACH-001354,-0.40454678348399997
ACH-001367,-0.5017504257159999
ACH-001368,-0.20552000599
ACH-001374,-0.737691326833
ACH-001375,-0.0104620074805
ACH-001377,-0.057867834950900005
ACH-001380,-0.342052714888
ACH-001391,-0.488277042223
ACH-001407,-0.33761538138
ACH-001408,-0.116444914562
ACH-001413,-0.348157188493
ACH-001430,0.13733469136600002
ACH-001431,-0.107989210687
ACH-001450,-0.045587250197599995
ACH-001496,-0.18112483761599998
ACH-001500,-0.16810371617
ACH-001521,0.0265814429508
ACH-001523,-0.118383011759
ACH-001532,-0.169706305502
ACH-001536,-0.09553369771739999
ACH-001550,-0.208241006231
ACH-001552,0.0596910587289
ACH-001554,-0.29340602749899997
ACH-001645,-0.43883190646700004
ACH-001654,-0.216468437977
ACH-001715,-0.34620695083400005
ACH-001735,-0.11513843688400001
ACH-001736,-0.152462660061
ACH-001737,-0.32898745189399997
ACH-001740,-0.298883757717
ACH-001745,-0.369569270485
ACH-001750,0.0755950955843
ACH-001765,-0.261237428755
ACH-001956,-0.12137269144200001
ACH-001957,-0.152798315735
