,F11R (50848)
ACH-000004,-0.311356153253
ACH-000007,-0.18190638911899998
ACH-000009,-0.41280362661700004
ACH-000011,-0.23998046358600003
ACH-000012,0.026250328086299998
ACH-000013,-0.191465032601
ACH-000014,-0.19982990306200002
ACH-000015,-0.194681813875
ACH-000017,-0.0539719664326
ACH-000018,-0.24379026318799998
ACH-000019,-0.19423718379299998
ACH-000021,-0.268701218772
ACH-000022,0.045087307774599995
ACH-000025,-0.261459609149
ACH-000028,-0.18492303186700002
ACH-000030,-0.121898331997
ACH-000035,-0.755140532545
ACH-000036,-0.056743609074300004
ACH-000037,-0.203357171806
ACH-000039,-0.185907328808
ACH-000040,-0.130726051767
ACH-000041,0.0526868305248
ACH-000042,-0.141778101931
ACH-000045,-0.08320391899730001
ACH-000047,-0.373640466326
ACH-000052,-0.0577277890555
ACH-000053,-0.156086795314
ACH-000054,-0.0646757989832
ACH-000055,-0.0930242156721
ACH-000060,-0.386611378161
ACH-000067,-0.14760606747000002
ACH-000070,-0.407453313219
ACH-000075,-0.212362420454
ACH-000078,-0.0670982392513
ACH-000082,-0.0132613176081
ACH-000085,-0.132047550445
ACH-000086,-0.167114773029
ACH-000087,-0.340887726706
ACH-000092,-0.335549235255
ACH-000095,-0.127599530547
ACH-000097,-0.135325380973
ACH-000098,-0.0943322723777
ACH-000099,-0.134097467215
ACH-000108,-0.154840825746
ACH-000113,-0.264327880224
ACH-000115,-0.164071090111
ACH-000116,-0.261534089588
ACH-000118,-0.549446497121
ACH-000120,-0.132666590009
ACH-000123,-0.128648700735
ACH-000127,0.0068663743907
ACH-000128,0.191905503911
ACH-000132,-0.0927937975115
ACH-000133,-0.19550245126200003
ACH-000137,-0.239934652109
ACH-000138,-0.13479248744300001
ACH-000142,-0.391378967732
ACH-000143,-0.22383640116599998
ACH-000146,-0.216733967722
ACH-000148,-0.106123940507
ACH-000150,-0.0169137226352
ACH-000152,-0.133620934346
ACH-000153,0.022418788573500003
ACH-000159,-0.226772248791
ACH-000160,0.065993755679
ACH-000163,-0.158619751332
ACH-000167,0.0537711005284
ACH-000168,0.0770165815735
ACH-000169,0.04676960373240001
ACH-000178,-0.113483439857
ACH-000182,-0.08118167438410001
ACH-000183,-0.225133147955
ACH-000188,-0.16008866134400002
ACH-000189,-0.320198010657
ACH-000190,-0.216193910867
ACH-000198,-0.155184421019
ACH-000204,-0.52285332045
ACH-000206,-0.152317195766
ACH-000207,0.0202193379088
ACH-000211,-0.258855630591
ACH-000215,-0.175564114537
ACH-000221,-0.00279288481005
ACH-000222,-0.0345802954672
ACH-000223,0.000892932430065
ACH-000226,-0.42916649927199996
ACH-000227,0.0127127082885
ACH-000228,-0.270827098425
ACH-000231,-0.0648987766772
ACH-000232,-0.24090117113099999
ACH-000233,-0.09625253567980001
ACH-000234,0.0076615329754199995
ACH-000235,-0.49309861134099997
ACH-000237,-0.17432672613400002
ACH-000238,0.15147936798
ACH-000243,-0.0799511854757
ACH-000244,-0.17537614700999998
ACH-000246,-0.457638387622
ACH-000248,-0.0963243031863
ACH-000250,-0.13710175617
ACH-000251,0.28546489902
ACH-000253,-0.0667428396613
ACH-000255,-0.101604113103
ACH-000256,0.250443506099
ACH-000257,0.0830712550254
ACH-000258,-0.454848833073
ACH-000259,-0.218299171025
ACH-000260,-0.0166903303029
ACH-000261,-0.221351613472
ACH-000262,-0.571342188557
ACH-000263,-0.11807086846300001
ACH-000264,-0.391007912161
ACH-000265,-0.232439130803
ACH-000266,0.108517811598
ACH-000272,-0.25769181218000003
ACH-000273,-0.196879216253
ACH-000274,0.0339361786037
ACH-000277,-0.04050229282230001
ACH-000278,-0.180872135672
ACH-000279,0.0440644417591
ACH-000280,-0.44165447783699996
ACH-000281,-0.40812469541199997
ACH-000288,0.0049290691850200005
ACH-000291,-0.0823999141033
ACH-000293,-0.204100101333
ACH-000294,-0.350615621484
ACH-000295,-0.382305283922
ACH-000296,-0.259417122083
ACH-000302,-0.0288561646101
ACH-000304,-0.007067938400569999
ACH-000307,-0.185853217032
ACH-000308,-0.220926562562
ACH-000310,-0.30361141571999994
ACH-000311,-0.147442057504
ACH-000312,-0.312438583332
ACH-000315,0.037557818316900006
ACH-000316,-0.208256056217
ACH-000317,-0.224313286069
ACH-000318,-0.126970810051
ACH-000319,-0.159141933945
ACH-000320,-0.504622966297
ACH-000322,-0.275192068375
ACH-000323,-0.0410869018995
ACH-000324,-0.495042823981
ACH-000329,-0.122711611097
ACH-000330,-0.050089267538099995
ACH-000331,-0.264671868238
ACH-000332,-0.22385016516999998
ACH-000334,-0.292920695076
ACH-000335,-0.00407813350584
ACH-000336,-0.35410798123099996
ACH-000337,-0.06526027368540001
ACH-000339,-0.0693978428412
ACH-000341,-0.38472190503700004
ACH-000348,-0.08815047178589999
ACH-000350,0.020059249511400003
ACH-000352,-0.050964648544800005
ACH-000356,0.021283050806400004
ACH-000361,-0.23692739493
ACH-000362,-0.13584807926200002
ACH-000363,-0.126237015266
ACH-000364,-0.03702144415169999
ACH-000365,-0.25221943929900004
ACH-000366,-0.138785460395
ACH-000368,-0.09629360411489998
ACH-000374,-0.184622179971
ACH-000375,-0.123940444013
ACH-000376,-0.00829993284386
ACH-000381,-0.396114301061
ACH-000383,-0.26751375645799996
ACH-000387,-0.0906964345732
ACH-000389,-0.175015686191
ACH-000390,-0.227283639906
ACH-000393,-0.20990393915600003
ACH-000395,-0.689630552608
ACH-000397,-0.157842359038
ACH-000401,-0.28990215579
ACH-000402,0.395389457221
ACH-000403,-0.248569116102
ACH-000404,0.0848593623886
ACH-000406,-0.13051991841
ACH-000407,-0.0327426948294
ACH-000408,-0.258049563147
ACH-000410,-0.24142537243599999
ACH-000411,-0.421043662622
ACH-000414,-0.059263149813599994
ACH-000415,-0.45694988435500006
ACH-000416,-0.23638232385699998
ACH-000420,-0.286319601971
ACH-000421,0.011521337379399999
ACH-000424,0.0621196565154
ACH-000425,-0.17763127651900001
ACH-000426,-0.448993230191
ACH-000427,-0.14284044529
ACH-000433,0.0666425915479
ACH-000436,-0.48683830162299996
ACH-000444,-0.342841071092
ACH-000445,-0.327195535963
ACH-000448,-0.257055081289
ACH-000450,-0.0106521257403
ACH-000452,-0.0635423829614
ACH-000454,-0.151445893663
ACH-000458,-0.16235639525599999
ACH-000459,-0.207979312028
ACH-000460,-0.455437694247
ACH-000461,0.10869412187699999
ACH-000463,-0.322521386507
ACH-000464,0.0596856114248
ACH-000466,-0.47498801721100004
ACH-000467,-0.194613914067
ACH-000468,-0.0125733993285
ACH-000469,0.08216489573260001
ACH-000470,0.0443157461203
ACH-000471,-0.266043891235
ACH-000472,-0.0494771340553
ACH-000473,-0.013387157528200001
ACH-000475,-0.0587446537264
ACH-000476,-0.21148550715999997
ACH-000477,-0.043268916536499995
ACH-000480,-0.12973806197999999
ACH-000481,-0.392296261456
ACH-000483,0.011933424699699999
ACH-000484,-0.7582163446860001
ACH-000485,0.26133185283599997
ACH-000486,-0.192348747549
ACH-000487,-0.159410849572
ACH-000488,-0.13991468826300002
ACH-000490,-0.116784244131
ACH-000491,-0.0784981115048
ACH-000495,-0.279812929147
ACH-000496,-0.0682208672871
ACH-000499,0.08427852102430002
ACH-000500,-0.324930635729
ACH-000502,-0.146254216408
ACH-000503,-0.361191115622
ACH-000505,-0.239249836641
ACH-000507,-0.14079600717000001
ACH-000510,-0.263830391569
ACH-000511,-0.0926635525932
ACH-000512,-0.21099785931200002
ACH-000516,-0.193574613844
ACH-000517,-0.211726992161
ACH-000518,-0.11203179497400001
ACH-000520,0.10671647052899999
ACH-000521,0.0163309521429
ACH-000522,-0.137016986126
ACH-000524,-0.0492318372245
ACH-000527,-0.40839225478200003
ACH-000528,-0.193004693139
ACH-000537,-0.5194924234
ACH-000541,0.0237947796808
ACH-000542,-0.4202753127
ACH-000544,-0.113077910693
ACH-000545,-0.08044187029489999
ACH-000547,-0.168358363467
ACH-000548,0.160507609765
ACH-000549,-0.160106190757
ACH-000550,-0.260600120781
ACH-000552,-0.221570354839
ACH-000556,-0.176013331332
ACH-000557,-0.207539654298
ACH-000570,-0.019789682965900002
ACH-000571,-0.247614723398
ACH-000573,-0.340995686884
ACH-000576,-0.299099886498
ACH-000580,-0.513439133481
ACH-000584,-0.188063330068
ACH-000585,-0.12477907948400001
ACH-000588,-0.464039790722
ACH-000589,-0.15045436640499998
ACH-000591,0.0754295812737
ACH-000593,-0.10137644625700001
ACH-000600,-0.0647914741985
ACH-000601,-0.196973214328
ACH-000604,-0.08343474613310001
ACH-000605,-0.258634366547
ACH-000606,-0.236389657789
