,DENND1B (163486)
ACH-000004,-0.160602822738
ACH-000007,-0.0176608445485
ACH-000009,-0.27169728925299996
ACH-000011,-0.105789200842
ACH-000012,0.0660518650826
ACH-000013,-0.00481259154639
ACH-000014,-0.0387548186628
ACH-000015,-0.0857932379252
ACH-000017,0.0131605073374
ACH-000018,-0.131138195817
ACH-000019,0.0052184909497
ACH-000021,0.0260788239024
ACH-000022,0.051912705546000006
ACH-000025,-0.130256795753
ACH-000028,0.0302195570108
ACH-000030,0.0136147917403
ACH-000035,-0.0260315568807
ACH-000036,0.120382542996
ACH-000037,-0.0686452960939
ACH-000039,-0.213501824914
ACH-000040,-0.134916688609
ACH-000041,-0.175108971762
ACH-000042,-0.0961463174161
ACH-000045,0.0314048223207
ACH-000047,-0.0384938826947
ACH-000052,-0.019369317608900004
ACH-000053,-0.117700788388
ACH-000054,0.0501913769814
ACH-000055,0.0844504950995
ACH-000060,0.24368923082600003
ACH-000067,-0.14382597667400002
ACH-000070,0.04442338670630001
ACH-000075,0.188438540102
ACH-000078,0.22271861946999996
ACH-000082,-0.0342163489056
ACH-000085,-0.023940034531400003
ACH-000086,-0.18487546267700003
ACH-000087,0.062100880175
ACH-000092,-0.0915053645789
ACH-000095,-0.000410378751466
ACH-000097,0.0149332649899
ACH-000098,-0.0354992022907
ACH-000099,-0.0756909306251
ACH-000108,-0.023078039407
ACH-000113,-0.0477478784093
ACH-000115,0.109905348397
ACH-000116,-0.0741587658297
ACH-000118,-0.0054767767278
ACH-000120,-0.0245781048226
ACH-000123,-0.0560244512252
ACH-000127,0.0466044019388
ACH-000128,0.0891284030462
ACH-000132,-0.0428382323681
ACH-000133,-0.0348002186505
ACH-000137,0.042442743695400006
ACH-000138,-0.0500535198076
ACH-000142,-0.019571710882900002
ACH-000143,-0.056383849505699996
ACH-000146,-0.0611632753025
ACH-000148,-0.0164438647119
ACH-000150,-0.18558408976399998
ACH-000152,-0.0555337805895
ACH-000153,-0.160957378991
ACH-000159,-0.05602078960109999
ACH-000160,-0.0503087730649
ACH-000163,0.158591327671
ACH-000167,0.268061974127
ACH-000168,0.07259464178660001
ACH-000169,-0.0034903945444
ACH-000178,0.0470631194991
ACH-000182,0.016450397720500002
ACH-000183,-0.06596860741230001
ACH-000188,0.187753197313
ACH-000189,0.280456293678
ACH-000190,0.132838071104
ACH-000198,-0.109276550786
ACH-000204,-0.438989381884
ACH-000206,0.09545567556880001
ACH-000207,0.0492438212294
ACH-000211,-0.00844995252172
ACH-000215,0.0124076953965
ACH-000221,0.119525194262
ACH-000222,-0.152048193949
ACH-000223,0.0638865711012
ACH-000226,-0.0195108427205
ACH-000227,0.0156339879636
ACH-000228,-0.103955297778
ACH-000231,-0.08887886926550001
ACH-000232,0.00814258337459
ACH-000233,0.0154557257416
ACH-000234,-0.0890083448762
ACH-000235,-0.164493992467
ACH-000237,0.007222932166819999
ACH-000238,0.160510146431
ACH-000243,-0.060481851170399996
ACH-000244,-0.0170502621529
ACH-000246,-0.0597960034726
ACH-000248,-0.0370407648186
ACH-000250,0.0121189056274
ACH-000251,-0.102164128003
ACH-000253,0.0604583891193
ACH-000255,-0.04295371860859999
ACH-000256,-0.0170423123002
ACH-000257,0.0184154507022
ACH-000258,0.17361346431400002
ACH-000259,-0.0070700477785299995
ACH-000260,0.0410854170179
ACH-000261,-0.0297071545761
ACH-000262,0.030374484894
ACH-000263,0.17661892950199998
ACH-000264,-0.101499935078
ACH-000265,0.0123292000224
ACH-000266,-0.000748113443624
ACH-000272,-0.22853169027399997
ACH-000273,-0.108777955722
ACH-000274,0.021658183256900002
ACH-000277,0.0892241261576
ACH-000278,0.16304211468000002
ACH-000279,-0.0201280646235
ACH-000280,0.019245685317400004
ACH-000281,-0.0141407459873
ACH-000288,-0.0388785036859
ACH-000291,0.0859693599491
ACH-000293,-0.0419938523207
ACH-000294,-0.15053075001
ACH-000295,-0.212583968852
ACH-000296,0.081382281855
ACH-000302,0.0923515705613
ACH-000304,-0.008183905773199999
ACH-000307,0.0206568017626
ACH-000308,-0.106716344023
ACH-000310,-0.0365053483126
ACH-000311,-0.0725262390318
ACH-000312,-0.010602484646700001
ACH-000315,0.051574752418
ACH-000316,0.21820045180199998
ACH-000317,-0.142680975229
ACH-000318,-0.0608699351231
ACH-000319,-0.0831208595538
ACH-000320,-0.044986581134900006
ACH-000322,0.262231713426
ACH-000323,0.166477397896
ACH-000324,-0.174719600139
ACH-000329,0.14481374106
ACH-000330,0.21760795094799998
ACH-000331,0.0134552486171
ACH-000332,-0.013456491206000001
ACH-000334,-0.0921037195349
ACH-000335,0.123620725539
ACH-000336,0.104236781786
ACH-000337,0.16318801582599998
ACH-000339,0.0203640655615
ACH-000341,0.046723626437599995
ACH-000348,0.175777336347
ACH-000350,0.0668798045601
ACH-000352,0.10086069515900001
ACH-000356,-0.166659208468
ACH-000361,-0.0203070638291
ACH-000362,0.0707688974163
ACH-000363,-0.0426940429287
ACH-000364,-0.103909263114
ACH-000365,0.00584038010313
ACH-000366,0.079273160361
ACH-000368,0.08392483753510001
ACH-000374,-0.0943753586703
ACH-000375,0.0175015082134
ACH-000376,-0.0707790706868
ACH-000381,-0.187971999642
ACH-000383,0.0228893378708
ACH-000387,-0.0608446898047
ACH-000389,-0.234109104106
ACH-000390,0.06674351362230001
ACH-000393,-0.046780963592600006
ACH-000395,-0.057845959661499996
ACH-000397,0.0483474586769
ACH-000401,0.184347672589
ACH-000402,-0.16187139376700002
ACH-000403,0.00910276228965
ACH-000404,0.13468415304700002
ACH-000406,-0.07073271462339999
ACH-000407,0.0109080139425
ACH-000408,0.201370849557
ACH-000410,-0.22381294647799999
ACH-000411,-0.303287166783
ACH-000414,0.013419171708100001
ACH-000415,0.123961899433
ACH-000416,-0.0425278658171
ACH-000420,0.00123551124385
ACH-000421,0.00344773625307
ACH-000424,-0.0983850188128
ACH-000425,-0.00730723698167
ACH-000426,0.053482963306999996
ACH-000427,0.023438682881
ACH-000433,-0.306926368323
ACH-000436,-0.0816019759973
ACH-000444,0.050246810961800004
ACH-000445,0.08632511864499999
ACH-000448,-0.061464631480900006
ACH-000450,0.0610958092186
ACH-000452,0.00471227133101
ACH-000454,-0.00109614956271
ACH-000458,0.11723079197200001
ACH-000459,0.0030128579013600004
ACH-000460,-0.103700418298
ACH-000461,0.05129364162549999
ACH-000463,-0.12589813155500001
ACH-000464,-0.100124194437
ACH-000466,-0.111993264215
ACH-000467,-0.0341779001809
ACH-000468,-0.17361968578499998
ACH-000469,0.0765692459408
ACH-000470,0.201602040048
ACH-000471,0.00397202038054
ACH-000472,-0.0198956392947
ACH-000473,0.0842891522242
ACH-000475,-0.0415544890862
ACH-000476,0.0588503201745
ACH-000477,-0.217539527713
ACH-000480,0.0667523986795
ACH-000481,-0.00458707556032
ACH-000483,-0.0009452690216939998
ACH-000484,-0.13611980262599999
ACH-000485,0.0968793531343
ACH-000486,-0.131669225753
ACH-000487,0.00781821601707
ACH-000488,-0.0074642688450299996
ACH-000490,-0.043405615981800004
ACH-000491,0.213382876484
ACH-000495,-0.09638994533970001
ACH-000496,-0.120522538958
ACH-000499,0.197320680485
ACH-000500,-0.24951308495700003
ACH-000502,0.07340697077939999
ACH-000503,0.09579800341160001
ACH-000505,-0.187478220306
ACH-000507,0.0240462839183
ACH-000510,-0.0713503175946
ACH-000511,0.161005600214
ACH-000512,0.124041361095
ACH-000516,-0.08763718795710002
ACH-000517,-0.0205833882235
ACH-000518,-0.0852301541893
ACH-000520,0.043569821437499996
ACH-000521,0.046642923235599994
ACH-000522,-0.156187571015
ACH-000524,-0.0742074818107
ACH-000527,-0.022116225621700004
ACH-000528,-0.126804267332
ACH-000537,0.0522216630375
ACH-000541,0.000935964408829
ACH-000542,-0.0951541102225
ACH-000544,-0.0189176952641
ACH-000545,0.136797172834
ACH-000547,0.0844927258189
ACH-000548,-0.11468931695999998
ACH-000549,0.0630126467882
ACH-000550,-0.023074387967
ACH-000552,0.0839956881935
ACH-000556,-0.0433872096124
ACH-000557,0.0700564373369
ACH-000570,0.037661062294400006
ACH-000571,0.09289401931710001
ACH-000573,-0.053415926760900005
ACH-000576,-0.0340936429096
ACH-000580,0.012210150511399998
ACH-000584,-0.028410989704400005
ACH-000585,-0.037956159375
ACH-000588,0.0062081195036
ACH-000589,0.0436858846413
ACH-000591,0.63325329304
ACH-000593,-0.102313617766
ACH-000600,0.0958300529211
ACH-000601,-0.042047179382800004
ACH-000604,-0.0676099340232
ACH-000605,-0.0781196090586
ACH-000606,0.111224878426
ACH-000608,0.0492453762553
ACH-000614,-0.0309884872084
ACH-000616,0.10120591833900001
ACH-000618,-0.057768416733999996
ACH-000619,0.0488655451981
ACH-000620,0.10387203528
ACH-000621,0.132612864887
ACH-000622,0.059019673684999996
ACH-000623,0.184930136483
ACH-000624,0.028271525589799996
ACH-000627,-0.153104748542
ACH-000630,0.00812091038988
ACH-000632,0.0541588370352
ACH-000633,0.163436375864
ACH-000637,0.166515205613
ACH-000638,0.0014720212967699999
ACH-000646,0.179015800198
ACH-000647,-0.0892475293322
ACH-000648,-0.14027734246600002
ACH-000649,0.0852661825932
ACH-000651,-0.025471614042099997
ACH-000652,0.11385121273399999
ACH-000653,-0.157737245954
ACH-000657,-0.0400634783043
ACH-000658,-0.228631328312
ACH-000661,0.026495151459
ACH-000662,0.20664568663400001
ACH-000663,-0.10014429022
ACH-000665,0.0948384311358
ACH-000671,-0.030138813703099995
ACH-000673,-0.047819246292599996
ACH-000676,0.0019332133936300002
ACH-000677,-0.0417492145009
ACH-000681,-0.0040125990793799995
ACH-000682,-0.0878277372205
ACH-000683,-0.06996903018589999
ACH-000684,-0.342227112167
ACH-000688,0.052955373438999996
ACH-000693,0.0220690087456
ACH-000694,0.00705825499955
ACH-000695,0.139365145156
ACH-000696,-0.028118837987599996
ACH-000697,-0.18986162927499997
ACH-000699,0.113329387699
ACH-000701,-0.0851040793092
ACH-000706,0.0245477755226
ACH-000711,-0.07223672328900001
ACH-000713,-0.0411896792234
ACH-000714,-0.149203184615
ACH-000718,0.09972996954119999
ACH-000720,-0.00954542023331
ACH-000721,-0.0210339035359
ACH-000724,0.00419993146064
ACH-000725,-0.10782912472999999
ACH-000732,-0.0202053652106
ACH-000734,-0.0470845105824
ACH-000735,-0.0512589558268
ACH-000736,0.153443571948
ACH-000738,0.0310794841241
ACH-000746,-0.057883435863300005
ACH-000747,0.027594083906600002
ACH-000748,0.0333883805513
