,OSGIN2 (734)
ACH-000004,-0.137642908566
ACH-000007,0.122364340245
ACH-000009,-0.013216305044
ACH-000011,0.121016761189
ACH-000012,-0.0971440389701
ACH-000013,0.04538585506659999
ACH-000014,0.023132415960300003
ACH-000015,0.0295530913937
ACH-000017,-0.0934566136215
ACH-000018,-0.173519934164
ACH-000019,-0.0505256860251
ACH-000021,-0.10882683753399999
ACH-000022,-0.0719617453225
ACH-000025,-0.0778096056358
ACH-000028,-0.138016336174
ACH-000030,-0.027049017721199997
ACH-000035,-0.14965085326199998
ACH-000036,0.00193593379547
ACH-000037,-0.322090394322
ACH-000039,0.111696357697
ACH-000040,-0.125035188753
ACH-000041,-0.00511376583442
ACH-000042,-0.0358622157836
ACH-000045,-0.0444799339111
ACH-000047,-0.0694267153971
ACH-000052,0.243206932432
ACH-000053,-0.022565326258099996
ACH-000054,-0.0935881325451
ACH-000055,0.21084818349599999
ACH-000060,0.024659424134499997
ACH-000067,-0.16882050293200002
ACH-000070,-0.09478510895390001
ACH-000075,-0.0813182135464
ACH-000078,0.000150161188035
ACH-000082,0.111918110312
ACH-000085,-0.143438591882
ACH-000086,-0.05403863679830001
ACH-000087,-0.0549998154546
ACH-000092,-0.136628418893
ACH-000095,0.118829007991
ACH-000097,-0.116551361274
ACH-000098,-0.00831934091837
ACH-000099,0.10986714962300001
ACH-000108,-0.0219234394227
ACH-000113,-0.0194227984894
ACH-000115,-0.0172337412134
ACH-000116,0.17254625158300002
ACH-000118,-0.037363299922800006
ACH-000120,-0.11653930599099999
ACH-000123,0.0722944539339
ACH-000127,0.0130138055876
ACH-000128,-0.0580031573419
ACH-000132,-0.0341671199261
ACH-000133,-0.05942429967130001
ACH-000137,-0.14044337495
ACH-000138,0.028945090493900004
ACH-000142,0.135748938908
ACH-000143,-0.148524102104
ACH-000146,0.009578051503270001
ACH-000148,-0.0452917383936
ACH-000150,-0.0713839811086
ACH-000152,-0.108753992642
ACH-000153,-0.22820452608199998
ACH-000159,0.124153856709
ACH-000160,0.13999947986199998
ACH-000163,0.041740823242699995
ACH-000167,-0.68526268963
ACH-000168,0.07498628151610001
ACH-000169,-0.0376794518844
ACH-000178,-0.113425864477
ACH-000182,-0.06306551173330001
ACH-000183,0.074371330749
ACH-000188,0.0150195066545
ACH-000189,-0.16244031973200002
ACH-000190,0.0374846846617
ACH-000198,-0.061233607974899996
ACH-000204,-0.124997768907
ACH-000206,-0.06290488153780001
ACH-000207,0.32025633619399996
ACH-000211,0.00752026895533
ACH-000215,0.0414131302328
ACH-000221,-0.026827318700099998
ACH-000222,-0.0512031407988
ACH-000223,0.0223463969085
ACH-000226,-0.0192125993109
ACH-000227,0.203277630733
ACH-000228,-0.0551064317674
ACH-000231,-0.022117283256
ACH-000232,0.113022274943
ACH-000233,0.114556992605
ACH-000234,0.0007771286199939999
ACH-000235,-0.10919178297599999
ACH-000237,-0.086345722514
ACH-000238,-0.0996947159089
ACH-000243,-0.012597839673600002
ACH-000244,0.023488501003900004
ACH-000246,-0.020548828903999998
ACH-000248,-0.240420266248
ACH-000250,-0.09426327056119999
ACH-000251,-0.102739696152
ACH-000253,0.106316713968
ACH-000255,0.0647106762426
ACH-000256,-0.11974275090700001
ACH-000257,0.013713438252700001
ACH-000258,-0.20168570039
ACH-000259,-0.0358645035163
ACH-000260,-0.026942737970699997
ACH-000261,0.0561760897815
ACH-000262,-0.322266342421
ACH-000263,0.0890127020764
ACH-000264,-0.12206424782099999
ACH-000265,-0.051447085031000005
ACH-000266,-0.0106930514558
ACH-000272,-0.047055445612300004
ACH-000273,0.07405800063160001
ACH-000274,-0.054072998505999996
ACH-000277,0.07098311706110001
ACH-000278,0.0436708641211
ACH-000279,0.108165469233
ACH-000280,-0.181063981334
