,TLCD1 (116238)
ACH-000167,-0.6957239980300001
ACH-000168,-0.28606845823399996
ACH-000169,-0.494424090965
ACH-000178,-0.363377245421
ACH-000182,-0.12469041145700001
ACH-000183,-0.24794892526999998
ACH-000188,-0.406831003761
ACH-000189,-0.355505952884
ACH-000190,-0.49920737385799996
ACH-000198,-0.397968326158
ACH-000204,-0.35932409563199996
ACH-000206,-0.400635713609
ACH-000207,-0.275096273229
ACH-000211,-0.374392493344
ACH-000215,-0.515070121404
ACH-000221,-0.305340397161
ACH-000222,-0.431519756472
ACH-000223,-0.5672757816399999
ACH-000226,-0.40456643033100004
ACH-000227,-0.498232358806
ACH-000228,-0.34956785782399996
ACH-000231,-0.402756323956
ACH-000232,-0.444788000459
ACH-000233,-0.308804043104
ACH-000234,-0.44989790811700003
ACH-000235,-0.432394356853
ACH-000237,-0.350477276843
ACH-000238,-0.654238022855
ACH-000243,-0.65159113162
ACH-000244,-0.474124557746
ACH-000246,-0.344257667081
ACH-000248,-0.5062010044799999
ACH-000250,-0.293363643479
ACH-000251,-0.611886723397
ACH-000253,-0.300886349688
ACH-000255,-0.47585070007700003
ACH-000256,-0.568227576101
ACH-000257,-0.100771481704
ACH-000258,-8.49154161657e-05
ACH-000259,-0.456167837808
ACH-000260,-0.287558374604
ACH-000261,-0.51028145627
ACH-000262,-0.41843832991999996
ACH-000263,-0.109856030426
ACH-000264,-0.563132054769
ACH-000265,-0.47126099807800004
ACH-000266,-0.426833180444
ACH-000272,-0.531173291918
ACH-000273,-0.585211235709
ACH-000274,-0.49508969343000003
ACH-000277,-0.7382475800220001
ACH-000278,-0.43601309336599997
ACH-000279,-0.32660358271400003
ACH-000280,-0.423886786025
ACH-000281,-0.21827731069400003
ACH-000288,-0.639888675938
ACH-000291,-0.33766902711900004
ACH-000293,-0.44744223758100005
ACH-000294,-0.46065115819799995
ACH-000295,-0.48016670780299997
ACH-000296,-0.717163419763
ACH-000302,-0.317468462061
ACH-000304,-0.551672865607
ACH-000307,-0.28088347076299996
ACH-000308,-0.331788804186
ACH-000310,-0.36179936425399994
ACH-000311,-0.731842647313
ACH-000312,-0.376750562808
ACH-000315,-0.31963146326499997
ACH-000316,-0.675976614587
ACH-000317,-0.21799964784
ACH-000318,-0.345979539183
ACH-000319,-0.452188160606
ACH-000320,-0.38186157195
ACH-000322,-0.8107581914409999
ACH-000323,-0.503322717741
ACH-000324,-0.41941516494099995
ACH-000329,-0.490325875892
ACH-000330,-0.517177197246
ACH-000331,-0.413845538269
ACH-000332,-0.41362501439099997
ACH-000334,-0.6850185129649999
ACH-000335,-0.536959878372
ACH-000336,-0.586341444381
ACH-000337,-0.46027662574199996
ACH-000339,-0.475861313616
ACH-000341,-0.37083992496
ACH-000348,-0.40001654538500003
ACH-000350,-0.297220660446
ACH-000352,-0.360576736521
ACH-000356,-0.368751481931
ACH-000361,-0.443770854697
ACH-000362,-0.429982210394
ACH-000363,-0.398266074969
ACH-000364,-0.341974655787
ACH-000365,-0.27818939269299997
ACH-000366,-0.523208108636
ACH-000368,-0.164187567144
ACH-000374,-0.444516576092
ACH-000375,-0.48040422890900003
ACH-000376,-0.283864717704
ACH-000381,-0.480728766122
ACH-000383,-0.6255533667000001
ACH-000387,-0.383073235735
ACH-000389,-0.404396427042
ACH-000390,-0.44102646191699996
ACH-000393,-0.228331004578
ACH-000395,-0.394949170023
ACH-000397,-0.242081425496
ACH-000401,-0.464714504231
ACH-000402,-0.084103647898
ACH-000403,-0.5679051046320001
ACH-000404,-0.488973101069
ACH-000406,-0.45649745801799996
ACH-000407,-0.300107751641
ACH-000408,-0.37587425586400003
ACH-000410,-0.438889238927
ACH-000411,-0.43657917222900006
ACH-000414,-0.65068294914
ACH-000415,-0.667369547582
ACH-000416,-0.39793770938100004
ACH-000420,-0.370380352407
ACH-000421,-0.33598913254199997
ACH-000424,-0.329283569861
ACH-000425,-0.5138423966910001
ACH-000426,-0.0503519889718
ACH-000427,-0.784976634282
ACH-000433,-0.75165194
ACH-000436,-0.291121960931
ACH-000444,-0.30855993595
ACH-000445,-0.613692234969
ACH-000448,-0.518592166513
ACH-000450,-0.316598878458
ACH-000452,-0.403031243957
ACH-000454,-0.05979006788380001
ACH-000458,-0.416384817037
ACH-000459,-0.562727856175
ACH-000460,-0.378320508239
ACH-000461,-0.528499028616
ACH-000463,-0.43136547041400003
ACH-000464,-0.030075616530499998
ACH-000466,-0.537156951028
ACH-000467,-0.548038282028
ACH-000468,-0.42176477700599996
ACH-000469,-0.425289180697
ACH-000470,-0.525607880172
ACH-000471,-0.622480260151
ACH-000472,-0.43846380047399997
ACH-000473,-0.162224850184
ACH-000475,-0.445263785524
ACH-000476,-0.38332401876100003
ACH-000477,-0.201233961043
ACH-000480,-0.217047505366
ACH-000481,-0.31449703099
ACH-000483,-0.326055457026
ACH-000484,-0.330112462677
ACH-000485,-0.222829555884
ACH-000486,-0.5914662185580001
ACH-000487,-0.149668038098
ACH-000488,-0.3140008235
ACH-000490,-0.306020592339
ACH-000491,-0.253334647379
ACH-000495,-0.530500911279
ACH-000496,-0.417716203914
ACH-000499,-0.20517299190299998
ACH-000500,-0.15824144434
ACH-000502,-0.391640952637
ACH-000503,-0.33953105200499994
ACH-000505,-0.39400713207800003
ACH-000507,-0.42611979223800006
ACH-000510,-0.509773489558
ACH-000511,-0.45234308136000007
ACH-000512,-0.349610197013
ACH-000516,-0.38956212845700006
ACH-000517,-0.285662808486
ACH-000518,-0.498130634533
ACH-000520,-0.44804430613300006
ACH-000521,-0.375359396205
ACH-000522,-0.312436676059
ACH-000524,-0.42572649188699996
ACH-000527,-0.475438472677
ACH-000528,-0.309488480238
ACH-000537,-0.541405467033
ACH-000541,-0.24470220911999996
ACH-000542,-0.9145514631270001
ACH-000544,-0.535378275835
ACH-000545,-0.37986091493600005
ACH-000547,-0.419722833239
ACH-000548,-0.37786450299099994
ACH-000549,-0.38507107064499996
ACH-000550,-0.239892790146
ACH-000552,-0.317245170189
ACH-000556,-0.36303749635300003
ACH-000557,-0.311553876957
ACH-000570,-0.53587180685
ACH-000571,-0.417900632474
ACH-000573,-0.146681451451
ACH-000576,-0.480197245964
ACH-000580,-0.290591113026
ACH-000584,-0.320049548819
ACH-000585,-0.265514324028
ACH-000588,-0.532452467976
ACH-000589,-0.432098394194
ACH-000591,-0.23691919506499998
ACH-000593,-0.45496350256499996
ACH-000600,-0.516843959527
ACH-000601,-0.515631001102
ACH-000604,-0.37390337089599995
ACH-000605,-0.183450766406
ACH-000606,-0.4621022311
ACH-000608,-0.555507694913
ACH-000614,-0.544213052917
ACH-000616,-0.248585163507
ACH-000618,-0.49696681057
ACH-000619,-0.606162721186
ACH-000620,-0.38011914668700003
ACH-000621,-0.343475658191
ACH-000622,-0.259883951466
ACH-000623,-0.47743796298999996
ACH-000624,-0.349208524923
ACH-000627,-0.321483437444
ACH-000630,-0.486469437391
ACH-000632,-0.392462189744
ACH-000633,-0.337212332795
ACH-000637,-0.331927328613
ACH-000638,-0.663225825723
ACH-000646,-0.152597179424
ACH-000647,-0.625424126408
ACH-000648,-0.317556587678
ACH-000649,-0.458019136332
ACH-000651,-0.26267962606199996
ACH-000652,-0.286110190612
ACH-000653,-0.351685492058
ACH-000657,-0.392069317508
ACH-000658,-0.36170863671400005
ACH-000661,-0.686505986209
ACH-000662,-0.283758552339
ACH-000663,-0.633063602612
ACH-000665,-0.284658930716
ACH-000671,-0.397138181819
ACH-000673,-0.491201224755
ACH-000676,-0.30107594483600003
ACH-000677,-0.594983753666
ACH-000681,-0.40996942491099997
ACH-000682,-0.356054469384
ACH-000683,-0.34634181273500003
ACH-000684,-0.528960194208
ACH-000688,-0.5993627823
ACH-000693,-0.258496909607
ACH-000694,-0.358835204711
ACH-000695,-0.20159124081399998
ACH-000696,-0.37120975600699996
ACH-000697,-0.401290782164
ACH-000699,-0.6278946566
ACH-000701,-0.18368626729899998
ACH-000706,-0.17968310959199998
ACH-000711,-0.404809103317
ACH-000713,-0.71214431379
ACH-000714,-0.44316702338200004
ACH-000718,-0.475655069784
ACH-000720,-0.604185059533
ACH-000721,-0.553355050767
ACH-000724,-0.529595023682
ACH-000725,-0.595591128287
ACH-000732,-0.44999440891500003
ACH-000734,-0.31960986839899996
ACH-000735,-0.471859686765
ACH-000736,-0.318170724391
ACH-000738,-0.310994656418
ACH-000746,-0.409279769499
ACH-000747,-0.49533865861299997
ACH-000748,-0.32605041058
ACH-000753,-0.414764020664
ACH-000756,-0.46346389649999997
ACH-000757,-0.198061977748
ACH-000758,-0.569240361264
ACH-000760,-0.260975223181
ACH-000763,-0.297365023467
ACH-000764,-0.341790910622
ACH-000765,-0.126211722441
ACH-000766,-0.431007656678
ACH-000767,-0.42584164519
ACH-000768,-0.28984246204
ACH-000769,-0.523338992237
ACH-000770,-0.437140037132
ACH-000771,-0.510167868124
ACH-000773,-0.7615169093430001
ACH-000776,-0.509707104731
ACH-000777,-0.284776492469
ACH-000778,-0.43177901588999995
ACH-000781,-0.32620789024700003
ACH-000782,-0.2414402927
ACH-000783,-0.357128207738
ACH-000784,-0.303254302497
ACH-000785,-0.67247825567
ACH-000787,-0.397809687229
ACH-000788,-0.32509675309700004
ACH-000791,-0.431667064369
ACH-000792,-0.55740918227
ACH-000794,-0.555347355722
ACH-000796,-0.360301911218
ACH-000799,-0.744958301786
ACH-000800,-0.674095525545
ACH-000802,-0.613133552852
ACH-000804,-0.486457981194
ACH-000805,-0.28549776441799996
ACH-000809,-0.493760236077
ACH-000810,-0.523117712473
ACH-000811,-0.36863257392899995
ACH-000817,-0.6149538541239999
ACH-000819,-0.205044906725
ACH-000820,-0.19678601718400002
ACH-000821,-0.543293877279
ACH-000822,-0.555799183332
ACH-000823,-0.437957118918
ACH-000824,-0.290622266752
ACH-000827,-0.43468074499
ACH-000829,-0.369937057491
ACH-000831,-0.487250534046
ACH-000832,-0.584565126189
ACH-000833,-0.36791518439900006
ACH-000834,-0.303164569913
ACH-000835,-0.296926424178
ACH-000836,-0.396627881635
ACH-000837,-0.490511512879
ACH-000838,-0.5869956493199999
ACH-000839,-0.478200693767
ACH-000840,-0.312429205871
ACH-000841,-0.636499999561
ACH-000843,-0.51399197333
ACH-000846,-0.461604827758
ACH-000847,-0.298508836273
ACH-000848,-0.25937198205
ACH-000849,-0.5257651762650001
ACH-000851,-0.430157476726
ACH-000855,-0.289595213148
ACH-000856,-0.5145575187470001
ACH-000858,-0.391014815273
ACH-000859,-0.442055428703
ACH-000861,-0.18568669287300002
ACH-000862,-0.38263483625600003
ACH-000865,-0.29315007156399997
ACH-000866,-0.297380405771
ACH-000867,-0.43121371565600003
ACH-000869,-0.371317864707
ACH-000872,-0.579395400415
ACH-000873,-0.422570183874
ACH-000876,-0.309696881129
ACH-000878,-0.270376297735
ACH-000880,-0.334048960099
ACH-000881,-0.429359687565
ACH-000882,-0.27041506277800004
ACH-000884,-0.478082947092
ACH-000885,-0.35857201948899997
ACH-000887,-0.468573045424
ACH-000888,-0.401764103336
ACH-000889,-0.44196796007399997
ACH-000890,-0.468231114856
ACH-000896,-0.25902415109
ACH-000898,-0.566077434264
ACH-000900,-0.700284315853
ACH-000901,-0.530876239798
ACH-000905,-0.397619029389
ACH-000906,-0.32994260001
ACH-000907,-0.607206484508
ACH-000910,-0.267346270328
ACH-000911,-0.445254217573
ACH-000912,-0.450696178741
ACH-000913,-0.395397209717
ACH-000915,-0.48820825885700003
ACH-000916,-0.204320379553
ACH-000917,-0.417692050481
ACH-000921,-0.47888816119499994
ACH-000924,-0.300667924065
ACH-000926,-0.306666702713
ACH-000928,-0.361802509884
ACH-000929,-0.455189654441
ACH-000932,-0.451960737992
ACH-000935,-0.41270550051399996
ACH-000936,-0.395005861698
ACH-000937,-0.296328658664
ACH-000938,-0.318349903822
ACH-000939,-0.45462923369900005
ACH-000941,-0.305403843945
ACH-000943,-0.405143239065
ACH-000946,-0.672750675353
ACH-000947,-0.312723332264
ACH-000948,-0.532195263851
ACH-000950,-0.414329728615
ACH-000953,-0.518605441432
ACH-000957,-0.309847073382
ACH-000958,-0.527328942927
ACH-000960,-0.301316318842
ACH-000963,-0.768599622955
ACH-000968,-0.20041265698600003
ACH-000969,-0.278417026242
ACH-000973,-0.483800565234
ACH-000974,-0.33580527152500006
ACH-000975,-0.47867953442500005
ACH-000976,-0.308108904919
ACH-000978,-0.174725152589
ACH-000980,-0.296920206839
ACH-000984,-1.0057277384899999
ACH-000986,-0.552641562425
ACH-000988,-0.37176012966
ACH-000993,-0.646968026997
ACH-000994,-0.311120844936
ACH-000996,-0.600364728186
ACH-001001,-0.38068729654600003
ACH-001020,-0.6144498897199999
ACH-001028,-0.47063465598399995
ACH-001031,-0.644014058459
ACH-001038,-0.47139406800800004
ACH-001048,-0.35270807485
ACH-001050,-0.7141837812080001
ACH-001053,-0.706515521341
ACH-001054,-0.420746893648
ACH-001061,-0.38426356595600003
ACH-001067,-0.616679321661
ACH-001075,-0.340437642477
ACH-001096,-0.28177648547
ACH-001128,-0.627842372984
ACH-001134,-0.595446580742
ACH-001151,-0.32279510039299997
ACH-001163,-0.42739802233400004
ACH-001164,-0.25718121161699997
ACH-001173,-0.452379726852
ACH-001183,-0.459504530986
ACH-001184,-0.5156025783929999
ACH-001190,-0.280130722531
ACH-001192,-0.43337948142300003
ACH-001193,-0.5189155075890001
ACH-001196,-0.44846338200499997
ACH-001197,-0.594585480898
ACH-001205,-0.43993313715899995
ACH-001211,-0.473880236277
ACH-001212,-0.263777543542
ACH-001228,-0.362080653574
ACH-001232,-0.49963055868600004
ACH-001239,-0.262649847238
ACH-001274,-0.583494436385
ACH-001275,-0.41657139410899996
ACH-001277,-0.427085976186
ACH-001278,-0.649915930042
ACH-001280,-1.07793870229
ACH-001283,-0.491358731033
ACH-001289,-0.41580192379
ACH-001295,-0.529702437012
ACH-001300,-0.34482395458899995
ACH-001301,-0.16862329496599998
ACH-001302,-0.401664467428
ACH-001303,-0.388314773274
ACH-001306,-0.302732529092
ACH-001318,-0.45148863797899996
ACH-001322,-0.36470923330300004
ACH-001328,-0.487036631768
ACH-001332,-0.44289181445799997
ACH-001333,-0.445743975039
ACH-001336,-0.333969092985
ACH-001340,-0.381580497789
ACH-001346,-0.467224465546
ACH-001353,-0.521748982056
ACH-001354,-0.443273000316
ACH-001367,-0.381035179
ACH-001368,-0.426469864081
ACH-001374,-0.7639500320020001
ACH-001375,-0.37900486610699996
ACH-001377,-0.33658578494999997
ACH-001380,-0.438275582677
ACH-001391,-0.342925405453
ACH-001407,-0.333269338499
ACH-001408,-0.5896930615020001
ACH-001413,-0.635397787951
ACH-001430,-0.082256989943
ACH-001431,-0.323872714229
ACH-001450,-0.383215004816
ACH-001496,-0.328542426816
ACH-001500,-0.6945322263150001
ACH-001521,-0.432715081347
ACH-001523,-0.44805078611500004
ACH-001532,-0.4979547174600001
ACH-001536,-0.394418566686
ACH-001550,-0.52995757018
ACH-001552,-0.30448620421
ACH-001554,-0.39017134159100003
ACH-001645,-0.547111663806
ACH-001654,-0.215853272966
ACH-001715,-0.436994438056
ACH-001735,-0.22425392311999998
ACH-001736,-0.261384729952
ACH-001737,-0.280931487001
ACH-001740,-0.34190565966700004
ACH-001745,-0.249153995978
ACH-001750,-0.352307649956
ACH-001765,-0.461974677628
ACH-001956,-0.436041432017
ACH-001957,-0.36853824023599996
