,SETDB1 (9869)
ACH-001332,-0.775223339439
ACH-001333,-0.5733324526770001
ACH-001336,-0.917145966629
ACH-001340,-0.29231057719799997
ACH-001346,-0.628166583871
ACH-001353,-0.24331049045000003
ACH-001354,-0.663223582835
ACH-001367,-0.704335426575
ACH-001368,-0.7735405949549999
ACH-001374,-0.37102657892700003
ACH-001375,-0.8314443321870001
ACH-001377,-0.584653164055
ACH-001380,-0.661388202482
ACH-001391,-0.41005075844300004
ACH-001407,-0.389637585462
ACH-001408,-0.757768024023
ACH-001413,-0.612158520308
ACH-001430,-0.7447516122329999
ACH-001431,-0.671832606917
ACH-001450,-0.744076595265
ACH-001496,-0.317678028152
ACH-001500,-0.808864076636
ACH-001521,-0.633340809292
ACH-001523,-0.469158669658
ACH-001532,-0.357874005598
ACH-001536,-0.5283016397020001
ACH-001550,-0.321074628609
ACH-001552,-0.363752667413
ACH-001554,-0.5313733118899999
ACH-001645,-0.402978689497
ACH-001654,-0.9548688944470001
ACH-001715,-0.489977384453
ACH-001735,-0.740532011644
ACH-001736,-0.395039275048
ACH-001737,-0.476006072899
ACH-001740,-0.60013374075
ACH-001745,-0.526503042227
ACH-001750,-0.438688539497
ACH-001765,-0.7450889168529999
ACH-001956,-0.7751477709810001
ACH-001957,-0.874223844375
