,JMY (133746)
ACH-000410,-0.410599798086
ACH-000411,-0.39911461734700004
ACH-000414,-0.288829309175
ACH-000415,-0.137291084413
ACH-000416,-0.31487854904199997
ACH-000420,-0.407622364049
ACH-000421,-0.383633097346
ACH-000424,-0.322930135422
ACH-000425,-0.326686641195
ACH-000426,-0.205144228152
ACH-000427,-0.43634017447400003
ACH-000433,-0.30515075951299997
ACH-000436,-0.41500658218900005
ACH-000444,-0.314828199797
ACH-000445,-0.469488825072
ACH-000448,-0.34746965325
ACH-000450,-0.362721278225
ACH-000452,-0.21368741501
ACH-000454,-0.276352037852
ACH-000458,-0.0363358989465
ACH-000459,0.0636184514922
ACH-000460,-0.20384176338399998
ACH-000461,-0.5063671395570001
ACH-000463,-0.213090821483
ACH-000464,-0.293946707461
ACH-000466,-0.478884305779
ACH-000467,-0.0985641306206
ACH-000468,-0.296364329508
ACH-000469,-0.115000201201
ACH-000470,-0.135508908222
ACH-000471,-0.420041379125
ACH-000472,-0.29456047258
ACH-000473,-0.116680709614
ACH-000475,-0.42063909575
ACH-000476,-0.263517348182
ACH-000477,-0.17070217711599997
ACH-000480,-0.150689070821
ACH-000481,-0.29005629631499996
ACH-000483,-0.436256920399
ACH-000484,-0.18505302870499998
ACH-000485,-0.28169160673300003
ACH-000486,-0.275185343596
ACH-000487,-0.22010374358600002
ACH-000488,-0.190778969216
ACH-000490,-0.175640983466
ACH-000491,-0.426886329205
ACH-000495,-0.17605200363899998
ACH-000496,-0.22733426739300003
ACH-000499,-0.517744427755
ACH-000500,-0.5477686167270001
ACH-000502,-0.23405545689100002
ACH-000503,-0.12265748527999999
ACH-000505,-0.325057202077
ACH-000507,-0.032986000077800004
ACH-000510,-0.239763037583
ACH-000511,-0.177338291822
ACH-000512,-0.374780161866
ACH-000516,-0.26597676508
ACH-000517,-0.332430417812
ACH-000518,-0.159812721436
ACH-000520,-0.278455192782
ACH-000521,-0.258131743834
ACH-000522,-0.333288261708
ACH-000524,-0.226448802713
ACH-000527,-0.18189067805700002
ACH-000528,-0.264736748763
ACH-000537,-0.16940310886399998
ACH-000541,-0.255940523486
ACH-000542,-0.284896285924
ACH-000544,-0.115003736271
ACH-000545,-0.21054447487199998
ACH-000547,0.0302315984356
ACH-000548,-0.13411194559
ACH-000549,-0.121900373061
ACH-000550,-0.483659366879
ACH-000552,-0.39689451340000004
ACH-000556,-0.193136263329
ACH-000557,-0.385219492544
ACH-000570,-0.26413450204
ACH-000571,-0.389064126666
ACH-000573,-0.410586248151
ACH-000576,-0.440197307769
ACH-000580,-0.42830831953000004
ACH-000584,-0.17218590894299998
ACH-000585,-0.248439780267
ACH-000588,-0.14055945720899998
ACH-000589,-0.278661421151
ACH-000591,0.00535162462016
ACH-000593,-0.252304725504
ACH-000600,-0.397572366898
ACH-000601,-0.25084168554999997
ACH-000604,-0.0942535455843
ACH-000605,-0.08192813245529999
ACH-000606,-0.30024844477400003
ACH-000608,-0.273451789784
ACH-000614,-0.045941854190800005
ACH-000616,-0.317529570515
ACH-000618,-0.178446156494
ACH-000619,-0.19352154481400002
ACH-000620,-0.15111943483100002
ACH-000621,-0.12161535329600001
ACH-000622,-0.24608194955899998
ACH-000623,-0.36008397916
ACH-000624,-0.25644378397
ACH-000627,-0.225658332537
ACH-000630,-0.310746536765
ACH-000632,-0.306120346549
ACH-000633,-0.29267521227800003
ACH-000637,-0.41917108274400006
ACH-000638,-0.467741824661
ACH-000646,-0.401227553879
ACH-000647,-0.163303764355
ACH-000648,-0.306549314402
ACH-000649,-0.15563921433
ACH-000651,-0.280411244188
ACH-000652,0.043596230594100005
ACH-000653,-0.23903320173099998
ACH-000657,-0.348456490427
ACH-000658,-0.38063745101199997
ACH-000661,-0.0309139748129
ACH-000662,-0.183072400747
ACH-000663,-0.262758645503
ACH-000665,-0.464861530259
ACH-000671,-0.249772987955
ACH-000673,-0.420206893295
ACH-000676,-0.19541304049199998
ACH-000677,-0.157416767415
ACH-000681,-0.38919981852200003
ACH-000682,-0.27835566008900003
ACH-000683,-0.274532611116
ACH-000684,-0.0651529125448
ACH-000688,-0.480757811505
ACH-000693,-0.122173927771
ACH-000694,-0.0616350199955
ACH-000695,-0.26807752609
ACH-000696,-0.321091179438
ACH-000697,-0.23205143317
ACH-000699,-0.279326976755
ACH-000701,-0.379261014541
ACH-000706,-0.21419660606199997
ACH-000711,-0.289099646451
ACH-000713,-0.166432080461
ACH-000714,-0.342653905801
ACH-000718,-0.47617238870899997
ACH-000720,-0.19200650316100001
ACH-000721,-0.276003088162
ACH-000724,0.056141960589800005
ACH-000725,-0.138832632291
ACH-000732,-0.197397915537
ACH-000734,-0.172414994361
ACH-000735,-0.20442002721500002
ACH-000736,-0.352498376265
ACH-000738,-0.44722053699500003
ACH-000746,-0.37944366587300005
ACH-000747,-0.254566019652
ACH-000748,-0.132278598072
ACH-000753,-0.232825449192
ACH-000756,-0.314035501584
ACH-000757,-0.154654821669
ACH-000758,-0.38709434465000003
ACH-000760,-0.21462929835099998
ACH-000763,-0.505647269779
ACH-000764,0.010135748482700001
ACH-000765,-0.214276077574
ACH-000766,-0.25389314183600004
ACH-000767,-0.217378635873
ACH-000768,-0.241040870214
ACH-000769,-0.248345517672
ACH-000770,-0.183224375451
ACH-000771,-0.078228372307
ACH-000773,-0.48638713650300003
ACH-000776,-0.273540313858
ACH-000777,-0.30073152649
ACH-000778,-0.187527494712
ACH-000781,-0.310386921409
ACH-000782,-0.143344647047
ACH-000783,-0.10685267433399999
ACH-000784,-0.114408034482
ACH-000785,-0.47045376486199997
ACH-000787,-0.28901100509399996
ACH-000788,-0.21365485739700002
ACH-000791,-0.324651103284
ACH-000792,-0.162110770042
ACH-000794,-0.249342695705
ACH-000796,-0.266097296129
ACH-000799,-0.559692284365
ACH-000800,-0.253753371392
ACH-000802,-0.150899879175
ACH-000804,-0.289476025347
ACH-000805,-0.378476445547
ACH-000809,-0.22800146371100002
ACH-000810,0.021508134720200002
ACH-000811,-0.204708000451
ACH-000817,-0.434922344298
ACH-000819,-0.420485972602
ACH-000820,0.005774107026689999
ACH-000821,0.0382669935123
ACH-000822,-0.39653407128799995
ACH-000823,-0.271994908098
ACH-000824,-0.176271942265
ACH-000827,-0.367206366096
ACH-000829,-0.275660022893
ACH-000831,-0.164199424454
ACH-000832,-0.263954303094
ACH-000833,-0.0378787874638
ACH-000834,-0.0285774849875
ACH-000835,-0.317850643254
ACH-000836,0.0595409405777
ACH-000837,-0.219557309719
ACH-000838,-0.274626829166
ACH-000839,-0.028214719819200002
ACH-000840,-0.33028416547
ACH-000841,-0.23465280819200002
ACH-000843,-0.1579939874
ACH-000846,-0.35471898601199997
ACH-000847,-0.209278577401
ACH-000848,-0.18399366209600002
ACH-000849,-0.066656328357
ACH-000851,-0.35465781446
ACH-000855,-0.3054574408
ACH-000856,-0.30607492585900004
ACH-000858,-0.186315959443
ACH-000859,-0.35119984316299996
ACH-000861,-0.462739864205
ACH-000862,-0.179252125017
ACH-000865,-0.37693133055
ACH-000866,-0.178961568008
ACH-000867,-0.251728196645
ACH-000869,-0.343029483526
ACH-000872,-0.172749647629
ACH-000873,-0.157739341016
ACH-000876,-0.19659377015
ACH-000878,-0.156517893651
ACH-000880,-0.310732917607
ACH-000881,-0.22487933728700002
ACH-000882,-0.18212680087299998
ACH-000884,-0.291091157748
ACH-000885,-0.17220812486200002
ACH-000887,-0.195416859793
ACH-000888,-0.37654788372299997
ACH-000889,-0.0805457242413
ACH-000890,-0.244708218825
ACH-000896,-0.184841520884
ACH-000898,-0.154335627847
ACH-000900,-0.549697226547
ACH-000901,-0.230664739476
ACH-000905,-0.262121433428
ACH-000906,-0.332326978615
ACH-000907,-0.0330144957775
ACH-000910,-0.17275577714899998
ACH-000911,-0.132361294199
ACH-000912,-0.285480698296
ACH-000913,-0.353628676167
ACH-000915,-0.300778979156
ACH-000916,-0.135684643946
ACH-000917,-0.192424495366
ACH-000921,-0.122902398134
ACH-000924,-0.21343491268599998
ACH-000926,-0.17970186251400003
ACH-000928,-0.437343805186
ACH-000929,-0.286921171807
ACH-000932,-0.425641939437
ACH-000935,-0.298870905284
ACH-000936,-0.223913956917
ACH-000937,-0.286379660541
ACH-000938,-0.285051441802
ACH-000939,0.0748842183951
ACH-000941,-0.289910921103
ACH-000943,-0.329718005931
ACH-000946,-0.523203700683
ACH-000947,-0.31719657184
ACH-000948,-0.253237487195
ACH-000950,-0.353689864476
ACH-000953,-0.329944805663
ACH-000957,-0.580158127165
ACH-000958,-0.286600220717
ACH-000960,-0.0823129545006
ACH-000963,-0.45412755534500004
ACH-000968,-0.369999894505
ACH-000969,-0.28449793787
ACH-000973,-0.24027047084199998
ACH-000974,-0.318662404224
ACH-000975,-0.259306606167
ACH-000976,-0.283078146639
ACH-000978,-0.577943611669
ACH-000980,-0.352263269777
ACH-000984,-0.542632536637
ACH-000986,-0.390414573671
ACH-000988,-0.346131242677
ACH-000993,-0.0375974700518
ACH-000994,-0.0232317370368
ACH-000996,-0.571267684648
ACH-001001,-0.30362862514100003
ACH-001020,0.17719678745700002
ACH-001028,-0.320447992219
ACH-001031,-0.307166588958
ACH-001038,-0.35552706450599997
ACH-001048,-0.278991564009
ACH-001050,-0.42029577468699997
ACH-001053,-0.601916413829
ACH-001054,-0.356385993143
ACH-001061,-0.120572076221
ACH-001067,-0.41506611185599995
ACH-001075,-0.266993863278
ACH-001096,-0.186420062007
ACH-001128,0.7619005458750001
ACH-001134,-0.264658373042
ACH-001151,-0.05806010516969999
ACH-001163,-0.328464797825
ACH-001164,-0.267613494501
ACH-001173,-0.31458343923500004
ACH-001183,-0.26451503517700004
ACH-001184,-0.246395158519
ACH-001190,-0.39966112456200004
ACH-001192,-0.10605767328
ACH-001193,-0.563197580773
ACH-001196,-0.446302107391
ACH-001197,-0.294714874683
ACH-001205,-0.395504718419
ACH-001211,0.256971037467
ACH-001212,0.0878153988415
ACH-001228,-0.185794482107
ACH-001232,-0.0768835898665
ACH-001239,-0.414858110554
ACH-001274,-0.620515573805
ACH-001275,-0.31716283005199997
ACH-001277,-0.280126134716
ACH-001278,0.0143395087054
ACH-001280,-0.116482819067
ACH-001283,-0.323922857778
ACH-001289,-0.14890485795299999
ACH-001295,-0.26852480548
ACH-001300,-0.191839086657
ACH-001301,0.026688271255700002
ACH-001302,-0.0176021664613
ACH-001303,-0.295374714615
ACH-001306,-0.231666202913
ACH-001318,-0.432031524489
ACH-001322,-0.148516541186
ACH-001328,-0.39009230138499995
ACH-001332,-0.122680471012
ACH-001333,-0.22743690998000005
ACH-001336,-0.088256727102
ACH-001340,-0.331522529605
ACH-001346,-0.25620217428000003
ACH-001353,-0.404669560899
ACH-001354,-0.0295769705778
ACH-001367,-0.259350161931
ACH-001368,-0.244573677525
ACH-001374,-0.505724089136
ACH-001375,-0.592860056213
ACH-001377,-0.477841306294
ACH-001380,-0.321362658594
ACH-001391,-0.1243631324
ACH-001407,-0.261393693265
ACH-001408,-0.164229347087
ACH-001413,-0.46324824602799997
ACH-001430,-0.33695201837800004
ACH-001431,-0.510535405777
ACH-001450,-0.380672094209
ACH-001496,-0.0365871786568
ACH-001500,0.103080771588
ACH-001521,-0.112329864396
ACH-001523,-0.122579106051
ACH-001532,-0.331046745082
ACH-001536,-0.372499573408
ACH-001550,0.111718337343
ACH-001552,-0.0622825735384
ACH-001554,-0.362979596387
ACH-001645,-0.36797221062799995
ACH-001654,-0.150196927305
ACH-001715,-0.35463721420199995
ACH-001735,-0.18878445110599998
ACH-001736,-0.150541659785
ACH-001737,-0.39515760367700004
ACH-001740,-0.471737091343
ACH-001745,-0.612803677663
ACH-001750,-0.318369461046
ACH-001765,-0.23893820957800002
ACH-001956,-0.18070425792999997
ACH-001957,-0.31797359539500003
