,ZXDC (79364)
ACH-000004,0.253556925388
ACH-000007,0.21674542274099998
ACH-000009,0.11012841835899999
ACH-000011,0.277466348217
ACH-000012,0.134443514534
ACH-000013,0.23569993894299998
ACH-000014,-0.05762990582330001
ACH-000015,0.320960449524
ACH-000017,0.0896603193721
ACH-000018,0.08326509096639999
ACH-000019,0.25545884439399996
ACH-000021,0.194021525256
ACH-000022,0.09315315515460001
ACH-000025,-0.0925937036381
ACH-000028,0.11558349543299999
ACH-000030,0.0773221271671
ACH-000035,-0.015758136008
ACH-000036,0.07270098661739999
ACH-000037,0.0534859205789
ACH-000039,-0.23112598730999998
ACH-000040,-0.004904388449260001
ACH-000041,-0.271188807308
ACH-000042,0.15382556414999998
ACH-000045,0.143608216713
ACH-000047,0.10279330658399999
ACH-000052,0.301267968064
ACH-000053,0.217150578141
ACH-000054,0.145653889207
ACH-000055,0.393042921755
ACH-000060,0.0117798990458
ACH-000067,-0.0392408543755
ACH-000070,0.08322691295210001
ACH-000075,0.17904171200999996
ACH-000078,0.186478222188
ACH-000082,0.21802522771
ACH-000085,-0.0737964316901
ACH-000086,0.120759733476
ACH-000087,0.151127250814
ACH-000092,0.103275118128
ACH-000095,0.235591943165
ACH-000097,0.12518115950099998
ACH-000098,0.251094016125
ACH-000099,0.278532510025
ACH-000108,0.227408996259
ACH-000113,0.125828147296
ACH-000115,-0.0805566002903
ACH-000116,0.19831188489799997
ACH-000118,0.172561621419
ACH-000120,0.0813833428127
ACH-000123,0.169987258975
ACH-000127,0.124778827841
ACH-000128,0.0762974068022
ACH-000132,-0.019897967327
ACH-000133,0.14972871588
ACH-000137,0.09187709976500001
ACH-000138,0.1661962917
ACH-000142,0.146960938672
ACH-000143,-0.0037421445640600003
ACH-000146,0.0679445215523
ACH-000148,0.289878418895
ACH-000150,0.221043716893
ACH-000152,0.105957742706
ACH-000153,0.338940102852
ACH-000159,-0.0746996522408
ACH-000160,0.115506299407
ACH-000163,0.138479860854
ACH-000167,0.0957942922955
ACH-000168,-0.0608183960554
ACH-000169,0.00161612657703
ACH-000178,0.132602277254
ACH-000182,0.251308926735
ACH-000183,0.0783855025964
ACH-000188,0.09047624155989999
ACH-000189,-0.157282302857
ACH-000190,0.20377455651700002
ACH-000198,0.00043783434828600004
ACH-000204,0.0895773633463
ACH-000206,0.21765672953
ACH-000207,-0.106562643951
ACH-000211,0.13994648544500002
ACH-000215,0.06825195710319999
ACH-000221,0.0237291186288
ACH-000222,0.26241894643
ACH-000223,0.196116771797
ACH-000226,0.181838112366
ACH-000227,-0.0239474283223
ACH-000228,0.109711042772
ACH-000231,-0.05609446300530001
ACH-000232,0.145129585867
ACH-000233,0.309124826949
ACH-000234,0.0389518257499
ACH-000235,0.00382279461731
ACH-000237,0.162070373548
ACH-000238,0.09998691000910001
ACH-000243,0.295729303276
ACH-000244,-0.034584501772199995
ACH-000246,0.0220879706754
ACH-000248,0.00526444983447
ACH-000250,-0.011845007360499999
ACH-000251,0.20601450368000002
ACH-000253,0.012299874586200002
ACH-000255,0.15081648211100002
ACH-000256,0.422072639827
ACH-000257,0.0490281174467
ACH-000258,0.0505213930169
ACH-000259,0.0858218751541
ACH-000260,0.0150919591076
ACH-000261,-0.006011860969479999
ACH-000262,-0.102670932771
ACH-000263,0.28660150913800003
ACH-000264,0.022513412305799996
ACH-000265,0.0684289645604
ACH-000266,0.206005687963
ACH-000272,0.00483493279226
ACH-000273,0.11143129770400001
ACH-000274,0.114500770293
ACH-000277,0.153654600279
ACH-000278,-0.0144485382496
ACH-000279,0.0705815957125
ACH-000280,0.075518985876
ACH-000281,0.00661791373385
ACH-000288,0.0418663313427
ACH-000291,0.24837065499699998
ACH-000293,0.031220847007400004
ACH-000294,0.0160876588761
ACH-000295,0.29562888131799997
ACH-000296,0.0992710680061
ACH-000302,0.090942322738
ACH-000304,0.160810951413
ACH-000307,-0.05711264391009999
ACH-000308,0.21566063788400003
ACH-000310,0.191579774225
ACH-000311,0.326296882922
ACH-000312,0.266507593972
ACH-000315,-0.11280882838199999
ACH-000316,0.418724987389
ACH-000317,0.07910801019439999
ACH-000318,0.22958060748700002
ACH-000319,-0.05920121172330001
ACH-000320,0.288039913596
ACH-000322,0.234883726932
ACH-000323,0.145957015755
ACH-000324,0.11801866048800001
ACH-000329,0.311985487885
ACH-000330,0.00930368269282
ACH-000331,0.182589261654
ACH-000332,-0.0103292148435
ACH-000334,-0.0448037111178
ACH-000335,-0.07827538860710001
ACH-000336,-0.212250234007
ACH-000337,0.18763932470199998
ACH-000339,0.12350827985
ACH-000341,0.160890526628
ACH-000348,0.29549893531300003
ACH-000350,0.161228708997
ACH-000352,0.0789322189698
ACH-000356,0.158991203424
ACH-000361,0.0508467423409
ACH-000362,0.0732570351831
ACH-000363,0.130239682285
ACH-000364,0.0870607285408
ACH-000365,0.150914917561
ACH-000366,0.04358396136749999
ACH-000368,0.0797054555757
ACH-000374,0.133638924107
ACH-000375,0.0911508126475
ACH-000376,0.16290355842499998
ACH-000381,0.126670976912
ACH-000383,-0.0050998767590500005
ACH-000387,0.287831882248
ACH-000389,0.12788859534000002
ACH-000390,0.214097072065
ACH-000393,0.0216576272402
ACH-000395,-0.22872386278
ACH-000397,-0.0227711059172
ACH-000401,0.08789836392010002
ACH-000402,-0.0222322292679
ACH-000403,-0.0368986326235
ACH-000404,0.385187876506
ACH-000406,0.139340344614
ACH-000407,0.0657622747691
ACH-000408,0.30748462250999997
ACH-000410,0.0635413918012
ACH-000411,0.152093760336
ACH-000414,0.198612301872
ACH-000415,0.0963337042256
ACH-000416,0.16963753837
ACH-000420,0.020929384218599998
ACH-000421,0.125319347672
ACH-000424,0.0635839215087
ACH-000425,0.067477254111
ACH-000426,0.317211497909
ACH-000427,0.187847773238
ACH-000433,0.40791415374799994
ACH-000436,0.0688614715899
ACH-000444,0.10861382481899999
ACH-000445,0.257463067526
ACH-000448,0.0552525054087
ACH-000450,0.126603917192
ACH-000452,-0.0212758794197
ACH-000454,0.358786876194
ACH-000458,0.13084588188500001
ACH-000459,0.41624250823200004
ACH-000460,0.132267981864
ACH-000461,0.19284296890099997
ACH-000463,0.0642930123808
ACH-000464,0.225865750418
ACH-000466,0.139232901296
ACH-000467,0.09598806622020001
ACH-000468,0.27964473354
ACH-000469,0.07616976980580001
ACH-000470,-0.06264004081730001
ACH-000471,0.171976085545
ACH-000472,-0.0846695915162
ACH-000473,0.0963219904602
ACH-000475,0.10699126229599999
ACH-000476,-0.0795529135503
ACH-000477,-0.0800251787543
ACH-000480,0.249724878101
ACH-000481,0.09474671016460001
ACH-000483,0.230240093876
ACH-000484,0.25683686008699996
ACH-000485,-0.0161539974728
ACH-000486,0.19011864249000002
ACH-000487,0.23686064345
ACH-000488,0.22962835744399998
ACH-000490,0.204457450704
ACH-000491,0.022317383315499997
ACH-000495,0.0391513491631
ACH-000496,0.177803140737
ACH-000499,-0.271758983103
ACH-000500,0.425492991875
ACH-000502,0.157061991471
ACH-000503,0.126470961949
ACH-000505,0.0706339513717
ACH-000507,0.00395046797515
ACH-000510,0.249655630607
ACH-000511,-0.043793630889499995
ACH-000512,-0.0265341906561
ACH-000516,0.20637180011599998
ACH-000517,0.06006031458819999
ACH-000518,-0.0997275311962
ACH-000520,-0.0879268970227
ACH-000521,0.09622695058070001
ACH-000522,0.170018640774
ACH-000524,0.126713043397
ACH-000527,0.06789983796900001
ACH-000528,0.062952765223
ACH-000537,0.151500238676
ACH-000541,-0.019347518745400003
ACH-000542,0.0779356149142
ACH-000544,-0.0662043222468
ACH-000545,-0.119859115373
ACH-000547,0.379284280769
ACH-000548,0.00943084436677
ACH-000549,-0.0175577126763
ACH-000550,0.161498608949
ACH-000552,-0.0789762673311
ACH-000556,0.139480193255
ACH-000557,0.266006974834
ACH-000570,0.0917573382131
ACH-000571,0.18849734602
ACH-000573,0.10360562362199999
ACH-000576,0.0502346401966
ACH-000580,0.135362671779
ACH-000584,0.20984435883400002
ACH-000585,-0.0382434083416
ACH-000588,0.13958767374199998
ACH-000589,0.12320913539999999
ACH-000591,0.164785587606
ACH-000593,-0.0032088414952099998
ACH-000600,0.053820079422599996
ACH-000601,0.138739424561
ACH-000604,0.0806395493311
ACH-000605,0.135881936875
ACH-000606,-0.0286019076302
ACH-000608,-0.1295682808
ACH-000614,0.0972742552664
ACH-000616,0.144137002258
ACH-000618,0.112897317597
ACH-000619,0.0058103711802100005
ACH-000620,0.238270987086
ACH-000621,0.146774961163
ACH-000622,0.052005791362500005
ACH-000623,0.044277250870699995
ACH-000624,0.0995418080228
ACH-000627,0.349442630531
ACH-000630,0.0486307570606
ACH-000632,-0.0231303502293
ACH-000633,0.0533331811167
