,NXF1 (10482)
ACH-000281,-1.07044442069
ACH-000288,-0.966458775438
ACH-000291,-1.1978866346200001
ACH-000293,-1.28055436555
ACH-000294,-1.3784162198899998
ACH-000295,-1.07297457683
ACH-000296,-1.0359663298000001
ACH-000302,-1.16337061236
ACH-000304,-0.7434709688940001
ACH-000307,-1.12573453765
ACH-000308,-1.0735742737
ACH-000310,-0.980682379594
ACH-000311,-1.30163490552
ACH-000312,-0.912585111827
ACH-000315,-1.10493926345
ACH-000316,-1.23972033544
ACH-000317,-1.04046113577
ACH-000318,-1.04499095599
ACH-000319,-1.34462102662
ACH-000320,-0.896394675304
ACH-000322,-1.05523380479
ACH-000323,-1.17272545385
ACH-000324,-1.0321511942000001
ACH-000329,-1.16814461004
ACH-000330,-0.9694628379160001
ACH-000331,-1.19300186874
ACH-000332,-1.28949677508
ACH-000334,-0.888405914856
ACH-000335,-1.05740375639
ACH-000336,-1.5857989307
ACH-000337,-1.0389202238500002
ACH-000339,-0.984494069748
ACH-000341,-1.12699085346
ACH-000348,-1.24370755472
ACH-000350,-1.4330812692200001
ACH-000352,-1.0017314834
ACH-000356,-1.28570000201
ACH-000361,-0.754477531391
ACH-000362,-1.2524097045
ACH-000363,-1.06958030953
ACH-000364,-0.920882821626
ACH-000365,-0.919266006659
ACH-000366,-1.12344962394
ACH-000368,-0.7833206467880001
ACH-000374,-1.08367812755
ACH-000375,-1.06734429929
ACH-000376,-1.10107227525
ACH-000381,-0.9522979027680001
ACH-000383,-1.2581047111299999
ACH-000387,-0.8953664588779999
ACH-000389,-0.942140596409
ACH-000390,-0.85117141257
ACH-000393,-1.07528939775
ACH-000395,-1.06501542243
ACH-000397,-1.22831812382
ACH-000401,-1.0175984901200001
ACH-000402,-1.104182107
ACH-000403,-1.26036990907
ACH-000404,-0.979044843646
ACH-000406,-1.29693566054
ACH-000407,-0.868679376338
ACH-000408,-1.1381395567700001
ACH-000410,-0.790562654185
ACH-000411,-1.00595066283
ACH-000414,-1.2692541692100001
ACH-000415,-1.03857522175
ACH-000416,-1.0512070555
ACH-000420,-1.08371605486
ACH-000421,-1.0958131297700002
ACH-000424,-1.02210870728
ACH-000425,-1.0155474821400001
ACH-000426,-1.7496916779299998
ACH-000427,-1.44621770714
ACH-000433,-0.853846262139
ACH-000436,-0.9367279794560001
ACH-000444,-1.16905568398
ACH-000445,-0.7942345910359999
ACH-000448,-1.33180416895
ACH-000450,-1.4815982722499998
ACH-000452,-1.1405578372
ACH-000454,-0.8082768765039999
ACH-000458,-0.8934756952480001
ACH-000459,-1.6588803161899999
ACH-000460,-1.1098001151399999
ACH-000461,-1.49571179573
ACH-000463,-1.0564832904500001
ACH-000464,-1.0874336723
ACH-000466,-0.9035209193029999
ACH-000467,-0.958188137376
ACH-000468,-0.9435903626309999
ACH-000469,-1.131996303
ACH-000470,-0.909568655441
ACH-000471,-0.897651443694
ACH-000472,-1.21281855436
ACH-000473,-1.07873398459
ACH-000475,-1.3408906084299999
ACH-000476,-1.3657120895100001
ACH-000477,-1.23730865838
ACH-000480,-0.951435801224
ACH-000481,-1.04139640602
ACH-000483,-1.27047671766
ACH-000484,-1.36935552822
ACH-000485,-1.09147765787
ACH-000486,-1.0978026192299999
ACH-000487,-1.18658915412
ACH-000488,-1.0921113441899999
ACH-000490,-1.16932478666
ACH-000491,-1.46650350333
ACH-000495,-0.748544465155
ACH-000496,-1.06317340402
ACH-000499,-1.1384465906499999
ACH-000500,-0.95529080366
ACH-000502,-1.19736573823
ACH-000503,-0.8119022863519999
ACH-000505,-1.03279212911
ACH-000507,-1.19941672174
ACH-000510,-0.951785717604
ACH-000511,-0.8075708064079999
ACH-000512,-1.28725439304
ACH-000516,-0.9346069388600001
ACH-000517,-1.13701745921
ACH-000518,-0.902329088039
ACH-000520,-1.21197054573
ACH-000521,-0.799560656531
ACH-000522,-1.4746311781299999
ACH-000524,-1.38414324911
ACH-000527,-1.13001362448
ACH-000528,-0.9635527152200002
ACH-000537,-1.06474144745
ACH-000541,-1.03249082984
ACH-000542,-1.03792753768
ACH-000544,-1.21601550787
ACH-000545,-0.887538039524
ACH-000547,-0.969362259073
ACH-000548,-0.976975720134
ACH-000549,-0.852343205007
ACH-000550,-1.20459602186
ACH-000552,-1.12439930781
ACH-000556,-0.825246926264
ACH-000557,-1.24727907009
ACH-000570,-1.10731607891
ACH-000571,-1.61032567248
ACH-000573,-1.0272422357
ACH-000576,-1.1143709233299999
ACH-000580,-1.0222484222700001
ACH-000584,-1.10730157843
ACH-000585,-1.02804091027
ACH-000588,-1.03703564683
ACH-000589,-1.1280553508600002
ACH-000591,-0.6835776705589999
ACH-000593,-1.0343807238299998
ACH-000600,-0.722570840676
ACH-000601,-1.19118180369
ACH-000604,-1.11825281554
ACH-000605,-1.3659416259000001
ACH-000606,-1.10905141453
ACH-000608,-1.1362259988299999
ACH-000614,-1.37541944715
ACH-000616,-1.14200576775
ACH-000618,-1.28758620345
ACH-000619,-1.02174468576
ACH-000620,-1.06506225096
ACH-000621,-1.15958203376
ACH-000622,-1.36790998591
ACH-000623,-1.153707574
ACH-000624,-1.0668816787200002
ACH-000627,-0.858122476421
ACH-000630,-1.01791814559
ACH-000632,-1.09165451643
ACH-000633,-1.07765690065
ACH-000637,-0.83809505626
ACH-000638,-0.990313108952
ACH-000646,-1.8178010429099998
ACH-000647,-1.3077616775399998
ACH-000648,-1.19949129215
ACH-000649,-0.948041647611
ACH-000651,-0.99751991844
ACH-000652,-1.13864118856
ACH-000653,-1.28385492792
ACH-000657,-1.21065024673
ACH-000658,-1.24304835755
ACH-000661,-1.5773648308200001
ACH-000662,-1.27241909487
ACH-000663,-1.09854965156
ACH-000665,-1.1122324330600002
ACH-000671,-1.18988785168
ACH-000673,-1.15270611581
ACH-000676,-1.14977454707
ACH-000677,-1.65879737539
ACH-000681,-1.34869870648
ACH-000682,-1.08756865598
ACH-000683,-1.2130336075200001
ACH-000684,-0.427788818186
ACH-000688,-1.33507008402
ACH-000693,-1.16201635172
ACH-000694,-1.01535500616
ACH-000695,-1.20394247203
ACH-000696,-1.0476902311799998
ACH-000697,-1.12551643838
ACH-000699,-0.987506958901
ACH-000701,-0.9349121574570001
ACH-000706,-0.955603194835
ACH-000711,-0.981848976932
ACH-000713,-0.7939240655859999
ACH-000714,-1.06518634402
ACH-000718,-0.903682762718
ACH-000720,-1.2401681046200002
ACH-000721,-1.1333283837
ACH-000724,-1.6616190459399998
ACH-000725,-1.2518055263799999
ACH-000732,-0.953631515217
ACH-000734,-1.16640527365
ACH-000735,-1.27845122831
ACH-000736,-1.25930308072
ACH-000738,-1.18990365975
ACH-000746,-0.855452632842
ACH-000747,-1.0568355173000001
ACH-000748,-0.8499872102889999
ACH-000753,-1.20105601405
ACH-000756,-0.901495207973
ACH-000757,-1.08984419225
ACH-000758,-1.20292624582
ACH-000760,-1.05588956065
ACH-000763,-1.0681096138500001
ACH-000764,-0.672233475732
ACH-000765,-1.1265197942899998
ACH-000766,-0.962246415367
ACH-000767,-1.13150189622
ACH-000768,-1.0883648765
ACH-000769,-1.0691360621400001
ACH-000770,-1.4347669270200003
ACH-000771,-1.19790336829
ACH-000773,-1.4589618002000002
ACH-000776,-1.4259672104499999
ACH-000777,-0.777002117516
ACH-000778,-1.70641146254
ACH-000781,-1.2288564268100002
ACH-000782,-0.924104052166
ACH-000783,-1.77009064472
ACH-000784,-0.9225526966519999
ACH-000785,-1.5318520013499999
ACH-000787,-1.0706539267200001
ACH-000788,-1.06518377355
ACH-000791,-1.06333215834
ACH-000792,-1.20233495125
ACH-000794,-1.11077037004
ACH-000796,-1.1563781551
ACH-000799,-1.08357342153
ACH-000800,-0.8588968470399999
ACH-000802,-1.28793160767
ACH-000804,-1.0365988184000001
ACH-000805,-0.9875910130589999
ACH-000809,-1.1852251731499999
ACH-000810,-0.985320963248
ACH-000811,-0.9357091984170001
ACH-000817,-1.08917227431
ACH-000819,-0.866667203608
ACH-000820,-0.882036610097
ACH-000821,-1.00508439844
ACH-000822,-1.45084323041
ACH-000823,-1.23849076855
ACH-000824,-1.29739490469
ACH-000827,-1.1994225053799998
ACH-000829,-0.852966601833
ACH-000831,-1.0439003461
ACH-000832,-1.19653976775
ACH-000833,-1.04889710396
ACH-000834,-1.3898421932700002
ACH-000835,-0.858274927833
ACH-000836,-1.16775203877
ACH-000837,-1.0205747574700001
ACH-000838,-1.3242319693
ACH-000839,-1.2226156289499999
ACH-000840,-1.3639387239899998
ACH-000841,-1.01919793464
ACH-000843,-1.16167250922
ACH-000846,-0.897292438211
ACH-000847,-1.0404901749200002
ACH-000848,-1.21374724342
ACH-000849,-1.03180067307
ACH-000851,-0.770748698518
ACH-000855,-0.851376362408
ACH-000856,-1.22696246771
ACH-000858,-1.12006155303
ACH-000859,-0.85891648265
ACH-000861,-0.8412942257089999
ACH-000862,-1.20108944509
ACH-000865,-1.1446365086799999
ACH-000866,-1.2187633219299998
ACH-000867,-1.20058335914
ACH-000869,-1.27269180383
ACH-000872,-1.10773744506
ACH-000873,-0.9037403101070001
ACH-000876,-1.57834875264
ACH-000878,-0.7334272407870001
ACH-000880,-0.94945165175
ACH-000881,-1.05661486908
ACH-000882,-1.3577600430599999
ACH-000884,-0.885161569161
ACH-000885,-1.09374182471
ACH-000887,-1.2280727796
ACH-000888,-1.08612898217
ACH-000889,-1.22868605927
ACH-000890,-0.991157054006
ACH-000896,-0.925100791511
ACH-000898,-1.12343509848
ACH-000900,-1.39075415514
ACH-000901,-1.28020584871
ACH-000905,-1.1461976139799999
ACH-000906,-1.1965209167200002
ACH-000907,-0.595869220734
ACH-000910,-1.19627123986
ACH-000911,-0.875452053414
ACH-000912,-1.07050360186
ACH-000913,-0.961984927724
ACH-000915,-1.08538655332
ACH-000916,-1.73918898479
ACH-000917,-0.903195833024
ACH-000921,-0.795793265072
ACH-000924,-1.30028095272
ACH-000926,-1.0821080329100001
ACH-000928,-1.1929493040299999
ACH-000929,-1.05897296523
ACH-000932,-1.3532382174200002
ACH-000935,-0.775993463978
ACH-000936,-1.06560757644
ACH-000937,-1.2274747699
ACH-000938,-1.6011625476499998
ACH-000939,-1.04952512028
ACH-000941,-1.10100462845
ACH-000943,-1.1635717939799999
ACH-000946,-1.22665452075
ACH-000947,-1.21941675691
ACH-000948,-1.10821869082
ACH-000950,-0.998994854622
ACH-000953,-1.3922172129799997
ACH-000957,-1.1036007115200002
ACH-000958,-1.39291966041
ACH-000960,-1.24735288724
ACH-000963,-1.74634540009
ACH-000968,-1.2914365563799999
ACH-000969,-1.1770975559799999
ACH-000973,-1.04054952335
ACH-000974,-1.16492151582
ACH-000975,-1.1139343349700002
ACH-000976,-0.880523353201
ACH-000978,-1.00796047397
ACH-000980,-1.1665349678299999
ACH-000984,-1.06224254622
ACH-000986,-1.01693679471
ACH-000988,-1.04155828194
ACH-000993,-1.25554897189
ACH-000994,-1.4406577347100002
ACH-000996,-0.9208570079180001
ACH-001001,-1.2795568119
ACH-001020,-1.0627990007700001
ACH-001028,-1.3397711979200002
ACH-001031,-1.17953531331
ACH-001038,-1.0638161646200002
ACH-001048,-0.918351280943
ACH-001050,-0.9557437483660001
ACH-001053,-0.832429044366
ACH-001054,-1.16216776199
ACH-001061,-1.1259855475700002
ACH-001067,-1.01326779781
ACH-001075,-0.757046575526
ACH-001096,-0.9845625325640001
ACH-001128,-1.47799316653
ACH-001134,-1.27419481969
ACH-001151,-1.06958440858
ACH-001163,-1.0201161915999999
ACH-001164,-0.752511294031
ACH-001173,-1.00778304673
ACH-001183,-0.8511737624600001
ACH-001184,-0.968664856777
ACH-001190,-1.27815773749
ACH-001192,-0.8512379184409999
ACH-001193,-0.9612998871200001
ACH-001196,-1.2354670234
ACH-001197,-1.29296851171
ACH-001205,-1.0320329747900001
ACH-001211,-1.26568907218
ACH-001212,-0.899075838265
ACH-001228,-1.44349355485
ACH-001232,-1.08712374858
ACH-001239,-0.741607010539
ACH-001274,-0.908991844121
ACH-001275,-1.00074583879
ACH-001277,-1.2116943277399999
ACH-001278,-0.9409697988169999
ACH-001280,-1.34284451806
ACH-001283,-1.04047172949
ACH-001289,-1.26553182995
ACH-001295,-1.09635091638
ACH-001300,-1.07162792454
ACH-001301,-0.773122898186
ACH-001302,-0.6294839192930001
ACH-001303,-1.11841533287
ACH-001306,-1.0819973217399999
ACH-001318,-1.10161973449
ACH-001322,-1.2547852587200001
ACH-001328,-1.2930282736
ACH-001332,-0.547670910337
ACH-001333,-1.07768644878
ACH-001336,-1.15891479129
ACH-001340,-1.1799975996799998
ACH-001346,-0.907487329989
ACH-001353,-1.1013846163
ACH-001354,-1.24903860595
ACH-001367,-0.844621442297
ACH-001368,-1.09212602253
ACH-001374,-0.724968750027
ACH-001375,-1.0294278484700001
ACH-001377,-0.9834755611849999
ACH-001380,-0.974547764298
ACH-001391,-0.771153871211
ACH-001407,-1.28183755623
ACH-001408,-1.04661159534
ACH-001413,-0.832313757086
ACH-001430,-0.862797683526
ACH-001431,-0.9134733824079999
ACH-001450,-0.8930044964849999
ACH-001496,-1.00696870183
ACH-001500,-1.0293961517
ACH-001521,-1.2396207527299998
ACH-001523,-1.03469264195
ACH-001532,-1.0932150843600001
ACH-001536,-1.53425676128
ACH-001550,-1.1101694233
ACH-001552,-1.04742669453
ACH-001554,-1.26860349428
ACH-001645,-1.23272639183
ACH-001654,-0.9818794746709999
ACH-001715,-0.895071082411
ACH-001735,-1.14565889608
ACH-001736,-1.1705071296
ACH-001737,-1.4344511199599999
ACH-001740,-1.1716992558200001
ACH-001745,-1.27888321208
ACH-001750,-1.04267910107
ACH-001765,-1.3013145412
ACH-001956,-1.15179069404
ACH-001957,-0.9233013769499999
