,XRCC1 (7515)
ACH-000521,-0.420030779699
ACH-000522,-0.528481504011
ACH-000524,-0.36552506169200005
ACH-000527,-0.29655915365200003
ACH-000528,-0.184685853859
ACH-000537,-0.28642086182
ACH-000541,-0.634587981395
ACH-000542,-0.530091052922
ACH-000544,-0.41928184424000003
ACH-000545,-0.569113541514
ACH-000547,-0.544591747376
ACH-000548,-0.555202048665
ACH-000549,-0.321961800204
ACH-000550,-0.168795214913
ACH-000552,-0.495117580502
ACH-000556,-0.477988129648
ACH-000557,-0.382706647877
ACH-000570,-0.7623137592329999
ACH-000571,-0.326053599659
ACH-000573,-1.6044368739100001
ACH-000576,-0.47484121802
ACH-000580,-0.429946781674
ACH-000584,-0.7200991901430001
ACH-000585,-0.38955413277199996
ACH-000588,-0.302352562053
ACH-000589,-0.5562344575110001
ACH-000591,-0.42024816408
ACH-000593,-0.49523913521000007
ACH-000600,-0.845250641568
ACH-000601,-0.497671583933
ACH-000604,-0.140707112342
ACH-000605,-0.304035689612
ACH-000606,-0.455074986072
ACH-000608,-0.41782403374899996
ACH-000614,-0.5095949620520001
ACH-000616,-0.523449990508
ACH-000618,-0.397422055038
ACH-000619,-0.299484615976
ACH-000620,-0.48447633270400003
ACH-000621,-0.7435553300769999
ACH-000622,-0.224302715157
ACH-000623,-0.25058321062399996
ACH-000624,-0.394843340942
ACH-000627,-0.5235328841
ACH-000630,-0.378598329092
ACH-000632,-0.379126539414
ACH-000633,-0.300410246322
ACH-000637,-0.39849673460699997
ACH-000638,-0.6773765713459999
ACH-000646,-0.398359712341
ACH-000647,-0.33320199457
ACH-000648,-0.32597044439
ACH-000649,-0.44321935416
ACH-000651,-0.371651940751
ACH-000652,-0.39372023446599996
ACH-000653,-0.303784129498
ACH-000657,-0.535503425494
ACH-000658,-0.22331676908000003
ACH-000661,-0.700323429018
ACH-000662,-0.094506490735
ACH-000663,-0.386485071917
ACH-000665,-0.344685401237
ACH-000671,-0.32064825985999995
ACH-000673,-0.332755900018
ACH-000676,-0.213401194879
ACH-000677,-0.59429562251
ACH-000681,-0.47839429499799996
ACH-000682,-0.42871144722300003
ACH-000683,-0.322446024477
ACH-000684,-0.792764965049
ACH-000688,-0.6695152480200001
ACH-000693,-0.486658921435
ACH-000694,-0.550301907422
ACH-000695,-0.5743472017629999
ACH-000696,-0.49824576267
ACH-000697,-0.43130439279700006
ACH-000699,-1.18155176408
ACH-000701,-0.550186804603
ACH-000706,-0.457859171052
ACH-000711,-0.441236566241
ACH-000713,-0.421875960779
ACH-000714,-0.450193812936
ACH-000718,-0.46738935265500003
ACH-000720,-0.632933187281
ACH-000721,-0.742566213718
ACH-000724,-0.30193863653999997
ACH-000725,-0.456945101211
ACH-000732,-0.54745686192
ACH-000734,-0.427573100251
ACH-000735,-0.37782546196
ACH-000736,-0.603031283891
ACH-000738,-0.592017204973
ACH-000746,-0.301351496649
ACH-000747,-0.475029736018
ACH-000748,-0.48475605225100005
ACH-000753,-0.38361706308399995
ACH-000756,-0.69718938846
ACH-000757,-0.41791458867700004
ACH-000758,-0.503487921341
ACH-000760,-0.442166464994
ACH-000763,-0.35775975045
ACH-000764,-0.33645006773100006
ACH-000765,-0.432801131892
ACH-000766,-0.47903708937
ACH-000767,-0.25006256812600003
ACH-000768,-0.5004161046760001
ACH-000769,-0.46392539016199996
ACH-000770,-0.271254762942
ACH-000771,-0.499595501626
ACH-000773,-0.426288929401
ACH-000776,-0.6675700957890001
ACH-000777,-0.482603287812
ACH-000778,-0.459515063776
ACH-000781,-0.303347492912
ACH-000782,-0.46940492331100003
ACH-000783,-0.289113916393
ACH-000784,-0.29007901728700003
ACH-000785,-0.376668707832
ACH-000787,-0.492994921886
ACH-000788,-0.7411782231649999
ACH-000791,-0.261534766825
ACH-000792,-0.686547187534
ACH-000794,-0.606246649919
ACH-000796,-0.377176137208
ACH-000799,-0.33754374736299997
ACH-000800,-0.39023264011799996
ACH-000802,-0.529133585137
ACH-000804,-0.349436341316
ACH-000805,-0.441249407905
ACH-000809,-0.512237255068
ACH-000810,-0.704298627103
ACH-000811,-0.39617513045599995
ACH-000817,-0.7166327785250001
ACH-000819,-0.521085600479
ACH-000820,-0.8928912137489999
ACH-000821,-0.12436963952400001
ACH-000822,-0.608831372103
ACH-000823,-0.546024645944
ACH-000824,-0.550104595005
ACH-000827,-0.6150058453589999
ACH-000829,-0.49448112827699997
ACH-000831,-0.5073969834300001
ACH-000832,-0.61328059457
ACH-000833,-0.825865769216
ACH-000834,-0.540620719802
ACH-000835,-0.525527801369
ACH-000836,-0.844220183877
ACH-000837,-0.423719196862
ACH-000838,-0.404947207645
ACH-000839,-0.63381857458
ACH-000840,-0.500265381449
ACH-000841,-0.6478645969160001
ACH-000843,-0.351330597762
ACH-000846,-0.500958727452
ACH-000847,-0.47572671713500003
ACH-000848,-0.414963290596
ACH-000849,-0.294839794406
ACH-000851,-0.43278628511999995
ACH-000855,-0.48414570731299994
ACH-000856,-0.486443661383
ACH-000858,-0.423621676776
ACH-000859,-0.611331558272
ACH-000861,-0.5944526168909999
ACH-000862,-0.32764411873000004
ACH-000865,-0.309106434468
ACH-000866,-0.65716353729
ACH-000867,-0.342448259233
ACH-000869,-0.151753606487
ACH-000872,-0.48182965671800004
ACH-000873,-0.5890181942
ACH-000876,-0.271777476256
ACH-000878,-0.6282290548480001
ACH-000880,-0.748158448729
ACH-000881,-0.433872488789
ACH-000882,-0.47102570911799996
ACH-000884,-0.433082101022
ACH-000885,-0.453161704058
ACH-000887,-0.374514700757
ACH-000888,-0.294527717915
ACH-000889,-0.307335786614
ACH-000890,-0.411448810026
ACH-000896,-0.335107645305
ACH-000898,-0.377868998984
ACH-000900,-0.700094628307
ACH-000901,-0.47330516078999996
ACH-000905,-0.480760955182
ACH-000906,-0.536158095285
ACH-000907,-0.237912285708
ACH-000910,-0.185924071854
ACH-000911,-0.547728709856
ACH-000912,-0.602899320827
ACH-000913,-0.501529027423
ACH-000915,-0.38307040017300004
ACH-000916,-0.798007395715
ACH-000917,-0.626686807974
ACH-000921,-0.500381248504
ACH-000924,-0.359804292626
ACH-000926,-0.846310634139
ACH-000928,-0.17390454864
ACH-000929,-0.582426587595
ACH-000932,-0.515117383999
ACH-000935,-0.26107070679600003
ACH-000936,-0.477955730008
ACH-000937,-0.275268772035
ACH-000938,-0.63548774193
ACH-000939,-0.48380425055200005
ACH-000941,-0.651310740625
ACH-000943,-0.362856425736
ACH-000946,-0.544436516277
ACH-000947,-0.446487514549
ACH-000948,-0.355298021417
ACH-000950,-0.339923940203
ACH-000953,-0.369923978451
ACH-000957,-0.245484778876
ACH-000958,-0.558898244206
ACH-000960,-0.41863487749899997
ACH-000963,-0.058794996308500005
ACH-000968,-0.295503080983
ACH-000969,-0.21745099201600002
ACH-000973,-0.49127950922700003
ACH-000974,-0.473769375883
ACH-000975,-0.533632811046
ACH-000976,-0.5715130546580001
ACH-000978,-1.0345048697600001
ACH-000980,-0.442212259308
ACH-000984,-0.472244434799
ACH-000986,-0.22541598022300002
ACH-000988,-0.521966013588
ACH-000993,-0.432423185741
ACH-000994,-0.386748132931
ACH-000996,-0.217728949228
ACH-001001,-0.46061513205399995
ACH-001020,-0.32963199219
ACH-001028,-0.383699938548
ACH-001031,-0.5721001393330001
ACH-001038,-0.6265797813139999
ACH-001048,-0.285941795893
ACH-001050,-0.425913165013
ACH-001053,-0.21716500598700003
ACH-001054,-0.630950434476
ACH-001061,-0.226995779014
ACH-001067,-0.729594779689
ACH-001075,-0.8769642684100001
ACH-001096,-0.665372866503
ACH-001128,-0.468751271242
ACH-001134,-0.46756947153800005
ACH-001151,-0.41373858380199996
ACH-001163,-0.307219604499
ACH-001164,-0.412474298758
ACH-001173,-0.45718193483400005
ACH-001183,-0.624437744507
ACH-001184,-0.938373800588
ACH-001190,-0.424124745673
ACH-001192,-0.643364399406
ACH-001193,-0.392174998673
ACH-001196,-0.5067994799109999
ACH-001197,-0.264139495869
ACH-001205,-0.5686458411590001
ACH-001211,-0.8332729274899999
ACH-001212,-0.44178064171400006
ACH-001228,-0.498204797731
ACH-001232,-0.280866377699
ACH-001239,-0.45362038953199996
ACH-001274,-0.438425570556
ACH-001275,-0.844687988716
ACH-001277,-0.7810725622579999
ACH-001278,-0.593550967285
ACH-001280,-0.325174469509
ACH-001283,-0.329315678169
ACH-001289,-0.470616521398
ACH-001295,-0.7576967002339999
ACH-001300,-0.404492335043
ACH-001301,-0.558880358982
ACH-001302,-0.04673423670869999
ACH-001303,-0.36531952196500006
ACH-001306,-0.36412980590800004
ACH-001318,-0.524344904092
ACH-001322,-0.431212708105
ACH-001328,-0.432260411942
ACH-001332,-0.7113891969439999
ACH-001333,-0.439918510356
ACH-001336,-0.639446375388
ACH-001340,-0.484984534385
ACH-001346,-0.28918638325999996
ACH-001353,-0.462986205277
ACH-001354,-0.117727206391
ACH-001367,-0.28987588237399997
ACH-001368,-0.205053145187
ACH-001374,-0.6760090565610001
ACH-001375,-0.376773306171
ACH-001377,-0.33651246377599997
ACH-001380,-0.410451953309
ACH-001391,-0.441859425681
ACH-001407,-0.41502476214699996
ACH-001408,-0.769882910221
ACH-001413,-0.691596768683
ACH-001430,-0.139529504368
ACH-001431,-0.592301925677
ACH-001450,-0.057801867483199994
ACH-001496,-0.525781185577
ACH-001500,-0.452920736629
ACH-001521,-0.116793469974
ACH-001523,-0.5256074818850001
ACH-001532,-0.8231294447130001
ACH-001536,-0.554656971474
ACH-001550,-0.49208562274800005
ACH-001552,-0.951206566446
ACH-001554,-0.46033416496600005
ACH-001645,-0.369494503395
ACH-001654,-0.493703727084
ACH-001715,-0.515104915333
ACH-001735,-0.323310516555
ACH-001736,-0.712707438459
ACH-001737,-0.301960091165
ACH-001740,-0.56985668838
ACH-001745,-0.520300610752
ACH-001750,-0.41956533118199996
ACH-001765,-1.1515355146700001
ACH-001956,-0.428415753789
ACH-001957,-0.20919041842
