,UQCC1 (55245)
ACH-000004,-0.523531995259
ACH-000007,-0.41419998296899996
ACH-000009,-0.170704882334
ACH-000011,0.07874516078689998
ACH-000012,-0.260910596116
ACH-000013,-0.290735151931
ACH-000014,-0.497456984211
ACH-000015,-0.661396459033
ACH-000017,-0.299096486663
ACH-000018,-0.421322312921
ACH-000019,-0.391876209335
ACH-000021,-0.42018878137500004
ACH-000022,-0.379983548059
ACH-000025,-0.335211177778
ACH-000028,-0.320085636873
ACH-000030,-0.853518646988
ACH-000035,-0.311589625022
ACH-000036,-0.199449913569
ACH-000037,-0.40377451240199996
ACH-000039,-0.42954707364600003
ACH-000040,-0.465705306412
ACH-000041,-0.242059479462
ACH-000042,-0.456547461784
ACH-000045,-0.487733490914
ACH-000047,-0.41352666988000003
ACH-000052,-0.044763969983900004
ACH-000053,-0.39393535130199997
ACH-000054,-0.271271791146
ACH-000055,-0.42249193870499996
ACH-000060,-0.35221027271300004
ACH-000067,-0.216704848
ACH-000070,-0.26383507897
ACH-000075,-0.807929387333
ACH-000078,-0.49857838655500003
ACH-000082,-0.42889269845600003
ACH-000085,-0.21256331290999997
ACH-000086,-0.497218627906
ACH-000087,-0.271367101757
ACH-000092,-0.5143863599899999
ACH-000095,-0.20091941142499997
ACH-000097,-0.285569292126
ACH-000098,-0.30805041053300003
ACH-000099,-0.502701597189
ACH-000108,-0.24663265150699998
ACH-000113,-0.641786177867
ACH-000115,-0.572107042441
ACH-000116,-0.106166714737
ACH-000118,-0.576409636232
ACH-000120,-0.38113541308300003
ACH-000123,-0.636097900384
ACH-000127,-0.15672242139
ACH-000128,-0.515335048294
ACH-000132,-0.355234719854
ACH-000133,-0.372089216311
ACH-000137,-0.40517346435699997
ACH-000138,-0.469232309217
ACH-000142,-0.36941876187600003
ACH-000143,-0.448142401621
ACH-000146,-0.289604463104
ACH-000148,-0.630724800926
ACH-000150,-0.9031956286589999
ACH-000152,-0.426412176697
ACH-000153,-0.549479647421
ACH-000159,-0.367930484409
ACH-000160,-0.428391561343
ACH-000163,-0.574184364276
ACH-000167,-0.29996275654
ACH-000168,-0.145453836403
ACH-000169,-0.413660894851
ACH-000178,-0.0946772870282
ACH-000182,-0.30322957699
ACH-000183,-0.555580650012
ACH-000188,-0.249138116171
ACH-000189,-0.0612513538139
ACH-000190,-0.667540561516
ACH-000198,-0.9128608823450001
ACH-000204,-0.693696452726
ACH-000206,-0.326736628107
ACH-000207,-0.620774224924
ACH-000211,-0.37730493789499997
ACH-000215,-0.396032569858
ACH-000221,-0.760052196665
ACH-000222,-0.55602060581
ACH-000223,-0.42061653056599996
ACH-000226,-0.224724142801
ACH-000227,-0.33237695959
ACH-000228,-0.735364668337
