,ANXA8L1 (728113)
ACH-000004,0.019201482031900002
ACH-000007,-0.0597362264278
ACH-000009,0.24923371361699997
ACH-000011,0.07620048497889999
ACH-000012,0.115867746191
ACH-000013,0.249373469099
ACH-000014,-0.055960878853900005
ACH-000015,0.101820633117
ACH-000017,0.259656731824
ACH-000018,-0.136030486622
ACH-000019,0.44403831800800003
ACH-000021,0.223356472888
ACH-000022,-0.0582587198467
ACH-000025,-0.09337317232650001
ACH-000028,0.253242744775
ACH-000030,-0.000978117258797
ACH-000035,-0.054740251732800005
ACH-000036,0.19995153535799998
ACH-000037,0.108650424065
ACH-000039,0.316541818528
ACH-000040,-0.101945615655
ACH-000041,0.12777567992699998
ACH-000042,0.15282963015
ACH-000045,-0.108742954944
ACH-000047,0.102132257809
ACH-000052,-0.0338644776974
ACH-000053,-0.0253002326188
ACH-000054,0.08991759024660001
ACH-000055,0.0491126664112
ACH-000060,-0.0239317908542
ACH-000067,-0.104909623758
ACH-000070,0.15500206568299998
ACH-000075,0.046240888129000006
ACH-000078,-0.00473787624921
ACH-000082,-0.0238028664622
ACH-000085,-0.0532809287318
ACH-000086,-0.025079873475200003
ACH-000087,0.128730442388
ACH-000092,0.04337337719380001
ACH-000095,0.207313033668
ACH-000097,0.10071683158700001
ACH-000098,0.107847205648
ACH-000099,0.0997189419483
ACH-000108,0.129828607075
ACH-000113,-0.020747643626299998
ACH-000115,0.279278418631
ACH-000116,0.232626328365
ACH-000118,0.103229495528
ACH-000120,0.233554601885
ACH-000123,-0.058738607411900005
ACH-000127,0.21935415261500002
ACH-000128,0.213481461466
ACH-000132,0.16971825743799998
ACH-000133,0.108729123698
ACH-000137,0.19403020730099999
ACH-000138,0.292332321697
ACH-000142,-0.00825253395501
ACH-000143,0.189263282475
ACH-000146,0.06877049610710001
ACH-000148,0.110803181046
ACH-000150,0.10085454470899999
ACH-000152,0.114207059229
ACH-000153,0.169282224408
ACH-000159,0.128722608469
ACH-000160,0.1481523992
ACH-000163,0.059355051033
ACH-000167,-0.100629642843
ACH-000168,0.19884194
ACH-000169,-0.011813225713299999
ACH-000178,0.19747593930100002
ACH-000182,0.0331228543022
ACH-000183,0.13591261227600002
ACH-000188,0.11403953977600001
ACH-000189,-0.21937184390099998
ACH-000190,0.12008030753799999
ACH-000198,-0.055183667329
ACH-000204,0.10792497432600001
ACH-000206,0.121647322337
ACH-000207,-0.181875301747
ACH-000211,0.07656524192860001
ACH-000215,0.050446392978
ACH-000221,-0.0594625074708
ACH-000222,0.0355402756322
ACH-000223,0.0991192180265
ACH-000226,-0.22398690474
ACH-000227,0.398964375271
ACH-000228,0.0700833266126
ACH-000231,-0.00841781127303
ACH-000232,0.0747902439545
ACH-000233,-0.173792935044
ACH-000234,0.10525368201999999
ACH-000235,0.15550398362
ACH-000237,0.19573649969999998
ACH-000238,0.119111464992
ACH-000243,0.23110306639800002
ACH-000244,0.228980643729
ACH-000246,0.319828488985
ACH-000248,0.19043963634799999
ACH-000250,0.164890907035
ACH-000251,0.175668997856
ACH-000253,0.10847076000499999
ACH-000255,-0.0291906935337
ACH-000256,0.333104007702
ACH-000257,0.22903407164700001
ACH-000258,-0.614887438368
ACH-000259,0.20494436169799998
ACH-000260,0.147154013868
ACH-000261,0.037542460261800005
ACH-000262,-0.167957488181
ACH-000263,0.199616933684
ACH-000264,-0.0240925195506
ACH-000265,0.107099189387
ACH-000266,0.290324834663
ACH-000272,0.220467337942
ACH-000273,0.0503269823513
ACH-000274,0.192087168332
ACH-000277,0.18078884426800002
ACH-000278,0.329667840752
ACH-000279,-0.046557486673600004
ACH-000280,0.110530103312
ACH-000281,0.335083465216
ACH-000288,0.10407056299100001
ACH-000291,0.17242134339499998
ACH-000293,-0.0815224329292
ACH-000294,0.00625159816392
ACH-000295,-0.3307069325
ACH-000296,0.0588552972583
ACH-000302,0.008847799353670001
ACH-000304,0.371644652101
ACH-000307,0.143504326851
ACH-000308,0.167352133926
ACH-000310,0.638591271449
ACH-000311,0.12246417185999998
ACH-000312,0.335580897581
ACH-000315,0.38802733908
