,RCC1 (1104)
ACH-000336,-1.61999817037
ACH-000337,-1.0656248640500001
ACH-000339,-1.37641389378
ACH-000341,-1.49971097167
ACH-000348,-1.3104592578799998
ACH-000350,-1.60447047884
ACH-000352,-1.5950253871200002
ACH-000356,-1.5899076205899998
ACH-000361,-1.1218341161
ACH-000362,-1.3538782248299999
ACH-000363,-1.49227866258
ACH-000364,-1.60705445174
ACH-000365,-1.5231811061899998
ACH-000366,-1.6850611990600002
ACH-000368,-1.6864331577899998
ACH-000374,-1.18749866386
ACH-000375,-1.33616339219
ACH-000376,-1.3500758793099998
ACH-000381,-1.66281691697
ACH-000383,-1.5773658204299998
ACH-000387,-1.29343413388
ACH-000389,-1.3252469922499999
ACH-000390,-1.5164854020700003
ACH-000393,-1.46801306018
ACH-000395,-1.53581898645
ACH-000397,-1.5782200612700001
ACH-000401,-1.4117970819
ACH-000402,-1.62665235607
ACH-000403,-1.52357978755
ACH-000404,-1.27039360459
ACH-000406,-1.4655471721000002
ACH-000407,-1.5542450286200002
ACH-000408,-1.1767062736700002
ACH-000410,-1.42457807736
ACH-000411,-1.6115306602500001
ACH-000414,-1.3808490141499998
ACH-000415,-1.40656128989
ACH-000416,-1.5252409382299998
ACH-000420,-1.56406114195
ACH-000421,-1.3803742076199998
ACH-000424,-1.4045006434600003
ACH-000425,-1.18296292761
ACH-000426,-1.3240342106899998
ACH-000427,-1.53832399225
ACH-000433,-1.17627132775
ACH-000436,-1.6313624542299998
ACH-000444,-1.29490159669
ACH-000445,-1.1481481873000001
ACH-000448,-1.33289788622
ACH-000450,-1.3567417656799998
ACH-000452,-1.5676779146899997
ACH-000454,-1.34883975686
ACH-000458,-1.12519810948
ACH-000459,-0.6742378753489999
ACH-000460,-1.36599727856
ACH-000461,-1.4169345912600002
ACH-000463,-1.25181036936
ACH-000464,-1.51675674008
ACH-000466,-1.5095290104799999
ACH-000467,-1.33735754157
ACH-000468,-1.63876039641
ACH-000469,-1.51936827857
ACH-000470,-1.68209986236
ACH-000471,-1.59273294091
ACH-000472,-1.7302878951900003
ACH-000473,-1.3200918739899998
ACH-000475,-1.3988752627899999
ACH-000476,-1.48463074465
ACH-000477,-1.15217244841
ACH-000480,-1.62353579527
ACH-000481,-1.76739895372
ACH-000483,-1.90992571912
ACH-000484,-1.23450307184
ACH-000485,-1.47138992097
ACH-000486,-1.12540354235
ACH-000487,-1.38635856164
ACH-000488,-1.22044946829
ACH-000490,-1.3952401844600002
ACH-000491,-1.6587159181600002
ACH-000495,-1.1335659199099999
ACH-000496,-1.4590425940600003
ACH-000499,-1.5077859490399999
ACH-000500,-1.41571134943
ACH-000502,-1.29654954423
ACH-000503,-1.59948939753
ACH-000505,-1.5236412942200002
ACH-000507,-1.4056379422299998
ACH-000510,-1.6209470434399997
ACH-000511,-1.3139898886499999
ACH-000512,-1.47792590468
ACH-000516,-1.66658510701
ACH-000517,-1.71607011634
ACH-000518,-1.40659040405
ACH-000520,-1.49993232841
ACH-000521,-1.3921462009099999
ACH-000522,-1.58834909529
ACH-000524,-1.1876706824299998
ACH-000527,-1.46880660243
ACH-000528,-1.2629741754700001
ACH-000537,-1.4225505619999999
ACH-000541,-1.80898919012
ACH-000542,-1.3426654701299998
ACH-000544,-1.20188288455
ACH-000545,-1.3531234142299997
ACH-000547,-1.2278187061499999
ACH-000548,-1.4953261900600001
ACH-000549,-1.32663939273
ACH-000550,-1.56192202217
ACH-000552,-1.3588477300400001
ACH-000556,-1.55479703604
ACH-000557,-1.67024254882
ACH-000570,-1.3834111504700002
ACH-000571,-1.68433937324
ACH-000573,-1.30219417909
ACH-000576,-1.41488825011
ACH-000580,-1.4971877612399997
ACH-000584,-1.8654768616400002
ACH-000585,-1.6265764278200001
ACH-000588,-1.4524220047799998
ACH-000589,-1.3310307602200002
ACH-000591,-1.54629205053
ACH-000593,-1.4998347115200001
ACH-000600,-1.4915684048299997
ACH-000601,-1.3968506242299998
ACH-000604,-1.27550223633
ACH-000605,-1.59504159831
ACH-000606,-1.30434459051
ACH-000608,-1.9235435187999999
ACH-000614,-1.54712958365
ACH-000616,-1.4402314055
ACH-000618,-1.40138324908
ACH-000619,-1.2332380569299999
ACH-000620,-1.6833055147799998
ACH-000621,-1.52831436641
ACH-000622,-1.32552703417
ACH-000623,-1.6358852344900001
ACH-000624,-1.29393895208
ACH-000627,-1.36682049195
ACH-000630,-1.56880424466
ACH-000632,-1.6729649652899998
ACH-000633,-1.3201046181799998
ACH-000637,-1.64183495333
ACH-000638,-1.46758962709
ACH-000646,-1.56079276429
ACH-000647,-1.6402203819699999
ACH-000648,-1.3929658888299998
ACH-000649,-1.3726303985100001
ACH-000651,-1.45298077914
ACH-000652,-1.8179504618200002
ACH-000653,-1.43956514549
ACH-000657,-1.46326819241
ACH-000658,-1.5021578438499998
ACH-000661,-1.26647142453
ACH-000662,-1.20199454928
ACH-000663,-1.12913115909
ACH-000665,-1.38857188024
ACH-000671,-1.4738014902899998
ACH-000673,-1.395399039
ACH-000676,-1.52024203737
ACH-000677,-0.9676914150120001
ACH-000681,-1.67701937895
ACH-000682,-1.61595131241
ACH-000683,-1.6315669782
ACH-000684,-1.5735831820500001
ACH-000688,-1.2429946482799998
ACH-000693,-1.4615764311700001
ACH-000694,-1.30916476639
ACH-000695,-1.44347353324
ACH-000696,-1.3749239081
ACH-000697,-1.3077746861
ACH-000699,-1.5132910906700001
ACH-000701,-1.56237542996
ACH-000706,-1.5805372125200001
ACH-000711,-1.4868325531400002
ACH-000713,-1.5673077633399999
ACH-000714,-1.2795965225700001
ACH-000718,-1.52121050243
ACH-000720,-1.3348051032600001
ACH-000721,-1.35499436802
ACH-000724,-1.61515027842
ACH-000725,-1.29750480346
ACH-000732,-1.21779956209
ACH-000734,-1.60438211023
ACH-000735,-1.21891689689
ACH-000736,-1.3687777988499998
ACH-000738,-1.4425867465600002
ACH-000746,-1.5370732750100002
ACH-000747,-1.33705090389
ACH-000748,-1.34532959962
ACH-000753,-1.33127322471
ACH-000756,-1.60209836308
ACH-000757,-1.85356430817
ACH-000758,-1.1686920729899999
ACH-000760,-1.2961913065000001
ACH-000763,-1.17172225089
ACH-000764,-1.48068218522
ACH-000765,-1.4567405113999998
ACH-000766,-1.7516249438299998
ACH-000767,-1.6712881687
ACH-000768,-1.4223266213699999
ACH-000769,-1.5124168251899999
ACH-000770,-1.4828143242700003
ACH-000771,-1.3500610287600001
ACH-000773,-1.62228261868
ACH-000776,-1.33860166817
ACH-000777,-1.46916505239
ACH-000778,-1.55541716585
ACH-000781,-1.5284623662999999
ACH-000782,-1.3705223597
ACH-000783,-1.6894255837099998
ACH-000784,-1.59541359834
ACH-000785,-1.88177353185
ACH-000787,-1.37387052229
ACH-000788,-1.61537839079
ACH-000791,-1.42591550633
ACH-000792,-1.41234260107
ACH-000794,-1.37250561917
ACH-000796,-1.7821278182900002
ACH-000799,-1.1477432409000001
ACH-000800,-1.36453359347
ACH-000802,-1.51561057208
ACH-000804,-1.5099095329700003
ACH-000805,-1.49787362032
ACH-000809,-1.69376004734
ACH-000810,-1.67729523169
ACH-000811,-1.5474740391100001
ACH-000817,-1.39858640712
ACH-000819,-1.4844722618700001
ACH-000820,-1.2278805242200002
ACH-000821,-1.43363941252
ACH-000822,-1.36140443722
ACH-000823,-1.48970810757
ACH-000824,-1.5084961019499998
ACH-000827,-1.33249640971
ACH-000829,-1.44046115204
ACH-000831,-1.5527031638600002
ACH-000832,-1.23294530823
ACH-000833,-1.4536802895299998
ACH-000834,-1.58391127405
ACH-000835,-1.4663877733300001
ACH-000836,-1.0348919760100002
ACH-000837,-1.4757359703900002
ACH-000838,-1.58028363431
ACH-000839,-1.42460855428
ACH-000840,-1.5818639789
ACH-000841,-1.48708358275
ACH-000843,-1.24690471451
ACH-000846,-1.35263701428
ACH-000847,-1.70327449967
ACH-000848,-1.59374327088
ACH-000849,-1.52669680491
ACH-000851,-1.2820652925
ACH-000855,-1.68713558043
ACH-000856,-1.42923072461
ACH-000858,-1.24176900874
ACH-000859,-1.30123454557
ACH-000861,-1.4540900245299997
ACH-000862,-1.4575173244600002
ACH-000865,-1.4889315596500001
ACH-000866,-1.3967172997600001
ACH-000867,-1.4834893922299999
ACH-000869,-1.46706245223
ACH-000872,-1.55636793301
ACH-000873,-1.52970285447
ACH-000876,-0.924601077366
ACH-000878,-1.2228288314
ACH-000880,-1.711281122
ACH-000881,-1.2926147784100002
ACH-000882,-1.32265848843
ACH-000884,-1.6106302619400001
ACH-000885,-1.4510883006
ACH-000887,-1.41873116037
ACH-000888,-1.50333855232
ACH-000889,-1.5635612739700002
ACH-000890,-1.63489690174
ACH-000896,-1.50664084063
ACH-000898,-1.379583993
ACH-000900,-1.47187991644
ACH-000901,-1.54399181398
ACH-000905,-1.5384378182700003
ACH-000906,-1.45974165213
ACH-000907,-1.1964105288
ACH-000910,-1.59508283409
ACH-000911,-1.2993919285200002
ACH-000912,-1.4601828105399999
ACH-000913,-1.3374799974200002
ACH-000915,-1.3883865730899998
ACH-000916,-2.01668654288
ACH-000917,-1.35847476776
ACH-000921,-1.61262926389
ACH-000924,-1.45417746683
ACH-000926,-1.8764235708099997
ACH-000928,-1.48185301317
ACH-000929,-1.59897009583
ACH-000932,-1.48334662084
ACH-000935,-1.4263396329700002
ACH-000936,-1.62200632954
ACH-000937,-1.64282967817
ACH-000938,-1.6339381695
ACH-000939,-1.2369662883900001
ACH-000941,-1.09712546821
ACH-000943,-1.3522419813600002
ACH-000946,-1.2268827176200001
ACH-000947,-1.47551087114
ACH-000948,-1.1138790682
ACH-000950,-1.53908009015
ACH-000953,-1.57258400752
ACH-000957,-1.47253075671
ACH-000958,-1.4388168291999999
ACH-000960,-1.5283460739399999
ACH-000963,-1.15254705377
ACH-000968,-1.4284095198700002
ACH-000969,-1.37568356487
ACH-000973,-1.23719336501
ACH-000974,-1.63933355591
ACH-000975,-1.63112620447
ACH-000976,-1.3067848222299998
ACH-000978,-1.6725528747100002
ACH-000980,-1.7036400899700002
ACH-000984,-1.7496495143700002
ACH-000986,-1.4732752336200001
ACH-000988,-1.3129421835600001
ACH-000993,-1.23940322203
ACH-000994,-1.39262477405
ACH-000996,-1.36167816614
ACH-001001,-1.4480477582100002
ACH-001020,-1.6356410923299998
ACH-001028,-1.6003829003799999
ACH-001031,-1.4605736755
ACH-001038,-1.3951431657700002
ACH-001048,-1.48810062303
ACH-001050,-1.6055154096200002
ACH-001053,-1.33368654326
ACH-001054,-1.5905611973700002
ACH-001061,-1.25588831756
ACH-001067,-1.4470420570200002
ACH-001075,-1.49752081942
ACH-001096,-1.4672242258000001
ACH-001128,-0.8686691888439999
ACH-001134,-1.3966465094
ACH-001151,-1.53635795322
ACH-001163,-1.4983938377500001
ACH-001164,-1.5054426043399998
ACH-001173,-1.3966144302399999
ACH-001183,-1.53634975097
ACH-001184,-1.4473213148700002
ACH-001190,-1.3827941320100001
ACH-001192,-1.6050951868
ACH-001193,-1.57165542675
ACH-001196,-1.42908504937
ACH-001197,-1.7948728964400003
ACH-001205,-1.46637848024
ACH-001211,-1.2450355791299998
ACH-001212,-1.2446362553299999
ACH-001228,-1.4616518918099999
ACH-001232,-1.30970478779
ACH-001239,-1.54712431537
ACH-001274,-1.3389237577600002
ACH-001275,-1.7173237694299999
ACH-001277,-1.32701057234
ACH-001278,-1.6060855247799999
ACH-001280,-1.09438534481
ACH-001283,-1.35726515736
ACH-001289,-1.4519362404700003
ACH-001295,-1.5356750926499998
ACH-001300,-1.64457321529
ACH-001301,-1.58862430615
ACH-001302,-1.66300228477
ACH-001303,-2.10773804962
ACH-001306,-1.3518884398299997
ACH-001318,-1.45074747948
ACH-001322,-1.4024100043099998
ACH-001328,-1.22428332983
ACH-001332,-1.40880460415
ACH-001333,-1.56001269895
ACH-001336,-1.33135731912
ACH-001340,-1.3776669749000001
ACH-001346,-1.4225367622100002
ACH-001353,-1.6443281242399999
ACH-001354,-1.19232355915
ACH-001367,-1.6202783808599999
ACH-001368,-1.53950044764
ACH-001374,-1.65937513279
ACH-001375,-1.4112313609799998
ACH-001377,-1.5594709921399998
ACH-001380,-1.37345193226
ACH-001391,-1.65176427622
ACH-001407,-1.44686662565
ACH-001408,-1.27800784106
ACH-001413,-1.25637056033
ACH-001430,-1.6309412496399998
ACH-001431,-1.6005420640999999
ACH-001450,-1.33619628549
ACH-001496,-1.0212700104799999
ACH-001500,-1.4442401215
ACH-001521,-1.6593644313
ACH-001523,-1.16987251763
ACH-001532,-1.33762394893
ACH-001536,-1.25323622694
ACH-001550,-1.2744856875
ACH-001552,-1.57783821632
ACH-001554,-1.36920135631
ACH-001645,-1.64228710074
ACH-001654,-1.44875344127
ACH-001715,-1.5184685869699999
ACH-001735,-1.47385122097
ACH-001736,-1.3132701655399999
ACH-001737,-1.5845218541600001
ACH-001740,-1.5360812122
ACH-001745,-1.6649669340399997
ACH-001750,-1.2999842966700002
ACH-001765,-1.49180913314
ACH-001956,-1.17477611566
ACH-001957,-1.4019288789
