,HAAO (23498)
ACH-000747,-0.0424510900598
ACH-000748,-0.34828119166199994
ACH-000753,-0.259291383597
ACH-000756,-0.228020172832
ACH-000757,-0.28174774029399996
ACH-000758,-0.30055432363400003
ACH-000760,-0.31497881168999997
ACH-000763,-0.34405264247699996
ACH-000764,-0.25230777091999995
ACH-000765,0.0914613668583
ACH-000766,-0.273087256832
ACH-000767,0.014938628928900001
ACH-000768,-0.165551411548
ACH-000769,-0.213991847318
ACH-000770,-0.0682184006598
ACH-000771,-0.177755067254
ACH-000773,-0.075196457959
ACH-000776,-0.490634781496
ACH-000777,-0.45617801503100003
ACH-000778,-0.169407859582
ACH-000781,-0.25579012328
ACH-000782,-0.11080924544000001
ACH-000783,-0.0745834775281
ACH-000784,-0.14692460671399998
ACH-000785,-0.21977340329199999
ACH-000787,-0.374565448431
ACH-000788,-0.285403258093
ACH-000791,-0.368046287483
ACH-000792,-0.20630632752
ACH-000794,-0.358502587282
ACH-000796,-0.289428267984
ACH-000799,-0.447773924717
ACH-000800,-0.43615558782700004
ACH-000802,-0.380069088853
ACH-000804,-0.226174845336
ACH-000805,-0.441933978969
ACH-000809,-0.17100850930300002
ACH-000810,-0.309740712498
ACH-000811,-0.301193854819
ACH-000817,-0.291599569731
ACH-000819,-0.344880674339
ACH-000820,-0.42779601289999997
ACH-000821,-0.039901780039199995
ACH-000822,-0.118932670245
ACH-000823,-0.309297231266
ACH-000824,-0.175712666664
ACH-000827,-0.12557316075
ACH-000829,-0.19115888273200002
ACH-000831,-0.24155099662500001
ACH-000832,-0.258221339236
ACH-000833,-0.0569309631314
ACH-000834,-0.282681320477
ACH-000835,-0.291600658459
ACH-000836,0.271733049931
ACH-000837,-0.359842026747
ACH-000838,-0.39101902602899996
ACH-000839,-0.0956594279388
ACH-000840,-0.315805198606
ACH-000841,-0.303725106132
ACH-000843,-0.250547113238
ACH-000846,-0.44494804880800004
ACH-000847,-0.525238297741
ACH-000848,0.00697865449433
ACH-000849,-0.134095067983
ACH-000851,-0.041339117836099996
ACH-000855,-0.38028462011
ACH-000856,-0.515938410955
ACH-000858,-0.389521397826
ACH-000859,-0.121589686515
ACH-000861,-0.0824070183588
ACH-000862,-0.29560354915
ACH-000865,-0.37437270437200004
ACH-000866,-0.288376280856
ACH-000867,-0.22139986891999996
ACH-000869,-0.201186024067
ACH-000872,-0.293471649884
ACH-000873,-0.420539838194
ACH-000876,-0.136627663268
ACH-000878,-0.132563912924
ACH-000880,-0.3885033375
ACH-000881,-0.165449904026
ACH-000882,-0.25728310184000003
ACH-000884,-0.26133966314
ACH-000885,-0.314802506943
ACH-000887,-0.135099956425
ACH-000888,-0.35434969106200004
ACH-000889,-0.450755085888
ACH-000890,-0.12730311882
ACH-000896,-0.27280085827100004
ACH-000898,-0.22027007699099999
ACH-000900,-0.580690514559
ACH-000901,-0.21332206368
ACH-000905,-0.216912054932
ACH-000906,-0.06334902816850001
ACH-000907,-0.0308384205995
ACH-000910,-0.261546672806
ACH-000911,-0.16097791635
ACH-000912,-0.182401476382
ACH-000913,-0.164476795931
ACH-000915,-0.159403746701
ACH-000916,-0.661580787531
ACH-000917,-0.232419823022
ACH-000921,-0.102560428575
ACH-000924,-0.31231236891499997
ACH-000926,-0.445639176036
ACH-000928,-0.426134582482
ACH-000929,-0.384982871279
ACH-000932,-0.130899332313
ACH-000935,-0.162420414547
ACH-000936,-0.293724064622
ACH-000937,-0.448888981077
ACH-000938,-0.292030895165
ACH-000939,0.46440491760200003
ACH-000941,-0.18940506424800002
ACH-000943,-0.31782560070599997
ACH-000946,-0.245810671214
ACH-000947,-0.31676277227099997
ACH-000948,-0.279280431541
ACH-000950,-0.190211981752
ACH-000953,-0.48399673811099997
ACH-000957,-0.19424619073199997
ACH-000958,-0.508121431986
ACH-000960,-0.34259466460999993
ACH-000963,-0.45226532246000006
ACH-000968,-0.148244546536
ACH-000969,-0.330918996229
ACH-000973,-0.26406113742
ACH-000974,-0.394100674495
ACH-000975,-0.31445638505999995
ACH-000976,-0.0545796137534
ACH-000978,0.18950590989799998
ACH-000980,-0.081229521664
ACH-000984,-0.191410912484
ACH-000986,-0.118408102807
ACH-000988,-0.214606596863
ACH-000993,-0.321316193172
ACH-000994,-0.24482810069000002
ACH-000996,-0.18346784845199998
ACH-001001,-0.567355190453
ACH-001020,0.5772477546729999
ACH-001028,-0.281240260641
ACH-001031,-0.5083949876
ACH-001038,-0.340361717654
ACH-001048,-0.23094308006499997
ACH-001050,-0.258586247936
ACH-001053,-0.25743266521499997
ACH-001054,-0.332576941217
ACH-001061,-0.141278128608
ACH-001067,-0.387376794132
ACH-001075,-0.453176632245
ACH-001096,-0.221629192535
ACH-001128,1.57055640165
ACH-001134,-0.079883529917
ACH-001151,-0.256370523943
ACH-001163,-0.09684772117360002
ACH-001164,-0.193352027551
ACH-001173,-0.254876300346
ACH-001183,-0.763824598307
ACH-001184,-0.354814219404
ACH-001190,-0.258747273334
ACH-001192,-0.22786813564800001
ACH-001193,-0.242850390933
ACH-001196,-0.36160479306599996
ACH-001197,-0.326047281511
ACH-001205,-0.427922694865
ACH-001211,0.0475149980963
ACH-001212,-0.580628227383
ACH-001228,-0.30907852537700004
ACH-001232,-0.19526806609900002
ACH-001239,-0.22461545039900002
ACH-001274,-0.40794344140699995
ACH-001275,-0.16650262916
ACH-001277,-0.20529744921300003
ACH-001278,-0.424667310946
ACH-001280,-0.160002517208
ACH-001283,-0.42445704580399995
ACH-001289,-0.48410648074199997
ACH-001295,-0.296677274932
ACH-001300,-0.276431368522
ACH-001301,-0.368102448056
ACH-001302,-0.416866932666
ACH-001303,-0.477058931566
ACH-001306,-0.325948874635
ACH-001318,-0.32868940373000005
ACH-001322,-0.20635079653000002
ACH-001328,-0.322302613946
ACH-001332,-1.37303492294
ACH-001333,-0.18347777601100002
ACH-001336,-0.19072690608399998
ACH-001340,-0.337008257299
ACH-001346,-0.267424261454
ACH-001353,-0.238610414652
ACH-001354,-0.41551620905299996
ACH-001367,-0.41777207326300003
ACH-001368,-0.25236552587
ACH-001374,-0.13628106007500002
ACH-001375,-0.35778766335600004
ACH-001377,-0.286314221424
ACH-001380,-0.28652588854
ACH-001391,-0.42599710052699996
ACH-001407,-0.225216978888
ACH-001408,-0.31745443056999995
ACH-001413,-0.115469915272
ACH-001430,-0.430482519287
ACH-001431,-0.47439162728
ACH-001450,-0.38637036482000003
ACH-001496,0.14161677396199998
ACH-001500,0.267741401361
ACH-001521,-0.540460592304
ACH-001523,-0.388750791439
ACH-001532,-0.35745017165299997
ACH-001536,-0.165116443823
ACH-001550,0.35371662530000003
ACH-001552,-0.19957760170000002
ACH-001554,-0.277492419452
ACH-001645,-0.40590180767800005
ACH-001654,-0.133469719758
ACH-001715,-0.309195544602
ACH-001735,-0.40988432092200006
ACH-001736,-0.37071150863700003
ACH-001737,0.102914110154
ACH-001740,-0.38672640888800003
ACH-001745,-0.242008012205
ACH-001750,-0.348125063583
ACH-001765,-0.21183190756700002
ACH-001956,-0.13148011989299999
ACH-001957,-0.035978214892199996
